drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Fluconazole	Warfarin	1	Inf	Major	1 (1/0)	Increases the anticoagulant effect	#B32020	5.28932613984978	1
Fluconazole	Midazolam	0.738	2.734	Major	22 (18/4)	Increases the effect of the benzodiazepine	#E89898	116.365175076695	1
Fluconazole	Fentanyl	0.738	3.341	Major	39 (33/6)	The imidazole increases levels/toxicity of fentanyl	#E28989	206.283719454142	1
Fluconazole	Diazepam	0.76	Inf	Moderate	7 (7/0)	Increases the effect of the benzodiazepine	#B32020	37.0252829789485	1
Fluconazole	Tacrolimus	0.091	Inf	Major	1 (1/0)	Increases the effect of the immunosuppressant	#B32020	5.28932613984978	1
Fluconazole	Tolterodine	1	Inf	Moderate	1 (1/0)	Increases the effect and toxicity of tolterodine	#B32020	5.28932613984978	1
Fluconazole	Rifampicin	1	Inf	Major	1 (1/0)	Decreases the effect of imidazole	#B32020	5.28932613984978	1
Fluconazole	Clonazepam	0.41	Inf	None	7 (7/0)	Increases the effect of the benzodiazepine	#B32020	37.0252829789485	1
Fluconazole	Atorvastatin	0.517	3.038	Major	12 (10/2)	Increased risk of myopathy/rhabdomyolysis	#E59090	63.4719136781974	1
Erythromycin	Simvastatin	0.393	Inf	Major	1 (1/0)	The macrolide possibly increases the statin toxicity	#B32020	5.28932613984978	1
Erythromycin	Tacrolimus	0.485	Inf	Major	1 (1/0)	Erythromycin increases the effect and toxicity of tacrolimus	#B32020	5.28932613984978	1
Erythromycin	Sirolimus	0.456	Inf	Major	1 (1/0)	The macrolide increases sirolimus levels	#B32020	5.28932613984978	1
Erythromycin	Atorvastatin	1	1.823	Major	4 (3/1)	The macrolide possibly increases the statin toxicity	#F1ABAB	21.1573045593991	1
Erythromycin	Sertraline	1	Inf	Moderate	1 (1/0)	Possible serotoninergic syndrome with this combination	#B32020	5.28932613984978	1
Caffeine	Ciprofloxacin	0.091	Inf	Moderate	1 (1/0)	The quinolone increases the effect and toxicity of caffeine	#B32020	5.28932613984978	1
Succinylcholine	Piperacillin	0.52	-1.217	Moderate	40 (23/17)	The agent increases the effect of the muscle relaxant	#B1CFE5	211.573045593991	4.83088683165812e-08
Succinylcholine	Gentamicin	0.762	3.038	Major	6 (5/1)	The agent increases the effect of muscle relaxant	#E59090	31.7359568390987	1
Succinylcholine	Clindamycin	0.791	1.449	Moderate	44 (31/13)	The agent increases the effect of muscle relaxant	#F5B2B2	232.73035015339	1
Succinylcholine	Metoclopramide	0.947	3.206	Moderate	113 (95/18)	The agent increases the effect of succinylcholine	#E38D8D	597.693853803025	2.28744698186447e-37
Azithromycin	Warfarin	1	-3.292	Moderate	3 (1/2)	Increases the anticoagulant effect	#85AED1	15.8679784195493	1
Trospium	Loratadine	1	Inf	None	1 (1/0)	Trospium and Loratadine, two anticholinergics, may cause additive anticholinergic effects and enhanced adverse/toxic effects. Monitor for enhanced anticholinergic effects.	#B32020	5.28932613984978	1
Midodrine	Norepinephrine	1	-3.292	Moderate	3 (1/2)	Increased arterial pressure	#85AED1	15.8679784195493	0.0015616519645413
Midodrine	Phenylephrine	0.461	1.215	Moderate	6 (4/2)	Increased arterial pressure	#F7B9B9	31.7359568390987	0.0274082404622655
Midodrine	Prednisone	1	1.215	None	3 (2/1)	Increased arterial pressure	#F7B9B9	15.8679784195493	1
Midodrine	Epinephrine	0.5	-1.646	Moderate	2 (1/1)	Increased arterial pressure	#A8C8E1	10.5786522796996	1
Midodrine	Fludrocortisone	1	Inf	Moderate	2 (2/0)	Increased arterial pressure	#B32020	10.5786522796996	0.0255140086438517
Midodrine	Hydrocortisone	1	Inf	None	3 (3/0)	Increased arterial pressure	#B32020	15.8679784195493	1
Midodrine	Dobutamine	0.5	Inf	None	1 (1/0)	Increased arterial pressure	#B32020	5.28932613984978	1
Midodrine	Prednisolone	1	Inf	None	1 (1/0)	Increased arterial pressure	#B32020	5.28932613984978	1
Midodrine	Methylprednisolone	1	-1.646	None	2 (1/1)	Increased arterial pressure	#A8C8E1	10.5786522796996	1
Midodrine	Dopamine	1	Inf	Moderate	1 (1/0)	Increased arterial pressure	#B32020	5.28932613984978	1
Midodrine	Salbutamol	1	1.215	Moderate	6 (4/2)	Increased arterial pressure	#F7B9B9	31.7359568390987	1
Midodrine	Dexamethasone	0.594	3.038	None	6 (5/1)	Increased arterial pressure	#E59090	31.7359568390987	1
Midodrine	Ephedrine	0.5	Inf	Moderate	2 (2/0)	Increased arterial pressure	#B32020	10.5786522796996	1
Torasemide	Gentamicin	1	Inf	Major	1 (1/0)	Increased ototoxicity	#B32020	5.28932613984978	1
Torasemide	Ibuprofen	0.392	1.215	Moderate	3 (2/1)	The NSAID decreases the diuretic and antihypertensive effect of the loop diuretic	#F7B9B9	15.8679784195493	1
Citalopram	Metoprolol	0.777	1.094	Moderate	14 (9/5)	The SSRI increases the effect of the beta-blocker	#F8BABA	74.050565957897	1
Citalopram	Clozapine	1	-1.646	Major	2 (1/1)	The antidepressant increases the effect of clozapine	#A8C8E1	10.5786522796996	1
Citalopram	Oxycodone	0.521	3.038	Moderate	12 (10/2)	Increased risk of serotonin syndrome	#E59090	63.4719136781974	1
Citalopram	Propranolol	0.505	Inf	Moderate	2 (2/0)	This SSRI increases the effect of the beta-blocker	#B32020	10.5786522796996	1
Citalopram	Sumatriptan	0.513	1.215	Major	6 (4/2)	Increased risk of CNS adverse effects	#F7B9B9	31.7359568390987	1
Citalopram	Warfarin	1	Inf	Moderate	2 (2/0)	The SSRI increases the effect of anticoagulant	#B32020	10.5786522796996	1
Citalopram	Carvedilol	1	1.215	Moderate	6 (4/2)	The SSRI increases the effect of the beta-blocker	#F7B9B9	31.7359568390987	1
Citalopram	Clarithromycin	0.091	-1.646	Major	2 (1/1)	Possible serotoninergic syndrome with this combination	#A8C8E1	10.5786522796996	1
Eletriptan	Venlafaxine	1	Inf	Major	1 (1/0)	Increased risk of CNS adverse effects	#B32020	5.28932613984978	1
Glimepiride	Pregabalin	0.608	-1.646	None	2 (1/1)	Increased risk of edema	#A8C8E1	10.5786522796996	1
Butalbital	Doxycycline	0.739	-1.646	Moderate	4 (2/2)	The anticonvulsant decreases the effect of doxycycline	#A8C8E1	21.1573045593991	1
Butalbital	Metoprolol	1	-1.646	Moderate	2 (1/1)	The barbiturate decreases the effect of metabolized beta-blocker	#A8C8E1	10.5786522796996	1
Butalbital	Conjugated estrogens	0.167	Inf	Moderate	1 (1/0)	The enzyme inducer decreases the effect of hormones	#B32020	5.28932613984978	1
Butalbital	Valproic acid	0.667	Inf	Moderate	2 (2/0)	Valproic acid increases the effect of barbiturate	#B32020	10.5786522796996	1
Butalbital	Methadone	1	Inf	Major	1 (1/0)	The barbiturate decreases the effect of methadone	#B32020	5.28932613984978	1
Butalbital	Levonorgestrel	0.75	Inf	Moderate	2 (2/0)	Phenobarbital decreases the effect of levonorgestrel	#B32020	10.5786522796996	1
Butalbital	Betamethasone	0.667	Inf	Moderate	3 (3/0)	The barbiturate decreases the effect of the corticosteroid	#B32020	15.8679784195493	1
Butalbital	Propranolol	0.701	3.038	Moderate	6 (5/1)	The barbiturate decreases the effect of metabolized beta-blocker	#E59090	31.7359568390987	1
Butalbital	Medroxyprogesterone acetate	0.067	Inf	Moderate	1 (1/0)	The enzyme inducer decreases the effect of hormones	#B32020	5.28932613984978	1
Butalbital	Prednisone	0.491	-1.176	Moderate	12 (7/5)	The barbiturate decreases the effect of the corticosteroid	#B1CFE5	63.4719136781974	1
Butalbital	Estradiol	0.572	Inf	Moderate	2 (2/0)	The enzyme inducer decreases the effect of hormones	#B32020	10.5786522796996	1
Butalbital	Ethinylestradiol	1	Inf	Moderate	1 (1/0)	This product may cause a slight decrease of contraceptive effect	#B32020	5.28932613984978	1
Butalbital	Nifedipine	1	2.43	Moderate	5 (4/1)	The barbiturate decreases the effect of the calcium channel blocker	#EB9E9E	26.4466306992489	1
Butalbital	Dexamethasone	0.725	2.734	Moderate	11 (9/2)	The barbiturate decreases the effect of the corticosteroid	#E89898	58.1825875383476	1
Benzatropine	Haloperidol	1	-4.938	Moderate	8 (2/6)	The anticholinergic increases the risk of psychosis and tardive dyskinesia	#6294C2	42.3146091187983	0.000122491398685584
Phenytoin	Topiramate	1	-1.646	Moderate	2 (1/1)	Increased phenytoin/decreased topiramate	#A8C8E1	10.5786522796996	1
Phenytoin	Omeprazole	1	Inf	Moderate	1 (1/0)	Omeprazole increases the effect of hydantoin	#B32020	5.28932613984978	1
Phenytoin	Alprazolam	1	Inf	Moderate	1 (1/0)	Possible increased levels of the hydantoin, decrease of benzodiazepine	#B32020	5.28932613984978	1
Phenytoin	Ciprofloxacin	0.262	Inf	Moderate	2 (2/0)	Ciprofloxacin decreases the hydantoin effect	#B32020	10.5786522796996	1
Phenytoin	Midazolam	0.75	Inf	Moderate	2 (2/0)	Possible increased levels of the hydantoin, decrease of benzodiazepine	#B32020	10.5786522796996	1
Phenytoin	Hydrocortisone	1	Inf	Moderate	1 (1/0)	The enzyme inducer decreases the effect of the corticosteroid	#B32020	5.28932613984978	1
Phenytoin	Diazepam	0.766	-4.938	Moderate	4 (1/3)	Possible increased levels of the hydantoin, decrease of benzodiazepine	#6294C2	21.1573045593991	1
Phenytoin	Dexamethasone	0.75	-1.646	Moderate	2 (1/1)	The enzyme inducer decreases the effect of the corticosteroid	#A8C8E1	10.5786522796996	1
Doxycycline	Piperacillin	0.705	-1.029	Moderate	13 (8/5)	Possible antagonism of action	#B4D1E6	68.7612398180472	1
Doxycycline	Aztreonam	1	Inf	None	1 (1/0)	Possible antagonism of action	#B32020	5.28932613984978	1
Doxycycline	Digoxin	1	-1.646	Moderate	2 (1/1)	The tetracycline increases the effect of digoxin in 10% of patients	#A8C8E1	10.5786522796996	1
Doxycycline	Ampicillin	0.848	1.215	Moderate	6 (4/2)	Possible antagonism of action	#F7B9B9	31.7359568390987	1
Doxycycline	Phenoxymethylpenicillin	0.301	Inf	Moderate	1 (1/0)	Possible antagonism of action	#B32020	5.28932613984978	1
Doxycycline	Methotrexate	1	Inf	Moderate	1 (1/0)	The tetracycline increases methotrexate toxicity	#B32020	5.28932613984978	1
Doxycycline	Warfarin	0.848	-3.292	Moderate	6 (2/4)	The tetracycline increases the anticoagulant effect	#85AED1	31.7359568390987	1
Doxycycline	Clavulanic acid	0.514	1.041	None	19 (12/7)	Possible antagonism of action	#F9BCBC	100.497196657146	1
Doxycycline	Iron Dextran	0.091	Inf	None	1 (1/0)	Formation of non-absorbable complexes	#B32020	5.28932613984978	1
Doxycycline	Ethinylestradiol	0.338	Inf	Moderate	8 (8/0)	This anti-infectious agent could decrease the effect  of the oral contraceptive	#B32020	42.3146091187983	1
Doxycycline	Amoxicillin	0.524	1.013	Moderate	24 (15/9)	Possible antagonism of action	#F9BCBC	126.943827356395	1
Doxycycline	Insulin aspart	0.149	1.823	Moderate	4 (3/1)	Tetracycline increases the risk of hypoglycemia	#F1ABAB	21.1573045593991	1
Doxycycline	Insulin detemir	0.219	Inf	Moderate	2 (2/0)	Tetracycline increases the risk of hypoglycemia	#B32020	10.5786522796996	1
Doxycycline	Calcium	0.256	-2.469	Moderate	5 (2/3)	Formation of non-absorbable complexes	#96BBD9	26.4466306992489	1
Doxycycline	Magnesium oxide	0.686	-6.584	Moderate	5 (1/4)	Formation of non-absorbable complexes	#3F7AB3	26.4466306992489	1
Doxycycline	Iron	0.384	1.215	Moderate	3 (2/1)	Formation of non-absorbable complexes	#F7B9B9	15.8679784195493	1
Doxycycline	Tazobactam	0.705	-1.029	None	13 (8/5)	Possible antagonism of action	#B4D1E6	68.7612398180472	1
Metoprolol	Lidocaine	0.847	-1.06	Moderate	143 (87/56)	The beta-blocker increases the effect and toxicity of lidocaine	#B4D1E6	756.373637998519	0.0116039287375872
Metoprolol	Indomethacin	0.853	-1.646	Moderate	4 (2/2)	Risk of inhibition of renal prostaglandins	#A8C8E1	21.1573045593991	1
Metoprolol	Diltiazem	0.821	-1.44	Major	15 (8/7)	Increased risk of bradycardia	#ABCBE2	79.3398920977467	5.93010178098656e-06
Metoprolol	Prazosin	1	1.823	Moderate	4 (3/1)	Risk of hypotension at the beginning of therapy	#F1ABAB	21.1573045593991	1
Metoprolol	Fluoxetine	0.782	1.094	Moderate	14 (9/5)	The SSRI increases the effect of the beta-blocker	#F8BABA	74.050565957897	1
Metoprolol	Piroxicam	1	Inf	Moderate	1 (1/0)	Risk of inhibition of renal prostaglandins	#B32020	5.28932613984978	1
Metoprolol	Clonidine	0.78	1.302	Major	22 (15/7)	Increased hypertension when clonidine stopped	#F6B6B6	116.365175076695	1.65434646204983e-05
Metoprolol	Verapamil	0.935	-3.292	Major	15 (5/10)	Increased effect of both drugs	#85AED1	79.3398920977467	0.000164218408694281
Metoprolol	Epinephrine	0.822	1.519	Moderate	49 (35/14)	Hypertension, then bradycardia	#F4B1B1	259.176980852639	1
Metoprolol	Paroxetine	1	1.215	Moderate	3 (2/1)	The SSRI increases the effect of the beta-blocker	#F7B9B9	15.8679784195493	1
Metoprolol	Salmeterol	0.897	Inf	Moderate	3 (3/0)	Antagonism	#B32020	15.8679784195493	1
Metoprolol	Salbutamol	0.753	-1.058	Moderate	46 (28/18)	Antagonism	#B4D1E6	243.30900243309	1
Metoprolol	Glyburide	1	-1.646	Moderate	2 (1/1)	The beta-blocker decreases the symptoms of hypoglycemia	#A8C8E1	10.5786522796996	1
Metoprolol	Ibuprofen	0.556	1.381	Moderate	36 (25/11)	Risk of inhibition of renal prostaglandins	#F5B4B4	190.415741034592	1
Metoprolol	Glipizide	1	1.215	Moderate	3 (2/1)	The beta-blocker decreases the symptoms of hypoglycemia	#F7B9B9	15.8679784195493	1
Metoprolol	Sertraline	0.88	1.291	Moderate	25 (17/8)	The SSRI increases the effect of the beta-blocker	#F6B6B6	132.233153496245	1
Metoprolol	Escitalopram	0.675	1.475	Minor	24 (17/7)	The SSRI increases the effect of the beta-blocker	#F5B2B2	126.943827356395	1
Metoprolol	Propafenone	0.545	-1.646	Moderate	2 (1/1)	Propafenone increases the effect of beta-blocker	#A8C8E1	10.5786522796996	0.607554164951938
Metoprolol	Hydralazine	0.913	-1.078	Minor	48 (29/19)	Increased effect of both drugs	#B2D0E5	253.88765471279	1.04966235040697e-24
Ropinirole	Ciprofloxacin	1	Inf	Moderate	1 (1/0)	The quinolone increases the effect and toxicity of ropinirole	#B32020	5.28932613984978	1
Topiramate	Carbamazepine	0.802	-1.097	Moderate	5 (3/2)	Carbamazepine may reduce levels of topiramate	#B2D0E5	26.4466306992489	0.187137611024375
Topiramate	Ethinylestradiol	0.859	Inf	Moderate	7 (7/0)	Topiramate decreases the effect of estrogen	#B32020	37.0252829789485	1
Topiramate	Lithium cation	1	1.823	Moderate	4 (3/1)	Topiramate could modify lithium levels	#F1ABAB	21.1573045593991	1
Theophylline	Ciprofloxacin	0.778	Inf	Major	1 (1/0)	The quinolone increases the effect of theophylline	#B32020	5.28932613984978	1
Lidocaine	Atenolol	0.75	Inf	Moderate	2 (2/0)	The beta-blocker increases the effect and toxicity of lidocaine	#B32020	10.5786522796996	1
Lidocaine	Propranolol	0.601	-1.411	Moderate	13 (7/6)	The beta-blocker increases the effect and toxicity of lidocaine	#ACCCE3	68.7612398180472	1
Lidocaine	Labetalol	0.93	1.823	Moderate	80 (60/20)	The beta-blocker increases the effect and toxicity of lidocaine	#F1ABAB	423.146091187983	0.000134540168539835
Lidocaine	Carvedilol	0.727	-1.372	Moderate	44 (24/20)	The beta-blocker increases the effect and toxicity of lidocaine	#ACCCE3	232.73035015339	1
Lidocaine	Darunavir	0.641	-1.646	Moderate	4 (2/2)	Possible increase in lidocaine levels	#A8C8E1	21.1573045593991	1
Venlafaxine	Metoclopramide	0.767	Inf	Moderate	1 (1/0)	Possible serotoninergic syndrome with this combination	#B32020	5.28932613984978	1
Atomoxetine	Fluoxetine	1	Inf	Major	1 (1/0)	The CYP2D6 inhibitor could increase the effect and toxicity of atomoxetine	#B32020	5.28932613984978	1
Atomoxetine	Paroxetine	0.062	Inf	Major	1 (1/0)	The CYP2D6 inhibitor could increase the effect and toxicity of atomoxetine	#B32020	5.28932613984978	1
Atomoxetine	Terbinafine	1	Inf	Moderate	1 (1/0)	The CYP2D6 inhibitor could increase the effect and toxicity of atomoxetine	#B32020	5.28932613984978	1
Tenofovir disoproxil	Atazanavir	1	-3.292	Moderate	3 (1/2)	Tenofovir decreases the levels/effects of atazanavir	#85AED1	15.8679784195493	0.00763987825254317
Valproic acid	Lamotrigine	0.842	-1.646	Major	6 (3/3)	Valproic acid increases the effect of lamotrigine	#A8C8E1	31.7359568390987	0.990199729797695
Valproic acid	Risperidone	0.769	-4.938	Moderate	4 (1/3)	Risperidone increases the effect and toxicity of valproic acid	#6294C2	21.1573045593991	0.324993865244432
Valproic acid	Acetylsalicylic acid	0.839	1.215	Moderate	6 (4/2)	The salicylate increases the effect of valproic acid	#F7B9B9	31.7359568390987	1
Valproic acid	Fosphenytoin	1	Inf	Moderate	1 (1/0)	Valproate increases the effect of hydantoin	#B32020	5.28932613984978	1
Acetaminophen	Warfarin	0.787	-2.058	Minor	18 (8/10)	Acetaminophen increases the anticoagulant effect	#9FC1DD	95.2078705172961	1
Acetaminophen	Isoniazid	1	Inf	Moderate	1 (1/0)	Risk of hepatotoxicity	#B32020	5.28932613984978	1
Piperacillin	Warfarin	0.878	-2.058	Moderate	9 (4/5)	The IV penicillin increases the anticoagulant effect	#9FC1DD	47.6039352586481	0.00683778850822095
Piperacillin	Rocuronium	0.616	-1.302	Moderate	77 (43/34)	The agent increases the effect of the muscle relaxant	#AECDE3	407.278112768433	5.29546955629546e-27
Piperacillin	Ethinylestradiol	1	Inf	Moderate	2 (2/0)	This anti-infectious agent could decrease the effect of the oral contraceptive	#B32020	10.5786522796996	1
Amitriptyline	Phenylephrine	0.5	Inf	Major	2 (2/0)	The tricyclic increases the sympathomimetic effect	#B32020	10.5786522796996	1
Amitriptyline	Fluoxetine	0.505	-1.646	Major	2 (1/1)	Fluoxetine increases the effect and toxicity of tricyclics	#A8C8E1	10.5786522796996	1
Amitriptyline	Duloxetine	0.767	Inf	Major	4 (4/0)	Possible increase in the levels of this agent when used with duloxetine	#B32020	21.1573045593991	1
Amitriptyline	Cimetidine	1	Inf	Moderate	1 (1/0)	Cimetidine increases the effect of tricyclic agent	#B32020	5.28932613984978	1
Amitriptyline	Clonidine	1	Inf	Major	1 (1/0)	The tricyclic decreases the effect of clonidine	#B32020	5.28932613984978	1
Amitriptyline	Epinephrine	0.438	3.645	Major	7 (6/1)	The tricyclic increases the sympathomimetic effect	#DF8383	37.0252829789485	1
Amitriptyline	Pseudoephedrine	1	Inf	None	1 (1/0)	The tricyclic increases the sympathomimetic effect	#B32020	5.28932613984978	1
Amitriptyline	Salbutamol	0.827	4.556	Moderate	17 (15/2)	The tricyclic increases the sympathomimetic effect	#D66F6F	89.9185443774463	1
Amitriptyline	Ephedrine	0.261	Inf	Major	2 (2/0)	The tricyclic increases the sympathomimetic effect	#B32020	10.5786522796996	1
Indomethacin	Propranolol	1	Inf	Moderate	1 (1/0)	Risk of inhibition of renal prostaglandins	#B32020	5.28932613984978	1
Indomethacin	Losartan	1	Inf	Moderate	1 (1/0)	Indomethacin decreases the effect of losartan	#B32020	5.28932613984978	1
Indomethacin	Furosemide	1	Inf	Moderate	1 (1/0)	The NSAID decreases the diuretic and antihypertensive effects of the loop diuretic	#B32020	5.28932613984978	1
Indomethacin	Carvedilol	1	Inf	Moderate	1 (1/0)	Risk of inhibition of renal prostaglandins	#B32020	5.28932613984978	1
Indomethacin	Lithium cation	1	Inf	Major	1 (1/0)	The NSAID increases serum levels of lithium	#B32020	5.28932613984978	1
Atenolol	Clonidine	1	1.215	Major	3 (2/1)	Increased hypertension when clonidine stopped	#F7B9B9	15.8679784195493	1
Atenolol	Epinephrine	0.5	Inf	Moderate	1 (1/0)	Hypertension, then bradycardia	#B32020	5.28932613984978	1
Atenolol	Salbutamol	1	Inf	Moderate	2 (2/0)	Antagonism	#B32020	10.5786522796996	1
Atenolol	Ibuprofen	1	-1.646	Moderate	2 (1/1)	Risk of inhibition of renal prostaglandins	#A8C8E1	10.5786522796996	1
Atenolol	Insulin aspart	0.011	Inf	Moderate	1 (1/0)	The beta-blocker decreases the symptoms of hypoglycemia	#B32020	5.28932613984978	1
Omeprazole	Alprazolam	0.7	1.215	Moderate	15 (10/5)	Omeprazole increases the effect of benzodiazepine	#F7B9B9	79.3398920977467	1
Omeprazole	Chlordiazepoxide	1	Inf	Moderate	1 (1/0)	Omeprazole increases the effect of benzodiazepine	#B32020	5.28932613984978	1
Omeprazole	Methotrexate	1	Inf	Major	2 (2/0)	Omeprazole increases the levels of methotrexate	#B32020	10.5786522796996	1
