drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Fluconazole	Ranolazine	1	Inf	Major	1 (1/0)	Increased levels of ranolazine - risk of toxicity	#B32020	18.754688672168	1
Fluconazole	Amitriptyline	1	Inf	Moderate	2 (2/0)	The imidazole increases the effect and toxicity of the tricyclic	#B32020	37.5093773443361	1
Fluconazole	Alprazolam	0.032	Inf	Major	1 (1/0)	Increases the effect of the benzodiazepine	#B32020	18.754688672168	1
Fluconazole	Haloperidol	1	Inf	Major	1 (1/0)	The imidazole increases the effect and toxicity of haloperidol	#B32020	18.754688672168	1
Fluconazole	Simvastatin	1	-1.641	Major	2 (1/1)	Increased risk of myopathy/rhabdomyolysis	#A3C5DF	37.5093773443361	1
Fluconazole	Warfarin	1	1.828	Major	4 (3/1)	Increases the anticoagulant effect	#EFA6A6	75.0187546886722	1
Fluconazole	Midazolam	0.567	Inf	Major	3 (3/0)	Increases the effect of the benzodiazepine	#B32020	56.2640660165041	1
Fluconazole	Fentanyl	0.668	3.047	Major	6 (5/1)	The imidazole increases levels/toxicity of fentanyl	#E08585	112.528132033008	1
Fluconazole	Diazepam	1	Inf	Moderate	1 (1/0)	Increases the effect of the benzodiazepine	#B32020	18.754688672168	1
Fluconazole	Tacrolimus	0.609	Inf	Major	1 (1/0)	Increases the effect of the immunosuppressant	#B32020	18.754688672168	1
Fluconazole	Triazolam	1	Inf	Major	1 (1/0)	Increases the effect of the benzodiazepine	#B32020	18.754688672168	1
Fluconazole	Rifampicin	0.032	Inf	Major	1 (1/0)	Decreases the effect of imidazole	#B32020	18.754688672168	1
Fluconazole	Atorvastatin	0.86	2.235	Major	14 (11/3)	Increased risk of myopathy/rhabdomyolysis	#EA9B9B	262.565641410353	1
Succinylcholine	Piperacillin	0.643	1.219	Moderate	15 (10/5)	The agent increases the effect of the muscle relaxant	#F7B7B7	281.320330082521	1
Succinylcholine	Tobramycin	1	Inf	Major	2 (2/0)	The agent increases the effect of the muscle relaxant	#B32020	37.5093773443361	1
Succinylcholine	Clindamycin	0.746	-1.641	Moderate	10 (5/5)	The agent increases the effect of muscle relaxant	#A3C5DF	187.54688672168	1
Succinylcholine	Metoclopramide	0.955	-1.641	Moderate	22 (11/11)	The agent increases the effect of succinylcholine	#A3C5DF	412.603150787697	3.99981555301136e-06
Azithromycin	Lovastatin	0.011	-1.641	Moderate	2 (1/1)	Azithromycin can possibly increase the statin toxicity	#A3C5DF	37.5093773443361	1
Azithromycin	Warfarin	0.766	-2.051	Moderate	27 (12/15)	Increases the anticoagulant effect	#99BDDA	506.376594148537	1
Midodrine	Norepinephrine	1	-1.641	Moderate	2 (1/1)	Increased arterial pressure	#A3C5DF	37.5093773443361	1
Midodrine	Phenylephrine	0.667	-3.282	Moderate	3 (1/2)	Increased arterial pressure	#77A4CB	56.2640660165041	1
Midodrine	Prednisone	0.857	-1.094	None	5 (3/2)	Increased arterial pressure	#B2D0E5	93.7734433608402	1
Midodrine	Epinephrine	0.703	-1.641	Moderate	8 (4/4)	Increased arterial pressure	#A3C5DF	150.037509377344	1
Midodrine	Fludrocortisone	0.52	-4.923	Moderate	4 (1/3)	Increased arterial pressure	#4D84B9	75.0187546886722	0.0076168747276383
Midodrine	Hydrocortisone	0.887	-1.641	None	6 (3/3)	Increased arterial pressure	#A3C5DF	112.528132033008	1
Midodrine	Methylprednisolone	1	Inf	None	1 (1/0)	Increased arterial pressure	#B32020	18.754688672168	1
Midodrine	Dopamine	1	Inf	Moderate	1 (1/0)	Increased arterial pressure	#B32020	18.754688672168	1
Midodrine	Salbutamol	0.903	-1.641	Moderate	8 (4/4)	Increased arterial pressure	#A3C5DF	150.037509377344	1
Midodrine	Dexamethasone	0.708	-1.641	None	4 (2/2)	Increased arterial pressure	#A3C5DF	75.0187546886722	1
Torasemide	Gentamicin	1	-1.641	Major	2 (1/1)	Increased ototoxicity	#A3C5DF	37.5093773443361	1
Citalopram	Metoprolol	0.89	1.447	Moderate	27 (19/8)	The SSRI increases the effect of the beta-blocker	#F4B1B1	506.376594148537	1
Citalopram	Oxycodone	0.751	1.016	Moderate	8 (5/3)	Increased risk of serotonin syndrome	#F9BCBC	150.037509377344	1
Citalopram	Propranolol	1	Inf	Moderate	2 (2/0)	This SSRI increases the effect of the beta-blocker	#B32020	37.5093773443361	1
Citalopram	Warfarin	1	1.219	Moderate	9 (6/3)	The SSRI increases the effect of anticoagulant	#F7B7B7	168.792198049512	1
Citalopram	Carvedilol	1	2.235	Moderate	14 (11/3)	The SSRI increases the effect of the beta-blocker	#EA9B9B	262.565641410353	1
Moxifloxacin	Warfarin	0.826	-1.094	Major	5 (3/2)	Moxifloxacin increases the anticoagulant effect	#B2D0E5	93.7734433608402	1
Moxifloxacin	Amiodarone	0.4	Inf	Major	1 (1/0)	Increased risk of cardiotoxicity and arrhythmias	#B32020	18.754688672168	1
Moxifloxacin	Calcium	0.602	-1.094	Moderate	5 (3/2)	Formation of non-absorbable complexes	#B2D0E5	93.7734433608402	1
Moxifloxacin	Magnesium oxide	0.629	-2.461	Moderate	5 (2/3)	Formation of non-absorbable complexes	#8EB5D5	93.7734433608402	1
Moxifloxacin	Iron	0.5	Inf	Moderate	1 (1/0)	Formation of non-absorbable complexes	#B32020	18.754688672168	1
Glimepiride	Pregabalin	0.516	-1.641	None	2 (1/1)	Increased risk of edema	#A3C5DF	37.5093773443361	1
Lovastatin	Verapamil	1	1.219	Major	3 (2/1)	Verapamil increases the effect and toxicity of statin	#F7B7B7	56.2640660165041	1
Lovastatin	Warfarin	0.348	-3.282	Moderate	3 (1/2)	The statin increases the anticoagulant effect	#77A4CB	56.2640660165041	1
Butalbital	Doxycycline	0.545	-1.641	Moderate	2 (1/1)	The anticonvulsant decreases the effect of doxycycline	#A3C5DF	37.5093773443361	1
Butalbital	Metoprolol	0.906	-1.641	Moderate	4 (2/2)	The barbiturate decreases the effect of metabolized beta-blocker	#A3C5DF	75.0187546886722	1
Ranolazine	Verapamil	1	Inf	Major	1 (1/0)	Increased levels of ranolazine - risk of toxicity	#B32020	18.754688672168	1
Ranolazine	Amiodarone	1	Inf	Major	2 (2/0)	Possible additive effect on QT prolongation	#B32020	37.5093773443361	1
Ziprasidone	Donepezil	1	Inf	Moderate	1 (1/0)	Possible antagonism of action	#B32020	18.754688672168	1
Dapsone	Magnesium oxide	1	Inf	None	1 (1/0)	Formation of non-absorbable complexes	#B32020	18.754688672168	1
Phenytoin	Valproic acid	1	Inf	Moderate	1 (1/0)	Valproate increases the effect of hydantoin	#B32020	18.754688672168	1
Doxycycline	Piperacillin	0.788	-2.078	Moderate	34 (15/19)	Possible antagonism of action	#99BDDA	637.659414853713	1
Doxycycline	Aztreonam	1	Inf	None	1 (1/0)	Possible antagonism of action	#B32020	18.754688672168	1
Doxycycline	Digoxin	0.703	-2.461	Moderate	15 (6/9)	The tetracycline increases the effect of digoxin in 10% of patients	#8EB5D5	281.320330082521	1
Doxycycline	Ampicillin	0.972	1.219	Moderate	9 (6/3)	Possible antagonism of action	#F7B7B7	168.792198049512	1
Doxycycline	Methotrexate	0.055	Inf	Moderate	1 (1/0)	The tetracycline increases methotrexate toxicity	#B32020	18.754688672168	1
Doxycycline	Warfarin	0.827	-1.255	Moderate	30 (17/13)	The tetracycline increases the anticoagulant effect	#AECDE3	562.640660165041	1
Doxycycline	Clavulanic acid	0.828	-4.923	None	12 (3/9)	Possible antagonism of action	#4D84B9	225.056264066016	1
Doxycycline	Primidone	0.583	-1.641	Moderate	2 (1/1)	The anticonvulsant decreases the effect of doxycycline	#A3C5DF	37.5093773443361	1
Doxycycline	Rifampicin	1	Inf	Moderate	2 (2/0)	The rifamycin decreases the effect of doxycycline	#B32020	37.5093773443361	1
Doxycycline	Amoxicillin	0.79	-3.282	Moderate	15 (5/10)	Possible antagonism of action	#77A4CB	281.320330082521	1
Doxycycline	Insulin aspart	1	Inf	Moderate	2 (2/0)	Tetracycline increases the risk of hypoglycemia	#B32020	37.5093773443361	1
Doxycycline	Insulin detemir	0.075	-1.641	Moderate	2 (1/1)	Tetracycline increases the risk of hypoglycemia	#A3C5DF	37.5093773443361	1
Doxycycline	Calcium	0.695	1.828	Moderate	20 (15/5)	Formation of non-absorbable complexes	#EFA6A6	375.093773443361	1
Doxycycline	Magnesium oxide	0.707	-1.641	Moderate	12 (6/6)	Formation of non-absorbable complexes	#A3C5DF	225.056264066016	1
Doxycycline	Iron	0.594	1.828	Moderate	4 (3/1)	Formation of non-absorbable complexes	#EFA6A6	75.0187546886722	1
Doxycycline	Tazobactam	0.788	-2.078	None	34 (15/19)	Possible antagonism of action	#99BDDA	637.659414853713	1
Metoprolol	Lidocaine	0.801	-1.397	Moderate	224 (121/103)	The beta-blocker increases the effect and toxicity of lidocaine	#ABCBE2	4201.05026256564	1
Metoprolol	Indomethacin	1	1.524	Moderate	7 (5/2)	Risk of inhibition of renal prostaglandins	#F2AEAE	131.282820705176	1
Metoprolol	Diltiazem	0.919	1.188	Major	118 (78/40)	Increased risk of bradycardia	#F7B7B7	2213.05326331583	3.39917117768823e-05
Metoprolol	Prazosin	1	Inf	Moderate	1 (1/0)	Risk of hypotension at the beginning of therapy	#B32020	18.754688672168	1
Metoprolol	Fluoxetine	0.897	1.93	Moderate	25 (19/6)	The SSRI increases the effect of the beta-blocker	#EDA3A3	468.867216804201	1
Metoprolol	Cimetidine	1	Inf	Moderate	1 (1/0)	Cimetidine increases the effect of the beta-blocker	#B32020	18.754688672168	1
Metoprolol	Clonidine	0.805	-1.422	Major	28 (15/13)	Increased hypertension when clonidine stopped	#A9C9E1	525.131282820705	1
Metoprolol	Verapamil	0.933	-1.532	Major	29 (15/14)	Increased effect of both drugs	#A6C7E0	543.885971492873	1
Metoprolol	Epinephrine	0.761	-1.211	Moderate	73 (42/31)	Hypertension, then bradycardia	#AFCEE4	1369.09227306827	1
Metoprolol	Paroxetine	0.596	2.235	Moderate	14 (11/3)	The SSRI increases the effect of the beta-blocker	#EA9B9B	262.565641410353	1
Metoprolol	Primidone	0.515	-1.641	Moderate	2 (1/1)	The barbiturate decreases the effect of metabolized beta-blocker	#A3C5DF	37.5093773443361	1
Metoprolol	Salmeterol	0.854	1.219	Moderate	39 (26/13)	Antagonism	#F7B7B7	731.432858214554	1
Metoprolol	Formoterol	1	-1.313	Moderate	9 (5/4)	Antagonism	#ACCCE3	168.792198049512	1
Metoprolol	Salbutamol	0.751	-1.289	Moderate	150 (84/66)	Antagonism	#ACCCE3	2813.20330082521	1
Metoprolol	Glyburide	1	-1.641	Moderate	2 (1/1)	The beta-blocker decreases the symptoms of hypoglycemia	#A3C5DF	37.5093773443361	1
Metoprolol	Ibuprofen	0.699	-1.026	Moderate	13 (8/5)	Risk of inhibition of renal prostaglandins	#B4D1E6	243.810952738185	1
Metoprolol	Glipizide	0.782	-1.209	Moderate	33 (19/14)	The beta-blocker decreases the symptoms of hypoglycemia	#AFCEE4	618.904726181545	1
Metoprolol	Sertraline	0.884	1.316	Moderate	79 (54/25)	The SSRI increases the effect of the beta-blocker	#F5B4B4	1481.62040510128	1
Metoprolol	Escitalopram	0.76	1.078	Minor	36 (23/13)	The SSRI increases the effect of the beta-blocker	#F8BABA	675.168792198049	1
Metoprolol	Propafenone	1	Inf	Moderate	2 (2/0)	Propafenone increases the effect of beta-blocker	#B32020	37.5093773443361	1
Metoprolol	Hydralazine	0.86	-1.246	Minor	95 (54/41)	Increased effect of both drugs	#AECDE3	1781.69542385596	1
Ropinirole	Ciprofloxacin	1	Inf	Moderate	2 (2/0)	The quinolone increases the effect and toxicity of ropinirole	#B32020	37.5093773443361	1
Lidocaine	Atenolol	0.724	1.219	Moderate	15 (10/5)	The beta-blocker increases the effect and toxicity of lidocaine	#F7B7B7	281.320330082521	1
Lidocaine	Timolol	0.728	-9.845	Moderate	7 (1/6)	The beta-blocker increases the effect and toxicity of lidocaine	#1E61A5	131.282820705176	1
Lidocaine	Cimetidine	1	-1.641	Moderate	2 (1/1)	Increases the effect and toxicity of lidocaine	#A3C5DF	37.5093773443361	1
Lidocaine	Propranolol	0.9	1.219	Moderate	3 (2/1)	The beta-blocker increases the effect and toxicity of lidocaine	#F7B7B7	56.2640660165041	1
Lidocaine	Labetalol	0.936	-1.123	Moderate	32 (19/13)	The beta-blocker increases the effect and toxicity of lidocaine	#B1CFE5	600.150037509377	1
Lidocaine	Carvedilol	0.829	-1.397	Moderate	87 (47/40)	The beta-blocker increases the effect and toxicity of lidocaine	#ABCBE2	1631.65791447862	1
Lidocaine	Acebutolol	1	Inf	Moderate	1 (1/0)	Decreased in symptoms of hypoglycemia and increase in time required for the body to compensate for hypoglycemia	#B32020	18.754688672168	1
Conjugated estrogens	Prednisone	1	Inf	Moderate	3 (3/0)	The estrogenic agent increases the effect of corticosteroid	#B32020	56.2640660165041	1
Valproic acid	Meropenem	1	Inf	Major	1 (1/0)	Decreased plasma antiepileptic levels	#B32020	18.754688672168	1
Valproic acid	Primidone	1	Inf	Moderate	1 (1/0)	Valproic acid increases the effect of barbiturate	#B32020	18.754688672168	1
Valproic acid	Acetylsalicylic acid	1	-1.969	Moderate	11 (5/6)	The salicylate increases the effect of valproic acid	#9CBFDB	206.301575393848	1
Acetaminophen	Warfarin	0.809	-1.211	Minor	106 (61/45)	Acetaminophen increases the anticoagulant effect	#AFCEE4	1987.99699924981	1
Piperacillin	Warfarin	0.967	-1.094	Moderate	30 (18/12)	The IV penicillin increases the anticoagulant effect	#B2D0E5	562.640660165041	1
Piperacillin	Rocuronium	0.776	-1.715	Moderate	45 (22/23)	The agent increases the effect of the muscle relaxant	#A2C4DE	843.960990247562	0.000376149287095278
Piperacillin	Tetracycline	1	Inf	Moderate	1 (1/0)	Possible antagonism of action	#B32020	18.754688672168	1
Amitriptyline	Phenylephrine	0.5	Inf	Major	1 (1/0)	The tricyclic increases the sympathomimetic effect	#B32020	18.754688672168	1
Amitriptyline	Fluoxetine	1	Inf	Major	2 (2/0)	Fluoxetine increases the effect and toxicity of tricyclics	#B32020	37.5093773443361	1
Amitriptyline	Epinephrine	1	Inf	Major	2 (2/0)	The tricyclic increases the sympathomimetic effect	#B32020	37.5093773443361	1
Amitriptyline	Donepezil	1	Inf	Moderate	3 (3/0)	Possible antagonism of action	#B32020	56.2640660165041	1
Amitriptyline	Salbutamol	1	Inf	Moderate	5 (5/0)	The tricyclic increases the sympathomimetic effect	#B32020	93.7734433608402	1
Indomethacin	Atenolol	1	Inf	Moderate	1 (1/0)	Risk of inhibition of renal prostaglandins	#B32020	18.754688672168	1
Indomethacin	Labetalol	1	Inf	Moderate	1 (1/0)	Risk of inhibition of renal prostaglandins	#B32020	18.754688672168	1
Indomethacin	Carvedilol	1	Inf	Moderate	1 (1/0)	Risk of inhibition of renal prostaglandins	#B32020	18.754688672168	1
Olanzapine	Galantamine	1	Inf	Moderate	1 (1/0)	Possible antagonism of action	#B32020	18.754688672168	1
Olanzapine	Donepezil	0.518	1.828	Moderate	4 (3/1)	Possible antagonism of action	#EFA6A6	75.0187546886722	1
Atenolol	Diltiazem	1	1.828	Major	4 (3/1)	Increased risk of bradycardia	#EFA6A6	75.0187546886722	1
Atenolol	Ampicillin	1	Inf	Moderate	4 (4/0)	Ampicillin decreases bioavailability of atenolol	#B32020	75.0187546886722	1
Atenolol	Clonidine	1	Inf	Major	2 (2/0)	Increased hypertension when clonidine stopped	#B32020	37.5093773443361	1
Atenolol	Verapamil	1	Inf	Major	2 (2/0)	Increased effect of both drugs	#B32020	37.5093773443361	1
Atenolol	Epinephrine	0.9	Inf	Moderate	5 (5/0)	Hypertension, then bradycardia	#B32020	93.7734433608402	1
Atenolol	Salbutamol	0.754	2.438	Moderate	5 (4/1)	Antagonism	#E79494	93.7734433608402	1
Atenolol	Glyburide	1	Inf	Moderate	1 (1/0)	The beta-blocker decreases the symptoms of hypoglycemia	#B32020	18.754688672168	1
Atenolol	Ibuprofen	0.505	Inf	Moderate	2 (2/0)	Risk of inhibition of renal prostaglandins	#B32020	37.5093773443361	1
Atenolol	Glipizide	1	1.828	Moderate	4 (3/1)	The beta-blocker decreases the symptoms of hypoglycemia	#EFA6A6	75.0187546886722	1
Atenolol	Insulin aspart	1	Inf	Moderate	2 (2/0)	The beta-blocker decreases the symptoms of hypoglycemia	#B32020	37.5093773443361	1
Atenolol	Insulin detemir	1	Inf	Moderate	1 (1/0)	The beta-blocker decreases the symptoms of hypoglycemia	#B32020	18.754688672168	1
Omeprazole	Alprazolam	0.501	3.352	Moderate	13 (11/2)	Omeprazole increases the effect of benzodiazepine	#DC7B7B	243.810952738185	1
Omeprazole	Methotrexate	0.032	Inf	Major	1 (1/0)	Omeprazole increases the levels of methotrexate	#B32020	18.754688672168	1
Omeprazole	Midazolam	0.851	-3.829	Moderate	10 (3/7)	Omeprazole increases the effect of benzodiazepine	#699AC6	187.54688672168	1
Omeprazole	Diazepam	0.505	Inf	Moderate	2 (2/0)	Omeprazole increases the effect of benzodiazepine	#B32020	37.5093773443361	1
Omeprazole	Triazolam	1	Inf	Moderate	1 (1/0)	Omeprazole increases the effect of benzodiazepine	#B32020	18.754688672168	1
Omeprazole	Clonazepam	0.516	Inf	Moderate	2 (2/0)	Omeprazole increases the effect of benzodiazepine	#B32020	37.5093773443361	1
Diltiazem	Amlodipine	0.924	1.371	Moderate	13 (9/4)	Increases the effect and toxicity of amlodipine	#F5B2B2	243.810952738185	1
Diltiazem	Buspirone	1	Inf	Moderate	2 (2/0)	The calcium channel blocker increases the effect and toxicity of buspirone	#B32020	37.5093773443361	1
Diltiazem	Carbamazepine	1	Inf	Major	1 (1/0)	Increases the effect of carbamazepine	#B32020	18.754688672168	1
Diltiazem	Propranolol	1	Inf	Major	1 (1/0)	Increased risk of bradycardia	#B32020	18.754688672168	1
Diltiazem	Simvastatin	0.696	3.352	Major	13 (11/2)	Increases the effect and toxicity of simvastatin	#DC7B7B	243.810952738185	1
Diltiazem	Midazolam	0.818	-1.231	Moderate	21 (12/9)	The calcium channel blocker increases the effect and toxicity of the benzodiazepine	#AECDE3	393.848462115529	1
Diltiazem	Rifampicin	0.442	Inf	Major	1 (1/0)	Rifampin decreases levels of diltiazem	#B32020	18.754688672168	1
Diltiazem	Atorvastatin	0.886	-1.008	Moderate	92 (57/35)	Increases the effect and toxicity of atorvastatin	#B4D1E6	1725.43135783946	1
Diltiazem	Amiodarone	0.853	1.219	Major	30 (20/10)	Increased risk of cardiotoxicity and arrhythmias	#F7B7B7	562.640660165041	8.77494854108555e-06
Sucralfate	Levothyroxine	1	3.047	Minor	6 (5/1)	Sucralfate decreases the effect of levothyroxine	#E08585	112.528132033008	1
Sucralfate	Ciprofloxacin	0.562	Inf	Moderate	2 (2/0)	Formation of non-absorbable complexes	#B32020	37.5093773443361	1
Norepinephrine	Linezolid	1	Inf	Major	1 (1/0)	Possible increase of arterial pressure	#B32020	18.754688672168	1
Mirtazapine	Donepezil	0.651	-1.367	Moderate	11 (6/5)	Possible antagonism of action	#ABCBE2	206.301575393848	1
Mirtazapine	Rivastigmine	0.757	-4.923	Moderate	4 (1/3)	Possible antagonism of action	#4D84B9	75.0187546886722	1
Timolol	Verapamil	1	-1.641	Major	2 (1/1)	Increased effect of both drugs	#A3C5DF	37.5093773443361	1
Timolol	Salbutamol	0.893	-2.188	Major	7 (3/4)	Antagonism	#96BBD9	131.282820705176	1
Colestipol	Levothyroxine	0.026	Inf	Moderate	1 (1/0)	The resin decreases the absorption of thyroid hormones	#B32020	18.754688672168	1
Colestipol	Raloxifene	0.011	Inf	Moderate	1 (1/0)	The resin decreases the effect of raloxifene	#B32020	18.754688672168	1
Triamterene	Benazepril	1	-3.282	Major	3 (1/2)	Increased risk of hyperkaliemia	#77A4CB	56.2640660165041	1
Triamterene	Losartan	0.655	-1.026	Major	13 (8/5)	Increased risk of hyperkaliemia	#B4D1E6	243.810952738185	1
Triamterene	Lisinopril	0.773	-1.026	Major	13 (8/5)	Increased risk of hyperkaliemia	#B4D1E6	243.810952738185	1
Triamterene	Amantadine	0.011	Inf	Minor	1 (1/0)	The diuretic increases the adverse effects of amantadine	#B32020	18.754688672168	1
Triamterene	Irbesartan	1	Inf	Major	1 (1/0)	Increased risk of hyperkaliemia	#B32020	18.754688672168	1
Phenylephrine	Nortriptyline	0.5	Inf	Major	1 (1/0)	The tricyclic increases the sympathomimetic effect	#B32020	18.754688672168	1
Digoxin	Alprazolam	1	Inf	Moderate	2 (2/0)	The benzodiazepine increases the effect of digoxin	#B32020	37.5093773443361	1
Digoxin	Spironolactone	0.702	1.371	Minor	13 (9/4)	Increased digoxin levels and decreased effect in presence of spironolactone	#F5B2B2	243.810952738185	0.303900918103849
Digoxin	Levothyroxine	0.893	2.351	Moderate	34 (27/7)	The thyroid hormones decreases the effect of digoxin	#E89898	637.659414853713	1
Digoxin	Furosemide	0.782	-1.109	Moderate	62 (37/25)	Possible electrolyte variations and arrhythmias	#B2D0E5	1162.79069767442	1.19894859754635e-15
Digoxin	Methimazole	1	-1.641	Moderate	2 (1/1)	The antithyroid agent increases the effect of digoxin	#A3C5DF	37.5093773443361	1
Digoxin	Diazepam	0.778	-3.282	Moderate	3 (1/2)	The benzodiazepine increases the effect of digoxin	#77A4CB	56.2640660165041	1
Digoxin	Bumetanide	0.545	-1.641	Moderate	2 (1/1)	Possible electrolyte variations and arrhythmias	#A3C5DF	37.5093773443361	1
Digoxin	Hydrochlorothiazide	0.646	1.828	Moderate	4 (3/1)	Possible electrolyte variations and arrhythmias	#EFA6A6	75.0187546886722	1
Digoxin	Amiodarone	0.785	-1.406	Major	13 (7/6)	Amiodarone increases the effect of digoxin	#A9C9E1	243.810952738185	0.0318810183206494
Digoxin	Carvedilol	0.798	1.219	Moderate	12 (8/4)	Carvedilol increases levels/effect of digoxin	#F7B7B7	225.056264066016	1
Digoxin	Clarithromycin	0.556	Inf	Major	1 (1/0)	The macrolide increases the effect of digoxin in 10% of patients	#B32020	18.754688672168	1
Digoxin	Hydroxychloroquine	1	-1.641	Moderate	2 (1/1)	Hydroxychloroquine increases the effect of digoxin	#A3C5DF	37.5093773443361	1
Alprazolam	Carbamazepine	1	Inf	Moderate	1 (1/0)	Reduces the effect of the benzodiazepine	#B32020	18.754688672168	1
Ampicillin	Warfarin	1	-1.149	Moderate	17 (10/7)	The IV penicillin increases the anticoagulant effect	#B1CFE5	318.829707426857	1
Phenoxymethylpenicillin	Demeclocycline	0.088	Inf	Moderate	1 (1/0)	Possible antagonism of action	#B32020	18.754688672168	0.599662436712225
Spironolactone	Losartan	0.843	-1.743	Major	33 (16/17)	Increased risk of hyperkaliemia	#A0C3DD	618.904726181545	1
Spironolactone	Lisinopril	0.967	-1.641	Major	30 (15/15)	Increased risk of hyperkaliemia	#A3C5DF	562.640660165041	1
Spironolactone	Quinapril	1	Inf	Major	1 (1/0)	Increased risk of hyperkaliemia	#B32020	18.754688672168	1
Spironolactone	Irbesartan	1	Inf	Major	1 (1/0)	Increased risk of hyperkaliemia	#B32020	18.754688672168	1
Spironolactone	Tolevamer	0.032	Inf	Moderate	1 (1/0)	Risk of alkalosis in renal impairment	#B32020	18.754688672168	1
Spironolactone	Cholestyramine	1	Inf	Moderate	1 (1/0)	Increased risk of acidosis and hyperkaliemia	#B32020	18.754688672168	1
Hyoscyamine	Haloperidol	1	Inf	Moderate	3 (3/0)	The anticholinergic increases the risk of psychosis and tardive dyskinesia	#B32020	56.2640660165041	0.226995542401612
Allopurinol	Warfarin	0.946	-1.641	Moderate	18 (9/9)	Allopurinol increases the anticoagulant effect	#A3C5DF	337.584396099025	1
