drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Omeprazole	Methotrexate	0.305	1.835	Major	715 (485/230)	The serum concentration of Methotrexate can be increased when it is combined with Omeprazole.	#F6B6B6	70.2483845327795	5.63001583367951e-49
Omeprazole	Clonazepam	0.323	-1.128	Moderate	1926 (972/954)		#B4D1E6	189.228515538648	1
Topiramate	Lithium cation	0.343	1.596	Moderate	119 (77/42)	The serum concentration of Lithium can be increased when it is combined with Topiramate.	#F7B7B7	11.6916891739871	1.15137294401006e-69
Mesalazine	Mercaptopurine	0.305	-1.061	Moderate	25 (13/12)	The metabolism of Mercaptopurine can be decreased when combined with Mesalazine.	#B4D1E6	2.45623722142586	3.80931434957656e-32
Fenofibrate	Atorvastatin	0.481	-3.447	Major	96 (24/72)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Atorvastatin.	#A0C3DD	9.43195093027528	3.54323822720213e-75
Spironolactone	Enalapril	0.431	-1.273	Major	78 (37/41)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Enalapril.	#B2D0E5	7.66346013084867	2.19937023248588e-60
Fluoxetine	Clomipramine	0.388	1.316	Major	221 (133/88)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Clomipramine.	#F8BABA	21.7131370374046	2.52892851685663e-74
Phenytoin	Vigabatrin	0.375	Inf	Minor	2 (2/0)	The serum concentration of Phenytoin can be decreased when it is combined with Vigabatrin.	#B32020	0.196498977714068	0.0763743270998418
Fluvoxamine	Olanzapine	0.386	-2.467	Moderate	107 (34/73)	The metabolism of Olanzapine can be decreased when combined with Fluvoxamine.	#A9C9E1	10.5126953077027	1.35977986217248e-78
Levothyroxine	Iron	0.237	143.444	Moderate	829 (824/5)	The serum concentration of Levothyroxine can be decreased when it is combined with Iron.	#B32020	81.4488262624814	1
Phenytoin	Lamotrigine	0.426	-2.708	Moderate	47 (14/33)	The serum concentration of Lamotrigine can be decreased when it is combined with Phenytoin.	#A6C7E0	4.61772597628061	2.1128559432507e-56
Topiramate	Carbamazepine	0.42	-1.114	Moderate	130 (66/64)	The serum concentration of Topiramate can be decreased when it is combined with Carbamazepine.	#B4D1E6	12.7724335514144	2.82395262650076e-59
Repaglinide	Gliclazide	0.301	-2.298	None	12 (4/8)	Repaglinide may increase the hypoglycemic activities of Gliclazide.	#A9C9E1	1.17899386628441	7.5114705503666e-17
Ramipril	Spironolactone	0.435	-1.776	Major	28 (11/17)	The risk or severity of adverse effects can be increased when Ramipril is combined with Spironolactone.	#AECDE3	2.75098568799696	4.89798651682017e-31
Haloperidol	Carbamazepine	0.418	-2.433	Moderate	53 (17/36)	The metabolism of Haloperidol can be increased when combined with Carbamazepine.	#A9C9E1	5.20722290942281	2.32779661955441e-46
Rifabutin	Warfarin	0.391	Inf	None	1 (1/0)	The metabolism of Warfarin can be increased when combined with Rifabutin.	#B32020	0.0982494888570342	1
Megestrol acetate	Primidone	0.125	Inf	Moderate	1 (1/0)		#B32020	0.0982494888570342	1
Dapsone	Trimethoprim	0.733	Inf	Moderate	3 (3/0)	The risk or severity of adverse effects can be increased when Trimethoprim is combined with Dapsone.	#B32020	0.294748466571103	0.0363116743674618
Cyclosporine	Sulfamethoxazole	0.303	-1.27	Major	40 (19/21)	Sulfamethoxazole may increase the nephrotoxic activities of Cyclosporine.	#B2D0E5	3.92997955428137	3.36252511060738e-31
Amitriptyline	Duloxetine	0.38	3.752	Major	154 (125/29)	Duloxetine may increase the serotonergic activities of Amitriptyline.	#EFA6A6	15.1304212839833	8.33482430383269e-22
Fluvoxamine	Lithium cation	0.482	1.306	Major	25 (15/10)	Lithium may increase the serotonergic activities of Fluvoxamine.	#F8BABA	2.45623722142586	1.15716321363158e-16
Tacrolimus	Atorvastatin	0.413	-2.333	Moderate	100 (33/67)	The risk or severity of adverse effects can be increased when Tacrolimus is combined with Atorvastatin.	#A9C9E1	9.82494888570342	2.12537594048107e-53
Acetylsalicylic acid	Insulin aspart	0.257	1.098	Moderate	147 (82/65)	Acetylsalicylic acid may increase the hypoglycemic activities of Insulin Aspart.	#F9BCBC	14.442674861984	5.75403535519891e-28
Fluoxetine	Risperidone	0.405	-2.122	Moderate	242 (85/157)	The metabolism of Risperidone can be decreased when combined with Fluoxetine.	#ABCBE2	23.7763763034023	2.67618763787483e-53
Spironolactone	Captopril	0.448	1.451	Major	8 (5/3)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Captopril.	#F7B9B9	0.785995910856274	7.00568150327668e-08
Methadone	Naltrexone	0.25	Inf	Major	1 (1/0)	The therapeutic efficacy of Methadone can be decreased when used in combination with Naltrexone.	#B32020	0.0982494888570342	1
Methotrexate	Naproxen	0.285	1.864	Major	267 (182/85)	The serum concentration of Methotrexate can be increased when it is combined with Naproxen.	#F6B6B6	26.2326135248281	1
Spironolactone	Losartan	0.331	1.243	Major	17 (10/7)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Losartan.	#F8BABA	1.67024131056958	4.74614434324641e-13
Pyridostigmine	Prednisone	0.374	2.928	Moderate	48 (37/11)	The risk or severity of adverse effects can be increased when Prednisone is combined with Pyridostigmine.	#F2ACAC	4.71597546513764	1.69405189316522e-22
Prednisone	Ethinylestradiol	0.19	291.588	Moderate	672 (670/2)	The serum concentration of Prednisone can be increased when it is combined with Ethinyl Estradiol.	#B32020	66.023656511927	1
Acetaminophen	Acenocoumarol	0.243	-1.134	None	475 (239/236)	Acetaminophen may increase the anticoagulant activities of Acenocoumarol.	#B4D1E6	46.6685072070913	1
Clozapine	Haloperidol	0.301	-3.83	Major	13 (3/10)	Clozapine may increase the QTc-prolonging activities of Haloperidol.	#9DC0DC	1.27724335514144	6.21507827755087e-15
Phenytoin	Dexamethasone	0.441	-1.436	Moderate	18 (8/10)	The serum concentration of Dexamethasone can be decreased when it is combined with Phenytoin.	#B1CFE5	1.76849079942662	1.81488400546157e-13
Carbamazepine	Midazolam	0.213	1.368	Moderate	18 (11/7)	The metabolism of Midazolam can be increased when combined with Carbamazepine.	#F8BABA	1.76849079942662	3.73984873284355e-11
Cyclosporine	Colchicine	0.311	-2.298	Major	12 (4/8)	The serum concentration of Colchicine can be increased when it is combined with Cyclosporine.	#A9C9E1	1.17899386628441	5.7116579090992e-10
Propranolol	Ibuprofen	0.31	2.041	Moderate	806 (565/241)	Ibuprofen may decrease the antihypertensive activities of Propranolol.	#F5B4B4	79.1890880187696	1
Simvastatin	Fenofibrate	0.48	-5.623	Major	112 (19/93)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Simvastatin.	#90B6D6	11.0039427519878	3.30501332942494e-55
Amitriptyline	Fluoxetine	0.411	4.501	Major	216 (181/35)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Amitriptyline.	#EC9F9F	21.2218895931194	1
Prednisone	Acetylsalicylic acid	0.417	2.176	Moderate	322 (230/92)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Prednisone.	#F5B2B2	31.636335411965	1
Fenofibrate	Rosuvastatin	0.556	-4.366	Major	24 (5/19)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Rosuvastatin.	#99BDDA	2.35798773256882	3.89173527131548e-21
Diltiazem	Sirolimus	0.182	Inf	Moderate	1 (1/0)	The metabolism of Sirolimus can be decreased when combined with Diltiazem.	#B32020	0.0982494888570342	1
Fluoxetine	Propranolol	0.388	2.794	Moderate	160 (122/38)	The metabolism of Propranolol can be decreased when combined with Fluoxetine.	#F2AEAE	15.7199182171255	0.00018055152855336
Fluoxetine	Lithium cation	0.36	1.161	Major	91 (52/39)	Lithium may increase the serotonergic activities of Fluoxetine.	#F9BCBC	8.94070348599011	8.54319147083066e-20
Propranolol	Paroxetine	0.357	2.059	Moderate	212 (149/63)	The metabolism of Propranolol can be decreased when combined with Paroxetine.	#F5B4B4	20.8288916376913	1
Paroxetine	Risperidone	0.368	-2.27	Moderate	247 (83/164)	The metabolism of Risperidone can be decreased when combined with Paroxetine.	#ABCBE2	24.2676237476875	9.23228419774128e-20
Atorvastatin	Gemfibrozil	0.448	-3.529	Major	57 (14/43)	The risk or severity of adverse effects can be increased when Gemfibrozil is combined with Atorvastatin.	#A0C3DD	5.60022086485095	8.38374401828755e-20
Risperidone	Donepezil	0.516	-1.149	Moderate	2 (1/1)		#B4D1E6	0.196498977714068	0.686633567438628
Fluorouracil	Warfarin	0.024	Inf	Major	1 (1/0)	The serum concentration of Warfarin can be increased when it is combined with Fluorouracil.	#B32020	0.0982494888570342	1
Phenytoin	Warfarin	0.214	Inf	Moderate	2 (2/0)	Phenytoin may increase the anticoagulant activities of Warfarin.	#B32020	0.196498977714068	1
Cyclosporine	Omeprazole	0.34	-1.175	Moderate	176 (87/89)	The serum concentration of Cyclosporine can be increased when it is combined with Omeprazole.	#B4D1E6	17.291910038838	0.0457508449654853
Verapamil	Eplerenone	0.091	Inf	Moderate	1 (1/0)	The serum concentration of Eplerenone can be increased when it is combined with Verapamil.	#B32020	0.0982494888570342	1
Acetylsalicylic acid	Ibuprofen	0.371	1.22	Major	975 (569/406)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Ibuprofen.	#F8BABA	95.7932516356084	1
Omeprazole	Ketazolam	0.411	1.223	None	303 (177/126)		#F8BABA	29.7695951236814	1
Pyridostigmine	Fludrocortisone	0.205	Inf	Moderate	2 (2/0)	The risk or severity of adverse effects can be increased when Fludrocortisone is combined with Pyridostigmine.	#B32020	0.196498977714068	0.688036736051553
Atenolol	Prazosin	0.25	Inf	Moderate	1 (1/0)	Atenolol may increase the orthostatic hypotensive activities of Prazosin.	#B32020	0.0982494888570342	1
Cyclosporine	Tacrolimus	0.198	-1.567	Major	26 (11/15)	Tacrolimus may increase the nephrotoxic activities of Cyclosporine.	#AFCEE4	2.55448671028289	8.09206137473205e-16
Tramadol	Citalopram	0.269	2.223	Major	327 (235/92)	Citalopram may increase the neuroexcitatory activities of Tramadol.	#F5B2B2	32.1275828562502	1
Spironolactone	Benazepril	0.75	-1.149	Major	2 (1/1)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Benazepril.	#B4D1E6	0.196498977714068	0.0820240892901799
Tramadol	Fluoxetine	0.251	3.086	Major	250 (195/55)	Fluoxetine may increase the neuroexcitatory activities of Tramadol.	#F1ABAB	24.5623722142586	1
Amiodarone	Flecainide	0.567	-3.447	Major	4 (1/3)	The serum concentration of Flecainide can be increased when it is combined with Amiodarone.	#A0C3DD	0.392997955428137	0.000219151319314888
Phenytoin	Oxcarbazepine	0.398	-2.987	Moderate	18 (5/13)	The serum concentration of the active metabolites of Oxcarbazepine can be reduced when Oxcarbazepine is used in combination with Phenytoin resulting in a loss in efficacy.	#A5C6DF	1.76849079942662	9.07559258711429e-14
Citalopram	Propranolol	0.359	1.655	Moderate	177 (116/61)	The metabolism of Propranolol can be decreased when combined with Citalopram.	#F7B7B7	17.3901595276951	1
Sucralfate	Lansoprazole	0.49	-1.368	Moderate	46 (21/25)		#B2D0E5	4.51947648742357	3.34295588542037e-17
Tramadol	Paroxetine	0.27	2.195	Major	317 (227/90)	Paroxetine may increase the neuroexcitatory activities of Tramadol.	#F5B2B2	31.1450879676798	1
Alprazolam	Clarithromycin	0.284	1.97	Moderate	545 (378/167)	The serum concentration of Alprazolam can be increased when it is combined with Clarithromycin.	#F5B4B4	53.5459714270836	1
Propranolol	Escitalopram	0.315	1.352	None	143 (87/56)		#F8BABA	14.0496769065559	0.179964660792388
Sumatriptan	Ergotamine	0.649	2.708	Major	37 (28/9)	Ergotamine may increase the vasoconstricting activities of Sumatriptan.	#F2AEAE	3.63523108771027	2.16357592830113e-10
Sulfasalazine	Mercaptopurine	0.377	Inf	Moderate	2 (2/0)		#B32020	0.196498977714068	1
Prednisone	Estradiol	0.171	201.936	Moderate	233 (232/1)	The serum concentration of Prednisone can be increased when it is combined with Estradiol.	#B32020	22.892130903689	1
Propranolol	Sertraline	0.384	1.34	Moderate	127 (77/50)	The metabolism of Propranolol can be decreased when combined with Sertraline.	#F8BABA	12.4776850848433	0.000926973077527955
Carbamazepine	Simvastatin	0.274	-1.746	Moderate	63 (25/38)	The metabolism of Simvastatin can be increased when combined with Carbamazepine.	#AECDE3	6.18971779799316	9.55899516932497e-11
Azathioprine	Acenocoumarol	0.444	2.394	None	15 (11/4)	Azathioprine may decrease the anticoagulant activities of Acenocoumarol.	#F4B1B1	1.47374233285551	0.000339836520218643
Cyclosporine	Atorvastatin	0.455	-1.149	Major	16 (8/8)	The serum concentration of Atorvastatin can be increased when it is combined with Cyclosporine.	#B4D1E6	1.57199182171255	3.00149933610549e-06
Zolmitriptan	Ergotamine	0.561	6.528	Major	34 (30/4)	Ergotamine may increase the vasoconstricting activities of Zolmitriptan.	#E48E8E	3.34048262113916	1.72863201724629e-06
Amitriptyline	Carbamazepine	0.383	2.031	Moderate	60 (42/18)	The metabolism of Amitriptyline can be increased when combined with Carbamazepine.	#F5B4B4	5.89496933142205	0.00729179408039162
Methotrexate	Flurbiprofen	0.237	-1.149	Major	6 (3/3)	The serum concentration of Methotrexate can be increased when it is combined with Flurbiprofen.	#B4D1E6	0.589496933142205	2.77064741539626e-05
Ergotamine	Rizatriptan	0.545	2.901	Major	39 (30/9)	Ergotamine may increase the vasoconstricting activities of Rizatriptan.	#F2ACAC	3.83173006542433	3.78760694268913e-09
Digoxin	Hydrochlorothiazide	0.329	1.088	Moderate	9 (5/4)	The risk or severity of adverse effects can be increased when Hydrochlorothiazide is combined with Digoxin.	#F9BCBC	0.884245399713308	1.0809965838992e-05
Carbamazepine	Aripiprazole	0.377	-1.685	Moderate	37 (15/22)	The serum concentration of Aripiprazole can be decreased when it is combined with Carbamazepine.	#AFCEE4	3.63523108771027	1.80871417567713e-12
Fluconazole	Alprazolam	0.277	3.564	Major	377 (303/74)	The metabolism of Alprazolam can be decreased when combined with Fluconazole.	#F0A7A7	37.0400572991019	1
Mirtazapine	Clonidine	0.227	2.611	Moderate	4 (3/1)	Mirtazapine may decrease the antihypertensive activities of Clonidine.	#F3AFAF	0.392997955428137	0.474439185114112
Ethinylestradiol	Itraconazole	0.238	181.916	Moderate	210 (209/1)	The metabolism of Ethinyl Estradiol can be decreased when combined with Itraconazole.	#B32020	20.6323926599772	1
Glimepiride	Repaglinide	1	-1.149	None	2 (1/1)	Glimepiride may increase the hypoglycemic activities of Repaglinide.	#B4D1E6	0.196498977714068	0.775173928682573
Venlafaxine	Metoclopramide	0.195	3.15	Moderate	194 (152/42)	The risk or severity of adverse effects can be increased when Metoclopramide is combined with Venlafaxine.	#F1ABAB	19.0604008382646	1
Clozapine	Clonazepam	0.395	-4.924	Moderate	37 (7/30)	The risk or severity of adverse effects can be increased when Clonazepam is combined with Clozapine.	#94B9D8	3.63523108771027	6.13733064369064e-27
Spironolactone	Irbesartan	0.433	-1.149	Major	6 (3/3)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Irbesartan.	#B4D1E6	0.589496933142205	0.000363713633701969
Diltiazem	Amiodarone	1	Inf	Major	1 (1/0)	The risk or severity of bradycardia can be increased when Diltiazem is combined with Amiodarone.	#B32020	0.0982494888570342	1
Acetylsalicylic acid	Acenocoumarol	0.396	-1.58	None	57 (24/33)	Acetylsalicylic acid may increase the anticoagulant activities of Acenocoumarol.	#AFCEE4	5.60022086485095	2.98708994786081e-14
Ziprasidone	Carbamazepine	0.394	-1.532	Minor	14 (6/8)	The serum concentration of Ziprasidone can be decreased when it is combined with Carbamazepine.	#B1CFE5	1.37549284399848	1.60066273313984e-07
Cyclosporine	Fluvastatin	0.146	Inf	Moderate	2 (2/0)	The serum concentration of Fluvastatin can be increased when it is combined with Cyclosporine.	#B32020	0.196498977714068	1
Carvedilol	Insulin aspart	0.261	2.321	Moderate	11 (8/3)		#F4B1B1	1.08074437742738	0.0466375944931383
Fluoxetine	Nortriptyline	0.29	2.089	Major	17 (12/5)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Nortriptyline.	#F5B4B4	1.67024131056958	7.23431603386595e-06
Cyclosporine	Sirolimus	0.095	-1.149	Moderate	2 (1/1)	The risk or severity of adverse effects can be increased when Sirolimus is combined with Cyclosporine.	#B4D1E6	0.196498977714068	0.901982522600397
Sulfasalazine	Azathioprine	0.312	-2.681	Moderate	20 (6/14)		#A6C7E0	1.96498977714068	1.99386327774939e-16
Fluvoxamine	Mirtazapine	0.329	-1.915	Major	40 (15/25)	The risk or severity of adverse effects can be increased when Fluvoxamine is combined with Mirtazapine.	#AECDE3	3.92997955428137	2.99264637669456e-13
Omeprazole	Itraconazole	0.386	1.291	Moderate	519 (310/209)	The serum concentration of Itraconazole can be decreased when it is combined with Omeprazole.	#F8BABA	50.9914847168008	1
Tramadol	Escitalopram	0.243	1.569	Major	213 (137/76)	Escitalopram may increase the neuroexcitatory activities of Tramadol.	#F7B7B7	20.9271411265483	1
Acetylsalicylic acid	Methylprednisolone	0.622	3.482	Moderate	60 (48/12)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Methylprednisolone.	#F0A7A7	5.89496933142205	1
Prednisone	Acenocoumarol	0.282	1.213	None	79 (46/33)		#F8BABA	7.7617096197057	1
Cyclosporine	Sulfadiazine	0.02	Inf	Major	1 (1/0)	Sulfadiazine may increase the nephrotoxic activities of Cyclosporine.	#B32020	0.0982494888570342	1
Trospium	Oxybutynin	0.793	Inf	Moderate	1 (1/0)	The risk or severity of adverse effects can be increased when Trospium is combined with Oxybutynin.	#B32020	0.0982494888570342	1
Methotrexate	Phenylbutazone	0.105	-1.149	Major	4 (2/2)	The serum concentration of Methotrexate can be increased when it is combined with Phenylbutazone.	#B4D1E6	0.392997955428137	0.0092343820182408
Digoxin	Verapamil	0.125	Inf	Moderate	1 (1/0)	The metabolism of Digoxin can be decreased when combined with Verapamil.	#B32020	0.0982494888570342	1
Imipramine	Duloxetine	0.322	1.741	Major	12 (8/4)	Duloxetine may increase the serotonergic activities of Imipramine.	#F7B7B7	1.17899386628441	4.49464430209976e-05
Phenytoin	Clozapine	0.212	Inf	Moderate	1 (1/0)	The serum concentration of Clozapine can be decreased when it is combined with Phenytoin.	#B32020	0.0982494888570342	1
Propranolol	Ergotamine	0.517	4.352	Moderate	30 (25/5)	Ergotamine may increase the atrioventricular blocking (AV block) activities of Propranolol.	#EC9F9F	2.94748466571103	0.00809577087368802
Bisoprolol	Ibuprofen	0.206	-1.109	Moderate	344 (175/169)	Ibuprofen may decrease the antihypertensive activities of Bisoprolol.	#B4D1E6	33.7978241668198	1
Allopurinol	Acenocoumarol	0.376	-2.987	None	18 (5/13)	Allopurinol may increase the anticoagulant activities of Acenocoumarol.	#A5C6DF	1.76849079942662	1.2163486625853e-06
Clozapine	Flunitrazepam	0.514	-3.447	None	4 (1/3)	The risk or severity of adverse effects can be increased when Flunitrazepam is combined with Clozapine.	#A0C3DD	0.392997955428137	0.00120222593693497
Paroxetine	Rizatriptan	0.259	5.048	Major	102 (87/15)	The risk or severity of adverse effects can be increased when Paroxetine is combined with Rizatriptan.	#EA9B9B	10.0214478634175	1
Ibuprofen	Lithium cation	0.124	-1.09	Moderate	267 (137/130)	The serum concentration of Lithium can be increased when it is combined with Ibuprofen.	#B4D1E6	26.2326135248281	1
Amitriptyline	Salbutamol	0.254	2.806	Moderate	245 (187/58)	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Salbutamol.	#F2AEAE	24.0711247699734	1
Atenolol	Ibuprofen	0.237	-1.246	Moderate	344 (165/179)	Ibuprofen may decrease the antihypertensive activities of Atenolol.	#B2D0E5	33.7978241668198	1
Cyclosporine	Methotrexate	0.184	-1.723	Moderate	15 (6/9)	The serum concentration of Methotrexate can be increased when it is combined with Cyclosporine.	#AFCEE4	1.47374233285551	2.77049659579681e-08
Alprazolam	Carbamazepine	0.275	1.032	Moderate	118 (64/54)	The metabolism of Alprazolam can be increased when combined with Carbamazepine.	#F9BCBC	11.59343968513	1
Phenytoin	Quetiapine	0.269	1.044	Major	11 (6/5)	The serum concentration of Quetiapine can be decreased when it is combined with Phenytoin.	#F9BCBC	1.08074437742738	0.187041051685157
Tramadol	Carbamazepine	0.39	1.306	Moderate	70 (42/28)	Tramadol may increase the central nervous system depressant (CNS depressant) activities of Carbamazepine.	#F8BABA	6.8774642199924	1
Diltiazem	Simvastatin	0.743	-1.149	Major	12 (6/6)	The serum concentration of Simvastatin can be increased when it is combined with Diltiazem.	#B4D1E6	1.17899386628441	0.00322180264616462
Pimozide	Sertraline	0.343	1.306	Major	10 (6/4)	Sertraline may increase the QTc-prolonging activities of Pimozide.	#F8BABA	0.982494888570342	0.00869053411517751
Omeprazole	Midazolam	0.274	1.183	Moderate	92 (53/39)		#F9BCBC	9.03895297484715	1
Zolmitriptan	Paroxetine	0.273	7.64	Major	88 (79/9)	The risk or severity of adverse effects can be increased when Zolmitriptan is combined with Paroxetine.	#E08585	8.64595501941901	1
Chlorthalidone	Digoxin	0.297	-1.149	Moderate	2 (1/1)	The risk or severity of adverse effects can be increased when Chlorthalidone is combined with Digoxin.	#B4D1E6	0.196498977714068	0.612057031684606
Repaglinide	Glyburide	0.214	-2.298	None	3 (1/2)	Repaglinide may increase the hypoglycemic activities of Glyburide.	#A9C9E1	0.294748466571103	0.0598364928183417
Ziprasidone	Pimozide	0.1	Inf	Major	1 (1/0)	The serum concentration of Pimozide can be increased when it is combined with Ziprasidone.	#B32020	0.0982494888570342	1
Ibuprofen	Nadolol	0.353	3.649	Moderate	135 (109/26)	Ibuprofen may decrease the antihypertensive activities of Nadolol.	#EFA6A6	13.2636809956996	1
Carbamazepine	Sertraline	0.357	-1.559	Moderate	66 (28/38)	The metabolism of Carbamazepine can be decreased when combined with Sertraline.	#AFCEE4	6.48446626456426	5.75011820450284e-05
Rizatriptan	Escitalopram	0.286	4.669	Major	70 (59/11)	The risk or severity of adverse effects can be increased when Rizatriptan is combined with Escitalopram.	#EB9E9E	6.8774642199924	1
Citalopram	Rizatriptan	0.267	8.269	Major	84 (76/8)	The risk or severity of adverse effects can be increased when Citalopram is combined with Rizatriptan.	#DD7E7E	8.25295706399088	1
Methotrexate	Amoxicillin	0.176	1.977	Major	229 (159/70)	The serum concentration of Methotrexate can be increased when it is combined with Amoxicillin.	#F5B4B4	22.4991329482608	1
Diazepam	Clarithromycin	0.429	1.762	Moderate	505 (338/167)	The metabolism of Diazepam can be decreased when combined with Clarithromycin.	#F6B6B6	49.6159918728023	1
Acetylsalicylic acid	Glipizide	1	-2.298	Moderate	3 (1/2)	Acetylsalicylic acid may increase the hypoglycemic activities of Glipizide.	#A9C9E1	0.294748466571103	0.128334857772243
Dextromethorphan	Paroxetine	0.201	2.307	Major	219 (159/60)	Paroxetine may increase the serotonergic activities of Dextromethorphan.	#F4B1B1	21.5166380596905	1
Carbamazepine	Atorvastatin	0.209	-2.716	Moderate	37 (11/26)	The metabolism of Atorvastatin can be increased when combined with Carbamazepine.	#A6C7E0	3.63523108771027	6.54469306163432e-10
Zolmitriptan	Escitalopram	0.242	4.134	Major	69 (57/12)	The risk or severity of adverse effects can be increased when Zolmitriptan is combined with Escitalopram.	#EDA3A3	6.77921473113536	1
Cyclosporine	Allopurinol	0.259	-4.596	Moderate	15 (3/12)		#97BCD9	1.47374233285551	1.6384479106214e-08
Citalopram	Clarithromycin	0.237	2.29	Major	236 (171/65)	Clarithromycin may increase the QTc-prolonging activities of Citalopram.	#F5B2B2	23.1868793702601	1
Spironolactone	Tolevamer	0.175	-1.149	Moderate	2 (1/1)		#B4D1E6	0.196498977714068	1
Doxycycline	Ethinylestradiol	0.305	Inf	Moderate	143 (143/0)	The metabolism of Ethinyl Estradiol can be decreased when combined with Doxycycline.	#B32020	14.0496769065559	1
