drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Fluvoxamine	Oxycodone	0.383	1.496	Moderate	6 (4/2)	Increased risk of serotonin syndrome	#F7B7B7	2.21743420687922	1
Fluvoxamine	Cilostazol	1	Inf	Major	1 (1/0)	Fluvoxamine increases the effect of cilostazol	#B32020	0.369572367813203	1
Fluvoxamine	Clomipramine	0.523	1.496	Major	3 (2/1)	Fluvoxamine increases the effect and toxicity of tricyclics	#F7B7B7	1.10871710343961	0.000921478451322906
Fluvoxamine	Dextroamphetamine	0.366	-1.337	Major	4 (2/2)	Risk of serotoninergic syndrome	#B1CFE5	1.47828947125281	1
Valsartan	Triamterene	0.892	1.7	Major	36 (25/11)	Increased risk of hyperkaliemia	#F5B4B4	13.3046052412753	1
Valsartan	Amiloride	0.261	-1.337	Major	4 (2/2)	Increased risk of hyperkaliemia	#B1CFE5	1.47828947125281	1
Valsartan	Lithium cation	1	Inf	Moderate	1 (1/0)	The ARB increases serum levels of lithium	#B32020	0.369572367813203	1
Ramipril	Triamterene	0.912	1.309	Major	11 (7/4)	Increased risk of hyperkaliemia	#F7B9B9	4.06529604594524	1
Ramipril	Spironolactone	0.801	-1.671	Major	18 (8/10)	Increased risk of hyperkaliemia	#AECDE3	6.65230262063766	1
Ramipril	Tizanidine	1	1.496	Major	3 (2/1)	Tizanidine increases the risk of hypotension with the ACE inhibitor	#F7B7B7	1.10871710343961	1
Amphetamine	Prochlorperazine	0.544	Inf	Moderate	8 (8/0)	Decreased anorexic effect, may increase pyschotic symptoms	#B32020	2.95657894250563	1
Amphetamine	Fluoxetine	0.636	1.33	Major	100 (64/36)	Risk of serotoninergic syndrome	#F7B9B9	36.9572367813203	1
Amphetamine	Chlorpromazine	0.032	Inf	Moderate	1 (1/0)	Decreased anorexic effect, may increase psychotic symptoms	#B32020	0.369572367813203	1
Amphetamine	Paroxetine	0.53	1.389	Major	20 (13/7)	Risk of serotoninergic syndrome	#F7B9B9	7.39144735626407	1
Amphetamine	Promethazine	0.724	2.868	Moderate	29 (23/6)	Decreased anorexic effect, may increase pyschotic symptoms	#F0A7A7	10.7175986665829	1
Lorazepam	Phenytoin	0.841	-1.894	Moderate	58 (24/34)	Possible increased levels of the hydantoin, decrease of benzodiazepine	#ABCBE2	21.4351973331658	3.75671887076333e-16
Lorazepam	Clozapine	0.865	-1.337	Major	12 (6/6)	Increased risk of toxicity	#B1CFE5	4.43486841375844	1
Lorazepam	Fosphenytoin	0.982	-2.215	Moderate	93 (35/58)	Possible increased levels of the hydantoin, decrease of benzodiazepine	#A8C8E1	34.3702302066279	5.2931409793906e-84
Esmolol	Lidocaine	0.961	-1.089	Moderate	911 (502/409)	The beta-blocker increases the effect and toxicity of lidocaine	#B4D1E6	336.680427077828	8.97935317130992e-302
Esmolol	Indomethacin	0.857	-1.782	Moderate	7 (3/4)	Risk of inhibition of renal prostaglandins	#ACCCE3	2.58700657469242	1
Esmolol	Prazosin	0.5	Inf	Moderate	1 (1/0)	Risk of hypotension at the beginning of therapy	#B32020	0.369572367813203	1
Esmolol	Clonidine	0.618	-1.188	Major	17 (9/8)	Increased hypertension when clonidine stopped	#B2D0E5	6.28273025282446	1
Esmolol	Verapamil	0.6	2.992	Major	5 (4/1)	Increased effect of both drugs	#EFA6A6	1.84786183906602	1
Esmolol	Epinephrine	0.923	-1.047	Moderate	362 (203/159)	Hypertension, then bradycardia	#B4D1E6	133.78519714838	1.80940861765458e-70
Esmolol	Salmeterol	0.546	-1.146	Moderate	13 (7/6)	Antagonism	#B2D0E5	4.80444078157164	1
Esmolol	Formoterol	0.011	Inf	Moderate	1 (1/0)	Antagonism	#B32020	0.369572367813203	1
Esmolol	Salbutamol	0.562	-1.251	Moderate	91 (47/44)	Antagonism	#B2D0E5	33.6310854710015	1
Esmolol	Ibuprofen	0.32	1.603	Moderate	44 (30/14)	Risk of inhibition of renal prostaglandins	#F6B6B6	16.2611841837809	1
Esmolol	Insulin aspart	0.195	-2.673	Moderate	3 (1/2)	The beta-blocker decreases the symptoms of hypoglycemia	#A2C4DE	1.10871710343961	1
Esmolol	Insulin detemir	0.376	1.309	Moderate	11 (7/4)	The beta-blocker decreases the symptoms of hypoglycemia	#F7B9B9	4.06529604594524	1
Phentermine	Venlafaxine	0.404	2.618	Major	18 (14/4)	Risk of serotoninergic syndrome	#F1ABAB	6.65230262063766	1
Phentermine	Prochlorperazine	0.35	Inf	Moderate	3 (3/0)	Decreased anorexic effect, may increase psychotic symptoms	#B32020	1.10871710343961	1
Phentermine	Fluoxetine	0.688	5.237	Major	24 (21/3)	Risk of serotoninergic syndrome	#E38D8D	8.86973682751688	1
Phentermine	Paroxetine	0.584	-1.337	Major	4 (2/2)	Risk of serotoninergic syndrome	#B1CFE5	1.47828947125281	1
Phentermine	Promethazine	0.554	5.237	Moderate	8 (7/1)	Decreased anorexic effect, may increase psychotic symptoms	#E38D8D	2.95657894250563	1
Tramadol	Citalopram	0.672	2.296	Major	118 (89/29)	Increased risk of serotonin syndrome	#F2AEAE	43.609539401958	1
Tramadol	Fluoxetine	0.608	2.487	Major	160 (123/37)	Increased risk of serotonin syndrome	#F2ACAC	59.1315788501125	1
Tramadol	Carbamazepine	0.467	-1.114	Moderate	11 (6/5)	Reduces the efficacy of tramadol	#B4D1E6	4.06529604594524	1
Tramadol	Paroxetine	0.594	2.194	Major	59 (44/15)	Risk of serotoninergic syndrome	#F3AFAF	21.804769700979	1
Tramadol	Nefazodone	1	Inf	Major	1 (1/0)	Increased risk of serotonin syndrome	#B32020	0.369572367813203	1
Tramadol	Escitalopram	0.69	2.886	Major	204 (162/42)	Increased risk of serotonin syndrome	#F0A7A7	75.3927630338935	1
Tramadol	Rasagiline	1	Inf	Major	1 (1/0)	Increased risk of seizures and serotonin syndrome	#B32020	0.369572367813203	1
Fluconazole	Lovastatin	0.359	1.496	Major	3 (2/1)	Increased risk of myopathy/rhabdomyolysis	#F7B7B7	1.10871710343961	1
Fluconazole	Ranolazine	0.617	3.741	Major	6 (5/1)	Increased levels of ranolazine - risk of toxicity	#EB9E9E	2.21743420687922	1
Fluconazole	Phenytoin	0.612	-1.003	Moderate	7 (4/3)	Increases the effect of hydantoin	#B4D1E6	2.58700657469242	1
Fluconazole	Amitriptyline	0.727	6.519	Moderate	68 (61/7)	The imidazole increases the effect and toxicity of the tricyclic	#DC7D7D	25.1309210112978	1
Fluconazole	Alprazolam	0.487	5.849	Major	97 (86/11)	Increases the effect of the benzodiazepine	#E08585	35.8485196778807	1
Fluconazole	Chlordiazepoxide	0.795	-1.671	None	9 (4/5)	Increases the effect of the benzodiazepine	#AECDE3	3.32615131031883	1
Fluconazole	Celecoxib	0.517	4.863	Moderate	15 (13/2)	Increases the effect of celecoxib	#E59090	5.54358551719805	1
Fluconazole	Haloperidol	0.891	1.151	Major	33 (20/13)	The imidazole increases the effect and toxicity of haloperidol	#F8BABA	12.1958881378357	1
Fluconazole	Cyclophosphamide	0.429	-1.188	None	17 (9/8)	Reduces metabolism and clearance of cyclophosphamide	#B2D0E5	6.28273025282446	1
Fluconazole	Nortriptyline	0.229	Inf	Moderate	5 (5/0)	The imidazole increases the effect and toxicity of the tricyclic	#B32020	1.84786183906602	1
Fluconazole	Vincristine	0.83	-1.114	Moderate	11 (6/5)	Increases the effect and toxicity of anticancer agent	#B4D1E6	4.06529604594524	1
Fluconazole	Carbamazepine	0.699	Inf	Moderate	3 (3/0)	Increases the effect of carbamazepine	#B32020	1.10871710343961	1
Fluconazole	Rifabutin	1	Inf	Moderate	1 (1/0)	Increases levels/toxicity of rifabutin	#B32020	0.369572367813203	1
Fluconazole	Simvastatin	0.527	2.494	Major	26 (20/6)	Increased risk of myopathy/rhabdomyolysis	#F2ACAC	9.60888156314329	1
Fluconazole	Warfarin	0.919	1.554	Major	40 (27/13)	Increases the anticoagulant effect	#F6B6B6	14.7828947125281	1
Fluconazole	Midazolam	0.757	-1.009	Major	265 (151/114)	Increases the effect of the benzodiazepine	#B4D1E6	97.9366774704989	1
Fluconazole	Eplerenone	1	Inf	Moderate	1 (1/0)	This CYP3A4 inhibitor increases the effect and toxicity of eplerenone	#B32020	0.369572367813203	1
Fluconazole	Fentanyl	0.713	1.239	Major	433 (270/163)	The imidazole increases levels/toxicity of fentanyl	#F8BABA	160.024835263117	1
Fluconazole	Diazepam	0.632	1.87	Moderate	70 (50/20)	Increases the effect of the benzodiazepine	#F5B2B2	25.8700657469242	1
Fluconazole	Tacrolimus	0.774	-1.028	Major	46 (26/20)	Increases the effect of the immunosuppressant	#B4D1E6	17.0003289194074	1
Fluconazole	Triazolam	1	Inf	Major	1 (1/0)	Increases the effect of the benzodiazepine	#B32020	0.369572367813203	1
Fluconazole	Tolterodine	0.83	1.603	Moderate	22 (15/7)	Increases the effect and toxicity of tolterodine	#F6B6B6	8.13059209189047	1
Fluconazole	Rifampicin	0.531	2.244	Major	4 (3/1)	Decreases the effect of imidazole	#F2AEAE	1.47828947125281	1
Fluconazole	Clonazepam	0.512	4.761	None	81 (70/11)	Increases the effect of the benzodiazepine	#E69191	29.9353617928695	1
Fluconazole	Atorvastatin	0.718	2.139	Major	382 (283/99)	Increased risk of myopathy/rhabdomyolysis	#F3AFAF	141.176644504644	1
Fluconazole	Cilostazol	1	Inf	Major	1 (1/0)	Decreases the effect of cilostazol	#B32020	0.369572367813203	1
Erythromycin	Valproic acid	0.864	1.496	Moderate	6 (4/2)	Erythromycin increases the effect of valproic acid	#F7B7B7	2.21743420687922	1
Erythromycin	Fluoxetine	1	Inf	Moderate	1 (1/0)	Possible serotoninergic syndrome with this combination	#B32020	0.369572367813203	1
Erythromycin	Buspirone	1	1.496	Moderate	3 (2/1)	The macrolide increases the effect and toxicity of buspirone	#F7B7B7	1.10871710343961	1
Erythromycin	Rifabutin	1	Inf	Moderate	1 (1/0)	The rifamycin decreases the effect of the macrolide	#B32020	0.369572367813203	1
Erythromycin	Simvastatin	0.207	Inf	Major	2 (2/0)	The macrolide possibly increases the statin toxicity	#B32020	0.739144735626407	1
Erythromycin	Verapamil	1	Inf	Major	1 (1/0)	Increased risk of cardiotoxicity and arrhythmias	#B32020	0.369572367813203	1
Erythromycin	Aprepitant	0.747	Inf	Moderate	1 (1/0)	This CYP3A4 inhibitor increases effect and toxicity of aprepitant	#B32020	0.369572367813203	1
Erythromycin	Warfarin	1	-1.337	Major	2 (1/1)	The macrolide increases anticoagulant effect	#B1CFE5	0.739144735626407	1
Erythromycin	Midazolam	0.846	-1.248	Moderate	29 (15/14)	The macrolide increases the efect of the benzodiazepine	#B2D0E5	10.7175986665829	1
Erythromycin	Diazepam	0.766	-1.838	Moderate	19 (8/11)	The macrolide increases the effect of the benzodiazepine	#ABCBE2	7.02187498845086	1
Erythromycin	Tacrolimus	0.485	Inf	Major	1 (1/0)	Erythromycin increases the effect and toxicity of tacrolimus	#B32020	0.369572367813203	1
Erythromycin	Sirolimus	0.456	Inf	Major	1 (1/0)	The macrolide increases sirolimus levels	#B32020	0.369572367813203	1
Erythromycin	Methylprednisolone	1	1.496	Moderate	6 (4/2)	The macrolide increases the effect of corticosteroid	#F7B7B7	2.21743420687922	1
Erythromycin	Atorvastatin	0.931	1.282	Major	19 (12/7)	The macrolide possibly increases the statin toxicity	#F7B9B9	7.02187498845086	1
Erythromycin	Sertraline	0.758	-1.337	Moderate	4 (2/2)	Possible serotoninergic syndrome with this combination	#B1CFE5	1.47828947125281	1
Erythromycin	Quetiapine	1	-2.673	Major	9 (3/6)	This macrolide increases the effect/toxicity of quetiapine	#A2C4DE	3.32615131031883	1
Erythromycin	Colchicine	1	Inf	Major	1 (1/0)	Severe colchicine toxicity can occur	#B32020	0.369572367813203	1
Caffeine	Ciprofloxacin	0.611	1.777	Moderate	27 (19/8)	The quinolone increases the effect and toxicity of caffeine	#F5B4B4	9.97845393095649	1
Caffeine	Lithium cation	0.383	1.496	Moderate	3 (2/1)	Caffeine decreases serum levels of lithium	#F7B7B7	1.10871710343961	1
Succinylcholine	Piperacillin	0.595	-1.602	Moderate	730 (332/398)	The agent increases the effect of the muscle relaxant	#AECDE3	269.787828503638	1.58348583219388e-159
Succinylcholine	Tobramycin	0.894	-1.337	Major	74 (37/37)	The agent increases the effect of the muscle relaxant	#B1CFE5	27.348355218177	1
Succinylcholine	Gentamicin	0.765	1.789	Major	78 (55/23)	The agent increases the effect of muscle relaxant	#F5B4B4	28.8266446894299	1
Succinylcholine	Clindamycin	0.754	1.539	Moderate	593 (399/194)	The agent increases the effect of muscle relaxant	#F7B7B7	219.15641411323	4.81208427889308e-28
Succinylcholine	Metoclopramide	0.932	1.524	Moderate	1324 (888/436)	The agent increases the effect of succinylcholine	#F7B7B7	489.313814984681	0
Sildenafil	Ciprofloxacin	0.303	-14.704	Moderate	24 (2/22)	The quinolone increases sildenafil levels	#1E61A5	8.86973682751688	1
Sildenafil	Nitroglycerin	0.605	-3.342	Major	21 (6/15)	Possible significant hypotension with this combination	#9ABEDB	7.76101972407727	1
Dofetilide	Metolazone	1	Inf	Major	1 (1/0)	Increased risk of cardiotoxicity and arrhythmias	#B32020	0.369572367813203	1
Azithromycin	Lovastatin	0.543	1.122	Moderate	10 (6/4)	Azithromycin can possibly increase the statin toxicity	#F9BCBC	3.69572367813203	1
Azithromycin	Warfarin	0.82	-1.323	Moderate	191 (96/95)	Increases the anticoagulant effect	#B1CFE5	70.5883222523218	1
Trospium	Amitriptyline	1	Inf	Moderate	1 (1/0)	Trospium and Amitriptyline, two anticholinergics, may cause additive anticholinergic effects and enhanced adverse/toxic effects. Monitor for enhanced anticholinergic effects.	#B32020	0.369572367813203	1
Trospium	Ipratropium	1	-1.337	Moderate	2 (1/1)	Trospium and Ipratropium, two anticholinergics, may cause additive anticholinergic effects and enhanced adverse/toxic effects. Monitor for enhanced anticholinergic effects.	#B1CFE5	0.739144735626407	1
Trospium	Olanzapine	1	Inf	Moderate	1 (1/0)	Trospium and Olanzapine, two anticholinergics, may cause additive anticholinergic effects and enhanced adverse/toxic effects. Monitor for enhanced anticholinergic effects.	#B32020	0.369572367813203	1
Trospium	Loratadine	1	Inf	None	2 (2/0)	Trospium and Loratadine, two anticholinergics, may cause additive anticholinergic effects and enhanced adverse/toxic effects. Monitor for enhanced anticholinergic effects.	#B32020	0.739144735626407	1
Trospium	Risperidone	1	Inf	Moderate	1 (1/0)	Trospium and Risperidone, two anticholinergics, may cause additive anticholinergic effects and enhanced adverse/toxic effects. Monitor for enhanced anticholinergic effects.	#B32020	0.369572367813203	1
Trospium	Potassium chloride	0.366	1.496	Major	3 (2/1)	The ulcerative effects of solid oral dosage forms of KCl may be enhanced by Trospium, an anticholinergic. Anticholinergics slow gastric emptying, increasing the contact time between the gastrointestinal mucosa and KCl. Prolonged exposure to KCl increases the risk of gastric and intestinal irritation and ulceration. Solid oral dosage forms of KCl should be avoided; alternatives include liquid or effervescent potassium preparations.	#F7B7B7	1.10871710343961	1
Trospium	Oxybutynin	1	1.496	Moderate	3 (2/1)	Trospium and Oxybutynin, two anticholinergics, may cause additive anticholinergic effects and enhanced adverse/toxic effects. Monitor for enhanced anticholinergic effects.	#F7B7B7	1.10871710343961	1
Trospium	Promethazine	1	Inf	Moderate	1 (1/0)	Trospium and Promethazine, two anticholinergics, may cause additive anticholinergic effects and enhanced adverse/toxic effects. Monitor for enhanced anticholinergic effects.	#B32020	0.369572367813203	1
Trospium	Quetiapine	1	Inf	Moderate	1 (1/0)	Trospium and Quetiapine, two anticholinergics, may cause additive anticholinergic effects and enhanced adverse/toxic effects. Monitor for enhanced anticholinergic effects.	#B32020	0.369572367813203	1
Midodrine	Norepinephrine	0.979	-1.86	Moderate	55 (23/32)	Increased arterial pressure	#ABCBE2	20.3264802297262	4.41091907876088e-52
Midodrine	Phenylephrine	0.514	-1.218	Moderate	151 (79/72)	Increased arterial pressure	#B2D0E5	55.8054275397937	6.8482363726957e-54
Midodrine	Triamcinolone	1	-1.337	None	2 (1/1)	Increased arterial pressure	#B1CFE5	0.739144735626407	1
Midodrine	Prednisone	0.901	-1.429	None	120 (58/62)	Increased arterial pressure	#AFCEE4	44.3486841375844	1.87389080587702e-09
Midodrine	Epinephrine	0.725	-1.379	Moderate	128 (63/65)	Increased arterial pressure	#B1CFE5	47.30526308009	6.69156160114582e-09
Midodrine	Fludrocortisone	0.852	1.202	Moderate	73 (45/28)	Increased arterial pressure	#F8BABA	26.9787828503638	2.60358585060541e-103
Midodrine	Hydrocortisone	0.878	-1.358	None	129 (64/65)	Increased arterial pressure	#B1CFE5	47.6748354479032	1.14401553081294e-36
Midodrine	Dobutamine	0.931	-2.339	None	22 (8/14)	Increased arterial pressure	#A6C7E0	8.13059209189047	2.88193900165801e-08
Midodrine	Pseudoephedrine	0.806	2.992	Moderate	5 (4/1)	Increased arterial pressure	#EFA6A6	1.84786183906602	1
Midodrine	Prednisolone	1	1.496	None	3 (2/1)	Increased arterial pressure	#F7B7B7	1.10871710343961	1
Midodrine	Methylprednisolone	0.757	-1.73	None	78 (34/44)	Increased arterial pressure	#ACCCE3	28.8266446894299	2.09355437979745e-09
Midodrine	Dopamine	0.939	-1.411	Moderate	37 (18/19)	Increased arterial pressure	#B1CFE5	13.6741776090885	6.83199613647051e-38
Midodrine	Salbutamol	0.911	1.067	Moderate	148 (87/61)	Increased arterial pressure	#F9BCBC	54.6967104363541	0.0500515406448302
Midodrine	Dexamethasone	0.643	1.135	None	73 (44/29)	Increased arterial pressure	#F9BCBC	26.9787828503638	1
Midodrine	Ephedrine	0.5	-1.203	Moderate	95 (50/45)	Increased arterial pressure	#B2D0E5	35.1093749422543	1.23396518369086e-21
Midodrine	Rasagiline	0.562	-1.337	Moderate	2 (1/1)	Possible hypertensive crisis with this combination	#B1CFE5	0.739144735626407	1
Pantoprazole	Itraconazole	0.838	-1.337	Moderate	12 (6/6)	The proton pump inhibitor decreases the absorption of imidazole	#B1CFE5	4.43486841375844	1
