drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Amitriptyline	Duloxetine	0.337	5.978	Major	636 (553/83)	Duloxetine may increase the serotonergic activities of Amitriptyline.	#F3AFAF	73.0675024240948	2.69312675681318e-33
Tramadol	Paroxetine	0.186	4.014	Major	1998 (1633/365)	Paroxetine may increase the neuroexcitatory activities of Tramadol.	#F5B4B4	229.542248181354	1
Fenofibrate	Atorvastatin	0.45	-3.461	Major	2143 (522/1621)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Atorvastatin.	#AECDE3	246.200719645967	8.43028872655736e-55
Diltiazem	Atorvastatin	0.48	-2.843	Moderate	1417 (399/1018)	The serum concentration of Diltiazem can be increased when it is combined with Atorvastatin.	#AFCEE4	162.793476312802	3.59985203644199e-96
Propranolol	Rizatriptan	0.277	3.098	Moderate	187 (145/42)	The serum concentration of Rizatriptan can be increased when it is combined with Propranolol.	#F7B7B7	21.4836838888455	1.34602080588398e-64
Prednisone	Acetylsalicylic acid	0.167	-2.162	Moderate	4198 (1428/2770)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Prednisone.	#B1CFE5	482.291470403066	1
Levothyroxine	Acenocoumarol	0.279	1.93	None	983 (671/312)	Levothyroxine may increase the anticoagulant activities of Acenocoumarol.	#F8BABA	112.932947929065	1
Digoxin	Propafenone	0.372	1.169	Moderate	76 (43/33)	The serum concentration of Digoxin can be increased when it is combined with Propafenone.	#F9BCBC	8.73133676765913	1.66662811232808e-45
Furosemide	Ibuprofen	0.22	1.181	Moderate	3197 (1817/1380)	The therapeutic efficacy of Furosemide can be decreased when used in combination with Ibuprofen.	#F9BCBC	367.290574292187	1
Risperidone	Donepezil	0.35	-1.148	Moderate	67 (33/34)		#B4D1E6	7.69736267675213	4.44384812115067e-54
Repaglinide	Gliclazide	0.233	-1.666	None	479 (192/287)	Repaglinide may increase the hypoglycemic activities of Gliclazide.	#B2D0E5	55.0303988382727	1.38689640150022e-31
Amitriptyline	Fluoxetine	0.321	6.364	Major	696 (610/86)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Amitriptyline.	#F2AEAE	79.9606630301415	1
Bisoprolol	Gliclazide	0.332	-2.97	None	1781 (486/1295)	Bisoprolol may increase the hypoglycemic activities of Gliclazide.	#AFCEE4	204.611983989486	1
Levothyroxine	Raloxifene	0.292	73.777	Moderate	749 (740/9)	Raloxifene can cause a decrease in the absorption of Levothyroxine resulting in a reduced serum concentration and potentially a decrease in efficacy.	#B32020	86.0496215654827	1
Lamotrigine	Carbamazepine	0.541	-1.095	Moderate	115 (58/57)	The risk or severity of adverse effects can be increased when Lamotrigine is combined with Carbamazepine.	#B4D1E6	13.2118911615895	2.59210828575574e-72
Omeprazole	Itraconazole	0.148	1.508	Moderate	1748 (1096/652)	The serum concentration of Itraconazole can be decreased when it is combined with Omeprazole.	#F9BCBC	200.82074565616	1
Galantamine	Quetiapine	0.329	-1.157	Moderate	53 (26/27)	Galantamine may increase the QTc-prolonging activities of Quetiapine.	#B4D1E6	6.08895853534123	4.52969709061599e-46
Allopurinol	Acenocoumarol	0.318	-7.469	None	1525 (198/1327)	Allopurinol may increase the anticoagulant activities of Acenocoumarol.	#A3C5DF	175.201165403686	5.2429659958838e-117
Atenolol	Gliclazide	0.324	-1.693	None	1053 (418/635)	Atenolol may increase the hypoglycemic activities of Gliclazide.	#B2D0E5	120.974968636119	1
Diltiazem	Simvastatin	0.427	-1.832	Major	1610 (609/1001)	The serum concentration of Simvastatin can be increased when it is combined with Diltiazem.	#B2D0E5	184.966476262253	1
Valproic acid	Carbamazepine	0.511	-1.216	Moderate	138 (66/72)	The serum concentration of the active metabolites of Carbamazepine can be increased when Carbamazepine is used in combination with Valproic Acid.	#B4D1E6	15.8542693939074	4.75033662687533e-68
Methotrexate	Naproxen	0.241	1.607	Major	762 (489/273)	The serum concentration of Methotrexate can be increased when it is combined with Naproxen.	#F8BABA	87.5431396967928	1
Propranolol	Ibuprofen	0.174	1.795	Moderate	1590 (1060/530)	Ibuprofen may decrease the antihypertensive activities of Propranolol.	#F8BABA	182.668756060237	1
Simvastatin	Fenofibrate	0.383	-2.55	Major	2446 (744/1702)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Simvastatin.	#B1CFE5	281.011180706503	1
Ceftazidime	Gentamicin	1	Inf	Moderate	1 (1/0)		#B32020	0.114886010100778	1
Tramadol	Escitalopram	0.199	2.75	Major	1187 (895/292)	Escitalopram may increase the neuroexcitatory activities of Tramadol.	#F7B7B7	136.369693989623	1
Acetylsalicylic acid	Insulin glulisine	0.26	-2.31	Moderate	464 (151/313)	Acetylsalicylic acid may increase the hypoglycemic activities of Insulin Glulisine.	#B1CFE5	53.307108686761	7.17161988365712e-66
Cholestyramine	Ursodeoxycholic acid	0.28	1.832	None	73 (49/24)	The serum concentration of Ursodeoxycholic acid can be decreased when it is combined with Cholestyramine.	#F8BABA	8.38667873735679	1.64128275329702e-40
Carbamazepine	Simvastatin	0.362	1.103	Moderate	758 (418/340)	The metabolism of Simvastatin can be increased when combined with Carbamazepine.	#F9BCBC	87.0835956563897	1
Bisoprolol	Salbutamol	0.154	-1.502	Moderate	1965 (837/1128)	Bisoprolol may decrease the bronchodilatory activities of Salbutamol.	#B4D1E6	225.751009848029	1
Tacrolimus	Atorvastatin	0.409	-1.914	Moderate	807 (297/510)	The risk or severity of adverse effects can be increased when Tacrolimus is combined with Atorvastatin.	#B2D0E5	92.7130101513279	7.40509527146753e-13
Alprazolam	Clarithromycin	0.119	3.229	Moderate	1122 (878/244)	The serum concentration of Alprazolam can be increased when it is combined with Clarithromycin.	#F7B7B7	128.902103333073	1
Omeprazole	Flurazepam	0.249	2.04	Moderate	599 (416/183)		#F8BABA	68.816720050366	1
Omeprazole	Midazolam	0.266	1.486	Moderate	603 (376/227)		#F9BCBC	69.2762640907691	1
Spironolactone	Enalapril	0.37	-2.953	Major	1595 (437/1158)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Enalapril.	#AFCEE4	183.243186110741	1
Raloxifene	Estriol	0.21	72.68	None	164 (162/2)		#B32020	18.8413056565276	1.83340014378634e-40
Phenytoin	Lamotrigine	0.537	-1.313	Moderate	61 (28/33)	The serum concentration of Lamotrigine can be decreased when it is combined with Phenytoin.	#B4D1E6	7.00804661614746	1.51522446605041e-41
Propranolol	Paroxetine	0.33	2.903	Moderate	449 (343/106)	The metabolism of Propranolol can be decreased when combined with Paroxetine.	#F7B7B7	51.5838185352493	1
Bisoprolol	Insulin aspart	0.312	-2.414	Moderate	763 (241/522)		#B1CFE5	87.6580257068936	3.65670165759497e-08
Cyclosporine	Allopurinol	0.39	-3.817	Moderate	177 (40/137)		#ACCCE3	20.3348237878377	6.19829340668335e-49
Diltiazem	Amiodarone	0.354	-2.333	Major	198 (64/134)	The risk or severity of bradycardia can be increased when Diltiazem is combined with Amiodarone.	#B1CFE5	22.747429999954	3.98222507814067e-46
Fluconazole	Simvastatin	0.097	1.2	Major	1110 (635/475)	The serum concentration of Simvastatin can be increased when it is combined with Fluconazole.	#F9BCBC	127.523471211864	1
Simvastatin	Gemfibrozil	0.235	-2.365	Major	1989 (637/1352)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Simvastatin.	#B1CFE5	228.508274090447	1
Bisoprolol	Formoterol	0.211	-1.693	Moderate	1267 (503/764)	Bisoprolol may decrease the bronchodilatory activities of Formoterol.	#B2D0E5	145.560574797686	1
Acetylsalicylic acid	Acenocoumarol	0.273	-3.907	None	1888 (419/1469)	Acetylsalicylic acid may increase the anticoagulant activities of Acenocoumarol.	#ACCCE3	216.904787070269	1
Atenolol	Glyburide	0.329	-1.728	Moderate	602 (236/366)	Atenolol may increase the hypoglycemic activities of Glyburide.	#B2D0E5	69.1613780806684	1
Levothyroxine	Iron	0.16	7.554	Moderate	405 (362/43)	The serum concentration of Levothyroxine can be decreased when it is combined with Iron.	#F1ABAB	46.5288340908151	1
Ibuprofen	Carvedilol	0.123	-1.495	Moderate	1517 (648/869)	Ibuprofen may decrease the antihypertensive activities of Carvedilol.	#B4D1E6	174.28207732288	1
Fluvoxamine	Clomipramine	0.481	1.495	Major	64 (40/24)	The risk or severity of adverse effects can be increased when Fluvoxamine is combined with Clomipramine.	#F9BCBC	7.35270464644979	9.88832170205198e-35
Trazodone	Donepezil	0.332	1.346	Moderate	70 (42/28)		#F9BCBC	8.04202070705446	1.54356445181553e-34
Atenolol	Salbutamol	0.137	1.001	Moderate	1189 (627/562)	Atenolol may decrease the bronchodilatory activities of Salbutamol.	#F9BCBC	136.599466009825	1
Fluoxetine	Clomipramine	0.326	2.187	Major	275 (195/80)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Clomipramine.	#F7B9B9	31.593652777714	6.65956542735199e-16
Omeprazole	Halazepam	0.248	2.345	Moderate	430 (311/119)		#F7B9B9	49.4009843433345	1
Venlafaxine	Metoclopramide	0.139	3.069	Moderate	526 (407/119)	The risk or severity of adverse effects can be increased when Metoclopramide is combined with Venlafaxine.	#F7B7B7	60.4300413130092	1
Carbamazepine	Atorvastatin	0.347	-1.179	Moderate	389 (189/200)	The metabolism of Atorvastatin can be increased when combined with Carbamazepine.	#B4D1E6	44.6906579292026	1
Repaglinide	Glyburide	0.205	-1.425	None	221 (97/124)	Repaglinide may increase the hypoglycemic activities of Glyburide.	#B4D1E6	25.3898082322719	4.74256598251867e-08
Phenytoin	Omeprazole	0.331	-1.564	Moderate	685 (285/400)	The serum concentration of Omeprazole can be decreased when it is combined with Phenytoin.	#B2D0E5	78.6969169190329	1
Acetaminophen	Warfarin	0.227	-1.494	Minor	777 (332/445)	Acetaminophen may increase the anticoagulant activities of Warfarin.	#B4D1E6	89.2664298483045	1
Amitriptyline	Salbutamol	0.187	3.022	Moderate	760 (586/174)	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Salbutamol.	#F7B7B7	87.3133676765913	1
Carvedilol	Insulin aspart	0.291	-3.658	Moderate	364 (85/279)		#AECDE3	41.8185076766832	3.70873648910218e-68
Methotrexate	Amoxicillin	0.109	1.466	Major	893 (554/339)	The serum concentration of Methotrexate can be increased when it is combined with Amoxicillin.	#F9BCBC	102.593207019995	1
Tacrolimus	Nifedipine	0.425	-2.148	Moderate	161 (55/106)	The serum concentration of Tacrolimus can be increased when it is combined with Nifedipine.	#B1CFE5	18.4966476262253	1.67893074989367e-52
Amiodarone	Flecainide	0.163	-1.788	Major	112 (43/69)	The serum concentration of Flecainide can be increased when it is combined with Amiodarone.	#B2D0E5	12.8672331312871	1.44676833944889e-26
Atorvastatin	Clarithromycin	0.09	-1.018	Major	1129 (590/539)	The serum concentration of Atorvastatin can be increased when it is combined with Clarithromycin.	#B4D1E6	129.706305403778	1
Propranolol	Escitalopram	0.305	1.656	None	313 (203/110)		#F8BABA	35.9593211615435	0.239568325171427
Ibuprofen	Acenocoumarol	0.123	-1.49	None	1802 (771/1031)	Ibuprofen may increase the anticoagulant activities of Acenocoumarol.	#B4D1E6	207.024590201602	1
Fluoxetine	Propranolol	0.317	2.475	Moderate	327 (240/87)	The metabolism of Propranolol can be decreased when combined with Fluoxetine.	#F7B9B9	37.5677253029544	1
Citalopram	Propranolol	0.317	2.103	Moderate	408 (286/122)	The metabolism of Propranolol can be decreased when combined with Citalopram.	#F8BABA	46.8734921211174	1
Simvastatin	Itraconazole	0.098	1.295	Major	838 (495/343)	The serum concentration of Simvastatin can be increased when it is combined with Itraconazole.	#F9BCBC	96.274476464452	1
Prednisone	Acenocoumarol	0.172	-1.587	None	817 (337/480)		#B2D0E5	93.8618702523356	1
Sucralfate	Lansoprazole	0.336	1.628	Moderate	152 (98/54)		#F8BABA	17.4626735353183	4.82950153973714e-17
Valproic acid	Acetylsalicylic acid	0.35	-2.224	Moderate	623 (208/415)	The serum concentration of Valproic Acid can be increased when it is combined with Acetylsalicylic acid.	#B1CFE5	71.5739842927847	1
Cyclosporine	Omeprazole	0.384	-1.873	Moderate	571 (213/358)	The serum concentration of Cyclosporine can be increased when it is combined with Omeprazole.	#B2D0E5	65.5999117675442	1
Ranolazine	Diltiazem	0.393	-1.796	Major	47 (18/29)	The serum concentration of Ranolazine can be increased when it is combined with Diltiazem.	#B2D0E5	5.39964247473657	4.99029585179341e-19
Haloperidol	Lithium cation	0.309	-1.843	Major	69 (26/43)	Lithium may increase the neurotoxic activities of Haloperidol.	#B2D0E5	7.92713469695368	3.47508109421768e-41
Indomethacin	Alendronic acid	0.211	7.013	Moderate	335 (297/38)	The risk or severity of adverse effects can be increased when Indomethacin is combined with Alendronic acid.	#F2ACAC	38.4868133837606	1
Fluvoxamine	Olanzapine	0.431	-1.191	Moderate	60 (29/31)	The metabolism of Olanzapine can be decreased when combined with Fluvoxamine.	#B4D1E6	6.89316060604668	1.8255570489465e-31
Citalopram	Acenocoumarol	0.316	-1.218	None	586 (280/306)	The metabolism of Acenocoumarol can be decreased when combined with Citalopram.	#B4D1E6	67.3232019190559	1
Spironolactone	Losartan	0.357	-1.944	Major	505 (184/321)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Losartan.	#B2D0E5	58.0174351008929	1
Trimethoprim	Rifampicin	0.698	-2.322	Moderate	74 (24/50)	The metabolism of Trimethoprim can be increased when combined with Rifampicin.	#B1CFE5	8.50156474745757	5.07914959416976e-39
Citalopram	Clarithromycin	0.112	4.038	Major	583 (477/106)	Clarithromycin may increase the QTc-prolonging activities of Citalopram.	#F5B4B4	66.9785438887536	1
Fluconazole	Alprazolam	0.145	2.413	Major	439 (320/119)	The metabolism of Alprazolam can be decreased when combined with Fluconazole.	#F7B9B9	50.4349584342415	1
Propranolol	Sertraline	0.317	1.823	Moderate	291 (195/96)	The metabolism of Propranolol can be decreased when combined with Sertraline.	#F8BABA	33.4318289393264	1
Methotrexate	Ibuprofen	0.164	2.041	Major	740 (514/226)	The serum concentration of Methotrexate can be increased when it is combined with Ibuprofen.	#F8BABA	85.0156474745757	1
Dextromethorphan	Paroxetine	0.137	3.865	Major	483 (392/91)	Paroxetine may increase the serotonergic activities of Dextromethorphan.	#F5B4B4	55.4899428786758	1
Bisoprolol	Glyburide	0.298	-2.834	Moderate	737 (208/529)	Bisoprolol may increase the hypoglycemic activities of Glyburide.	#AFCEE4	84.6709894442734	1
Atorvastatin	Gemfibrozil	0.28	-3.503	Major	1127 (272/855)	The risk or severity of adverse effects can be increased when Gemfibrozil is combined with Atorvastatin.	#AECDE3	129.476533383577	1
Metformin	Glucosamine	0.174	1.096	None	853 (469/384)		#F9BCBC	97.9977666159636	1
Methotrexate	Acetylsalicylic acid	0.246	-1.505	Major	564 (240/324)	The serum concentration of Methotrexate can be increased when it is combined with Acetylsalicylic acid.	#B4D1E6	64.7957096968388	1
Trihexyphenidyl	Haloperidol	0.612	-2.09	Moderate	23 (8/15)		#B2D0E5	2.64237823231789	6.64103790639131e-21
Amitriptyline	Carbamazepine	0.38	1.702	Moderate	168 (110/58)	The metabolism of Amitriptyline can be increased when combined with Carbamazepine.	#F8BABA	19.3008496969307	7.46902112374707e-10
Fluoxetine	Acenocoumarol	0.297	1.461	None	347 (215/132)	The metabolism of Acenocoumarol can be decreased when combined with Fluoxetine.	#F9BCBC	39.86544550497	1
Gliclazide	Carvedilol	0.315	-3.412	None	463 (114/349)	Carvedilol may increase the hypoglycemic activities of Gliclazide.	#AECDE3	53.1922226766602	3.64089183136609e-07
Fenofibrate	Rosuvastatin	0.466	-3.711	Major	420 (97/323)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Rosuvastatin.	#AECDE3	48.2521242423268	4.11930434993066e-42
Topiramate	Carbamazepine	0.519	-1.049	Moderate	99 (51/48)	The serum concentration of Topiramate can be decreased when it is combined with Carbamazepine.	#B4D1E6	11.373714999977	2.98996880599473e-31
Digoxin	Levothyroxine	0.296	2.052	Moderate	286 (199/87)		#F8BABA	32.8573988888225	1
Simvastatin	Amiodarone	0.29	-2.956	Major	935 (256/679)	The serum concentration of Simvastatin can be increased when it is combined with Amiodarone.	#AFCEE4	107.418419444227	1
Erythromycin	Simvastatin	0.086	1.5	Major	577 (361/216)	The serum concentration of Simvastatin can be increased when it is combined with Erythromycin.	#F9BCBC	66.2892278281489	1
Acetylsalicylic acid	Glipizide	0.367	-2.76	Moderate	226 (65/161)	Acetylsalicylic acid may increase the hypoglycemic activities of Glipizide.	#AFCEE4	25.9642382827758	9.15003169673647e-21
Ramipril	Spironolactone	0.404	-2.786	Major	329 (94/235)	The risk or severity of adverse effects can be increased when Ramipril is combined with Spironolactone.	#AFCEE4	37.797497323156	5.23377039558151e-07
Carbamazepine	Risperidone	0.425	-1.701	Moderate	96 (38/58)	The serum concentration of Risperidone can be decreased when it is combined with Carbamazepine.	#B2D0E5	11.0290569696747	4.85761100170019e-32
Acetylsalicylic acid	Ginkgo biloba	0.229	-1.138	Moderate	384 (190/194)	Ginkgo biloba may increase the anticoagulant activities of Acetylsalicylic acid.	#B4D1E6	44.1162278786988	1
Verapamil	Atorvastatin	0.43	-1.614	Moderate	333 (136/197)	Atorvastatin can cause a decrease in the absorption of Verapamil resulting in a reduced serum concentration and potentially a decrease in efficacy.	#B2D0E5	38.2570413635591	1
Levofloxacin	Acenocoumarol	0.102	-1.779	None	540 (208/332)	Levofloxacin may increase the anticoagulant activities of Acenocoumarol.	#B2D0E5	62.0384454544201	1
Bisoprolol	Repaglinide	0.323	-3.411	Moderate	605 (149/456)		#AECDE3	69.5060361109707	1
Ranitidine	Acenocoumarol	0.294	-1.598	None	443 (182/261)		#B2D0E5	50.8945024746447	1
Fluoxetine	Clarithromycin	0.106	4.302	Moderate	423 (350/73)	Clarithromycin may increase the QTc-prolonging activities of Fluoxetine.	#F5B4B4	48.5967822726291	1
Paroxetine	Acenocoumarol	0.307	1.133	None	414 (231/183)	Paroxetine may increase the anticoagulant activities of Acenocoumarol.	#F9BCBC	47.5628081817221	1
Cyclosporine	Atorvastatin	0.398	-2.145	Major	193 (66/127)	The serum concentration of Atorvastatin can be increased when it is combined with Cyclosporine.	#B1CFE5	22.1729999494502	4.30512560279348e-14
Ezetimibe	Cholestyramine	0.232	1.161	Moderate	78 (44/34)	Cholestyramine can cause a decrease in the absorption of Ezetimibe resulting in a reduced serum concentration and potentially a decrease in efficacy.	#F9BCBC	8.96110878786068	3.67858868146445e-10
Bisoprolol	Salmeterol	0.257	-2.521	Moderate	858 (263/595)	Bisoprolol may decrease the bronchodilatory activities of Salmeterol.	#B1CFE5	98.5721966664675	1
Folic acid	Phenobarbital	0.233	1.033	Moderate	71 (38/33)	The serum concentration of Phenobarbital can be decreased when it is combined with Folic Acid.	#F9BCBC	8.15690671715524	1.54835273624662e-12
Fluoxetine	Nortriptyline	0.374	4.586	Major	55 (46/9)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Nortriptyline.	#F5B2B2	6.31873055554279	9.44139012570245e-11
Trazodone	Rivastigmine	0.307	-1.516	Moderate	59 (25/34)		#B4D1E6	6.7782745959459	5.30695412558719e-30
Carvedilol	Insulin detemir	0.279	-2.482	Moderate	142 (44/98)		#B1CFE5	16.3138134343105	1.11386330966441e-19
Topiramate	Lithium cation	0.344	2.213	Moderate	52 (37/15)	The serum concentration of Lithium can be increased when it is combined with Topiramate.	#F7B9B9	5.97407252524046	1.48803152987675e-11
Cyclosporine	Nifedipine	0.468	-2.898	Moderate	54 (15/39)	The metabolism of Nifedipine can be decreased when combined with Cyclosporine.	#AFCEE4	6.20384454544201	1.98467678831458e-30
Salbutamol	Carvedilol	0.154	-2.044	Major	564 (199/365)	Carvedilol may decrease the vasoconstricting activities of Salbutamol.	#B2D0E5	64.7957096968388	1
Hydrocortisone	Acetylsalicylic acid	0.174	-1.837	Moderate	723 (273/450)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Hydrocortisone.	#B2D0E5	83.0625853028625	1
Fluoxetine	Dextromethorphan	0.133	4.223	Major	331 (273/58)	Fluoxetine may increase the serotonergic activities of Dextromethorphan.	#F5B4B4	38.0272693433575	1
Mesalazine	Mercaptopurine	0.386	-3.343	Moderate	20 (5/15)	The metabolism of Mercaptopurine can be decreased when combined with Mesalazine.	#AECDE3	2.29772020201556	6.07190867073641e-23
Methimazole	Acenocoumarol	0.251	-1.277	None	103 (48/55)	Methimazole may decrease the anticoagulant activities of Acenocoumarol.	#B4D1E6	11.8332590403801	1.13741880571018e-12
Cyclosporine	Carvedilol	0.507	-2.285	Moderate	61 (20/41)	The serum concentration of Cyclosporine can be increased when it is combined with Carvedilol.	#B1CFE5	7.00804661614746	1.44440630156662e-17
Enalapril	Tizanidine	0.147	1.033	Major	428 (229/199)	The risk or severity of hypotension can be increased when Tizanidine is combined with Enalapril.	#F9BCBC	49.171212323133	1
Paroxetine	Risperidone	0.35	1.33	Moderate	206 (123/83)	The metabolism of Risperidone can be decreased when combined with Paroxetine.	#F9BCBC	23.6665180807603	1
Ciprofloxacin	Acenocoumarol	0.107	-2.486	None	701 (217/484)		#B1CFE5	80.5350930806454	1
