drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Sildenafil	Ciprofloxacin	0.352	-4.025	Moderate	4 (1/3)	The quinolone increases sildenafil levels	#4B83B8	25.6706456167373	1
Sildenafil	Nitroglycerin	1	-1.342	Major	2 (1/1)	Possible significant hypotension with this combination	#A9C9E1	12.8353228083686	1
Azithromycin	Lovastatin	0.167	Inf	Moderate	1 (1/0)	Azithromycin can possibly increase the statin toxicity	#B32020	6.41766140418432	1
Azithromycin	Warfarin	0.739	-2.013	Moderate	20 (8/12)	Increases the anticoagulant effect	#91B7D7	128.353228083686	1
Trospium	Ipratropium	1	Inf	Moderate	1 (1/0)	Trospium and Ipratropium, two anticholinergics, may cause additive anticholinergic effects and enhanced adverse/toxic effects. Monitor for enhanced anticholinergic effects.	#B32020	6.41766140418432	1
Trospium	Potassium chloride	0.067	Inf	Major	1 (1/0)	The ulcerative effects of solid oral dosage forms of KCl may be enhanced by Trospium, an anticholinergic. Anticholinergics slow gastric emptying, increasing the contact time between the gastrointestinal mucosa and KCl. Prolonged exposure to KCl increases the risk of gastric and intestinal irritation and ulceration. Solid oral dosage forms of KCl should be avoided; alternatives include liquid or effervescent potassium preparations.	#B32020	6.41766140418432	1
Midodrine	Norepinephrine	1	-2.236	Moderate	8 (3/5)	Increased arterial pressure	#89B1D3	51.3412912334745	0.00484267793423879
Midodrine	Phenylephrine	0.531	1.905	Moderate	32 (23/9)	Increased arterial pressure	#EB9C9C	205.365164933898	3.45725413403815e-09
Midodrine	Triamcinolone	1	Inf	None	1 (1/0)	Increased arterial pressure	#B32020	6.41766140418432	1
Midodrine	Prednisone	0.963	-2.236	None	16 (6/10)	Increased arterial pressure	#89B1D3	102.682582466949	1
Midodrine	Epinephrine	0.66	1.025	Moderate	19 (11/8)	Increased arterial pressure	#F9BCBC	121.935566679502	1
Midodrine	Fludrocortisone	0.935	1.118	Moderate	10 (6/4)	Increased arterial pressure	#F7B9B9	64.1766140418432	8.2751144149485e-10
Midodrine	Hydrocortisone	0.876	-1.006	None	21 (12/9)	Increased arterial pressure	#B4D1E6	134.770889487871	2.44840836991619e-06
Midodrine	Methylprednisolone	0.8	-2.236	None	8 (3/5)	Increased arterial pressure	#89B1D3	51.3412912334745	1
Midodrine	Dopamine	1	-3.354	Moderate	7 (2/5)	Increased arterial pressure	#6395C3	44.9236298292902	8.72214073054169e-05
Midodrine	Salbutamol	0.883	-1.073	Moderate	27 (15/12)	Increased arterial pressure	#B2D0E5	173.276857912977	1
Midodrine	Dexamethasone	0.603	2.484	None	13 (10/3)	Increased arterial pressure	#E18888	83.4295982543961	1
Midodrine	Ephedrine	0.5	1.81	Moderate	24 (17/7)	Increased arterial pressure	#EC9F9F	154.023873700424	0.000265130863487857
Pantoprazole	Itraconazole	1	-1.342	Moderate	2 (1/1)	The proton pump inhibitor decreases the absorption of imidazole	#A9C9E1	12.8353228083686	1
Torasemide	Tobramycin	1	Inf	Major	1 (1/0)	Increased ototoxicity	#B32020	6.41766140418432	1
Torasemide	Gentamicin	1	Inf	Major	1 (1/0)	Increased ototoxicity	#B32020	6.41766140418432	1
Torasemide	Ibuprofen	1	-1.342	Moderate	2 (1/1)	The NSAID decreases the diuretic and antihypertensive effect of the loop diuretic	#A9C9E1	12.8353228083686	1
Citalopram	Metoprolol	0.893	1.315	Moderate	47 (30/17)	The SSRI increases the effect of the beta-blocker	#F4B1B1	301.630085996663	1
Citalopram	Oxycodone	0.799	1.408	Moderate	26 (17/9)	Increased risk of serotonin syndrome	#F2AEAE	166.859196508792	1
Citalopram	Propranolol	0.507	Inf	Moderate	2 (2/0)	This SSRI increases the effect of the beta-blocker	#B32020	12.8353228083686	1
Citalopram	Sumatriptan	1	Inf	Major	1 (1/0)	Increased risk of CNS adverse effects	#B32020	6.41766140418432	1
Citalopram	Warfarin	0.919	-1.342	Moderate	12 (6/6)	The SSRI increases the effect of anticoagulant	#A9C9E1	77.0119368502118	1
Citalopram	Naratriptan	1	Inf	Major	1 (1/0)	Increased risk of CNS adverse effects	#B32020	6.41766140418432	1
Citalopram	Carvedilol	0.967	-1.098	Moderate	20 (11/9)	The SSRI increases the effect of the beta-blocker	#B1CFE5	128.353228083686	1
Eletriptan	Escitalopram	0.062	Inf	Major	1 (1/0)	Increased risk of CNS adverse effects	#B32020	6.41766140418432	1
Moxifloxacin	Warfarin	0.826	-2.013	Major	5 (2/3)	Moxifloxacin increases the anticoagulant effect	#91B7D7	32.0883070209216	1
Moxifloxacin	Calcium	0.851	-1.006	Moderate	7 (4/3)	Formation of non-absorbable complexes	#B4D1E6	44.9236298292902	1
Moxifloxacin	Magnesium oxide	0.611	Inf	Moderate	4 (4/0)	Formation of non-absorbable complexes	#B32020	25.6706456167373	1
Glimepiride	Pregabalin	0.717	1.863	None	7 (5/2)	Increased risk of edema	#EB9E9E	44.9236298292902	1
Pregabalin	Pioglitazone	0.67	1.491	Moderate	3 (2/1)	Increased risk of edema	#F1ABAB	19.2529842125529	1
Nevirapine	Methadone	1	Inf	Moderate	1 (1/0)	The antiretroviral agent decreases the effect of methadone	#B32020	6.41766140418432	1
Butalbital	Doxycycline	0.539	2.236	Moderate	4 (3/1)	The anticonvulsant decreases the effect of doxycycline	#E59090	25.6706456167373	1
Butalbital	Metoprolol	0.592	5.962	Moderate	9 (8/1)	The barbiturate decreases the effect of metabolized beta-blocker	#B32020	57.7589526376588	1
Butalbital	Conjugated estrogens	1	Inf	Moderate	1 (1/0)	The enzyme inducer decreases the effect of hormones	#B32020	6.41766140418432	1
Butalbital	Propranolol	0.499	Inf	Moderate	3 (3/0)	The barbiturate decreases the effect of metabolized beta-blocker	#B32020	19.2529842125529	1
Butalbital	Prednisone	0.132	Inf	Moderate	5 (5/0)	The barbiturate decreases the effect of the corticosteroid	#B32020	32.0883070209216	1
Butalbital	Estradiol	1	Inf	Moderate	1 (1/0)	The enzyme inducer decreases the effect of hormones	#B32020	6.41766140418432	1
Butalbital	Dexamethasone	1	1.491	Moderate	3 (2/1)	The barbiturate decreases the effect of the corticosteroid	#F1ABAB	19.2529842125529	1
Ranolazine	Diltiazem	0.763	-4.025	Major	4 (1/3)	Increased levels of ranolazine - risk of toxicity	#4B83B8	25.6706456167373	1
Ranolazine	Sotalol	0.011	Inf	Major	1 (1/0)	Possible additive effect on QT prolongation	#B32020	6.41766140418432	1
Ranolazine	Simvastatin	1	Inf	Major	1 (1/0)	Ranolazine increases the statin level	#B32020	6.41766140418432	1
Ranolazine	Verapamil	0.67	1.491	Major	3 (2/1)	Increased levels of ranolazine - risk of toxicity	#F1ABAB	19.2529842125529	1
Ranolazine	Amiodarone	0.75	1.491	Major	3 (2/1)	Possible additive effect on QT prolongation	#F1ABAB	19.2529842125529	1
Benzatropine	Haloperidol	1	-4.025	Moderate	4 (1/3)	The anticholinergic increases the risk of psychosis and tardive dyskinesia	#4B83B8	25.6706456167373	0.419708498354788
Benzatropine	Donepezil	1	Inf	Moderate	1 (1/0)	Possible antagonism of action	#B32020	6.41766140418432	1
Ziprasidone	Donepezil	1	Inf	Moderate	2 (2/0)	Possible antagonism of action	#B32020	12.8353228083686	1
Ziprasidone	Quinidine	1	Inf	Major	1 (1/0)	Increased risk of cardiotoxicity and arrhythmias	#B32020	6.41766140418432	1
Dapsone	Calcium	1	Inf	None	3 (3/0)	Formation of non-absorbable complexes	#B32020	19.2529842125529	0.605726010835222
Dapsone	Magnesium oxide	1	Inf	None	1 (1/0)	Formation of non-absorbable complexes	#B32020	6.41766140418432	1
Phenytoin	Topiramate	1	-1.342	Moderate	2 (1/1)	Increased phenytoin/decreased topiramate	#A9C9E1	12.8353228083686	1
Phenytoin	Valproic acid	1	Inf	Moderate	1 (1/0)	Valproate increases the effect of hydantoin	#B32020	6.41766140418432	1
Phenytoin	Omeprazole	1	Inf	Moderate	1 (1/0)	Omeprazole increases the effect of hydantoin	#B32020	6.41766140418432	1
Phenytoin	Mirtazapine	1	-1.342	Moderate	2 (1/1)	The hydantoins may reduce mirtazapine plasma concentrations and pharmacological effects	#A9C9E1	12.8353228083686	1
Phenytoin	Alprazolam	1	Inf	Moderate	1 (1/0)	Possible increased levels of the hydantoin, decrease of benzodiazepine	#B32020	6.41766140418432	1
Phenytoin	Prednisone	0.637	-1.342	Moderate	4 (2/2)	The enzyme inducer decreases the effect of the corticosteroid	#A9C9E1	25.6706456167373	1
Phenytoin	Midazolam	1	-1.342	Moderate	2 (1/1)	Possible increased levels of the hydantoin, decrease of benzodiazepine	#A9C9E1	12.8353228083686	1
Phenytoin	Furosemide	0.613	Inf	Minor	5 (5/0)	The hydantoin decreases the effect of furosemide	#B32020	32.0883070209216	1
Phenytoin	Diazepam	1	Inf	Moderate	2 (2/0)	Possible increased levels of the hydantoin, decrease of benzodiazepine	#B32020	12.8353228083686	1
Phenytoin	Gabapentin	0.874	-2.683	Moderate	6 (2/4)	Gabapentin increases the effect of hydantoin	#7AA6CD	38.5059684251059	1
Phenytoin	Sertraline	0.032	Inf	Moderate	1 (1/0)	Sertraline increases the effect of hydantoin	#B32020	6.41766140418432	1
Phenytoin	Quetiapine	1	1.491	Major	3 (2/1)	Phenytoin decreases the effect of quetiapine	#F1ABAB	19.2529842125529	1
Phenytoin	Dexamethasone	0.46	-2.683	Moderate	6 (2/4)	The enzyme inducer decreases the effect of the corticosteroid	#7AA6CD	38.5059684251059	1
Doxycycline	Piperacillin	0.68	-1.633	Moderate	51 (23/28)	Possible antagonism of action	#9FC1DD	327.3007316134	1
Doxycycline	Aztreonam	1	Inf	None	2 (2/0)	Possible antagonism of action	#B32020	12.8353228083686	1
Doxycycline	Digoxin	0.636	1.342	Moderate	14 (9/5)	The tetracycline increases the effect of digoxin in 10% of patients	#F4B1B1	89.8472596585804	1
Doxycycline	Ampicillin	0.773	-1.61	Moderate	11 (5/6)	Possible antagonism of action	#A0C3DD	70.5942754460275	1
Doxycycline	Methotrexate	0.217	-1.342	Moderate	4 (2/2)	The tetracycline increases methotrexate toxicity	#A9C9E1	25.6706456167373	1
Doxycycline	Warfarin	0.783	-2.087	Moderate	23 (9/14)	The tetracycline increases the anticoagulant effect	#90B6D6	147.606212296239	1
Doxycycline	Clavulanic acid	0.533	-2.204	None	37 (14/23)	Possible antagonism of action	#8BB3D4	237.45347195482	1
Doxycycline	Primidone	0.335	2.236	Moderate	4 (3/1)	The anticonvulsant decreases the effect of doxycycline	#E59090	25.6706456167373	1
Doxycycline	Ethinylestradiol	1	Inf	Moderate	1 (1/0)	This anti-infectious agent could decrease the effect  of the oral contraceptive	#B32020	6.41766140418432	1
Doxycycline	Amoxicillin	0.536	-2.131	Moderate	44 (17/27)	Possible antagonism of action	#8EB5D5	282.37710178411	1
Doxycycline	Insulin aspart	0.631	1.863	Moderate	14 (10/4)	Tetracycline increases the risk of hypoglycemia	#EB9E9E	89.8472596585804	1
Doxycycline	Insulin detemir	0.792	1.739	Moderate	10 (7/3)	Tetracycline increases the risk of hypoglycemia	#EDA3A3	64.1766140418432	1
Doxycycline	Calcium	0.719	2.449	Moderate	30 (23/7)	Formation of non-absorbable complexes	#E18888	192.529842125529	1
Doxycycline	Magnesium oxide	0.614	-1.118	Moderate	22 (12/10)	Formation of non-absorbable complexes	#B1CFE5	141.188550892055	1
Doxycycline	Bismuth subsalicylate	0.896	-2.683	Moderate	6 (2/4)	Formation of non-absorbable complexes	#7AA6CD	38.5059684251059	1
Doxycycline	Iron	0.544	2.236	Moderate	8 (6/2)	Formation of non-absorbable complexes	#E59090	51.3412912334745	1
Doxycycline	Tazobactam	0.68	-1.633	None	51 (23/28)	Possible antagonism of action	#9FC1DD	327.3007316134	1
Metoprolol	Lidocaine	0.725	-1.291	Moderate	514 (262/252)	The beta-blocker increases the effect and toxicity of lidocaine	#ABCBE2	3298.67796175074	1
Metoprolol	Indomethacin	0.672	-1.342	Moderate	8 (4/4)	Risk of inhibition of renal prostaglandins	#A9C9E1	51.3412912334745	1
Metoprolol	Diltiazem	0.878	-1.519	Major	145 (68/77)	Increased risk of bradycardia	#A3C5DF	930.560903606726	4.54554260858852e-09
Metoprolol	Fluoxetine	0.867	1.31	Moderate	91 (58/33)	The SSRI increases the effect of the beta-blocker	#F4B1B1	584.007187780773	1
Metoprolol	Clonidine	0.848	-1.178	Major	77 (41/36)	Increased hypertension when clonidine stopped	#AECDE3	494.159928122192	0.20583299457097
Metoprolol	Verapamil	0.847	-1.704	Major	84 (37/47)	Increased effect of both drugs	#9CBFDB	539.083557951482	1
Metoprolol	Epinephrine	0.735	-1.035	Moderate	163 (92/71)	Hypertension, then bradycardia	#B4D1E6	1046.07880888204	1
Metoprolol	Paroxetine	0.722	1.18	Moderate	31 (19/12)	The SSRI increases the effect of the beta-blocker	#F6B6B6	198.947503529714	1
Metoprolol	Primidone	0.872	1.491	Moderate	15 (10/5)	The barbiturate decreases the effect of metabolized beta-blocker	#F1ABAB	96.2649210627647	1
Metoprolol	Salmeterol	0.804	1.331	Moderate	78 (50/28)	Antagonism	#F4B1B1	500.577589526377	1
Metoprolol	Formoterol	0.713	1.829	Moderate	38 (27/11)	Antagonism	#EC9F9F	243.871133359004	1
Metoprolol	Salbutamol	0.775	1.172	Moderate	319 (195/124)	Antagonism	#F7B7B7	2047.2339879348	1
Metoprolol	Glyburide	1	-1.342	Moderate	4 (2/2)	The beta-blocker decreases the symptoms of hypoglycemia	#A9C9E1	25.6706456167373	1
Metoprolol	Rifampicin	0.5	Inf	Moderate	1 (1/0)	Rifampin decreases the effect of the metabolized beta-blocker	#B32020	6.41766140418432	1
Metoprolol	Ibuprofen	0.734	1.016	Moderate	52 (30/22)	Risk of inhibition of renal prostaglandins	#F9BCBC	333.718393017584	1
Metoprolol	Glipizide	0.756	-1.593	Moderate	70 (32/38)	The beta-blocker decreases the symptoms of hypoglycemia	#A0C3DD	449.236298292902	1
Metoprolol	Sertraline	0.851	1.231	Moderate	114 (71/43)	The SSRI increases the effect of the beta-blocker	#F5B4B4	731.613400077012	1
Metoprolol	Escitalopram	0.747	1.562	Minor	65 (44/21)	The SSRI increases the effect of the beta-blocker	#F0A9A9	417.147991271981	1
Metoprolol	Propafenone	1	-4.025	Moderate	4 (1/3)	Propafenone increases the effect of beta-blocker	#4B83B8	25.6706456167373	1
Metoprolol	Hydralazine	0.866	1.037	Minor	165 (96/69)	Increased effect of both drugs	#F9BCBC	1058.91413169041	6.42602853410708e-13
Ropinirole	Ciprofloxacin	0.693	Inf	Moderate	3 (3/0)	The quinolone increases the effect and toxicity of ropinirole	#B32020	19.2529842125529	1
Topiramate	Fosphenytoin	1	Inf	Moderate	1 (1/0)	Increased phenytoin/decreased topiramate	#B32020	6.41766140418432	1
Theophylline	Ciprofloxacin	0.167	Inf	Major	1 (1/0)	The quinolone increases the effect of theophylline	#B32020	6.41766140418432	1
Lidocaine	Atenolol	0.61	-1.61	Moderate	33 (15/18)	The beta-blocker increases the effect and toxicity of lidocaine	#A0C3DD	211.782826338082	1
Lidocaine	Timolol	0.545	-2.683	Moderate	3 (1/2)	The beta-blocker increases the effect and toxicity of lidocaine	#7AA6CD	19.2529842125529	1
Lidocaine	Propranolol	0.72	1.366	Moderate	17 (11/6)	The beta-blocker increases the effect and toxicity of lidocaine	#F3AFAF	109.100243871133	1
Lidocaine	Labetalol	0.917	1.342	Moderate	98 (63/35)	The beta-blocker increases the effect and toxicity of lidocaine	#F4B1B1	628.930817610063	8.35302127310787e-07
Lidocaine	Carvedilol	0.786	-1.697	Moderate	231 (102/129)	The beta-blocker increases the effect and toxicity of lidocaine	#9DC0DC	1482.47978436658	1
Venlafaxine	Metoclopramide	0.559	-1.073	Moderate	9 (5/4)	Possible serotoninergic syndrome with this combination	#B2D0E5	57.7589526376588	1
Venlafaxine	Rasagiline	0.722	Inf	Major	1 (1/0)	Possible severe adverse reaction with this combination	#B32020	6.41766140418432	1
Atomoxetine	Fluoxetine	1	Inf	Major	1 (1/0)	The CYP2D6 inhibitor could increase the effect and toxicity of atomoxetine	#B32020	6.41766140418432	1
Morphine	Naltrexone	1	Inf	Major	1 (1/0)	Naltrexone may precipitate a withdrawal syndrome in opioid-dependent individuals	#B32020	6.41766140418432	1
Morphine	Rifampicin	0.75	-1.342	Moderate	2 (1/1)	Rifampin decreases the effect of morphine/codeine	#A9C9E1	12.8353228083686	1
Tenofovir disoproxil	Atazanavir	0.758	-1.342	Moderate	4 (2/2)	Tenofovir decreases the levels/effects of atazanavir	#A9C9E1	25.6706456167373	9.55987573371857e-09
