drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Doxycycline	Clavulanic acid	0.782	-1.045	None	22 (14/8)	Possible antagonism of action	#B4D1E6	629.29061784897	1
Doxycycline	Primidone	0.386	-3.657	Moderate	3 (1/2)	The anticonvulsant decreases the effect of doxycycline	#6596C4	85.812356979405	1
Doxycycline	Amoxicillin	0.761	-1.029	Moderate	25 (16/9)	Possible antagonism of action	#B4D1E6	715.102974828375	1
Doxycycline	Insulin aspart	1	Inf	Moderate	1 (1/0)	Tetracycline increases the risk of hypoglycemia	#B32020	28.604118993135	1
Doxycycline	Calcium	0.755	6.016	Moderate	12 (11/1)	Formation of non-absorbable complexes	#B32020	343.24942791762	1
Doxycycline	Magnesium oxide	0.7	3.828	Moderate	8 (7/1)	Formation of non-absorbable complexes	#D16363	228.83295194508	1
Doxycycline	Bismuth subsalicylate	1	-1.828	Moderate	2 (1/1)	Formation of non-absorbable complexes	#9CBFDB	57.20823798627	1
Doxycycline	Iron	0.869	1.641	Moderate	4 (3/1)	Formation of non-absorbable complexes	#F0A9A9	114.41647597254	1
Doxycycline	Tazobactam	0.769	1.033	None	26 (17/9)	Possible antagonism of action	#F9BCBC	743.70709382151	1
Metoprolol	Lidocaine	0.794	-1.031	Moderate	147 (94/53)	The beta-blocker increases the effect and toxicity of lidocaine	#B4D1E6	4204.80549199085	1
Metoprolol	Indomethacin	1	-1.828	Moderate	2 (1/1)	Risk of inhibition of renal prostaglandins	#9CBFDB	57.20823798627	1
Metoprolol	Diltiazem	0.924	1.591	Major	86 (64/22)	Increased risk of bradycardia	#F1ABAB	2459.95423340961	0.0428166700642189
Metoprolol	Fluoxetine	0.854	1.406	Moderate	25 (18/7)	The SSRI increases the effect of the beta-blocker	#F3AFAF	715.102974828375	1
Metoprolol	Clonidine	0.832	1.859	Major	22 (17/5)	Increased hypertension when clonidine stopped	#EDA1A1	629.29061784897	1
Metoprolol	Verapamil	0.94	-1.097	Major	16 (10/6)	Increased effect of both drugs	#B2D0E5	457.66590389016	1
Metoprolol	Epinephrine	0.813	-1.158	Moderate	49 (30/19)	Hypertension, then bradycardia	#AFCEE4	1401.60183066362	1
Metoprolol	Paroxetine	1	1.914	Moderate	9 (7/2)	The SSRI increases the effect of the beta-blocker	#EC9F9F	257.437070938215	1
Metoprolol	Primidone	0.533	Inf	Moderate	2 (2/0)	The barbiturate decreases the effect of metabolized beta-blocker	#B32020	57.20823798627	1
Metoprolol	Salmeterol	0.91	3.828	Moderate	24 (21/3)	Antagonism	#D16363	686.49885583524	1
Metoprolol	Formoterol	1	-1.828	Moderate	6 (3/3)	Antagonism	#9CBFDB	171.62471395881	1
Metoprolol	Salbutamol	0.823	1.322	Moderate	123 (87/36)	Antagonism	#F5B2B2	3518.30663615561	1
Metoprolol	Glyburide	0.505	-1.828	Moderate	2 (1/1)	The beta-blocker decreases the symptoms of hypoglycemia	#9CBFDB	57.20823798627	1
Metoprolol	Ibuprofen	0.68	2.735	Moderate	6 (5/1)	Risk of inhibition of renal prostaglandins	#E18686	171.62471395881	1
Metoprolol	Glipizide	0.833	1.094	Moderate	15 (10/5)	The beta-blocker decreases the symptoms of hypoglycemia	#F8BABA	429.061784897025	1
Metoprolol	Sertraline	0.951	1.641	Moderate	48 (36/12)	The SSRI increases the effect of the beta-blocker	#F0A9A9	1372.99771167048	1
Metoprolol	Phenobarbital	1	Inf	Moderate	1 (1/0)	The barbiturate decreases the effect of metabolized beta-blocker	#B32020	28.604118993135	1
Metoprolol	Escitalopram	0.909	1.472	Minor	48 (35/13)	The SSRI increases the effect of the beta-blocker	#F2AEAE	1372.99771167048	1
Metoprolol	Propafenone	1	Inf	Moderate	1 (1/0)	Propafenone increases the effect of beta-blocker	#B32020	28.604118993135	1
Metoprolol	Hydralazine	0.895	1.516	Minor	83 (61/22)	Increased effect of both drugs	#F2ACAC	2374.14187643021	1
Ropinirole	Ciprofloxacin	1	Inf	Moderate	2 (2/0)	The quinolone increases the effect and toxicity of ropinirole	#B32020	57.20823798627	1
Lidocaine	Atenolol	0.505	-1.828	Moderate	4 (2/2)	The beta-blocker increases the effect and toxicity of lidocaine	#9CBFDB	114.41647597254	1
Lidocaine	Timolol	0.929	1.367	Moderate	7 (5/2)	The beta-blocker increases the effect and toxicity of lidocaine	#F4B1B1	200.228832951945	1
Lidocaine	Propranolol	1	1.094	Moderate	3 (2/1)	The beta-blocker increases the effect and toxicity of lidocaine	#F8BABA	85.812356979405	1
Lidocaine	Labetalol	0.945	2.552	Moderate	17 (14/3)	The beta-blocker increases the effect and toxicity of lidocaine	#E38D8D	486.270022883295	1
Lidocaine	Carvedilol	0.785	1.155	Moderate	56 (38/18)	The beta-blocker increases the effect and toxicity of lidocaine	#F7B7B7	1601.83066361556	1
Valproic acid	Risperidone	1	Inf	Moderate	1 (1/0)	Risperidone increases the effect and toxicity of valproic acid	#B32020	28.604118993135	1
Valproic acid	Acetylsalicylic acid	1	-1.625	Moderate	17 (9/8)	The salicylate increases the effect of valproic acid	#A2C4DE	486.270022883295	1
Valproic acid	Phenobarbital	1	Inf	Moderate	1 (1/0)	Valproic acid increases the effect of barbiturate	#B32020	28.604118993135	1
Valproic acid	Bismuth subsalicylate	1	Inf	Moderate	1 (1/0)	The salicylate increases the effect of valproic acid	#B32020	28.604118993135	1
Valproic acid	Cholestyramine	1	Inf	Moderate	1 (1/0)	Cholestyramine decreases the levels of valproate	#B32020	28.604118993135	1
Acetaminophen	Warfarin	0.889	1.117	Minor	73 (49/24)	Acetaminophen increases the anticoagulant effect	#F7B9B9	2088.10068649886	1
Acetaminophen	Isoniazid	1	Inf	Moderate	1 (1/0)	Risk of hepatotoxicity	#B32020	28.604118993135	1
Piperacillin	Demeclocycline	1	Inf	Moderate	1 (1/0)	Possible antagonism of action	#B32020	28.604118993135	1
Piperacillin	Warfarin	1	1.641	Moderate	12 (9/3)	The IV penicillin increases the anticoagulant effect	#F0A9A9	343.24942791762	1
Piperacillin	Rocuronium	0.719	-1.422	Moderate	32 (18/14)	The agent increases the effect of the muscle relaxant	#A8C8E1	915.33180778032	0.00426370306450154
Amitriptyline	Fluoxetine	0.032	Inf	Major	1 (1/0)	Fluoxetine increases the effect and toxicity of tricyclics	#B32020	28.604118993135	1
Amitriptyline	Carbamazepine	1	Inf	Moderate	1 (1/0)	The tricyclics increases the effect of carbamazepine	#B32020	28.604118993135	1
Amitriptyline	Clonidine	1	Inf	Major	1 (1/0)	The tricyclic decreases the effect of clonidine	#B32020	28.604118993135	1
Amitriptyline	Epinephrine	1	Inf	Major	1 (1/0)	The tricyclic increases the sympathomimetic effect	#B32020	28.604118993135	1
Amitriptyline	Donepezil	1	Inf	Moderate	1 (1/0)	Possible antagonism of action	#B32020	28.604118993135	1
Amitriptyline	Salbutamol	1	-3.657	Moderate	3 (1/2)	The tricyclic increases the sympathomimetic effect	#6596C4	85.812356979405	1
Amitriptyline	Ephedrine	0.5	Inf	Major	1 (1/0)	The tricyclic increases the sympathomimetic effect	#B32020	28.604118993135	1
Indomethacin	Labetalol	1	Inf	Moderate	1 (1/0)	Risk of inhibition of renal prostaglandins	#B32020	28.604118993135	1
Indomethacin	Furosemide	1	Inf	Moderate	1 (1/0)	The NSAID decreases the diuretic and antihypertensive effects of the loop diuretic	#B32020	28.604118993135	1
Indomethacin	Carvedilol	1	Inf	Moderate	2 (2/0)	Risk of inhibition of renal prostaglandins	#B32020	57.20823798627	1
Olanzapine	Donepezil	0.892	1.914	Moderate	9 (7/2)	Possible antagonism of action	#EC9F9F	257.437070938215	0.841370021790417
Olanzapine	Rivastigmine	0.758	-1.828	Moderate	2 (1/1)	Possible antagonism of action	#9CBFDB	57.20823798627	1
Atenolol	Diltiazem	1	Inf	Major	3 (3/0)	Increased risk of bradycardia	#B32020	85.812356979405	1
Atenolol	Ampicillin	1	Inf	Moderate	2 (2/0)	Ampicillin decreases bioavailability of atenolol	#B32020	57.20823798627	1
Atenolol	Clonidine	1	Inf	Major	1 (1/0)	Increased hypertension when clonidine stopped	#B32020	28.604118993135	1
Atenolol	Epinephrine	1	-3.657	Moderate	3 (1/2)	Hypertension, then bradycardia	#6596C4	85.812356979405	1
Atenolol	Salmeterol	0.67	-1.219	Moderate	5 (3/2)	Antagonism	#AECDE3	143.020594965675	1
Atenolol	Salbutamol	0.345	1.094	Moderate	6 (4/2)	Antagonism	#F8BABA	171.62471395881	1
Atenolol	Ibuprofen	1	Inf	Moderate	1 (1/0)	Risk of inhibition of renal prostaglandins	#B32020	28.604118993135	1
Atenolol	Glipizide	1	-1.828	Moderate	2 (1/1)	The beta-blocker decreases the symptoms of hypoglycemia	#9CBFDB	57.20823798627	1
Omeprazole	Alprazolam	0.768	Inf	Moderate	7 (7/0)	Omeprazole increases the effect of benzodiazepine	#B32020	200.228832951945	1
Omeprazole	Methotrexate	1	Inf	Major	1 (1/0)	Omeprazole increases the levels of methotrexate	#B32020	28.604118993135	1
Omeprazole	Midazolam	0.432	-3.657	Moderate	6 (2/4)	Omeprazole increases the effect of benzodiazepine	#6596C4	171.62471395881	1
Omeprazole	Diazepam	1	Inf	Moderate	1 (1/0)	Omeprazole increases the effect of benzodiazepine	#B32020	28.604118993135	1
Omeprazole	Clonazepam	1	2.735	Moderate	6 (5/1)	Omeprazole increases the effect of benzodiazepine	#E18686	171.62471395881	1
Diltiazem	Amlodipine	0.838	1.641	Moderate	12 (9/3)	Increases the effect and toxicity of amlodipine	#F0A9A9	343.24942791762	1
Diltiazem	Buspirone	1	Inf	Moderate	4 (4/0)	The calcium channel blocker increases the effect and toxicity of buspirone	#B32020	114.41647597254	1
Diltiazem	Simvastatin	0.876	3.828	Major	8 (7/1)	Increases the effect and toxicity of simvastatin	#D16363	228.83295194508	1
Diltiazem	Midazolam	0.947	1.185	Moderate	19 (13/6)	The calcium channel blocker increases the effect and toxicity of the benzodiazepine	#F7B7B7	543.478260869565	1
Diltiazem	Atorvastatin	0.931	1.406	Moderate	75 (54/21)	Increases the effect and toxicity of atorvastatin	#F3AFAF	2145.30892448513	1
Diltiazem	Amiodarone	0.902	4.649	Major	19 (17/2)	Increased risk of cardiotoxicity and arrhythmias	#C64A4A	543.478260869565	0.00283329857034849
Diltiazem	Cilostazol	1	-1.828	Major	2 (1/1)	Increases the effect of cilostazol	#9CBFDB	57.20823798627	1
Sucralfate	Levothyroxine	0.854	Inf	Minor	5 (5/0)	Sucralfate decreases the effect of levothyroxine	#B32020	143.020594965675	1
Sucralfate	Ciprofloxacin	0.285	-1.828	Moderate	2 (1/1)	Formation of non-absorbable complexes	#9CBFDB	57.20823798627	1
Sucralfate	Levofloxacin	1	Inf	Moderate	1 (1/0)	Formation of non-absorbable complexes	#B32020	28.604118993135	1
Mirtazapine	Clonidine	1	Inf	Moderate	2 (2/0)	Possible hypertensive crisis	#B32020	57.20823798627	1
Mirtazapine	Galantamine	1	Inf	Moderate	1 (1/0)	Possible antagonism of action	#B32020	28.604118993135	1
Mirtazapine	Donepezil	0.915	1.859	Moderate	22 (17/5)	Possible antagonism of action	#EDA1A1	629.29061784897	1
Mirtazapine	Rivastigmine	0.782	1.641	Moderate	4 (3/1)	Possible antagonism of action	#F0A9A9	114.41647597254	1
Timolol	Epinephrine	1	-1.828	Major	2 (1/1)	Hypertension, then bradycardia	#9CBFDB	57.20823798627	1
Timolol	Salmeterol	1	Inf	Major	1 (1/0)	Antagonism	#B32020	28.604118993135	1
Timolol	Salbutamol	1	-1.828	Major	2 (1/1)	Antagonism	#9CBFDB	57.20823798627	1
Colestipol	Levothyroxine	1	-1.828	Moderate	2 (1/1)	The resin decreases the absorption of thyroid hormones	#9CBFDB	57.20823798627	1
Colestipol	Warfarin	1	Inf	Minor	1 (1/0)	The gastro-intestinal binding agent decreases the anticoagulant effect	#B32020	28.604118993135	1
Triamterene	Losartan	0.67	1.094	Major	6 (4/2)	Increased risk of hyperkaliemia	#F8BABA	171.62471395881	1
Triamterene	Lisinopril	0.859	-1.371	Major	7 (4/3)	Increased risk of hyperkaliemia	#A9C9E1	200.228832951945	1
Triamterene	Irbesartan	1	Inf	Major	1 (1/0)	Increased risk of hyperkaliemia	#B32020	28.604118993135	1
Digoxin	Alprazolam	0.989	Inf	Moderate	2 (2/0)	The benzodiazepine increases the effect of digoxin	#B32020	57.20823798627	1
Digoxin	Spironolactone	0.803	2.188	Minor	5 (4/1)	Increased digoxin levels and decreased effect in presence of spironolactone	#E89898	143.020594965675	1
Digoxin	Levothyroxine	0.626	2.188	Moderate	15 (12/3)	The thyroid hormones decreases the effect of digoxin	#E89898	429.061784897025	1
Digoxin	Metolazone	1	Inf	Moderate	1 (1/0)	Possible electrolyte variations and arrhythmias	#B32020	28.604118993135	1
Digoxin	Demeclocycline	1	Inf	Moderate	1 (1/0)	The tetracycline increases the effect of digoxin in 10% of patients	#B32020	28.604118993135	1
Digoxin	Furosemide	0.838	1.094	Moderate	39 (26/13)	Possible electrolyte variations and arrhythmias	#F8BABA	1115.56064073227	0.00122503575333968
Digoxin	Bumetanide	1	Inf	Moderate	1 (1/0)	Possible electrolyte variations and arrhythmias	#B32020	28.604118993135	1
Digoxin	Hydrochlorothiazide	0.505	Inf	Moderate	2 (2/0)	Possible electrolyte variations and arrhythmias	#B32020	57.20823798627	1
Digoxin	Amiodarone	0.712	-1.219	Major	10 (6/4)	Amiodarone increases the effect of digoxin	#AECDE3	286.04118993135	0.0511571355852713
Digoxin	Carvedilol	0.824	-1.045	Moderate	11 (7/4)	Carvedilol increases levels/effect of digoxin	#B4D1E6	314.645308924485	1
Ampicillin	Methotrexate	0.509	Inf	Major	2 (2/0)	The penicillin increases the effect and toxicity of methotrexate	#B32020	57.20823798627	1
Ampicillin	Demeclocycline	1	Inf	Moderate	1 (1/0)	Possible antagonism of action	#B32020	28.604118993135	1
Ampicillin	Warfarin	1	-1.828	Moderate	8 (4/4)	The IV penicillin increases the anticoagulant effect	#9CBFDB	228.83295194508	1
Spironolactone	Enalapril	1	Inf	Major	1 (1/0)	Increased risk of hyperkaliemia	#B32020	28.604118993135	1
Spironolactone	Losartan	0.782	-1.125	Major	21 (13/8)	Increased risk of hyperkaliemia	#B1CFE5	600.686498855835	1
Spironolactone	Lisinopril	0.969	-1.496	Major	20 (11/9)	Increased risk of hyperkaliemia	#A6C7E0	572.0823798627	1
Spironolactone	Telmisartan	1	Inf	Major	1 (1/0)	Increased risk of hyperkaliemia	#B32020	28.604118993135	1
Spironolactone	Irbesartan	0.032	Inf	Major	1 (1/0)	Increased risk of hyperkaliemia	#B32020	28.604118993135	1
Spironolactone	Captopril	1	Inf	Major	1 (1/0)	Increased risk of hyperkaliemia	#B32020	28.604118993135	1
Allopurinol	Warfarin	0.816	-1.828	Moderate	16 (8/8)	Allopurinol increases the anticoagulant effect	#9CBFDB	457.66590389016	1
Ceftazidime	Gentamicin	1	-3.657	Moderate	3 (1/2)	Increased risk of nephrotoxicity	#6596C4	85.812356979405	0.0455464624196643
Trimethoprim	Methotrexate	1	Inf	Major	1 (1/0)	Trimethoprim may increase the adverse/toxic effects of Methotrexate (e.g. bone marrow suppression). Concomitant use should be avoided or closely monitored for Methotrexate toxicity.	#B32020	28.604118993135	1
Levothyroxine	Raloxifene	0.749	Inf	Moderate	7 (7/0)	Raloxifene decreases absorption of levothyroxine	#B32020	200.228832951945	1
Levothyroxine	Warfarin	0.792	1.167	Moderate	47 (32/15)	Thyroid hormones increase the anticoagulant effect	#F7B7B7	1344.39359267735	1
Levothyroxine	Calcium	0.935	2.398	Moderate	70 (57/13)	Calcium decreases absorption of levothyroxine	#E69191	2002.28832951945	1
Levothyroxine	Cholestyramine	1	2.188	Moderate	5 (4/1)	The resin decreases the absorption of thyroid hormones	#E89898	143.020594965675	1
Levothyroxine	Iron	0.934	3.555	Moderate	15 (13/2)	Iron decreases absorption of levothyroxine	#D56D6D	429.061784897025	1
Prazosin	Carvedilol	0.022	-1.828	Moderate	2 (1/1)	Risk of hypotension at the beginning of therapy	#9CBFDB	57.20823798627	1
Ketorolac	Warfarin	0.952	-2.438	Major	7 (3/4)	The NSAID increases the anticoagulant effect	#89B1D3	200.228832951945	1
Ketorolac	Acetylsalicylic acid	0.74	-1.016	Major	14 (9/5)	ASA increases toxicity of ketorolac	#B4D1E6	400.45766590389	1
Fluoxetine	Oxycodone	1	Inf	Moderate	2 (2/0)	Increased risk of serotonin syndrome	#B32020	57.20823798627	1
Fluoxetine	Carbamazepine	0.151	Inf	Moderate	1 (1/0)	Increases the effect of carbamazepine	#B32020	28.604118993135	1
Fluoxetine	Warfarin	0.753	1.641	Moderate	4 (3/1)	The SSRI increases the effect of anticoagulant	#F0A9A9	114.41647597254	1
Fluoxetine	Carvedilol	0.753	Inf	Moderate	4 (4/0)	The SSRI increases the effect of the beta-blocker	#B32020	114.41647597254	1
Fluoxetine	Cilostazol	1	Inf	Moderate	1 (1/0)	Increases the effect of cilostazol	#B32020	28.604118993135	1
Duloxetine	Ciprofloxacin	0.428	Inf	Major	3 (3/0)	Ciprofloxacin increases the effect/toxicity of duloxetine	#B32020	85.812356979405	1
Celecoxib	Warfarin	1	-1.828	Moderate	2 (1/1)	Increases the anticoagulant effect	#9CBFDB	57.20823798627	1
Oxycodone	Sertraline	0.733	1.094	Moderate	3 (2/1)	Increased risk of serotonin syndrome	#F8BABA	85.812356979405	1
Oxycodone	Escitalopram	0.583	Inf	Moderate	5 (5/0)	Increased risk of serotonin syndrome	#B32020	143.020594965675	1
Haloperidol	Atropine	0.5	Inf	Moderate	1 (1/0)	The anticholinergic increases the risk of psychosis and tardive dyskinesia	#B32020	28.604118993135	1
Haloperidol	Scopolamine	1	1.641	Moderate	4 (3/1)	The anticholinergic increases the risk of psychosis and tardive dyskinesia	#F0A9A9	114.41647597254	1
