drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Erythromycin	Methylprednisolone	1	Inf	Moderate	1 (1/0)	The macrolide increases the effect of corticosteroid	#B32020	9.09918107370337	1
Erythromycin	Atorvastatin	0.708	1.483	Major	3 (2/1)	The macrolide possibly increases the statin toxicity	#F4B1B1	27.2975432211101	1
Erythromycin	Colchicine	1	Inf	Major	1 (1/0)	Severe colchicine toxicity can occur	#B32020	9.09918107370337	1
Caffeine	Ciprofloxacin	0.404	-2.697	Moderate	3 (1/2)	The quinolone increases the effect and toxicity of caffeine	#89B1D3	27.2975432211101	1
Succinylcholine	Piperacillin	0.554	-2.451	Moderate	31 (11/20)	The agent increases the effect of the muscle relaxant	#90B6D6	282.074613284804	1
Succinylcholine	Tobramycin	0.714	-1.798	Major	7 (3/4)	The agent increases the effect of the muscle relaxant	#A0C3DD	63.6942675159236	1
Succinylcholine	Gentamicin	1	Inf	Major	1 (1/0)	The agent increases the effect of muscle relaxant	#B32020	9.09918107370337	1
Succinylcholine	Clindamycin	0.747	1.198	Moderate	34 (21/13)	The agent increases the effect of muscle relaxant	#F7B7B7	309.372156505914	0.000997994459192698
Succinylcholine	Metoclopramide	0.914	1.17	Moderate	67 (41/26)	The agent increases the effect of succinylcholine	#F7B9B9	609.645131938126	1.64719952705357e-19
Azithromycin	Lovastatin	1	Inf	Moderate	1 (1/0)	Azithromycin can possibly increase the statin toxicity	#B32020	9.09918107370337	1
Azithromycin	Warfarin	0.895	1.205	Moderate	21 (13/8)	Increases the anticoagulant effect	#F7B7B7	191.082802547771	1
Midodrine	Norepinephrine	1	-4.045	Moderate	4 (1/3)	Increased arterial pressure	#6898C5	36.3967242948135	1
Midodrine	Phenylephrine	0.5	2.225	Moderate	8 (6/2)	Increased arterial pressure	#EB9C9C	72.7934485896269	1
Midodrine	Prednisone	0.881	2.967	None	10 (8/2)	Increased arterial pressure	#E28989	90.9918107370337	1
Midodrine	Epinephrine	0.876	2.967	Moderate	10 (8/2)	Increased arterial pressure	#E28989	90.9918107370337	1
Midodrine	Fludrocortisone	0.89	1.483	Moderate	6 (4/2)	Increased arterial pressure	#F4B1B1	54.5950864422202	5.0631086442182e-06
Midodrine	Hydrocortisone	0.807	-1.156	None	13 (7/6)	Increased arterial pressure	#B1CFE5	118.289353958144	0.00357110735686492
Midodrine	Methylprednisolone	0.812	2.225	None	4 (3/1)	Increased arterial pressure	#EB9C9C	36.3967242948135	1
Midodrine	Dopamine	1	Inf	Moderate	1 (1/0)	Increased arterial pressure	#B32020	9.09918107370337	1
Midodrine	Salbutamol	0.844	1.298	Moderate	11 (7/4)	Increased arterial pressure	#F6B6B6	100.090991810737	1
Midodrine	Dexamethasone	1	-1.348	None	2 (1/1)	Increased arterial pressure	#ACCCE3	18.1983621474067	1
Midodrine	Ephedrine	0.5	Inf	Moderate	1 (1/0)	Increased arterial pressure	#B32020	9.09918107370337	1
Citalopram	Metoprolol	0.824	1.582	Moderate	47 (32/15)	The SSRI increases the effect of the beta-blocker	#F2AEAE	427.661510464058	1
Citalopram	Oxycodone	0.561	1.854	Moderate	21 (15/6)	Increased risk of serotonin syndrome	#EFA6A6	191.082802547771	1
Citalopram	Propranolol	0.275	Inf	Moderate	4 (4/0)	This SSRI increases the effect of the beta-blocker	#B32020	36.3967242948135	1
Citalopram	Sumatriptan	1	-1.348	Major	2 (1/1)	Increased risk of CNS adverse effects	#ACCCE3	18.1983621474067	1
Citalopram	Warfarin	0.593	-1.348	Moderate	8 (4/4)	The SSRI increases the effect of anticoagulant	#ACCCE3	72.7934485896269	1
Citalopram	Naratriptan	0.011	Inf	Major	1 (1/0)	Increased risk of CNS adverse effects	#B32020	9.09918107370337	1
Citalopram	Carvedilol	0.804	1.377	Moderate	20 (13/7)	The SSRI increases the effect of the beta-blocker	#F5B2B2	181.983621474067	1
Moxifloxacin	Warfarin	0.759	-2.697	Major	6 (2/4)	Moxifloxacin increases the anticoagulant effect	#89B1D3	54.5950864422202	1
Moxifloxacin	Calcium	0.986	6.675	Moderate	10 (9/1)	Formation of non-absorbable complexes	#B72929	90.9918107370337	1
Moxifloxacin	Magnesium oxide	0.981	-1.348	Moderate	4 (2/2)	Formation of non-absorbable complexes	#ACCCE3	36.3967242948135	1
Glimepiride	Pregabalin	0.45	1.483	None	3 (2/1)	Increased risk of edema	#F4B1B1	27.2975432211101	1
Glimepiride	Gemfibrozil	0.516	Inf	Moderate	2 (2/0)	Gemfibrozil increases the effect and toxicity of rosiglitazone/pioglitazone	#B32020	18.1983621474067	1
Lovastatin	Diltiazem	1	Inf	Major	1 (1/0)	Diltiazem increases the effect and toxicity of the statin	#B32020	9.09918107370337	1
Lovastatin	Carbamazepine	0.011	Inf	None	1 (1/0)	Carbamazepine decreases the effect of the statin	#B32020	9.09918107370337	1
Lovastatin	Warfarin	0.011	-1.348	Moderate	2 (1/1)	The statin increases the anticoagulant effect	#ACCCE3	18.1983621474067	1
Butalbital	Metoprolol	0.802	2.967	Moderate	5 (4/1)	The barbiturate decreases the effect of metabolized beta-blocker	#E28989	45.4959053685168	1
Butalbital	Conjugated estrogens	1	Inf	Moderate	1 (1/0)	The enzyme inducer decreases the effect of hormones	#B32020	9.09918107370337	1
Butalbital	Propranolol	0.67	Inf	Moderate	3 (3/0)	The barbiturate decreases the effect of metabolized beta-blocker	#B32020	27.2975432211101	1
Butalbital	Prednisone	0.68	Inf	Moderate	6 (6/0)	The barbiturate decreases the effect of the corticosteroid	#B32020	54.5950864422202	1
Butalbital	Metronidazole	0.135	Inf	Moderate	1 (1/0)	The barbiturate decreases the effect of metronidazole	#B32020	9.09918107370337	1
Butalbital	Dexamethasone	1	Inf	Moderate	1 (1/0)	The barbiturate decreases the effect of the corticosteroid	#B32020	9.09918107370337	1
Ranolazine	Diltiazem	1	1.483	Major	3 (2/1)	Increased levels of ranolazine - risk of toxicity	#F4B1B1	27.2975432211101	1
Ranolazine	Verapamil	0.677	-2.697	Major	3 (1/2)	Increased levels of ranolazine - risk of toxicity	#89B1D3	27.2975432211101	1
Ranolazine	Amiodarone	0.708	1.483	Major	6 (4/2)	Possible additive effect on QT prolongation	#F4B1B1	54.5950864422202	0.88576891111427
Benzatropine	Haloperidol	1	Inf	Moderate	2 (2/0)	The anticholinergic increases the risk of psychosis and tardive dyskinesia	#B32020	18.1983621474067	1
Benzatropine	Donepezil	1	Inf	Moderate	2 (2/0)	Possible antagonism of action	#B32020	18.1983621474067	1
Ziprasidone	Donepezil	1	Inf	Moderate	1 (1/0)	Possible antagonism of action	#B32020	9.09918107370337	1
Dapsone	Magnesium oxide	1	Inf	None	1 (1/0)	Formation of non-absorbable complexes	#B32020	9.09918107370337	1
Phenytoin	Valproic acid	1	-1.348	Moderate	2 (1/1)	Valproate increases the effect of hydantoin	#ACCCE3	18.1983621474067	1
Phenytoin	Omeprazole	0.674	-1.348	Moderate	6 (3/3)	Omeprazole increases the effect of hydantoin	#ACCCE3	54.5950864422202	1
Phenytoin	Mirtazapine	1	-1.348	Moderate	2 (1/1)	The hydantoins may reduce mirtazapine plasma concentrations and pharmacological effects	#ACCCE3	18.1983621474067	1
Phenytoin	Fluoxetine	0.506	Inf	Moderate	2 (2/0)	Fluoxetine increases the effect of phenytoin	#B32020	18.1983621474067	1
Phenytoin	Ciprofloxacin	1	Inf	Moderate	1 (1/0)	Ciprofloxacin decreases the hydantoin effect	#B32020	9.09918107370337	1
Phenytoin	Lamotrigine	1	-1.348	Moderate	2 (1/1)	Phenytoin may reduce levels of lamotrigine	#ACCCE3	18.1983621474067	1
Phenytoin	Prednisone	0.471	-2.022	Moderate	5 (2/3)	The enzyme inducer decreases the effect of the corticosteroid	#9CBFDB	45.4959053685168	1
Phenytoin	Warfarin	0.701	1.483	Moderate	3 (2/1)	Increased hydantoin levels and risk of bleeding	#F4B1B1	27.2975432211101	1
Phenytoin	Midazolam	0.711	1.731	Moderate	10 (7/3)	Possible increased levels of the hydantoin, decrease of benzodiazepine	#F0A9A9	90.9918107370337	1
Phenytoin	Furosemide	0.73	-1.079	Minor	9 (5/4)	The hydantoin decreases the effect of furosemide	#B2D0E5	81.8926296633303	1
Phenytoin	Methylprednisolone	0.513	Inf	Moderate	2 (2/0)	The enzyme inducer decreases the effect of the corticosteroid	#B32020	18.1983621474067	1
Phenytoin	Gabapentin	0.521	-4.045	Moderate	4 (1/3)	Gabapentin increases the effect of hydantoin	#6898C5	36.3967242948135	1
Phenytoin	Sertraline	0.024	Inf	Moderate	1 (1/0)	Sertraline increases the effect of hydantoin	#B32020	9.09918107370337	1
Phenytoin	Chlorpheniramine	0.03	Inf	Moderate	1 (1/0)	The antihistamine increases the effect of hydantoin	#B32020	9.09918107370337	1
Phenytoin	Dexamethasone	0.551	Inf	Moderate	4 (4/0)	The enzyme inducer decreases the effect of the corticosteroid	#B32020	36.3967242948135	1
Doxycycline	Piperacillin	0.836	-1.419	Moderate	39 (19/20)	Possible antagonism of action	#ABCBE2	354.868061874431	1
Doxycycline	Digoxin	0.716	3.338	Moderate	11 (9/2)	The tetracycline increases the effect of digoxin in 10% of patients	#DE8080	100.090991810737	1
Doxycycline	Ampicillin	0.757	-1.618	Moderate	11 (5/6)	Possible antagonism of action	#A5C6DF	100.090991810737	1
Doxycycline	Methotrexate	1	Inf	Moderate	1 (1/0)	The tetracycline increases methotrexate toxicity	#B32020	9.09918107370337	1
Doxycycline	Warfarin	0.606	4.079	Moderate	13 (11/2)	The tetracycline increases the anticoagulant effect	#D56D6D	118.289353958144	1
Doxycycline	Clavulanic acid	0.655	-1.156	None	26 (14/12)	Possible antagonism of action	#B1CFE5	236.578707916288	1
Doxycycline	Amoxicillin	0.657	-1.19	Moderate	32 (17/15)	Possible antagonism of action	#AFCEE4	291.173794358508	1
Doxycycline	Insulin aspart	0.3	-1.685	Moderate	9 (4/5)	Tetracycline increases the risk of hypoglycemia	#A3C5DF	81.8926296633303	1
Doxycycline	Insulin detemir	0.609	-1.011	Moderate	7 (4/3)	Tetracycline increases the risk of hypoglycemia	#B4D1E6	63.6942675159236	1
Doxycycline	Calcium	0.659	2.781	Moderate	19 (15/4)	Formation of non-absorbable complexes	#E48E8E	172.884440400364	1
Doxycycline	Magnesium oxide	0.704	1.483	Moderate	15 (10/5)	Formation of non-absorbable complexes	#F4B1B1	136.487716105551	1
Doxycycline	Bismuth subsalicylate	0.958	1.483	Moderate	3 (2/1)	Formation of non-absorbable complexes	#F4B1B1	27.2975432211101	1
Doxycycline	Iron	0.677	Inf	Moderate	3 (3/0)	Formation of non-absorbable complexes	#B32020	27.2975432211101	1
Doxycycline	Tazobactam	0.836	-1.419	None	39 (19/20)	Possible antagonism of action	#ABCBE2	354.868061874431	1
Metoprolol	Lidocaine	0.742	-1.304	Moderate	421 (214/207)	The beta-blocker increases the effect and toxicity of lidocaine	#ACCCE3	3830.75523202912	1
Metoprolol	Indomethacin	1	-1.011	Moderate	7 (4/3)	Risk of inhibition of renal prostaglandins	#B4D1E6	63.6942675159236	1
Metoprolol	Diltiazem	0.865	1.341	Major	146 (94/52)	Increased risk of bradycardia	#F5B4B4	1328.48043676069	3.49334189507739e-10
Metoprolol	Prazosin	0.011	Inf	Moderate	1 (1/0)	Risk of hypotension at the beginning of therapy	#B32020	9.09918107370337	1
Metoprolol	Fluoxetine	0.843	1.64	Moderate	61 (42/19)	The SSRI increases the effect of the beta-blocker	#F2ACAC	555.050045495905	1
Metoprolol	Cimetidine	1	Inf	Moderate	1 (1/0)	Cimetidine increases the effect of the beta-blocker	#B32020	9.09918107370337	1
Metoprolol	Clonidine	0.806	-1.044	Major	55 (31/24)	Increased hypertension when clonidine stopped	#B4D1E6	500.454959053685	1
Metoprolol	Verapamil	0.943	-1.04	Major	62 (35/27)	Increased effect of both drugs	#B4D1E6	564.149226569609	1
Metoprolol	Epinephrine	0.789	-1.328	Moderate	133 (67/66)	Hypertension, then bradycardia	#ACCCE3	1210.19108280255	1
Metoprolol	Paroxetine	0.939	1.401	Moderate	26 (17/9)	The SSRI increases the effect of the beta-blocker	#F5B2B2	236.578707916288	1
Metoprolol	Primidone	1	-3.371	Moderate	7 (2/5)	The barbiturate decreases the effect of metabolized beta-blocker	#79A5CC	63.6942675159236	1
Metoprolol	Salmeterol	0.818	1.835	Moderate	66 (47/19)	Antagonism	#F0A7A7	600.545950864422	1
Metoprolol	Formoterol	0.884	-1.264	Moderate	31 (16/15)	Antagonism	#AECDE3	282.074613284804	1
Metoprolol	Salbutamol	0.75	1.01	Moderate	281 (162/119)	Antagonism	#F9BCBC	2556.86988171065	1
Metoprolol	Glyburide	0.712	-1.348	Moderate	4 (2/2)	The beta-blocker decreases the symptoms of hypoglycemia	#ACCCE3	36.3967242948135	1
Metoprolol	Ibuprofen	0.796	1.051	Moderate	29 (17/12)	Risk of inhibition of renal prostaglandins	#F9BCBC	263.876251137398	1
Metoprolol	Isoprenaline	1	1.483	Moderate	3 (2/1)	Antagonism	#F4B1B1	27.2975432211101	1
Metoprolol	Glipizide	0.694	-1.672	Moderate	56 (25/31)	The beta-blocker decreases the symptoms of hypoglycemia	#A3C5DF	509.554140127389	1
Metoprolol	Sertraline	0.846	1.455	Moderate	77 (51/26)	The SSRI increases the effect of the beta-blocker	#F4B1B1	700.636942675159	1
Metoprolol	Phenobarbital	0.505	Inf	Moderate	2 (2/0)	The barbiturate decreases the effect of metabolized beta-blocker	#B32020	18.1983621474067	1
Metoprolol	Escitalopram	0.855	2.384	Minor	59 (45/14)	The SSRI increases the effect of the beta-blocker	#E99999	536.851683348499	1
Metoprolol	Propafenone	0.67	-2.697	Moderate	3 (1/2)	Propafenone increases the effect of beta-blocker	#89B1D3	27.2975432211101	1
Metoprolol	Hydralazine	0.898	-1.066	Minor	154 (86/68)	Increased effect of both drugs	#B2D0E5	1401.27388535032	2.71512798587926e-10
Ropinirole	Ciprofloxacin	0.3	Inf	Moderate	1 (1/0)	The quinolone increases the effect and toxicity of ropinirole	#B32020	9.09918107370337	1
Lidocaine	Atenolol	0.642	-1.245	Moderate	25 (13/12)	The beta-blocker increases the effect and toxicity of lidocaine	#AECDE3	227.479526842584	1
Lidocaine	Timolol	0.717	-2.697	Moderate	6 (2/4)	The beta-blocker increases the effect and toxicity of lidocaine	#89B1D3	54.5950864422202	1
Lidocaine	Propranolol	0.726	2.225	Moderate	12 (9/3)	The beta-blocker increases the effect and toxicity of lidocaine	#EB9C9C	109.19017288444	1
Lidocaine	Labetalol	0.927	-1.589	Moderate	61 (28/33)	The beta-blocker increases the effect and toxicity of lidocaine	#A6C7E0	555.050045495905	0.0498408986681225
Lidocaine	Carvedilol	0.774	-1.695	Moderate	158 (70/88)	The beta-blocker increases the effect and toxicity of lidocaine	#A3C5DF	1437.67060964513	1
Lidocaine	Nadolol	0.5	Inf	Moderate	3 (3/0)	The beta-blocker decreases the symptoms of hypoglycemia	#B32020	27.2975432211101	1
Venlafaxine	Metoclopramide	0.625	2.225	Moderate	4 (3/1)	Possible serotoninergic syndrome with this combination	#EB9C9C	36.3967242948135	1
Conjugated estrogens	Prednisone	1	Inf	Moderate	1 (1/0)	The estrogenic agent increases the effect of corticosteroid	#B32020	9.09918107370337	1
Valproic acid	Lamotrigine	1	1.113	Major	5 (3/2)	Valproic acid increases the effect of lamotrigine	#F8BABA	45.4959053685168	0.0412768297243461
Valproic acid	Risperidone	0.671	Inf	Moderate	2 (2/0)	Risperidone increases the effect and toxicity of valproic acid	#B32020	18.1983621474067	1
Valproic acid	Meropenem	1	-1.348	Major	2 (1/1)	Decreased plasma antiepileptic levels	#ACCCE3	18.1983621474067	1
Valproic acid	Primidone	0.505	Inf	Moderate	2 (2/0)	Valproic acid increases the effect of barbiturate	#B32020	18.1983621474067	1
Valproic acid	Acetylsalicylic acid	0.977	1.071	Moderate	22 (13/9)	The salicylate increases the effect of valproic acid	#F8BABA	200.181983621474	1
Valproic acid	Fosphenytoin	1	Inf	Moderate	1 (1/0)	Valproate increases the effect of hydantoin	#B32020	9.09918107370337	1
Acetaminophen	Warfarin	0.707	-1.209	Minor	110 (58/52)	Acetaminophen increases the anticoagulant effect	#AFCEE4	1000.90991810737	1
Piperacillin	Warfarin	0.977	-1.708	Moderate	34 (15/19)	The IV penicillin increases the anticoagulant effect	#A3C5DF	309.372156505914	0.00682528450004258
Piperacillin	Rocuronium	0.722	-1.845	Moderate	90 (38/52)	The agent increases the effect of the muscle relaxant	#A0C3DD	818.926296633303	1.12357052515755e-16
Piperacillin	Vecuronium	0.5	Inf	Moderate	1 (1/0)	The agent increases the effect of the muscle relaxant	#B32020	9.09918107370337	1
Amitriptyline	Phenylephrine	0.625	Inf	Major	4 (4/0)	The tricyclic increases the sympathomimetic effect	#B32020	36.3967242948135	1
Amitriptyline	Fluoxetine	0.835	1.483	Major	3 (2/1)	Fluoxetine increases the effect and toxicity of tricyclics	#F4B1B1	27.2975432211101	1
Amitriptyline	Duloxetine	0.636	4.45	Major	7 (6/1)	Possible increase in the levels of this agent when used with duloxetine	#D06262	63.6942675159236	1
Amitriptyline	Carbamazepine	0.341	Inf	Moderate	1 (1/0)	The tricyclics increases the effect of carbamazepine	#B32020	9.09918107370337	1
Amitriptyline	Clonidine	1	Inf	Major	1 (1/0)	The tricyclic decreases the effect of clonidine	#B32020	9.09918107370337	1
Amitriptyline	Epinephrine	0.9	2.225	Major	4 (3/1)	The tricyclic increases the sympathomimetic effect	#EB9C9C	36.3967242948135	1
Amitriptyline	Donepezil	1	Inf	Moderate	1 (1/0)	Possible antagonism of action	#B32020	9.09918107370337	1
Amitriptyline	Salbutamol	0.669	-1.124	Moderate	11 (6/5)	The tricyclic increases the sympathomimetic effect	#B1CFE5	100.090991810737	1
Amitriptyline	Ephedrine	0.5	Inf	Major	2 (2/0)	The tricyclic increases the sympathomimetic effect	#B32020	18.1983621474067	1
Indomethacin	Propranolol	1	Inf	Moderate	1 (1/0)	Risk of inhibition of renal prostaglandins	#B32020	9.09918107370337	1
Indomethacin	Losartan	1	-1.348	Moderate	2 (1/1)	Indomethacin decreases the effect of losartan	#ACCCE3	18.1983621474067	1
Indomethacin	Furosemide	1	1.483	Moderate	3 (2/1)	The NSAID decreases the diuretic and antihypertensive effects of the loop diuretic	#F4B1B1	27.2975432211101	1
Olanzapine	Donepezil	1	-4.045	Moderate	8 (2/6)	Possible antagonism of action	#6898C5	72.7934485896269	0.110546358497698
Atenolol	Diltiazem	0.876	5.192	Major	8 (7/1)	Increased risk of bradycardia	#C84F4F	72.7934485896269	1
Atenolol	Ampicillin	1	-2.022	Moderate	5 (2/3)	Ampicillin decreases bioavailability of atenolol	#9CBFDB	45.4959053685168	1
Atenolol	Clonidine	0.78	5.933	Major	9 (8/1)	Increased hypertension when clonidine stopped	#BF3C3C	81.8926296633303	1
Atenolol	Verapamil	0.802	1.113	Major	5 (3/2)	Increased effect of both drugs	#F8BABA	45.4959053685168	1
Atenolol	Epinephrine	0.786	1.854	Moderate	7 (5/2)	Hypertension, then bradycardia	#EFA6A6	63.6942675159236	1
Atenolol	Salmeterol	0.94	3.708	Moderate	6 (5/1)	Antagonism	#DA7676	54.5950864422202	1
Atenolol	Formoterol	0.505	Inf	Moderate	2 (2/0)	Antagonism	#B32020	18.1983621474067	1
Atenolol	Salbutamol	0.735	4.635	Moderate	29 (25/4)	Antagonism	#CE5D5D	263.876251137398	1
Atenolol	Ibuprofen	0.802	Inf	Moderate	5 (5/0)	Risk of inhibition of renal prostaglandins	#B32020	45.4959053685168	1
Atenolol	Glipizide	0.776	1.187	Moderate	13 (8/5)	The beta-blocker decreases the symptoms of hypoglycemia	#F7B7B7	118.289353958144	1
Atenolol	Insulin detemir	0.505	Inf	Moderate	2 (2/0)	The beta-blocker decreases the symptoms of hypoglycemia	#B32020	18.1983621474067	1
Omeprazole	Alprazolam	0.489	3.338	Moderate	22 (18/4)	Omeprazole increases the effect of benzodiazepine	#DE8080	200.181983621474	1
Omeprazole	Methotrexate	0.605	Inf	Major	8 (8/0)	Omeprazole increases the levels of methotrexate	#B32020	72.7934485896269	1
Omeprazole	Midazolam	0.447	-1.245	Moderate	25 (13/12)	Omeprazole increases the effect of benzodiazepine	#AECDE3	227.479526842584	1
Omeprazole	Diazepam	0.521	1.483	Moderate	6 (4/2)	Omeprazole increases the effect of benzodiazepine	#F4B1B1	54.5950864422202	1
