drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Tramadol	Fluoxetine	0.224	5.653	Major	1191 (1033/158)	Fluoxetine may increase the neuroexcitatory activities of Tramadol.	#EFA6A6	163.194054310324	1
Bisoprolol	Insulin aspart	0.298	-1.586	Moderate	1105 (466/639)		#B2D0E5	151.410100766505	1
Atenolol	Gliclazide	0.332	-1.388	None	1254 (570/684)	Atenolol may increase the hypoglycemic activities of Gliclazide.	#B2D0E5	171.826485394749	1
Trimethoprim	Rifampicin	0.623	-1.13	Moderate	85 (43/42)	The metabolism of Trimethoprim can be increased when combined with Rifampicin.	#B4D1E6	11.6469308281927	1.83075894772004e-46
Propranolol	Ibuprofen	0.152	1.499	Moderate	1583 (1004/579)	Ibuprofen may decrease the antihypertensive activities of Propranolol.	#F8BABA	216.906958835636	1
Trazodone	Galantamine	0.299	-1.069	Moderate	152 (79/73)		#B4D1E6	20.8274527751211	1.31827826512614e-69
Bisoprolol	Repaglinide	0.335	-1.935	Moderate	1227 (459/768)		#B1CFE5	168.126872072852	1
Repaglinide	Gliclazide	0.233	-1.259	None	637 (305/332)	Repaglinide may increase the hypoglycemic activities of Gliclazide.	#B4D1E6	87.2834698536323	1
Phenytoin	Lamotrigine	0.468	1.003	Moderate	54 (29/25)	The serum concentration of Lamotrigine can be decreased when it is combined with Phenytoin.	#F9BCBC	7.39922664379301	5.30990778847398e-37
Donepezil	Sertraline	0.403	1.839	Minor	297 (202/95)	The metabolism of Donepezil can be decreased when combined with Sertraline.	#F7B9B9	40.6957465408615	1.39261127067441e-39
Paroxetine	Acenocoumarol	0.307	1.628	None	1003 (655/348)	Paroxetine may increase the anticoagulant activities of Acenocoumarol.	#F8BABA	137.433783772674	1
Ibuprofen	Acenocoumarol	0.124	-1.43	None	3511 (1570/1941)	Ibuprofen may increase the anticoagulant activities of Acenocoumarol.	#B2D0E5	481.086754562171	1
Levofloxacin	Acenocoumarol	0.097	-2.124	None	1722 (607/1115)	Levofloxacin may increase the anticoagulant activities of Acenocoumarol.	#AFCEE4	235.953116307621	1
Fenofibrate	Atorvastatin	0.431	-2.463	Major	1371 (438/933)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Atorvastatin.	#AECDE3	187.858143122967	1
Propranolol	Paroxetine	0.356	2.999	Moderate	487 (378/109)	The metabolism of Propranolol can be decreased when combined with Paroxetine.	#F5B2B2	66.7300625097629	1
Carbamazepine	Levetiracetam	0.468	-1.198	Moderate	114 (56/58)	The risk or severity of adverse effects can be increased when Carbamazepine is combined with Levetiracetam.	#B4D1E6	15.6205895813408	1.26741325977607e-49
Carvedilol	Insulin aspart	0.276	-2.113	Moderate	506 (179/327)		#AFCEE4	69.333494106653	7.71778199878065e-51
Acetylsalicylic acid	Acenocoumarol	0.229	-2.677	None	3746 (1130/2616)	Acetylsalicylic acid may increase the anticoagulant activities of Acenocoumarol.	#ACCCE3	513.287092734234	1
Simvastatin	Amiodarone	0.304	-2.163	Major	1975 (688/1287)	The serum concentration of Simvastatin can be increased when it is combined with Amiodarone.	#AFCEE4	270.619863360948	1
Ranitidine	Acenocoumarol	0.282	-1.516	None	1248 (540/708)		#B2D0E5	171.004349100994	1
Digoxin	Levothyroxine	0.327	2.107	Moderate	701 (497/204)		#F7B7B7	96.0529236536833	1
Amitriptyline	Duloxetine	0.347	6.275	Major	322 (283/39)	Duloxetine may increase the serotonergic activities of Amitriptyline.	#EEA4A4	44.1213144315065	3.2228118877744e-08
Acetylsalicylic acid	Ginkgo biloba	0.268	1.067	Moderate	896 (495/401)	Ginkgo biloba may increase the anticoagulant activities of Acetylsalicylic acid.	#F9BCBC	122.772353200714	1
Carbamazepine	Simvastatin	0.334	1.059	Moderate	763 (420/343)	The metabolism of Simvastatin can be increased when combined with Carbamazepine.	#F9BCBC	104.548332022483	1
Fluconazole	Simvastatin	0.09	1.179	Major	1132 (653/479)	The serum concentration of Simvastatin can be increased when it is combined with Fluconazole.	#F9BCBC	155.109714088402	1
Valproic acid	Acetylsalicylic acid	0.374	-1.576	Moderate	730 (309/421)	The serum concentration of Valproic Acid can be increased when it is combined with Acetylsalicylic acid.	#B2D0E5	100.026582406831	1
Omeprazole	Midazolam	0.239	1.358	Moderate	622 (380/242)		#F8BABA	85.2281291192454	1
Acetylsalicylic acid	Insulin glulisine	0.274	-1.556	Moderate	462 (197/265)	Acetylsalicylic acid may increase the hypoglycemic activities of Insulin Glulisine.	#B2D0E5	63.304494619118	1.30252931712664e-12
Atenolol	Glyburide	0.332	-1.353	Moderate	753 (347/406)	Atenolol may increase the hypoglycemic activities of Glyburide.	#B2D0E5	103.178104866225	1
Mesalazine	Mercaptopurine	0.315	-1.156	Moderate	16 (8/8)	The metabolism of Mercaptopurine can be decreased when combined with Mesalazine.	#B4D1E6	2.19236345001274	1.75701697664729e-17
Diltiazem	Amiodarone	0.339	-1.731	Major	392 (157/235)	The risk or severity of bradycardia can be increased when Diltiazem is combined with Amiodarone.	#B1CFE5	53.7129045253122	1.44661691505222e-18
Ciprofloxacin	Acenocoumarol	0.106	-2.253	None	1890 (641/1249)		#AFCEE4	258.972932532755	1
Levothyroxine	Raloxifene	0.294	34.038	Moderate	444 (433/11)	Raloxifene can cause a decrease in the absorption of Levothyroxine resulting in a reduced serum concentration and potentially a decrease in efficacy.	#B32020	60.8380857378536	1
Hydrocortisone	Acetylsalicylic acid	0.167	-1.297	Moderate	1273 (600/673)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Hydrocortisone.	#B4D1E6	174.429916991639	1
Tacrolimus	Atorvastatin	0.374	-1.784	Moderate	689 (271/418)	The risk or severity of adverse effects can be increased when Tacrolimus is combined with Atorvastatin.	#B1CFE5	94.4086510661737	1
Tramadol	Escitalopram	0.218	3.523	Major	888 (713/175)	Escitalopram may increase the neuroexcitatory activities of Tramadol.	#F4B1B1	121.676171475707	1
Gliclazide	Carvedilol	0.329	-1.927	None	688 (258/430)	Carvedilol may increase the hypoglycemic activities of Gliclazide.	#B1CFE5	94.271628350548	1
Mirtazapine	Rivastigmine	0.291	1.341	Moderate	176 (107/69)		#F8BABA	24.1159979501402	5.34141708258098e-33
Digoxin	Hydrochlorothiazide	0.297	-1	Moderate	1063 (570/493)	The risk or severity of adverse effects can be increased when Hydrochlorothiazide is combined with Digoxin.	#B4D1E6	145.655146710222	1
Bisoprolol	Glyburide	0.306	-2.007	Moderate	1179 (431/748)	Bisoprolol may increase the hypoglycemic activities of Glyburide.	#AFCEE4	161.549781722814	1
Ibuprofen	Carvedilol	0.126	-1.385	Moderate	1668 (759/909)	Ibuprofen may decrease the antihypertensive activities of Carvedilol.	#B2D0E5	228.553889663828	1
Omeprazole	Flurazepam	0.263	1.674	Moderate	552 (364/188)		#F7B9B9	75.6365390254396	1
Spironolactone	Losartan	0.338	-1.337	Major	886 (411/475)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Losartan.	#B2D0E5	121.402126044456	1
Alprazolam	Clarithromycin	0.12	3.037	Moderate	722 (562/160)	The serum concentration of Alprazolam can be increased when it is combined with Clarithromycin.	#F5B2B2	98.930400681825	1
Fluoxetine	Acenocoumarol	0.318	1.499	None	626 (397/229)	The metabolism of Acenocoumarol can be decreased when combined with Fluoxetine.	#F8BABA	85.7762199817486	1
Bisoprolol	Salmeterol	0.288	-2.589	Moderate	1736 (536/1200)	Bisoprolol may decrease the bronchodilatory activities of Salmeterol.	#AECDE3	237.871434326383	1
Levothyroxine	Iron	0.172	4.293	Moderate	507 (422/85)	The serum concentration of Levothyroxine can be decreased when it is combined with Iron.	#F2AEAE	69.4705168222788	1
Simvastatin	Fenofibrate	0.365	-1.753	Major	1590 (632/958)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Simvastatin.	#B1CFE5	217.866117845016	1
Mirtazapine	Donepezil	0.368	1.745	Moderate	166 (111/55)		#F7B9B9	22.7457707938822	6.56716132805557e-26
Digoxin	Propafenone	0.344	1.6	Moderate	114 (74/40)	The serum concentration of Digoxin can be increased when it is combined with Propafenone.	#F8BABA	15.6205895813408	1.48759381842895e-21
Lamotrigine	Carbamazepine	0.518	-1.317	Moderate	77 (36/41)	The risk or severity of adverse effects can be increased when Lamotrigine is combined with Carbamazepine.	#B4D1E6	10.5507491031863	2.72410524923387e-44
Atenolol	Salbutamol	0.156	-1.266	Moderate	1330 (635/695)	Atenolol may decrease the bronchodilatory activities of Salbutamol.	#B4D1E6	182.240211782309	1
Azithromycin	Acenocoumarol	0.099	-1.418	None	1398 (628/770)	The metabolism of Acenocoumarol can be decreased when combined with Azithromycin.	#B2D0E5	191.557756444863	1
Phenytoin	Omeprazole	0.341	-1.548	Moderate	767 (328/439)	The serum concentration of Omeprazole can be decreased when it is combined with Phenytoin.	#B2D0E5	105.096422884986	1
Citalopram	Propranolol	0.295	1.962	Moderate	461 (320/141)	The metabolism of Propranolol can be decreased when combined with Citalopram.	#F7B9B9	63.1674719034922	1
Prazosin	Nadolol	0.62	-1.446	Moderate	9 (4/5)	Nadolol may increase the orthostatic hypotensive activities of Prazosin.	#B2D0E5	1.23320444063217	5.87350509992253e-11
Carbamazepine	Atorvastatin	0.378	-1.083	Moderate	399 (206/193)	The metabolism of Atorvastatin can be increased when combined with Carbamazepine.	#B4D1E6	54.6720635346928	1
Methimazole	Acenocoumarol	0.273	1.083	None	223 (124/99)	Methimazole may decrease the anticoagulant activities of Acenocoumarol.	#F9BCBC	30.5560655845526	6.33839120596628e-16
Acetylsalicylic acid	Glipizide	0.367	-2.137	Moderate	450 (158/292)	Acetylsalicylic acid may increase the hypoglycemic activities of Glipizide.	#AFCEE4	61.6602220316084	1.48280626038042e-12
Digoxin	Alprazolam	0.267	1.571	Moderate	552 (356/196)		#F8BABA	75.6365390254396	1
Cholestyramine	Ursodeoxycholic acid	0.272	1.135	None	74 (42/32)	The serum concentration of Ursodeoxycholic acid can be decreased when it is combined with Cholestyramine.	#F9BCBC	10.1396809563089	8.78734570621743e-34
Carvedilol	Insulin detemir	0.341	-1.586	Moderate	249 (105/144)		#B2D0E5	34.1186561908233	2.49338947994951e-18
Ramipril	Spironolactone	0.384	-1.892	Major	514 (195/319)	The risk or severity of adverse effects can be increased when Ramipril is combined with Spironolactone.	#B1CFE5	70.4296758316594	1
Verapamil	Atorvastatin	0.431	-1.211	Moderate	518 (253/265)	Atorvastatin can cause a decrease in the absorption of Verapamil resulting in a reduced serum concentration and potentially a decrease in efficacy.	#B4D1E6	70.9777666941626	1
Raloxifene	Estriol	0.248	23.347	None	84 (81/3)		#C95252	11.5099081125669	4.3876478178507e-26
Propranolol	Sertraline	0.326	2.387	Moderate	346 (254/92)	The metabolism of Propranolol can be decreased when combined with Sertraline.	#F6B6B6	47.4098596065256	1
Fluoxetine	Propranolol	0.302	4.838	Moderate	244 (207/37)	The metabolism of Propranolol can be decreased when combined with Fluoxetine.	#F1ABAB	33.4335426126943	1
Cyclosporine	Omeprazole	0.389	-1.476	Moderate	478 (210/268)	The serum concentration of Cyclosporine can be increased when it is combined with Omeprazole.	#B2D0E5	65.4968580691307	1
Simvastatin	Colchicine	0.15	-4.371	Major	1477 (309/1168)	Colchicine may increase the myopathic rhabdomyolysis activities of Simvastatin.	#A5C6DF	202.382550979301	1
Amitriptyline	Fluoxetine	0.303	4.68	Major	327 (276/51)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Amitriptyline.	#F1ABAB	44.8064280096354	1
Citalopram	Carvedilol	0.359	1.033	Moderate	518 (282/236)	The metabolism of Carvedilol can be decreased when combined with Citalopram.	#F9BCBC	70.9777666941626	1
Methotrexate	Naproxen	0.213	1.372	Major	445 (273/172)	The serum concentration of Methotrexate can be increased when it is combined with Naproxen.	#F8BABA	60.9751084534794	1
Omeprazole	Halazepam	0.221	1.999	Moderate	361 (252/109)		#F7B7B7	49.4652003409125	1
Bisoprolol	Insulin detemir	0.289	-1.417	Moderate	503 (226/277)		#B2D0E5	68.9224259597756	1
Salbutamol	Carvedilol	0.169	-2.204	Major	924 (318/606)	Carvedilol may decrease the vasoconstricting activities of Salbutamol.	#AFCEE4	126.608989238236	1
Acetylsalicylic acid	Methylprednisolone	0.173	-1.836	Moderate	1079 (417/662)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Methylprednisolone.	#B1CFE5	147.847510160234	1
Methotrexate	Acetylsalicylic acid	0.252	-1.385	Major	712 (324/388)	The serum concentration of Methotrexate can be increased when it is combined with Acetylsalicylic acid.	#B2D0E5	97.5601735255671	1
Sucralfate	Lansoprazole	0.314	1.473	Moderate	173 (109/64)		#F8BABA	23.7049298032628	5.54269811200336e-11
Indomethacin	Alendronic acid	0.221	4.992	Moderate	359 (306/53)	The risk or severity of adverse effects can be increased when Indomethacin is combined with Alendronic acid.	#F0A9A9	49.1911549096609	1
Dextropropoxyphene	Naltrexone	0.5	Inf	None	1 (1/0)	The therapeutic efficacy of Dextropropoxyphene can be decreased when used in combination with Naltrexone.	#B32020	0.137022715625796	1
Metformin	Glucosamine	0.194	-1.011	None	1104 (589/515)		#B4D1E6	151.273078050879	1
Repaglinide	Carvedilol	0.338	-2.582	Moderate	430 (133/297)		#AECDE3	58.9197677190925	3.34935592134391e-14
Amitriptyline	Salbutamol	0.172	1.765	Moderate	657 (441/216)	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Salbutamol.	#F7B9B9	90.0239241661483	1
Atorvastatin	Clarithromycin	0.083	-1.216	Major	1030 (502/528)	The serum concentration of Atorvastatin can be increased when it is combined with Clarithromycin.	#B4D1E6	141.13339709457	1
Simvastatin	Itraconazole	0.082	1.186	Major	702 (406/296)	The serum concentration of Simvastatin can be increased when it is combined with Itraconazole.	#F9BCBC	96.1899463693091	1
Paroxetine	Risperidone	0.314	1.376	Moderate	311 (191/120)	The metabolism of Risperidone can be decreased when combined with Paroxetine.	#F8BABA	42.6140645596227	1
Valproic acid	Carbamazepine	0.541	1.333	Moderate	61 (37/24)	The serum concentration of the active metabolites of Carbamazepine can be increased when Carbamazepine is used in combination with Valproic Acid.	#F8BABA	8.35838565317358	1.72958593472462e-17
Dextromethorphan	Paroxetine	0.133	3.826	Major	396 (323/73)	Paroxetine may increase the serotonergic activities of Dextromethorphan.	#F3AFAF	54.2609953878154	1
Cyclosporine	Allopurinol	0.329	-3.598	Moderate	148 (36/112)		#A9C9E1	20.2793619126179	9.63681169995929e-27
Methotrexate	Amoxicillin	0.106	1.214	Major	678 (396/282)	The serum concentration of Methotrexate can be increased when it is combined with Amoxicillin.	#F9BCBC	92.90140119429	1
Propranolol	Escitalopram	0.296	1.994	None	238 (166/72)		#F7B7B7	32.6114063189396	1
Digoxin	Diazepam	0.246	1.613	Moderate	510 (332/178)		#F8BABA	69.8815849691562	1
Norfloxacin	Acenocoumarol	0.104	1.903	None	573 (394/179)	Norfloxacin may increase the anticoagulant activities of Acenocoumarol.	#F7B9B9	78.5140160535814	1
Amitriptyline	Carbamazepine	0.394	1.55	Moderate	148 (95/53)	The metabolism of Amitriptyline can be increased when combined with Carbamazepine.	#F8BABA	20.2793619126179	6.74202858054782e-12
Simvastatin	Gemfibrozil	0.23	-1.833	Major	1259 (487/772)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Simvastatin.	#B1CFE5	172.511598972878	1
Sertraline	Carvedilol	0.38	1.285	Moderate	348 (208/140)	The metabolism of Carvedilol can be decreased when combined with Sertraline.	#F9BCBC	47.6839050377772	1
Atenolol	Repaglinide	0.312	-1.477	Moderate	476 (209/267)		#B2D0E5	65.2228126378791	1
Sertraline	Clarithromycin	0.101	4.581	Moderate	359 (302/57)	The metabolism of Sertraline can be decreased when combined with Clarithromycin.	#F2ACAC	49.1911549096609	1
Erythromycin	Simvastatin	0.081	1.46	Major	605 (380/225)	The serum concentration of Simvastatin can be increased when it is combined with Erythromycin.	#F8BABA	82.8987429536068	1
Paroxetine	Carvedilol	0.359	1.266	Moderate	382 (227/155)	The metabolism of Carvedilol can be decreased when combined with Paroxetine.	#F9BCBC	52.3426773690542	1
Atorvastatin	Gemfibrozil	0.275	-2.22	Major	803 (275/528)	The risk or severity of adverse effects can be increased when Gemfibrozil is combined with Atorvastatin.	#AFCEE4	110.029240647515	1
Citalopram	Clarithromycin	0.11	3.022	Major	454 (353/101)	Clarithromycin may increase the QTc-prolonging activities of Citalopram.	#F5B2B2	62.2083128941116	1
Omeprazole	Cilostazol	0.241	-6.21	Major	1274 (200/1074)	The serum concentration of Cilostazol can be increased when it is combined with Omeprazole.	#9DC0DC	174.566939707265	1
Venlafaxine	Metoclopramide	0.148	3.898	Moderate	347 (284/63)	The risk or severity of adverse effects can be increased when Metoclopramide is combined with Venlafaxine.	#F3AFAF	47.5468823221514	1
Fenofibrate	Acenocoumarol	0.319	-2.374	None	580 (190/390)	Fenofibrate may increase the anticoagulant activities of Acenocoumarol.	#AECDE3	79.4731750629619	1
Prazosin	Oxprenolol	1	Inf	None	1 (1/0)	Oxprenolol may increase the orthostatic hypotensive activities of Prazosin.	#B32020	0.137022715625796	1
Cyclosporine	Ursodeoxycholic acid	0.481	-1.565	Minor	40 (17/23)		#B2D0E5	5.48090862503186	1.56306132486441e-22
Pyridostigmine	Prednisone	0.372	-2.293	Moderate	173 (58/115)	The risk or severity of adverse effects can be increased when Prednisone is combined with Pyridostigmine.	#AFCEE4	23.7049298032628	1.9594687261004e-41
Fluconazole	Alprazolam	0.186	2.774	Major	303 (231/72)	The metabolism of Alprazolam can be decreased when combined with Fluconazole.	#F5B4B4	41.5178828346163	1
Propranolol	Rizatriptan	0.343	2.402	Moderate	68 (50/18)	The serum concentration of Rizatriptan can be increased when it is combined with Propranolol.	#F6B6B6	9.31754466255416	5.37548051449597e-12
Olanzapine	Rivastigmine	0.284	-1.068	Moderate	75 (39/36)		#B4D1E6	10.2767036719347	9.10896065660299e-21
Folic acid	Phenobarbital	0.304	1.297	Moderate	65 (39/26)	The serum concentration of Phenobarbital can be decreased when it is combined with Folic Acid.	#F9BCBC	8.90647651567677	4.41485681885961e-08
