drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Prednisone	Estradiol	0.157	152.909	Moderate	186 (185/1)	The serum concentration of Prednisone can be increased when it is combined with Estradiol.	#B32020	22.6243243111745	1
Imipramine	Fluoxetine	0.294	1.299	Major	18 (11/7)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Imipramine.	#F7B9B9	2.18945073979108	3.71492132056608e-07
Imipramine	Duloxetine	0.215	-1.452	Major	11 (5/6)	Duloxetine may increase the serotonergic activities of Imipramine.	#AFCEE4	1.33799767431677	5.80654582324343e-08
Cyclosporine	Amiodarone	0.059	Inf	Moderate	1 (1/0)	The serum concentration of Cyclosporine can be increased when it is combined with Amiodarone.	#B32020	0.121636152210615	1
Fluoxetine	Nortriptyline	0.585	1.446	Major	11 (7/4)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Nortriptyline.	#F7B7B7	1.33799767431677	9.0214058085373e-06
Citalopram	Propranolol	0.303	2.225	Moderate	96 (70/26)	The metabolism of Propranolol can be decreased when combined with Citalopram.	#F2AEAE	11.6770706122191	1
Fluvoxamine	Doxepin	0.333	Inf	Major	1 (1/0)	The risk or severity of adverse effects can be increased when Fluvoxamine is combined with Doxepin.	#B32020	0.121636152210615	1
Fluoxetine	Propranolol	0.353	1.626	Moderate	89 (59/30)	The metabolism of Propranolol can be decreased when combined with Fluoxetine.	#F5B4B4	10.8256175467448	0.864717839611258
Ethinylestradiol	Itraconazole	0.266	Inf	Moderate	199 (199/0)	The metabolism of Ethinyl Estradiol can be decreased when combined with Itraconazole.	#B32020	24.2055942899125	1
Trospium	Solifenacin	0.25	Inf	Moderate	1 (1/0)	The risk or severity of adverse effects can be increased when Trospium is combined with Solifenacin.	#B32020	0.121636152210615	1
Pioglitazone	Gemfibrozil	0.303	-1.21	Major	2 (1/1)	The metabolism of Pioglitazone can be decreased when combined with Gemfibrozil.	#B2D0E5	0.243272304421231	1
Acitretin	Methotrexate	0.163	-3.63	Major	4 (1/3)	Acitretin may increase the hepatotoxic activities of Methotrexate.	#94B9D8	0.486544608842462	0.0620382729409388
Acitretin	Norethisterone	0.2	Inf	None	1 (1/0)		#B32020	0.121636152210615	1
Acetylsalicylic acid	Acenocoumarol	0.434	-1.383	None	30 (14/16)	Acetylsalicylic acid may increase the anticoagulant activities of Acenocoumarol.	#AFCEE4	3.64908456631846	4.25603811157231e-08
Donepezil	Quetiapine	1	Inf	Moderate	1 (1/0)		#B32020	0.121636152210615	1
Atorvastatin	Gemfibrozil	0.582	-3.388	Major	19 (5/14)	The risk or severity of adverse effects can be increased when Gemfibrozil is combined with Atorvastatin.	#97BCD9	2.31108689200169	1.24500879892718e-09
Cholestyramine	Ursodeoxycholic acid	0.561	-2.42	None	9 (3/6)	The serum concentration of Ursodeoxycholic acid can be decreased when it is combined with Cholestyramine.	#A3C5DF	1.09472536989554	2.50603763127096e-09
Phenytoin	Topiramate	0.374	-1.613	Moderate	14 (6/8)	The serum concentration of Phenytoin can be increased when it is combined with Topiramate.	#AECDE3	1.70290613094862	5.28368906281666e-06
Gentamicin	Ceftriaxone	1	Inf	Moderate	1 (1/0)		#B32020	0.121636152210615	1
Zolmitriptan	Ergotamine	0.584	2.362	Major	27 (20/7)	Ergotamine may increase the vasoconstricting activities of Zolmitriptan.	#F1ABAB	3.28417610968662	6.93217037609172e-06
Duloxetine	Nortriptyline	0.469	1.24	Major	5 (3/2)	Duloxetine may increase the serotonergic activities of Nortriptyline.	#F8BABA	0.608180761053077	0.00473176077554569
Carbamazepine	Simvastatin	0.326	-1.21	Moderate	24 (12/12)	The metabolism of Simvastatin can be increased when combined with Carbamazepine.	#B2D0E5	2.91926765305477	0.00022685086209639
Alprazolam	Clarithromycin	0.311	2.273	Moderate	300 (220/80)	The serum concentration of Alprazolam can be increased when it is combined with Clarithromycin.	#F2ACAC	36.4908456631846	1
Nortriptyline	Carbamazepine	0.25	Inf	Moderate	2 (2/0)	The metabolism of Nortriptyline can be increased when combined with Carbamazepine.	#B32020	0.243272304421231	1
Clonidine	Clomipramine	0.483	-1.21	Major	2 (1/1)	Clomipramine may decrease the antihypertensive activities of Clonidine.	#B2D0E5	0.243272304421231	1
Phenoxymethylpenicillin	Ethinylestradiol	0.165	Inf	Moderate	168 (168/0)		#B32020	20.4348735713834	1
Ergotamine	Rizatriptan	0.662	3.926	Major	23 (19/4)	Ergotamine may increase the vasoconstricting activities of Rizatriptan.	#E89898	2.79763150084416	0.00120367278977635
Fluoxetine	Lithium cation	0.334	-1.274	Major	39 (19/20)	Lithium may increase the serotonergic activities of Fluoxetine.	#B1CFE5	4.743809936214	2.89641217829357e-06
Simvastatin	Gemfibrozil	0.341	-3.457	Major	27 (7/20)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Simvastatin.	#97BCD9	3.28417610968662	1.2754598932327e-09
Fluphenazine	Bromocriptine	0.111	Inf	Moderate	1 (1/0)	The therapeutic efficacy of Fluphenazine can be decreased when used in combination with Bromocriptine.	#B32020	0.121636152210615	1
Lovastatin	Carbamazepine	0.044	1.653	None	3 (2/1)	The metabolism of Lovastatin can be increased when combined with Carbamazepine.	#F5B4B4	0.364908456631846	0.989989288980138
Propranolol	Ergotamine	0.656	7.852	Moderate	21 (19/2)	Ergotamine may increase the atrioventricular blocking (AV block) activities of Propranolol.	#D26565	2.55435919642292	0.114937556282326
Phenytoin	Fludrocortisone	0.857	Inf	Moderate	1 (1/0)	The serum concentration of Fludrocortisone can be decreased when it is combined with Phenytoin.	#B32020	0.121636152210615	1
Omeprazole	Ketazolam	0.505	-1.059	None	150 (80/70)		#B4D1E6	18.2454228315923	1
Tramadol	Carbamazepine	0.516	2.232	Moderate	37 (27/10)	Tramadol may increase the central nervous system depressant (CNS depressant) activities of Carbamazepine.	#F2ACAC	4.50053763179277	1
Carbamazepine	Aripiprazole	0.392	-3.63	Moderate	32 (8/24)	The serum concentration of Aripiprazole can be decreased when it is combined with Carbamazepine.	#94B9D8	3.89235687073969	2.07887514774657e-14
Mirtazapine	Donepezil	0.568	Inf	Moderate	1 (1/0)		#B32020	0.121636152210615	1
Tramadol	Fluoxetine	0.325	2.423	Major	114 (85/29)	Fluoxetine may increase the neuroexcitatory activities of Tramadol.	#F1ABAB	13.8665213520102	1
Warfarin	Phenobarbital	0.66	Inf	Major	1 (1/0)	The metabolism of Warfarin can be increased when combined with Phenobarbital.	#B32020	0.121636152210615	1
Methotrexate	Acetylsalicylic acid	0.276	4.408	Major	19 (16/3)	The serum concentration of Methotrexate can be increased when it is combined with Acetylsalicylic acid.	#E69191	2.31108689200169	1
Tramadol	Citalopram	0.326	1.996	Major	140 (99/41)	Citalopram may increase the neuroexcitatory activities of Tramadol.	#F3AFAF	17.0290613094862	1
Trimethoprim	Rifampicin	0.566	-1.748	Moderate	22 (9/13)	The metabolism of Trimethoprim can be increased when combined with Rifampicin.	#ABCBE2	2.67599534863354	1.11834633161504e-06
Acetylsalicylic acid	Glyburide	0.868	-1.21	Moderate	10 (5/5)	Acetylsalicylic acid may increase the hypoglycemic activities of Glyburide.	#B2D0E5	1.21636152210615	0.000339041213822211
Carbamazepine	Atorvastatin	0.207	1.446	Moderate	11 (7/4)	The metabolism of Atorvastatin can be increased when combined with Carbamazepine.	#F7B7B7	1.33799767431677	0.286492337176775
Atenolol	Glyburide	0.867	-2.42	Moderate	6 (2/4)	Atenolol may increase the hypoglycemic activities of Glyburide.	#A3C5DF	0.729816913263693	0.000153642329649468
Tramadol	Paroxetine	0.326	1.884	Major	141 (98/43)	Paroxetine may increase the neuroexcitatory activities of Tramadol.	#F4B1B1	17.1506974616968	1
Cyclosporine	Tacrolimus	0.149	-1.452	Major	11 (5/6)	Tacrolimus may increase the nephrotoxic activities of Cyclosporine.	#AFCEE4	1.33799767431677	0.000222518638830699
Dihydroergotamine	Propranolol	0.717	5.372	Moderate	15 (13/2)	Dihydroergotamine may increase the atrioventricular blocking (AV block) activities of Propranolol.	#E08585	1.82454228315923	0.130430493230265
Amitriptyline	Carbamazepine	0.349	1.653	Moderate	30 (20/10)	The metabolism of Amitriptyline can be increased when combined with Carbamazepine.	#F5B4B4	3.64908456631846	1
Ethinylestradiol	Cloxacillin	0.206	Inf	Moderate	190 (190/0)		#B32020	23.1108689200169	1
Fluconazole	Alprazolam	0.308	3.909	Major	212 (175/37)	The metabolism of Alprazolam can be decreased when combined with Fluconazole.	#E89898	25.7868642686505	1
Prednisone	Acenocoumarol	0.347	1.264	None	43 (26/17)		#F7B9B9	5.23035454505646	1
Tramadol	Escitalopram	0.299	2.48	Major	96 (72/24)	Escitalopram may increase the neuroexcitatory activities of Tramadol.	#F0A9A9	11.6770706122191	1
Phenytoin	Oxcarbazepine	0.298	-4.235	Moderate	9 (2/7)	The serum concentration of the active metabolites of Oxcarbazepine can be reduced when Oxcarbazepine is used in combination with Phenytoin resulting in a loss in efficacy.	#8CB4D5	1.09472536989554	3.59249543417439e-06
Tizanidine	Ethinylestradiol	0.203	Inf	Major	85 (85/0)		#B32020	10.3390729379023	1
Phenytoin	Diazepam	0.286	-1.495	Moderate	38 (17/21)	The serum concentration of Phenytoin can be increased when it is combined with Diazepam.	#AECDE3	4.62217378400339	1
Bisoprolol	Glyburide	0.392	1.653	Moderate	3 (2/1)	Bisoprolol may increase the hypoglycemic activities of Glyburide.	#F5B4B4	0.364908456631846	1
Fluvastatin	Cholestyramine	0.109	Inf	Moderate	1 (1/0)	The serum concentration of Fluvastatin can be decreased when it is combined with Cholestyramine.	#B32020	0.121636152210615	1
Omeprazole	Itraconazole	0.461	1.505	Moderate	299 (193/106)	The serum concentration of Itraconazole can be decreased when it is combined with Omeprazole.	#F6B6B6	36.369209510974	1
Acetylsalicylic acid	Insulin aspart	0.373	1.033	Moderate	36 (20/16)	Acetylsalicylic acid may increase the hypoglycemic activities of Insulin Aspart.	#F9BCBC	4.37890147958216	1
Venlafaxine	Metoclopramide	0.221	3.437	Moderate	98 (79/19)	The risk or severity of adverse effects can be increased when Metoclopramide is combined with Venlafaxine.	#EB9E9E	11.9203429166403	1
Rizatriptan	Escitalopram	0.269	4.133	Major	48 (40/8)	The risk or severity of adverse effects can be increased when Rizatriptan is combined with Escitalopram.	#E79494	5.83853530610954	1
Methotrexate	Amoxicillin	0.161	1.685	Major	155 (104/51)	The serum concentration of Methotrexate can be increased when it is combined with Amoxicillin.	#F5B4B4	18.8536035926454	1
Diltiazem	Simvastatin	0.732	-1.613	Major	7 (3/4)	The serum concentration of Simvastatin can be increased when it is combined with Diltiazem.	#AECDE3	0.851453065474308	0.00203091480290037
Amitriptyline	Salbutamol	0.304	4.061	Moderate	136 (113/23)	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Salbutamol.	#E89696	16.5425167006437	1
Fluoxetine	Trimipramine	0.417	-1.21	Major	2 (1/1)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Trimipramine.	#B2D0E5	0.243272304421231	1
Carbamazepine	Oxybutynin	0.492	-1.21	None	6 (3/3)	The metabolism of Oxybutynin can be increased when combined with Carbamazepine.	#B2D0E5	0.729816913263693	0.0555919084319408
Zolmitriptan	Escitalopram	0.287	3.49	Major	47 (38/9)	The risk or severity of adverse effects can be increased when Zolmitriptan is combined with Escitalopram.	#EB9C9C	5.71689915389893	1
Paroxetine	Rizatriptan	0.237	5.063	Major	57 (49/8)	The risk or severity of adverse effects can be increased when Paroxetine is combined with Rizatriptan.	#E18888	6.93326067600508	1
Diazepam	Clarithromycin	0.481	2.242	Moderate	297 (217/80)	The metabolism of Diazepam can be decreased when combined with Clarithromycin.	#F2ACAC	36.1259372065528	1
Doxycycline	Amoxicillin	0.509	1.072	Moderate	510 (288/222)	The therapeutic efficacy of Amoxicillin can be decreased when used in combination with Doxycycline.	#F9BCBC	62.0344376274139	1
Fluvastatin	Gemfibrozil	0.125	Inf	Major	1 (1/0)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Fluvastatin.	#B32020	0.121636152210615	1
Citalopram	Clarithromycin	0.32	3.245	Major	133 (106/27)	Clarithromycin may increase the QTc-prolonging activities of Citalopram.	#EC9F9F	16.1776082440119	1
