drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Alendronic acid	Ibuprofen	0.191	5.307	Moderate	786 (669/117)	The risk or severity of adverse effects can be increased when Ibuprofen is combined with Alendronic acid.	#E59090	77.0348822963844	1
Prednisone	Acetylsalicylic acid	0.271	-1.219	Moderate	1117 (524/593)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Prednisone.	#B2D0E5	109.475780566236	1
Acetylsalicylic acid	Insulin glulisine	0.282	-2.674	Moderate	195 (56/139)	Acetylsalicylic acid may increase the hypoglycemic activities of Insulin Glulisine.	#A3C5DF	19.1117074399427	2.00824051042239e-75
Propafenone	Acenocoumarol	0.348	-1.575	None	32 (13/19)	The serum concentration of Acenocoumarol can be increased when it is combined with Propafenone.	#AFCEE4	3.13628019527265	2.08862681922356e-27
Phenytoin	Vigabatrin	0.43	-2.514	Minor	10 (3/7)	The serum concentration of Phenytoin can be decreased when it is combined with Vigabatrin.	#A5C6DF	0.980087561022702	2.0732983497058e-14
Alprazolam	Clarithromycin	0.159	3.204	Moderate	1082 (839/243)	The serum concentration of Alprazolam can be increased when it is combined with Clarithromycin.	#EFA6A6	106.045474102656	1
Propranolol	Paroxetine	0.331	2.465	Moderate	435 (316/119)	The metabolism of Propranolol can be decreased when combined with Paroxetine.	#F2AEAE	42.6338089044875	1
Sucralfate	Lansoprazole	0.41	2.088	Moderate	91 (63/28)		#F4B1B1	8.91879680530659	3.81186180677558e-27
Diltiazem	Amiodarone	0.428	-2.37	Major	32 (10/22)	The risk or severity of bradycardia can be increased when Diltiazem is combined with Amiodarone.	#A6C7E0	3.13628019527265	1.34242610298645e-25
Ethinylestradiol	Amoxicillin	0.161	368.462	Moderate	796 (794/2)		#B32020	78.0149698574071	1
Atorvastatin	Gemfibrozil	0.288	-4.3	Major	554 (111/443)	The risk or severity of adverse effects can be increased when Gemfibrozil is combined with Atorvastatin.	#93B8D7	54.2968508806577	1.70722361375762e-08
Omeprazole	Midazolam	0.263	1.594	Moderate	375 (237/138)		#F7B7B7	36.7532835383513	1
Cyclosporine	Sulfamethoxazole	0.311	-2.317	Major	63 (20/43)	Sulfamethoxazole may increase the nephrotoxic activities of Cyclosporine.	#A8C8E1	6.17455163444302	2.10765592717604e-47
Furosemide	Ibuprofen	0.263	1.361	Moderate	1216 (723/493)	The therapeutic efficacy of Furosemide can be decreased when used in combination with Ibuprofen.	#F7B9B9	119.178647420361	1
Digoxin	Verapamil	0.498	-2.309	Moderate	22 (7/15)	The metabolism of Digoxin can be decreased when combined with Verapamil.	#A8C8E1	2.15619263424994	1.60393296800353e-19
Clozapine	Haloperidol	0.457	-1.437	Major	14 (6/8)	Clozapine may increase the QTc-prolonging activities of Haloperidol.	#B1CFE5	1.37212258543178	5.67829470293455e-13
Citalopram	Propranolol	0.288	2.458	Moderate	394 (286/108)	The metabolism of Propranolol can be decreased when combined with Citalopram.	#F2AEAE	38.6154499042945	1
Topiramate	Carbamazepine	0.494	-1.133	Moderate	158 (77/81)	The serum concentration of Topiramate can be decreased when it is combined with Carbamazepine.	#B4D1E6	15.4853834641587	6.67789898643279e-44
Carbamazepine	Simvastatin	0.371	-1.362	Moderate	326 (144/182)	The metabolism of Simvastatin can be increased when combined with Carbamazepine.	#B1CFE5	31.9508544893401	0.0178261744808876
Fluoxetine	Propranolol	0.297	3.124	Moderate	310 (239/71)	The metabolism of Propranolol can be decreased when combined with Fluoxetine.	#EFA6A6	30.3827143917038	1
Omeprazole	Itraconazole	0.239	1.512	Moderate	1149 (712/437)	The serum concentration of Itraconazole can be decreased when it is combined with Omeprazole.	#F7B7B7	112.612060761508	1
Repaglinide	Glyburide	0.223	-1.377	None	41 (18/23)	Repaglinide may increase the hypoglycemic activities of Glyburide.	#B1CFE5	4.01835900019308	1.24597957490948e-15
Fluconazole	Alprazolam	0.179	3.331	Major	670 (524/146)	The metabolism of Alprazolam can be decreased when combined with Fluconazole.	#EEA4A4	65.665866588521	1
Pyridostigmine	Prednisone	0.366	1.696	Moderate	82 (53/29)	The risk or severity of adverse effects can be increased when Prednisone is combined with Pyridostigmine.	#F6B6B6	8.03671800038615	7.45043591112393e-27
Allopurinol	Acenocoumarol	0.342	-5.639	None	187 (30/157)	Allopurinol may increase the anticoagulant activities of Acenocoumarol.	#85AED1	18.3276373911245	7.46928247740528e-34
Fluoxetine	Risperidone	0.373	-1.22	Moderate	290 (136/154)	The metabolism of Risperidone can be decreased when combined with Fluoxetine.	#B2D0E5	28.4225392696584	4.88385099903074e-17
Fenofibrate	Rosuvastatin	0.464	-7.836	Major	273 (33/240)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Rosuvastatin.	#709EC8	26.7563904159198	1.09241392170963e-124
Simvastatin	Gemfibrozil	0.257	-4.821	Major	947 (173/774)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Simvastatin.	#8EB5D5	92.8142920288499	1
Cyclosporine	Allopurinol	0.302	-4.973	Moderate	73 (13/60)		#8CB4D5	7.15463919546572	2.95333696821404e-33
Venlafaxine	Metoclopramide	0.135	3.254	Moderate	410 (319/91)	The risk or severity of adverse effects can be increased when Metoclopramide is combined with Venlafaxine.	#EEA4A4	40.1835900019308	1
Spironolactone	Tolevamer	0.278	-1.693	Moderate	18 (7/11)		#AECDE3	1.76415760984086	4.22496430465391e-13
Propranolol	Sertraline	0.316	1.921	Moderate	264 (178/86)	The metabolism of Propranolol can be decreased when combined with Sertraline.	#F5B2B2	25.8743116109993	0.72053425809542
Torasemide	Ibuprofen	0.216	1.836	Moderate	697 (463/234)	The therapeutic efficacy of Torasemide can be decreased when used in combination with Ibuprofen.	#F5B4B4	68.3121030032823	1
Cyclosporine	Atorvastatin	0.425	-2.016	Major	89 (31/58)	The serum concentration of Atorvastatin can be increased when it is combined with Cyclosporine.	#ABCBE2	8.72277929310204	2.76085154647022e-23
Amitriptyline	Salbutamol	0.218	3.827	Moderate	625 (503/122)	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Salbutamol.	#EB9E9E	61.2554725639189	1
Methotrexate	Ibuprofen	0.184	2.029	Major	685 (470/215)	The serum concentration of Methotrexate can be increased when it is combined with Ibuprofen.	#F5B2B2	67.1359979300551	1
Citalopram	Rizatriptan	0.211	6.469	Major	263 (230/33)	The risk or severity of adverse effects can be increased when Citalopram is combined with Rizatriptan.	#DF8383	25.7763028548971	1
Methotrexate	Amoxicillin	0.12	1.693	Major	658 (425/233)	The serum concentration of Methotrexate can be increased when it is combined with Amoxicillin.	#F6B6B6	64.4897615152938	1
Ibuprofen	Lithium cation	0.14	1.421	Moderate	567 (343/224)	The serum concentration of Lithium can be increased when it is combined with Ibuprofen.	#F7B9B9	55.5709647099872	1
Propranolol	Escitalopram	0.315	1.495	None	282 (174/108)		#F7B7B7	27.6384692208402	1
Omeprazole	Flurazepam	0.248	1.384	Moderate	299 (179/120)		#F7B9B9	29.3046180745788	1
Diltiazem	Simvastatin	0.471	-2.432	Major	228 (70/158)	The serum concentration of Simvastatin can be increased when it is combined with Diltiazem.	#A6C7E0	22.3459963913176	2.11787868402764e-21
Carbamazepine	Atorvastatin	0.324	-1.463	Moderate	158 (67/91)	The metabolism of Atorvastatin can be increased when combined with Carbamazepine.	#AFCEE4	15.4853834641587	0.000938207983021752
Glimepiride	Repaglinide	0.323	-1.273	None	24 (11/13)	Glimepiride may increase the hypoglycemic activities of Repaglinide.	#B2D0E5	2.35221014645448	8.14094020793527e-09
Zolmitriptan	Ergotamine	0.313	2.833	Major	77 (58/19)	Ergotamine may increase the vasoconstricting activities of Zolmitriptan.	#F0A9A9	7.5466742198748	7.74460743310121e-20
Sumatriptan	Ergotamine	0.356	2.442	Major	69 (50/19)	Ergotamine may increase the vasoconstricting activities of Sumatriptan.	#F2AEAE	6.76260417105664	8.48460837655173e-21
Paroxetine	Rizatriptan	0.23	6.795	Major	233 (205/28)	The risk or severity of adverse effects can be increased when Paroxetine is combined with Rizatriptan.	#DE8080	22.836040171829	1
Ziprasidone	Pimozide	0.186	2.784	Major	4 (3/1)	The serum concentration of Pimozide can be increased when it is combined with Ziprasidone.	#F1ABAB	0.392035024409081	0.0146201502756462
Citalopram	Zolmitriptan	0.239	7.116	Major	234 (207/27)	The risk or severity of adverse effects can be increased when Citalopram is combined with Zolmitriptan.	#DC7B7B	22.9340489279312	1
Rizatriptan	Escitalopram	0.24	5.839	Major	175 (151/24)	The risk or severity of adverse effects can be increased when Rizatriptan is combined with Escitalopram.	#E28989	17.1515323178973	1
Cyclosporine	Ticlopidine	0.583	Inf	Moderate	1 (1/0)	The metabolism of Cyclosporine can be decreased when combined with Ticlopidine.	#B32020	0.0980087561022702	1
Cyclosporine	Omeprazole	0.34	-1.638	Moderate	315 (125/190)	The serum concentration of Cyclosporine can be increased when it is combined with Omeprazole.	#AECDE3	30.8727581722151	0.439288353478417
Simvastatin	Clarithromycin	0.128	-1.162	Major	821 (395/426)	The serum concentration of Simvastatin can be increased when it is combined with Clarithromycin.	#B2D0E5	80.4651887599638	1
Clozapine	Clonazepam	0.406	-1.365	Moderate	34 (15/19)	The risk or severity of adverse effects can be increased when Clonazepam is combined with Clozapine.	#B1CFE5	3.33229770747719	1.50269432927664e-17
Phenytoin	Oxcarbazepine	0.413	-2.253	Moderate	34 (11/23)	The serum concentration of the active metabolites of Oxcarbazepine can be reduced when Oxcarbazepine is used in combination with Phenytoin resulting in a loss in efficacy.	#A8C8E1	3.33229770747719	2.03924998021071e-20
Fluoxetine	Rizatriptan	0.225	8.255	Major	188 (169/19)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Rizatriptan.	#D77070	18.4256461472268	1
Paroxetine	Risperidone	0.394	-1.353	Moderate	282 (125/157)	The metabolism of Risperidone can be decreased when combined with Paroxetine.	#B1CFE5	27.6384692208402	1
Citalopram	Clarithromycin	0.143	3.504	Major	511 (404/107)	Clarithromycin may increase the QTc-prolonging activities of Citalopram.	#EDA3A3	50.0824743682601	1
Bisoprolol	Salbutamol	0.167	-1.199	Moderate	564 (267/297)	Bisoprolol may decrease the bronchodilatory activities of Salbutamol.	#B2D0E5	55.2769384416804	1
Levothyroxine	Acenocoumarol	0.297	1.684	None	197 (127/70)	Levothyroxine may increase the anticoagulant activities of Acenocoumarol.	#F6B6B6	19.3077249521472	1
Phenytoin	Omeprazole	0.313	-1.712	Moderate	334 (129/205)	The serum concentration of Omeprazole can be decreased when it is combined with Phenytoin.	#AECDE3	32.7349245381582	1
Glimepiride	Gemfibrozil	0.393	-3.848	Moderate	96 (21/75)	The metabolism of Glimepiride can be decreased when combined with Gemfibrozil.	#97BCD9	9.40884058581794	1.04494411144818e-20
Acetaminophen	Warfarin	0.268	-1.521	Minor	287 (119/168)	Acetaminophen may increase the anticoagulant activities of Warfarin.	#AFCEE4	28.1285130013515	1
Diazepam	Clarithromycin	0.306	2.506	Moderate	951 (694/257)	The metabolism of Diazepam can be decreased when combined with Clarithromycin.	#F2ACAC	93.2063270532589	1
Zolmitriptan	Escitalopram	0.211	5.049	Major	161 (136/25)	The risk or severity of adverse effects can be increased when Zolmitriptan is combined with Escitalopram.	#E69191	15.7794097324655	1
Ergotamine	Rizatriptan	0.367	3.944	Major	63 (51/12)	Ergotamine may increase the vasoconstricting activities of Rizatriptan.	#EB9E9E	6.17455163444302	5.84352865459396e-12
Imipramine	Duloxetine	0.312	4.95	Major	38 (32/6)	Duloxetine may increase the serotonergic activities of Imipramine.	#E69393	3.72433273188627	1.92636197088011e-08
Bisoprolol	Gliclazide	0.325	-3.717	None	267 (60/207)	Bisoprolol may increase the hypoglycemic activities of Gliclazide.	#99BDDA	26.1683378793061	7.10007434876423e-18
Bisoprolol	Insulin aspart	0.251	-2.41	Moderate	178 (55/123)		#A6C7E0	17.4455585862041	1.86436130822612e-07
Amitriptyline	Carbamazepine	0.351	1.753	Moderate	130 (85/45)	The metabolism of Amitriptyline can be increased when combined with Carbamazepine.	#F5B4B4	12.7411382932951	0.0836628084478034
Trimethoprim	Rifampicin	0.64	-2.028	Moderate	49 (17/32)	The metabolism of Trimethoprim can be increased when combined with Rifampicin.	#ABCBE2	4.80242904901124	1.02773176322144e-21
Azathioprine	Acenocoumarol	0.322	1.201	None	39 (22/17)	Azathioprine may decrease the anticoagulant activities of Acenocoumarol.	#F8BABA	3.82234148798854	8.92112285409229e-07
Fluoxetine	Lithium cation	0.341	-1.012	Major	159 (82/77)	Lithium may increase the serotonergic activities of Fluoxetine.	#B4D1E6	15.583392220261	7.12541558928303e-10
Methotrexate	Flurbiprofen	0.222	3.712	Major	10 (8/2)	The serum concentration of Methotrexate can be increased when it is combined with Flurbiprofen.	#EC9F9F	0.980087561022702	2.04338905722931e-05
Valproic acid	Acetylsalicylic acid	0.327	-2.18	Moderate	257 (85/172)	The serum concentration of Valproic Acid can be increased when it is combined with Acetylsalicylic acid.	#A9C9E1	25.1882503182834	1
Warfarin	Propafenone	0.215	-1.437	Moderate	7 (3/4)	The serum concentration of Warfarin can be increased when it is combined with Propafenone.	#B1CFE5	0.686061292715891	1.37097498202712e-05
Cyclosporine	Methotrexate	0.19	1.624	Moderate	22 (14/8)	The serum concentration of Methotrexate can be increased when it is combined with Cyclosporine.	#F6B6B6	2.15619263424994	6.99197948978221e-07
Ramipril	Spironolactone	0.466	-3.54	Major	120 (28/92)	The risk or severity of adverse effects can be increased when Ramipril is combined with Spironolactone.	#9ABEDB	11.7610507322724	1.74349004680522e-27
Cyclosporine	Sirolimus	0.124	-2.694	Moderate	7 (2/5)	The risk or severity of adverse effects can be increased when Sirolimus is combined with Cyclosporine.	#A3C5DF	0.686061292715891	1.82328278186887e-07
Fluconazole	Simvastatin	0.116	1.084	Major	464 (250/214)	The serum concentration of Simvastatin can be increased when it is combined with Fluconazole.	#F9BCBC	45.4760628314534	1
Spironolactone	Losartan	0.382	-2.098	Major	112 (38/74)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Losartan.	#A9C9E1	10.9769806834543	1.01225279537633e-11
Alprazolam	Itraconazole	0.181	2.364	Major	376 (270/106)	The serum concentration of Alprazolam can be increased when it is combined with Itraconazole.	#F2AEAE	36.8512922944536	1
Fluconazole	Diazepam	0.261	2.858	Moderate	616 (465/151)	The metabolism of Diazepam can be decreased when combined with Fluconazole.	#F0A9A9	60.3733937589984	1
Sumatriptan	Paroxetine	0.226	5.247	Major	173 (147/26)	The risk or severity of adverse effects can be increased when Sumatriptan is combined with Paroxetine.	#E59090	16.9555148056927	1
Zolmitriptan	Paroxetine	0.244	8.766	Major	188 (170/18)	The risk or severity of adverse effects can be increased when Zolmitriptan is combined with Paroxetine.	#D46A6A	18.4256461472268	1
Fluoxetine	Clarithromycin	0.157	4.38	Moderate	366 (302/64)	Clarithromycin may increase the QTc-prolonging activities of Fluoxetine.	#E99999	35.8712047334309	1
Cyclosporine	Carvedilol	0.451	-2.02	Moderate	23 (8/15)	The serum concentration of Cyclosporine can be increased when it is combined with Carvedilol.	#ABCBE2	2.25420139035221	1.16385843995009e-10
Phenytoin	Topiramate	0.481	-1.64	Moderate	58 (23/35)	The serum concentration of Phenytoin can be increased when it is combined with Topiramate.	#AECDE3	5.68450785393167	2.89855003253788e-18
Spironolactone	Telmisartan	0.404	-1.145	Major	33 (16/17)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Telmisartan.	#B4D1E6	3.23428895137492	1.05003689766508e-05
Prednisone	Acenocoumarol	0.253	-1.245	None	235 (109/126)		#B2D0E5	23.0320576840335	1
Cyclosporine	Sevelamer	0.232	-1.796	Moderate	8 (3/5)	The serum concentration of Cyclosporine can be decreased when it is combined with Sevelamer.	#ACCCE3	0.784070048818161	3.6638530894233e-06
Ibuprofen	Acenocoumarol	0.153	-1.272	None	591 (271/320)	Ibuprofen may increase the anticoagulant activities of Acenocoumarol.	#B2D0E5	57.9231748564417	1
Atenolol	Gliclazide	0.35	-2.434	None	176 (54/122)	Atenolol may increase the hypoglycemic activities of Gliclazide.	#A6C7E0	17.2495410739996	9.73784820558981e-05
Duloxetine	Nortriptyline	0.283	2.784	Major	28 (21/7)	Duloxetine may increase the serotonergic activities of Nortriptyline.	#F1ABAB	2.74424517086356	3.49783438974988e-10
Phenytoin	Dexamethasone	0.393	-1.279	Moderate	35 (16/19)	The serum concentration of Dexamethasone can be decreased when it is combined with Phenytoin.	#B2D0E5	3.43030646357946	4.76989861516809e-10
Dextromethorphan	Paroxetine	0.161	3.532	Major	322 (255/67)	Paroxetine may increase the serotonergic activities of Dextromethorphan.	#EDA1A1	31.558819464931	1
Rivastigmine	Quetiapine	0.381	1.237	Moderate	7 (4/3)		#F8BABA	0.686061292715891	0.000211773563872794
Fluoxetine	Dextromethorphan	0.177	4.398	Major	264 (218/46)	Fluoxetine may increase the serotonergic activities of Dextromethorphan.	#E99999	25.8743116109993	1
Warfarin	Azathioprine	0.301	7.425	Moderate	9 (8/1)	Azathioprine may decrease the anticoagulant activities of Warfarin.	#DA7878	0.882078804920432	0.202409964181234
Prednisone	Estradiol	0.165	Inf	Moderate	226 (226/0)	The serum concentration of Prednisone can be increased when it is combined with Estradiol.	#B32020	22.1499788791131	1
