drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Valproic acid	Acetylsalicylic acid	1	-Inf	Moderate	1 (0/1)	The salicylate increases the effect of valproic acid	#1E61A5	3.18258489545209	1
Valproic acid	Felbamate	1	-Inf	Moderate	1 (0/1)	Felbamate increases the effect of valproate	#1E61A5	3.18258489545209	0.483686099018584
Valproic acid	Phenobarbital	0.362	-Inf	Moderate	1 (0/1)	Valproic acid increases the effect of barbiturate	#1E61A5	3.18258489545209	1
Valproic acid	Fosphenytoin	1	-Inf	Moderate	1 (0/1)	Valproate increases the effect of hydantoin	#1E61A5	3.18258489545209	1
Piperacillin	Warfarin	0.032	-Inf	Moderate	1 (0/1)	The IV penicillin increases the anticoagulant effect	#1E61A5	3.18258489545209	1
Piperacillin	Vecuronium	1	-Inf	Moderate	2 (0/2)	The agent increases the effect of the muscle relaxant	#1E61A5	6.36516979090417	0.76642702077845
Methadone	Rifampicin	0.051	-Inf	Major	1 (0/1)	The rifamycin decreases the effect of methadone	#1E61A5	3.18258489545209	1
Methadone	Fosphenytoin	1	-Inf	Major	1 (0/1)	The hydantoin decreases the effect of methadone	#1E61A5	3.18258489545209	1
Atenolol	Clonidine	1	-Inf	Major	1 (0/1)	Increased hypertension when clonidine stopped	#1E61A5	3.18258489545209	1
Atenolol	Salmeterol	1	-Inf	Moderate	1 (0/1)	Antagonism	#1E61A5	3.18258489545209	1
Atenolol	Salbutamol	1	-Inf	Moderate	2 (0/2)	Antagonism	#1E61A5	6.36516979090417	1
Omeprazole	Methotrexate	0.032	-Inf	Major	1 (0/1)	Omeprazole increases the levels of methotrexate	#1E61A5	3.18258489545209	1
Omeprazole	Diazepam	1	-Inf	Moderate	2 (0/2)	Omeprazole increases the effect of benzodiazepine	#1E61A5	6.36516979090417	1
Omeprazole	Clonazepam	1	-Inf	Moderate	1 (0/1)	Omeprazole increases the effect of benzodiazepine	#1E61A5	3.18258489545209	1
Sucralfate	Lansoprazole	1	-Inf	Moderate	3 (0/3)	Sucralfate decreases the effect of lansoprazole	#1E61A5	9.54775468635626	0.000136386735262259
Digoxin	Metolazone	1	-Inf	Moderate	1 (0/1)	Possible electrolyte variations and arrhythmias	#1E61A5	3.18258489545209	0.960101054596338
Digoxin	Diazepam	1	-Inf	Moderate	2 (0/2)	The benzodiazepine increases the effect of digoxin	#1E61A5	6.36516979090417	1
Levothyroxine	Iron Dextran	1	-Inf	None	1 (0/1)	Iron decreases the absorption of levothyroxine	#1E61A5	3.18258489545209	1
Fluoxetine	Risperidone	1	-Inf	Moderate	1 (0/1)	The SSRI increases the effect and toxicity of risperidone	#1E61A5	3.18258489545209	0.186127890835626
Zidovudine	Atovaquone	1	-Inf	Minor	1 (0/1)	Atovaquone increases the effect and toxicity of zidovudine	#1E61A5	3.18258489545209	1
Zidovudine	Valganciclovir	1	-Inf	Major	1 (0/1)	The adverse/toxic effects of Zidovudine, a reverse transcriptase inhibitor (nucleoside), may be enhanced by Valganciclovir. There is a significant risk of hematologic toxicity. Concomitant therapy should be avoided.	#1E61A5	3.18258489545209	1
Ciprofloxacin	Warfarin	0.615	-Inf	Major	1 (0/1)	The quinolone increases the anticoagulant effect	#1E61A5	3.18258489545209	1
Ciprofloxacin	Magnesium oxide	0.189	-Inf	Moderate	1 (0/1)	Formation of non-absorbable complexes	#1E61A5	3.18258489545209	1
Methotrexate	Ibuprofen	1	-Inf	Major	1 (0/1)	The NSAID increases the effect and toxicity of methotrexate	#1E61A5	3.18258489545209	1
Labetalol	Salbutamol	1	-Inf	Major	1 (0/1)	Antagonism	#1E61A5	3.18258489545209	1
Triamcinolone	Neostigmine	1	-Inf	Moderate	1 (0/1)	The corticosteroid decreases the effect of anticholinesterases	#1E61A5	3.18258489545209	1
Prednisone	Warfarin	1	-Inf	Moderate	1 (0/1)	The corticosteroid alters the anticoagulant effect	#1E61A5	3.18258489545209	1
Epinephrine	Doxepin	1	-Inf	Major	1 (0/1)	The tricyclic increases the sympathomimetic effect	#1E61A5	3.18258489545209	1
Aprepitant	Midazolam	0.7	-Inf	Moderate	2 (0/2)	Increases the effect and toxicity of benzodiazepine	#1E61A5	6.36516979090417	1
Aprepitant	Irinotecan	0.325	-Inf	Moderate	2 (0/2)	Aprepitant may change levels of chemotherapy agent	#1E61A5	6.36516979090417	0.000405016221151573
Warfarin	Hydrocortisone	0.036	-Inf	Moderate	1 (0/1)	The corticosteroid alters the anticoagulant effect	#1E61A5	3.18258489545209	1
Warfarin	Ibuprofen	1	-Inf	Major	1 (0/1)	The NSAID increases the anticoagulant effect	#1E61A5	3.18258489545209	1
Warfarin	Ceftriaxone	0.516	-Inf	Moderate	2 (0/2)	The cephalosporin increases the anticoagulant effect	#1E61A5	6.36516979090417	1
Warfarin	Dexamethasone	0.615	-Inf	Moderate	1 (0/1)	The corticosteroid alters the anticoagulant effect	#1E61A5	3.18258489545209	1
Tobramycin	Cefazolin	0.5	-Inf	Moderate	2 (0/2)	Increased risk of nephrotoxicity	#1E61A5	6.36516979090417	1
Lamivudine	Valganciclovir	1	-Inf	None	1 (0/1)	The adverse/toxic effects of reverse transcriptase inhibitors (nucleoside), such as Lamivudine, may be enhanced by Valganciclovir. There is a risk of hematologic toxicity. Diligent monitoring during concomitant therapy is recommended.	#1E61A5	3.18258489545209	0.334944898016316
Hydrocortisone	Fosphenytoin	1	-Inf	Moderate	2 (0/2)	The enzyme inducer decreases the effect of the corticosteroid	#1E61A5	6.36516979090417	1
Hydrocortisone	Neostigmine	0.5	-Inf	Moderate	1 (0/1)	The corticosteroid decreases the effect of anticholinesterases	#1E61A5	3.18258489545209	1
Fentanyl	Rifampicin	0.525	-Inf	Major	2 (0/2)	Rifampin reduces levels and efficacy of fentanyl/alfentanyl	#1E61A5	6.36516979090417	1
Diazepam	Clarithromycin	0.067	-Inf	Moderate	1 (0/1)	The macrolide increases the effect of the benzodiazepine	#1E61A5	3.18258489545209	1
Prednisolone	Rifampicin	0.056	-Inf	Moderate	1 (0/1)	The enzyme inducer decreases the effect of the corticosteroid	#1E61A5	3.18258489545209	1
Prednisolone	Phenobarbital	1	-Inf	Moderate	1 (0/1)	The barbiturate decreases the effect of the corticosteroid	#1E61A5	3.18258489545209	1
