drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Pravastatin	Fenofibrate	1	-4.264	Major	8 (2/6)	Increased risk of myopathy/rhabdomyolysis	#6093C2	103.479498124434	1
Pravastatin	Gemfibrozil	0.505	Inf	Major	2 (2/0)	Increased risk of myopathy/rhabdomyolysis	#B32020	25.8698745311085	1
Pravastatin	Colchicine	0.688	1.407	Major	3 (2/1)	Increased risk of rhabdomyolysis with this combination	#F5B2B2	38.8048117966628	1
Fluvoxamine	Tramadol	1	Inf	Major	1 (1/0)	Increased risk of serotonin syndrome	#B32020	12.9349372655543	1
Ramipril	Triamterene	1	Inf	Major	1 (1/0)	Increased risk of hyperkaliemia	#B32020	12.9349372655543	1
Ramipril	Spironolactone	1	-1.421	Major	2 (1/1)	Increased risk of hyperkaliemia	#A9C9E1	25.8698745311085	1
Lorazepam	Phenytoin	1	-1.421	Moderate	2 (1/1)	Possible increased levels of the hydantoin, decrease of benzodiazepine	#A9C9E1	25.8698745311085	1
Esmolol	Lidocaine	0.96	-1.137	Moderate	54 (30/24)	The beta-blocker increases the effect and toxicity of lidocaine	#B1CFE5	698.48661233993	9.63895027917985e-07
Esmolol	Clonidine	0.5	Inf	Major	1 (1/0)	Increased hypertension when clonidine stopped	#B32020	12.9349372655543	1
Esmolol	Epinephrine	0.937	-1.599	Moderate	17 (8/9)	Hypertension, then bradycardia	#A5C6DF	219.893933514422	1
Esmolol	Salbutamol	0.583	-1.421	Moderate	12 (6/6)	Antagonism	#A9C9E1	155.219247186651	1
Esmolol	Insulin detemir	0.5	Inf	Moderate	1 (1/0)	The beta-blocker decreases the symptoms of hypoglycemia	#B32020	12.9349372655543	1
Tramadol	Citalopram	0.816	2.814	Major	10 (8/2)	Increased risk of serotonin syndrome	#E38D8D	129.349372655543	1
Tramadol	Fluoxetine	0.762	2.814	Major	10 (8/2)	Increased risk of serotonin syndrome	#E38D8D	129.349372655543	1
Tramadol	Carbamazepine	0.574	Inf	Moderate	2 (2/0)	Reduces the efficacy of tramadol	#B32020	25.8698745311085	1
Tramadol	Paroxetine	0.011	Inf	Major	1 (1/0)	Risk of serotoninergic syndrome	#B32020	12.9349372655543	1
Tramadol	Escitalopram	0.728	3.87	Major	13 (11/2)	Increased risk of serotonin syndrome	#D77070	168.154184452205	1
Fluconazole	Ranolazine	0.29	Inf	Major	2 (2/0)	Increased levels of ranolazine - risk of toxicity	#B32020	25.8698745311085	1
Fluconazole	Phenytoin	0.38	-1.421	Moderate	2 (1/1)	Increases the effect of hydantoin	#A9C9E1	25.8698745311085	1
Fluconazole	Alprazolam	0.42	Inf	Major	3 (3/0)	Increases the effect of the benzodiazepine	#B32020	38.8048117966628	1
Fluconazole	Haloperidol	1	Inf	Major	1 (1/0)	The imidazole increases the effect and toxicity of haloperidol	#B32020	12.9349372655543	1
Fluconazole	Simvastatin	0.011	Inf	Major	2 (2/0)	Increased risk of myopathy/rhabdomyolysis	#B32020	25.8698745311085	1
Fluconazole	Warfarin	0.528	Inf	Major	2 (2/0)	Increases the anticoagulant effect	#B32020	25.8698745311085	1
Fluconazole	Midazolam	0.944	-1.895	Major	14 (6/8)	Increases the effect of the benzodiazepine	#9DC0DC	181.08912171776	1
Fluconazole	Fentanyl	0.831	-1.042	Major	26 (15/11)	The imidazole increases levels/toxicity of fentanyl	#B4D1E6	336.308368904411	1
Fluconazole	Diazepam	0.593	-2.842	Moderate	3 (1/2)	Increases the effect of the benzodiazepine	#85AED1	38.8048117966628	1
Fluconazole	Tacrolimus	0.479	1.407	Major	3 (2/1)	Increases the effect of the immunosuppressant	#F5B2B2	38.8048117966628	1
Fluconazole	Tolterodine	1	Inf	Moderate	1 (1/0)	Increases the effect and toxicity of tolterodine	#B32020	12.9349372655543	1
Fluconazole	Clonazepam	0.423	3.518	None	6 (5/1)	Increases the effect of the benzodiazepine	#DB7A7A	77.6096235933256	1
Fluconazole	Atorvastatin	0.685	2.714	Major	34 (27/7)	Increased risk of myopathy/rhabdomyolysis	#E48E8E	439.787867028845	1
Erythromycin	Midazolam	1	Inf	Moderate	1 (1/0)	The macrolide increases the efect of the benzodiazepine	#B32020	12.9349372655543	1
Succinylcholine	Piperacillin	0.543	-1.531	Moderate	27 (13/14)	The agent increases the effect of the muscle relaxant	#A6C7E0	349.243306169965	1
Succinylcholine	Gentamicin	1	2.111	Major	4 (3/1)	The agent increases the effect of muscle relaxant	#EC9F9F	51.7397490622171	1
Succinylcholine	Clindamycin	0.775	5.277	Moderate	17 (15/2)	The agent increases the effect of muscle relaxant	#C64A4A	219.893933514422	1
Succinylcholine	Metoclopramide	0.933	-1.197	Moderate	35 (19/16)	The agent increases the effect of succinylcholine	#AFCEE4	452.722804294399	9.06669221217797e-07
Sildenafil	Nitroglycerin	0.42	-2.842	Major	3 (1/2)	Possible significant hypotension with this combination	#85AED1	38.8048117966628	1
Azithromycin	Warfarin	0.764	-1.137	Moderate	27 (15/12)	Increases the anticoagulant effect	#B1CFE5	349.243306169965	1
Trospium	Risperidone	1	Inf	Moderate	1 (1/0)	Trospium and Risperidone, two anticholinergics, may cause additive anticholinergic effects and enhanced adverse/toxic effects. Monitor for enhanced anticholinergic effects.	#B32020	12.9349372655543	1
Midodrine	Norepinephrine	1	2.111	Moderate	4 (3/1)	Increased arterial pressure	#EC9F9F	51.7397490622171	1
Midodrine	Phenylephrine	0.432	-1.066	Moderate	7 (4/3)	Increased arterial pressure	#B2D0E5	90.5445608588798	1
Midodrine	Prednisone	0.9	1.759	None	7 (5/2)	Increased arterial pressure	#F0A9A9	90.5445608588798	1
Midodrine	Epinephrine	0.618	2.463	Moderate	9 (7/2)	Increased arterial pressure	#E89696	116.414435389988	1
Midodrine	Fludrocortisone	1	-1.421	Moderate	2 (1/1)	Increased arterial pressure	#A9C9E1	25.8698745311085	1
Midodrine	Hydrocortisone	0.78	1.407	None	6 (4/2)	Increased arterial pressure	#F5B2B2	77.6096235933256	1
Midodrine	Methylprednisolone	0.5	Inf	None	1 (1/0)	Increased arterial pressure	#B32020	12.9349372655543	1
Midodrine	Dopamine	0.833	1.407	Moderate	3 (2/1)	Increased arterial pressure	#F5B2B2	38.8048117966628	1
Midodrine	Salbutamol	0.942	1.583	Moderate	13 (9/4)	Increased arterial pressure	#F2AEAE	168.154184452205	1
Midodrine	Ephedrine	0.5	-1.421	Moderate	2 (1/1)	Increased arterial pressure	#A9C9E1	25.8698745311085	1
Pantoprazole	Itraconazole	1	Inf	Moderate	1 (1/0)	The proton pump inhibitor decreases the absorption of imidazole	#B32020	12.9349372655543	1
Torasemide	Amikacin	0.032	Inf	Major	1 (1/0)	Increased ototoxicity	#B32020	12.9349372655543	1
Torasemide	Gentamicin	1	Inf	Major	1 (1/0)	Increased ototoxicity	#B32020	12.9349372655543	1
Torasemide	Ibuprofen	0.75	1.407	Moderate	3 (2/1)	The NSAID decreases the diuretic and antihypertensive effect of the loop diuretic	#F5B2B2	38.8048117966628	1
Citalopram	Metoprolol	0.837	1.29	Moderate	34 (22/12)	The SSRI increases the effect of the beta-blocker	#F6B6B6	439.787867028845	1
Citalopram	Oxycodone	0.718	-1.015	Moderate	12 (7/5)	Increased risk of serotonin syndrome	#B4D1E6	155.219247186651	1
Citalopram	Warfarin	0.7	1.407	Moderate	6 (4/2)	The SSRI increases the effect of anticoagulant	#F5B2B2	77.6096235933256	1
Citalopram	Carvedilol	0.806	1.126	Moderate	13 (8/5)	The SSRI increases the effect of the beta-blocker	#F7B9B9	168.154184452205	1
Moxifloxacin	Warfarin	0.686	2.814	Major	5 (4/1)	Moxifloxacin increases the anticoagulant effect	#E38D8D	64.6746863277713	1
Moxifloxacin	Calcium	0.75	-2.842	Moderate	3 (1/2)	Formation of non-absorbable complexes	#85AED1	38.8048117966628	1
Moxifloxacin	Magnesium oxide	0.268	1.407	Moderate	3 (2/1)	Formation of non-absorbable complexes	#F5B2B2	38.8048117966628	1
Glimepiride	Pregabalin	1	Inf	None	1 (1/0)	Increased risk of edema	#B32020	12.9349372655543	1
Glimepiride	Gemfibrozil	1	-1.421	Moderate	2 (1/1)	Gemfibrozil increases the effect and toxicity of rosiglitazone/pioglitazone	#A9C9E1	25.8698745311085	1
Lovastatin	Diltiazem	1	-1.421	Major	2 (1/1)	Diltiazem increases the effect and toxicity of the statin	#A9C9E1	25.8698745311085	1
Lovastatin	Verapamil	1	Inf	Major	1 (1/0)	Verapamil increases the effect and toxicity of statin	#B32020	12.9349372655543	1
Lovastatin	Fenofibrate	0.048	Inf	Major	1 (1/0)	Increased risk of myopathy/rhabdomyolysis	#B32020	12.9349372655543	1
Butalbital	Doxycycline	1	1.407	Moderate	3 (2/1)	The anticonvulsant decreases the effect of doxycycline	#F5B2B2	38.8048117966628	1
Butalbital	Metoprolol	0.716	3.518	Moderate	6 (5/1)	The barbiturate decreases the effect of metabolized beta-blocker	#DB7A7A	77.6096235933256	1
Butalbital	Prednisone	0.507	Inf	Moderate	2 (2/0)	The barbiturate decreases the effect of the corticosteroid	#B32020	25.8698745311085	1
Ranolazine	Diltiazem	1	-1.421	Major	2 (1/1)	Increased levels of ranolazine - risk of toxicity	#A9C9E1	25.8698745311085	1
Ranolazine	Simvastatin	1	Inf	Major	1 (1/0)	Ranolazine increases the statin level	#B32020	12.9349372655543	1
Ranolazine	Verapamil	1	-1.421	Major	2 (1/1)	Increased levels of ranolazine - risk of toxicity	#A9C9E1	25.8698745311085	1
Ranolazine	Amiodarone	1	1.407	Major	3 (2/1)	Possible additive effect on QT prolongation	#F5B2B2	38.8048117966628	1
Benzatropine	Haloperidol	1	Inf	Moderate	1 (1/0)	The anticholinergic increases the risk of psychosis and tardive dyskinesia	#B32020	12.9349372655543	1
Benzatropine	Donepezil	1	Inf	Moderate	1 (1/0)	Possible antagonism of action	#B32020	12.9349372655543	1
Phenytoin	Doxycycline	1	-1.421	Moderate	2 (1/1)	The anticonvulsant decreases the effect of doxycycline	#A9C9E1	25.8698745311085	1
Phenytoin	Valproic acid	0.767	1.407	Moderate	3 (2/1)	Valproate increases the effect of hydantoin	#F5B2B2	38.8048117966628	0.601967275308133
Phenytoin	Omeprazole	1	1.407	Moderate	3 (2/1)	Omeprazole increases the effect of hydantoin	#F5B2B2	38.8048117966628	1
Phenytoin	Alprazolam	0.106	Inf	Moderate	1 (1/0)	Possible increased levels of the hydantoin, decrease of benzodiazepine	#B32020	12.9349372655543	1
Phenytoin	Trimethoprim	0.533	Inf	Moderate	1 (1/0)	Trimethoprim increases the effect of hydantoin	#B32020	12.9349372655543	1
Phenytoin	Prednisone	0.674	-1.421	Moderate	2 (1/1)	The enzyme inducer decreases the effect of the corticosteroid	#A9C9E1	25.8698745311085	1
Phenytoin	Warfarin	1	Inf	Moderate	1 (1/0)	Increased hydantoin levels and risk of bleeding	#B32020	12.9349372655543	1
Phenytoin	Midazolam	0.875	-4.264	Moderate	4 (1/3)	Possible increased levels of the hydantoin, decrease of benzodiazepine	#6093C2	51.7397490622171	1
Phenytoin	Fludrocortisone	1	Inf	Moderate	1 (1/0)	The enzyme inducer decreases the effect of the corticosteroid	#B32020	12.9349372655543	1
Phenytoin	Furosemide	0.876	1.173	Minor	8 (5/3)	The hydantoin decreases the effect of furosemide	#F7B9B9	103.479498124434	1
Phenytoin	Hydrocortisone	1	Inf	Moderate	1 (1/0)	The enzyme inducer decreases the effect of the corticosteroid	#B32020	12.9349372655543	1
Phenytoin	Gabapentin	0.446	Inf	Moderate	3 (3/0)	Gabapentin increases the effect of hydantoin	#B32020	38.8048117966628	1
Phenytoin	Amiodarone	1	1.407	Moderate	3 (2/1)	Amiodarone increases the effect of hydantoin	#F5B2B2	38.8048117966628	1
Phenytoin	Dexamethasone	1	-1.421	Moderate	2 (1/1)	The enzyme inducer decreases the effect of the corticosteroid	#A9C9E1	25.8698745311085	1
Doxycycline	Piperacillin	0.79	-1.087	Moderate	30 (17/13)	Possible antagonism of action	#B2D0E5	388.048117966628	1
Doxycycline	Digoxin	0.602	2.111	Moderate	8 (6/2)	The tetracycline increases the effect of digoxin in 10% of patients	#EC9F9F	103.479498124434	1
Doxycycline	Ampicillin	0.713	1.126	Moderate	13 (8/5)	Possible antagonism of action	#F7B9B9	168.154184452205	1
Doxycycline	Carbamazepine	0.68	-1.421	Moderate	2 (1/1)	The anticonvulsant decreases the effect of doxycycline	#A9C9E1	25.8698745311085	1
Doxycycline	Warfarin	0.775	-1.599	Moderate	17 (8/9)	The tetracycline increases the anticoagulant effect	#A5C6DF	219.893933514422	1
Doxycycline	Clavulanic acid	0.604	-1.184	None	22 (12/10)	Possible antagonism of action	#AFCEE4	284.568619842194	1
Doxycycline	Primidone	0.474	-2.132	Moderate	5 (2/3)	The anticonvulsant decreases the effect of doxycycline	#97BCD9	64.6746863277713	1
Doxycycline	Rifampicin	1	Inf	Moderate	1 (1/0)	The rifamycin decreases the effect of doxycycline	#B32020	12.9349372655543	1
Doxycycline	Amoxicillin	0.598	1.337	Moderate	29 (19/10)	Possible antagonism of action	#F5B4B4	375.113180701074	1
Doxycycline	Insulin aspart	0.663	-2.132	Moderate	5 (2/3)	Tetracycline increases the risk of hypoglycemia	#97BCD9	64.6746863277713	1
Doxycycline	Insulin detemir	0.765	2.111	Moderate	4 (3/1)	Tetracycline increases the risk of hypoglycemia	#EC9F9F	51.7397490622171	1
Doxycycline	Calcium	0.759	1.524	Moderate	19 (13/6)	Formation of non-absorbable complexes	#F3AFAF	245.763808045531	1
Doxycycline	Magnesium oxide	0.729	4.222	Moderate	21 (18/3)	Formation of non-absorbable complexes	#D26767	271.63368257664	1
Doxycycline	Bismuth subsalicylate	1	Inf	Moderate	1 (1/0)	Formation of non-absorbable complexes	#B32020	12.9349372655543	1
Doxycycline	Iron	0.543	-1.421	Moderate	6 (3/3)	Formation of non-absorbable complexes	#A9C9E1	77.6096235933256	1
Doxycycline	Tazobactam	0.79	-1.087	None	30 (17/13)	Possible antagonism of action	#B2D0E5	388.048117966628	1
Metoprolol	Lidocaine	0.747	-1.277	Moderate	317 (167/150)	The beta-blocker increases the effect and toxicity of lidocaine	#AECDE3	4100.3751131807	1
Metoprolol	Indomethacin	1	-1.421	Moderate	8 (4/4)	Risk of inhibition of renal prostaglandins	#A9C9E1	103.479498124434	1
Metoprolol	Diltiazem	0.9	1.118	Major	132 (81/51)	Increased risk of bradycardia	#F7B9B9	1707.41171905316	0.000969660221470459
Metoprolol	Fluoxetine	0.753	1.535	Moderate	35 (24/11)	The SSRI increases the effect of the beta-blocker	#F2AEAE	452.722804294399	1
Metoprolol	Clonidine	0.935	1.583	Major	52 (36/16)	Increased hypertension when clonidine stopped	#F2AEAE	672.616737808822	1
Metoprolol	Verapamil	0.962	-1.251	Major	47 (25/22)	Increased effect of both drugs	#AECDE3	607.94205148105	1
Metoprolol	Epinephrine	0.747	-1.172	Moderate	104 (57/47)	Hypertension, then bradycardia	#B1CFE5	1345.23347561764	1
Metoprolol	Paroxetine	0.775	1.689	Moderate	17 (12/5)	The SSRI increases the effect of the beta-blocker	#F1ABAB	219.893933514422	1
Metoprolol	Primidone	0.878	1.173	Moderate	8 (5/3)	The barbiturate decreases the effect of metabolized beta-blocker	#F7B9B9	103.479498124434	1
Metoprolol	Salmeterol	0.856	-1.026	Moderate	62 (36/26)	Antagonism	#B4D1E6	801.966110464364	1
Metoprolol	Formoterol	0.841	1.231	Moderate	22 (14/8)	Antagonism	#F7B7B7	284.568619842194	1
Metoprolol	Salbutamol	0.786	-1.019	Moderate	249 (145/104)	Antagonism	#B4D1E6	3220.79937912301	1
Metoprolol	Rifampicin	1	-1.421	Moderate	2 (1/1)	Rifampin decreases the effect of the metabolized beta-blocker	#A9C9E1	25.8698745311085	1
Metoprolol	Ibuprofen	0.863	-1.303	Moderate	23 (12/11)	Risk of inhibition of renal prostaglandins	#ACCCE3	297.503557107748	1
Metoprolol	Isoprenaline	1	-1.421	Moderate	2 (1/1)	Antagonism	#A9C9E1	25.8698745311085	1
Metoprolol	Glipizide	0.839	1.156	Moderate	37 (23/14)	The beta-blocker decreases the symptoms of hypoglycemia	#F7B9B9	478.592678825508	1
Metoprolol	Sertraline	0.879	1.597	Moderate	85 (59/26)	The SSRI increases the effect of the beta-blocker	#F2ACAC	1099.46966757211	1
Metoprolol	Escitalopram	0.848	5.066	Minor	41 (36/5)	The SSRI increases the effect of the beta-blocker	#C84F4F	530.332427887725	1
Metoprolol	Propafenone	1	Inf	Moderate	2 (2/0)	Propafenone increases the effect of beta-blocker	#B32020	25.8698745311085	1
Metoprolol	Hydralazine	0.882	-1.086	Minor	127 (72/55)	Increased effect of both drugs	#B2D0E5	1642.73703272539	0.00029313290910558
Ropinirole	Ciprofloxacin	0.397	Inf	Moderate	3 (3/0)	The quinolone increases the effect and toxicity of ropinirole	#B32020	38.8048117966628	1
Theophylline	Ciprofloxacin	0.545	-1.421	Major	2 (1/1)	The quinolone increases the effect of theophylline	#A9C9E1	25.8698745311085	1
Liothyronine	Digoxin	1	Inf	Moderate	1 (1/0)	The thyroid hormones decreases the effect of digoxin	#B32020	12.9349372655543	1
Lidocaine	Atenolol	0.679	-1.658	Moderate	26 (12/14)	The beta-blocker increases the effect and toxicity of lidocaine	#A3C5DF	336.308368904411	1
Lidocaine	Timolol	0.863	-3.316	Moderate	10 (3/7)	The beta-blocker increases the effect and toxicity of lidocaine	#79A5CC	129.349372655543	1
Lidocaine	Cimetidine	1	Inf	Moderate	1 (1/0)	Increases the effect and toxicity of lidocaine	#B32020	12.9349372655543	1
Lidocaine	Propranolol	0.75	Inf	Moderate	4 (4/0)	The beta-blocker increases the effect and toxicity of lidocaine	#B32020	51.7397490622171	1
Lidocaine	Labetalol	0.966	1.368	Moderate	53 (35/18)	The beta-blocker increases the effect and toxicity of lidocaine	#F5B2B2	685.551675074376	1
Lidocaine	Carvedilol	0.769	-1.588	Moderate	144 (68/76)	The beta-blocker increases the effect and toxicity of lidocaine	#A5C6DF	1862.63096623981	1
Venlafaxine	Metoclopramide	0.75	Inf	Moderate	2 (2/0)	Possible serotoninergic syndrome with this combination	#B32020	25.8698745311085	1
Valproic acid	Risperidone	1	-1.421	Moderate	4 (2/2)	Risperidone increases the effect and toxicity of valproic acid	#A9C9E1	51.7397490622171	0.0442379337089419
Valproic acid	Meropenem	1	-1.421	Major	4 (2/2)	Decreased plasma antiepileptic levels	#A9C9E1	51.7397490622171	1
Valproic acid	Acetylsalicylic acid	0.948	-2.436	Moderate	19 (7/12)	The salicylate increases the effect of valproic acid	#90B6D6	245.763808045531	1
Acetaminophen	Warfarin	0.8	-1.487	Minor	88 (43/45)	Acetaminophen increases the anticoagulant effect	#A8C8E1	1138.27447936878	1
Piperacillin	Methotrexate	0.448	1.407	Major	3 (2/1)	The penicillin increases the effect and toxicity of methotrexate	#F5B2B2	38.8048117966628	1
Piperacillin	Warfarin	1	-3.249	Moderate	23 (7/16)	The IV penicillin increases the anticoagulant effect	#7AA6CD	297.503557107748	1
Piperacillin	Rocuronium	0.728	-1.683	Moderate	83 (38/45)	The agent increases the effect of the muscle relaxant	#A3C5DF	1073.599793041	1.0118828820987e-16
Piperacillin	Vecuronium	0.5	Inf	Moderate	1 (1/0)	The agent increases the effect of the muscle relaxant	#B32020	12.9349372655543	1
Amitriptyline	Norepinephrine	1	Inf	Major	1 (1/0)	The tricyclic increases the sympathomimetic effect	#B32020	12.9349372655543	1
Amitriptyline	Phenylephrine	0.5	3.518	Major	6 (5/1)	The tricyclic increases the sympathomimetic effect	#DB7A7A	77.6096235933256	1
Amitriptyline	Fluoxetine	1	Inf	Major	1 (1/0)	Fluoxetine increases the effect and toxicity of tricyclics	#B32020	12.9349372655543	1
Amitriptyline	Duloxetine	1	1.407	Major	3 (2/1)	Possible increase in the levels of this agent when used with duloxetine	#F5B2B2	38.8048117966628	1
Amitriptyline	Clonidine	1	-1.421	Major	2 (1/1)	The tricyclic decreases the effect of clonidine	#A9C9E1	25.8698745311085	1
Amitriptyline	Epinephrine	0.875	2.111	Major	4 (3/1)	The tricyclic increases the sympathomimetic effect	#EC9F9F	51.7397490622171	1
Amitriptyline	Donepezil	0.516	Inf	Moderate	2 (2/0)	Possible antagonism of action	#B32020	25.8698745311085	1
Amitriptyline	Dopamine	0.5	Inf	Major	1 (1/0)	The tricyclic increases the sympathomimetic effect	#B32020	12.9349372655543	1
Amitriptyline	Salbutamol	0.786	2.814	Moderate	10 (8/2)	The tricyclic increases the sympathomimetic effect	#E38D8D	129.349372655543	1
Amitriptyline	Ephedrine	0.5	2.814	Major	5 (4/1)	The tricyclic increases the sympathomimetic effect	#E38D8D	64.6746863277713	1
Indomethacin	Atenolol	1	-1.421	Moderate	2 (1/1)	Risk of inhibition of renal prostaglandins	#A9C9E1	25.8698745311085	1
Indomethacin	Losartan	1	-1.421	Moderate	2 (1/1)	Indomethacin decreases the effect of losartan	#A9C9E1	25.8698745311085	1
Indomethacin	Furosemide	0.505	-1.421	Moderate	2 (1/1)	The NSAID decreases the diuretic and antihypertensive effects of the loop diuretic	#A9C9E1	25.8698745311085	1
Indomethacin	Carvedilol	0.67	1.407	Moderate	3 (2/1)	Risk of inhibition of renal prostaglandins	#F5B2B2	38.8048117966628	1
Olanzapine	Donepezil	0.824	-1.184	Moderate	11 (6/5)	Possible antagonism of action	#AFCEE4	142.284309921097	0.0313211520820489
Atenolol	Diltiazem	0.806	-2.132	Major	5 (2/3)	Increased risk of bradycardia	#97BCD9	64.6746863277713	1
Atenolol	Ampicillin	1	-1.421	Moderate	4 (2/2)	Ampicillin decreases bioavailability of atenolol	#A9C9E1	51.7397490622171	1
Atenolol	Clonidine	0.913	2.111	Major	8 (6/2)	Increased hypertension when clonidine stopped	#EC9F9F	103.479498124434	1
Atenolol	Verapamil	1	-1.421	Major	2 (1/1)	Increased effect of both drugs	#A9C9E1	25.8698745311085	1
Atenolol	Epinephrine	0.861	-1.137	Moderate	9 (5/4)	Hypertension, then bradycardia	#B1CFE5	116.414435389988	1
Atenolol	Salmeterol	0.508	-1.421	Moderate	2 (1/1)	Antagonism	#A9C9E1	25.8698745311085	1
Atenolol	Formoterol	0.516	-1.421	Moderate	2 (1/1)	Antagonism	#A9C9E1	25.8698745311085	1
Atenolol	Salbutamol	0.873	1.307	Moderate	20 (13/7)	Antagonism	#F5B4B4	258.698745311085	1
Atenolol	Ibuprofen	0.75	-1.421	Moderate	2 (1/1)	Risk of inhibition of renal prostaglandins	#A9C9E1	25.8698745311085	1
Atenolol	Glipizide	0.859	4.222	Moderate	7 (6/1)	The beta-blocker decreases the symptoms of hypoglycemia	#D26767	90.5445608588798	1
Atenolol	Insulin aspart	0.152	-1.421	Moderate	2 (1/1)	The beta-blocker decreases the symptoms of hypoglycemia	#A9C9E1	25.8698745311085	1
Atenolol	Insulin detemir	0.017	-2.842	Moderate	3 (1/2)	The beta-blocker decreases the symptoms of hypoglycemia	#85AED1	38.8048117966628	1
Omeprazole	Alprazolam	0.695	6.333	Moderate	20 (18/2)	Omeprazole increases the effect of benzodiazepine	#B92E2E	258.698745311085	1
Omeprazole	Methotrexate	0.209	Inf	Major	5 (5/0)	Omeprazole increases the levels of methotrexate	#B32020	64.6746863277713	1
Omeprazole	Midazolam	0.661	1.173	Moderate	16 (10/6)	Omeprazole increases the effect of benzodiazepine	#F7B9B9	206.958996248868	1
Omeprazole	Diazepam	0.729	2.463	Moderate	9 (7/2)	Omeprazole increases the effect of benzodiazepine	#E89696	116.414435389988	1
Omeprazole	Triazolam	0.032	Inf	Moderate	1 (1/0)	Omeprazole increases the effect of benzodiazepine	#B32020	12.9349372655543	1
Omeprazole	Clonazepam	0.518	1.407	Moderate	6 (4/2)	Omeprazole increases the effect of benzodiazepine	#F5B2B2	77.6096235933256	1
Omeprazole	Cilostazol	0.835	-2.842	Major	6 (2/4)	Omeprazole increases the effect of cilostazol	#85AED1	77.6096235933256	1
Diltiazem	Amlodipine	0.885	1.809	Moderate	25 (18/7)	Increases the effect and toxicity of amlodipine	#F0A7A7	323.373431638857	1
Diltiazem	Buspirone	0.569	2.814	Moderate	10 (8/2)	The calcium channel blocker increases the effect and toxicity of buspirone	#E38D8D	129.349372655543	1
Diltiazem	Propranolol	0.514	Inf	Major	4 (4/0)	Increased risk of bradycardia	#B32020	51.7397490622171	1
Diltiazem	Simvastatin	0.737	2.814	Major	15 (12/3)	Increases the effect and toxicity of simvastatin	#E38D8D	194.024058983314	1
Diltiazem	Midazolam	0.778	1.151	Moderate	58 (36/22)	The calcium channel blocker increases the effect and toxicity of the benzodiazepine	#F7B9B9	750.226361402147	1
Diltiazem	Tacrolimus	1	Inf	Moderate	1 (1/0)	Increases levels of tacrolimus	#B32020	12.9349372655543	1
Diltiazem	Sirolimus	0.625	Inf	Moderate	1 (1/0)	Increases the effect and toxicity of sirolimus	#B32020	12.9349372655543	1
Diltiazem	Atorvastatin	0.883	1.093	Moderate	143 (87/56)	Increases the effect and toxicity of atorvastatin	#F8BABA	1849.69602897426	1
Diltiazem	Amiodarone	0.932	1.206	Major	38 (24/14)	Increased risk of cardiotoxicity and arrhythmias	#F7B7B7	491.527616091062	9.28006645672539e-09
Diltiazem	Cilostazol	0.67	-2.842	Major	3 (1/2)	Increases the effect of cilostazol	#85AED1	38.8048117966628	1
Sucralfate	Lansoprazole	0.505	-1.421	Moderate	2 (1/1)	Sucralfate decreases the effect of lansoprazole	#A9C9E1	25.8698745311085	1
Sucralfate	Levothyroxine	0.892	2.111	Minor	8 (6/2)	Sucralfate decreases the effect of levothyroxine	#EC9F9F	103.479498124434	1
