drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Doxycycline	Tazobactam	0.723	-1.837	None	23 (10/13)	Possible antagonism of action	#A5C6DF	131.316014844419	1
Metoprolol	Lidocaine	0.786	-1.287	Moderate	279 (146/133)	The beta-blocker increases the effect and toxicity of lidocaine	#AFCEE4	1592.9203539823	0.00568612452665467
Metoprolol	Indomethacin	0.944	1.416	Moderate	6 (4/2)	Risk of inhibition of renal prostaglandins	#F5B4B4	34.2563516985441	1
Metoprolol	Diltiazem	0.888	-1.256	Major	34 (18/16)	Increased risk of bradycardia	#AFCEE4	194.11932629175	3.49960484610176e-07
Metoprolol	Prazosin	0.511	-1.413	Moderate	4 (2/2)	Risk of hypotension at the beginning of therapy	#ACCCE3	22.8375677990294	1
Metoprolol	Fluoxetine	0.649	-1.413	Moderate	28 (14/14)	The SSRI increases the effect of the beta-blocker	#ACCCE3	159.862974593206	1
Metoprolol	Clonidine	0.907	-1.766	Major	45 (20/25)	Increased hypertension when clonidine stopped	#A6C7E0	256.922637739081	1.00894329899556e-06
Metoprolol	Verapamil	0.911	-2.934	Major	40 (13/27)	Increased effect of both drugs	#91B7D7	228.375677990294	1.67663970238749e-05
Metoprolol	Epinephrine	0.772	-1.12	Moderate	95 (53/42)	Hypertension, then bradycardia	#B2D0E5	542.392235226948	1
Metoprolol	Paroxetine	0.958	-1.413	Moderate	20 (10/10)	The SSRI increases the effect of the beta-blocker	#ACCCE3	114.187838995147	1
Metoprolol	Salmeterol	0.896	1.534	Moderate	19 (13/6)	Antagonism	#F5B2B2	108.47844704539	1
Metoprolol	Formoterol	0.931	1.769	Moderate	14 (10/4)	Antagonism	#F2AEAE	79.9314872966029	1
Metoprolol	Salbutamol	0.806	-1.177	Moderate	132 (72/60)	Antagonism	#B1CFE5	753.63973736797	1
Metoprolol	Glyburide	0.344	-2.826	Moderate	3 (1/2)	The beta-blocker decreases the symptoms of hypoglycemia	#93B8D7	17.1281758492721	1
Metoprolol	Ibuprofen	0.564	1.769	Moderate	42 (30/12)	Risk of inhibition of renal prostaglandins	#F2AEAE	239.794461889809	1
Metoprolol	Isoprenaline	1	Inf	Moderate	2 (2/0)	Antagonism	#B32020	11.4187838995147	1
Metoprolol	Glipizide	0.777	-1.06	Moderate	21 (12/9)	The beta-blocker decreases the symptoms of hypoglycemia	#B4D1E6	119.897230944904	1
Metoprolol	Sertraline	0.854	-1.177	Moderate	44 (24/20)	The SSRI increases the effect of the beta-blocker	#B1CFE5	251.213245789323	1
Metoprolol	Escitalopram	0.705	1.357	Minor	35 (23/12)	The SSRI increases the effect of the beta-blocker	#F6B6B6	199.828718241507	1
Metoprolol	Hydralazine	0.885	-1.597	Minor	98 (46/52)	Increased effect of both drugs	#A9C9E1	559.52041107622	3.3763274004517e-33
Ropinirole	Ciprofloxacin	0.032	Inf	Moderate	2 (2/0)	The quinolone increases the effect and toxicity of ropinirole	#B32020	11.4187838995147	1
Topiramate	Carbamazepine	0.062	Inf	Moderate	1 (1/0)	Carbamazepine may reduce levels of topiramate	#B32020	5.70939194975735	1
Topiramate	Ethinylestradiol	0.269	Inf	Moderate	4 (4/0)	Topiramate decreases the effect of estrogen	#B32020	22.8375677990294	1
Topiramate	Lithium cation	0.65	Inf	Moderate	5 (5/0)	Topiramate could modify lithium levels	#B32020	28.5469597487868	1
Theophylline	Clarithromycin	0.032	Inf	Moderate	1 (1/0)	Clarithromycin increases the effect and toxicity of theophylline	#B32020	5.70939194975735	1
Lidocaine	Atenolol	0.796	-1.13	Moderate	9 (5/4)	The beta-blocker increases the effect and toxicity of lidocaine	#B2D0E5	51.3845275478162	1
Lidocaine	Timolol	0.65	-1.413	Moderate	2 (1/1)	The beta-blocker increases the effect and toxicity of lidocaine	#ACCCE3	11.4187838995147	1
Lidocaine	Propranolol	0.648	-1.413	Moderate	14 (7/7)	The beta-blocker increases the effect and toxicity of lidocaine	#ACCCE3	79.9314872966029	1
Lidocaine	Labetalol	0.937	-1.356	Moderate	98 (50/48)	The beta-blocker increases the effect and toxicity of lidocaine	#AECDE3	559.52041107622	7.61126031879228e-12
Lidocaine	Carvedilol	0.773	-2.089	Moderate	114 (46/68)	The beta-blocker increases the effect and toxicity of lidocaine	#A0C3DD	650.870682272338	0.000165663899041916
Lidocaine	Darunavir	0.632	-5.651	Moderate	5 (1/4)	Possible increase in lidocaine levels	#5F92C1	28.5469597487868	1
Venlafaxine	Metoclopramide	0.269	2.123	Moderate	4 (3/1)	Possible serotoninergic syndrome with this combination	#F0A7A7	22.8375677990294	1
Conjugated estrogens	Prednisone	0.583	Inf	Moderate	2 (2/0)	The estrogenic agent increases the effect of corticosteroid	#B32020	11.4187838995147	1
Atomoxetine	Paroxetine	0.337	Inf	Major	1 (1/0)	The CYP2D6 inhibitor could increase the effect and toxicity of atomoxetine	#B32020	5.70939194975735	1
Morphine	Naltrexone	1	Inf	Major	1 (1/0)	Naltrexone may precipitate a withdrawal syndrome in opioid-dependent individuals	#B32020	5.70939194975735	1
Valproic acid	Lamotrigine	1	Inf	Major	3 (3/0)	Valproic acid increases the effect of lamotrigine	#B32020	17.1281758492721	1
Valproic acid	Carbamazepine	0.805	1.062	Moderate	5 (3/2)	Carbamazepine decreases the effect of valproic acid	#F9BCBC	28.5469597487868	0.010086405733564
Valproic acid	Risperidone	1	-2.826	Moderate	3 (1/2)	Risperidone increases the effect and toxicity of valproic acid	#93B8D7	17.1281758492721	1
Valproic acid	Acetylsalicylic acid	0.946	-2.22	Moderate	18 (7/11)	The salicylate increases the effect of valproic acid	#9FC1DD	102.769055095632	1
Valproic acid	Fosphenytoin	1	Inf	Moderate	1 (1/0)	Valproate increases the effect of hydantoin	#B32020	5.70939194975735	1
Acetaminophen	Warfarin	0.73	-1.334	Minor	35 (18/17)	Acetaminophen increases the anticoagulant effect	#AECDE3	199.828718241507	1
Piperacillin	Warfarin	0.891	-2.826	Moderate	9 (3/6)	The IV penicillin increases the anticoagulant effect	#93B8D7	51.3845275478162	1
Piperacillin	Rocuronium	0.642	-1.817	Moderate	80 (35/45)	The agent increases the effect of the muscle relaxant	#A6C7E0	456.751355980588	1.94730700397782e-20
Piperacillin	Ethinylestradiol	1	Inf	Moderate	3 (3/0)	This anti-infectious agent could decrease the effect of the oral contraceptive	#B32020	17.1281758492721	1
Piperacillin	Vecuronium	0.5	Inf	Moderate	1 (1/0)	The agent increases the effect of the muscle relaxant	#B32020	5.70939194975735	1
Amitriptyline	Phenylephrine	0.5	-1.009	Major	12 (7/5)	The tricyclic increases the sympathomimetic effect	#B4D1E6	68.5127033970882	1
Amitriptyline	Fluoxetine	0.809	1.651	Major	10 (7/3)	Fluoxetine increases the effect and toxicity of tricyclics	#F4B1B1	57.0939194975735	1
Amitriptyline	Duloxetine	0.83	2.123	Major	24 (18/6)	Possible increase in the levels of this agent when used with duloxetine	#F0A7A7	137.025406794176	0.0358458919300502
Amitriptyline	Clonidine	0.778	2.831	Major	5 (4/1)	The tricyclic decreases the effect of clonidine	#E99999	28.5469597487868	1
Amitriptyline	Epinephrine	0.605	2.831	Major	10 (8/2)	The tricyclic increases the sympathomimetic effect	#E99999	57.0939194975735	1
Amitriptyline	Pseudoephedrine	1	Inf	None	1 (1/0)	The tricyclic increases the sympathomimetic effect	#B32020	5.70939194975735	1
Amitriptyline	Salbutamol	0.815	2.932	Moderate	36 (29/7)	The tricyclic increases the sympathomimetic effect	#E89898	205.538110191265	1
Amitriptyline	Ephedrine	0.5	-1.413	Major	6 (3/3)	The tricyclic increases the sympathomimetic effect	#ACCCE3	34.2563516985441	1
Hydromorphone	Cimetidine	1	Inf	Moderate	1 (1/0)	Cimetidine increases the effect of the narcotic	#B32020	5.70939194975735	1
