drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Lamotrigine	Carbamazepine	0.329	1.412	Moderate	28 (16/12)	The risk or severity of adverse effects can be increased when Lamotrigine is combined with Carbamazepine.	#F5B2B2	5.48900141341786	3.39675275306916e-35
Glimepiride	Glucosamine	0.167	Inf	None	1 (1/0)		#B32020	0.196035764764924	0.329484449536502
Ezetimibe	Cholestyramine	0.095	1.059	Moderate	6 (3/3)	Cholestyramine can cause a decrease in the absorption of Ezetimibe resulting in a reduced serum concentration and potentially a decrease in efficacy.	#F9BCBC	1.17621458858954	1.09803783579328e-11
Fluvoxamine	Lithium cation	0.139	2.119	Major	3 (2/1)	Lithium may increase the serotonergic activities of Fluvoxamine.	#EDA1A1	0.588107294294771	0.000213758688859594
Cyclosporine	Sevelamer	0.167	Inf	Moderate	1 (1/0)	The serum concentration of Cyclosporine can be decreased when it is combined with Sevelamer.	#B32020	0.196035764764924	0.632150315878348
Digoxin	Furosemide	0.461	-3.776	Moderate	5 (1/4)	The risk or severity of adverse effects can be increased when Furosemide is combined with Digoxin.	#74A1CA	0.980178823824619	1.89852226483685e-11
Cyclosporine	Allopurinol	0.222	Inf	Moderate	2 (2/0)		#B32020	0.392071529529847	0.130419319082549
Cyclosporine	Sulfamethoxazole	0.435	-1.03	Major	23 (11/12)	Sulfamethoxazole may increase the nephrotoxic activities of Cyclosporine.	#B4D1E6	4.50882258959325	2.18225306029194e-27
Phenytoin	Furosemide	0.551	1.059	Minor	2 (1/1)	Phenytoin may decrease the diuretic activities of Furosemide.	#F9BCBC	0.392071529529847	0.00801378153190745
Fluconazole	Rifabutin	0.111	Inf	Moderate	1 (1/0)	The serum concentration of Rifabutin can be increased when it is combined with Fluconazole.	#B32020	0.196035764764924	0.735004734263726
Carbamazepine	Midazolam	0.125	1.271	Moderate	11 (6/5)	The metabolism of Midazolam can be increased when combined with Carbamazepine.	#F6B6B6	2.15639341241416	4.09395517221968e-12
Cyclosporine	Diltiazem	0.243	Inf	Moderate	1 (1/0)	The metabolism of Cyclosporine can be decreased when combined with Diltiazem.	#B32020	0.196035764764924	1
Omeprazole	Methotrexate	0.29	1.493	Major	106 (62/44)	The serum concentration of Methotrexate can be increased when it is combined with Omeprazole.	#F4B1B1	20.7797910650819	6.04969090571507e-41
Atenolol	Diltiazem	1	Inf	Major	1 (1/0)	Diltiazem may increase the hypotensive activities of Atenolol.	#B32020	0.196035764764924	1
Cyclosporine	Omeprazole	0.326	1.211	Moderate	45 (24/21)	The serum concentration of Cyclosporine can be increased when it is combined with Omeprazole.	#F7B7B7	8.82160941442157	4.30549435523826e-27
Fluvoxamine	Olanzapine	0.412	Inf	Moderate	2 (2/0)	The metabolism of Olanzapine can be decreased when combined with Fluvoxamine.	#B32020	0.392071529529847	0.108983406484077
Indomethacin	Methotrexate	0.279	1.589	Major	5 (3/2)	The serum concentration of Methotrexate can be increased when it is combined with Indomethacin.	#F3AFAF	0.980178823824619	1.71649766208846e-05
Nabumetone	Methotrexate	0.062	Inf	Major	1 (1/0)	The serum concentration of Methotrexate can be increased when it is combined with Nabumetone.	#B32020	0.196035764764924	1
Diltiazem	Atorvastatin	0.812	-2.832	Moderate	4 (1/3)	The serum concentration of Diltiazem can be increased when it is combined with Atorvastatin.	#8BB3D4	0.784143059059695	2.48348987930736e-07
Phenytoin	Lamotrigine	0.511	1.059	Moderate	2 (1/1)	The serum concentration of Lamotrigine can be decreased when it is combined with Phenytoin.	#F9BCBC	0.392071529529847	0.0438116873234619
Carbamazepine	Risperidone	0.347	-2.495	Moderate	51 (14/37)	The serum concentration of Risperidone can be decreased when it is combined with Carbamazepine.	#93B8D7	9.99782400301111	7.20972780588252e-23
Imipramine	Fluoxetine	0.542	1.059	Major	8 (4/4)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Imipramine.	#F9BCBC	1.56828611811939	5.99657351319486e-05
Trimethoprim	Methotrexate	0.365	-1.551	Major	37 (14/23)	The risk or severity of adverse effects can be increased when Trimethoprim is combined with Methotrexate.	#A8C8E1	7.25332329630218	1.56160475324451e-28
Fludrocortisone	Acetylsalicylic acid	0.054	Inf	Moderate	2 (2/0)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Fludrocortisone.	#B32020	0.392071529529847	0.222809658228286
Citalopram	Propranolol	0.318	-1.888	Moderate	12 (4/8)	The metabolism of Propranolol can be decreased when combined with Citalopram.	#A0C3DD	2.35242917717908	1.64171320079873e-12
Methotrexate	Sulfamethoxazole	0.377	-1.809	Moderate	35 (12/23)	The risk or severity of adverse effects can be increased when Sulfamethoxazole is combined with Methotrexate.	#A2C4DE	6.86125176677233	1.86896032324495e-27
Atomoxetine	Fluoxetine	0.205	-2.045	Major	38 (12/26)	The serum concentration of Atomoxetine can be increased when it is combined with Fluoxetine.	#9DC0DC	7.4493590610671	1.12727333948677e-11
Cyclosporine	Simvastatin	0.327	-1.416	Major	5 (2/3)	The serum concentration of Simvastatin can be increased when it is combined with Cyclosporine.	#ABCBE2	0.980178823824619	2.97774389646585e-05
Phenytoin	Oxcarbazepine	0.817	1.059	Moderate	2 (1/1)	The serum concentration of the active metabolites of Oxcarbazepine can be reduced when Oxcarbazepine is used in combination with Phenytoin resulting in a loss in efficacy.	#F9BCBC	0.392071529529847	0.201290536111944
Sumatriptan	Ergotamine	0.667	Inf	Major	2 (2/0)	Ergotamine may increase the vasoconstricting activities of Sumatriptan.	#B32020	0.392071529529847	0.283467568535401
Topiramate	Lithium cation	0.552	-1.888	Moderate	6 (2/4)	The serum concentration of Lithium can be increased when it is combined with Topiramate.	#A0C3DD	1.17621458858954	3.6288807345542e-06
Propranolol	Glyburide	1	Inf	Moderate	1 (1/0)	Propranolol may increase the hypoglycemic activities of Glyburide.	#B32020	0.196035764764924	1
Atomoxetine	Perphenazine	0.125	Inf	Moderate	1 (1/0)	The metabolism of Perphenazine can be decreased when combined with Atomoxetine.	#B32020	0.196035764764924	1
Carbamazepine	Aripiprazole	0.314	-2.989	Moderate	25 (6/19)	The serum concentration of Aripiprazole can be decreased when it is combined with Carbamazepine.	#86AFD2	4.90089411912309	2.13171044584007e-14
Paroxetine	Almotriptan	0.5	Inf	Major	1 (1/0)	The metabolism of Almotriptan can be decreased when combined with Paroxetine.	#B32020	0.196035764764924	1
Omeprazole	Diazepam	0.616	1.528	Moderate	149 (88/61)	The metabolism of Diazepam can be decreased when combined with Omeprazole.	#F3AFAF	29.2093289499736	1
Paroxetine	Risperidone	0.201	-3.147	Moderate	26 (6/20)	The metabolism of Risperidone can be decreased when combined with Paroxetine.	#83ADD1	5.09692988388802	9.14050625841521e-14
Propranolol	Rizatriptan	0.5	2.119	Moderate	3 (2/1)	The serum concentration of Rizatriptan can be increased when it is combined with Propranolol.	#EDA1A1	0.588107294294771	0.0501321094544758
Phenytoin	Trimethoprim	0.325	Inf	Moderate	2 (2/0)	The serum concentration of Phenytoin can be increased when it is combined with Trimethoprim.	#B32020	0.392071529529847	1
Phenytoin	Hydrocortisone	0.062	Inf	Moderate	1 (1/0)	The serum concentration of Hydrocortisone can be decreased when it is combined with Phenytoin.	#B32020	0.196035764764924	1
Atomoxetine	Haloperidol	0.156	-2.832	Major	8 (2/6)	The metabolism of Haloperidol can be decreased when combined with Atomoxetine.	#8BB3D4	1.56828611811939	0.000151634230569422
Methylphenidate	Carbamazepine	0.333	-2.383	None	74 (21/53)		#94B9D8	14.5066465926044	1.73966330194585e-06
Fluoxetine	Carvedilol	0.266	Inf	Moderate	2 (2/0)	The metabolism of Carvedilol can be decreased when combined with Fluoxetine.	#B32020	0.392071529529847	1
Citalopram	Pimozide	0.333	Inf	Major	1 (1/0)	The risk or severity of QTc prolongation can be increased when Citalopram is combined with Pimozide.	#B32020	0.196035764764924	1
Tacrolimus	Nifedipine	0.319	2.119	Moderate	3 (2/1)	The serum concentration of Tacrolimus can be increased when it is combined with Nifedipine.	#EDA1A1	0.588107294294771	0.218820259358495
Spironolactone	Losartan	0.045	Inf	Major	1 (1/0)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Losartan.	#B32020	0.196035764764924	1
Phenytoin	Topiramate	0.167	Inf	Moderate	1 (1/0)	The serum concentration of Phenytoin can be increased when it is combined with Topiramate.	#B32020	0.196035764764924	1
Citalopram	Acenocoumarol	1	Inf	None	1 (1/0)	The metabolism of Acenocoumarol can be decreased when combined with Citalopram.	#B32020	0.196035764764924	1
Phenytoin	Alprazolam	0.5	1.059	Moderate	2 (1/1)	The serum concentration of Phenytoin can be increased when it is combined with Alprazolam.	#F9BCBC	0.392071529529847	0.308486200482032
Paroxetine	Pimozide	0.118	Inf	Major	1 (1/0)	The serum concentration of Pimozide can be increased when it is combined with Paroxetine.	#B32020	0.196035764764924	1
Pimozide	Sertraline	0.43	-4.72	Major	12 (2/10)	Sertraline may increase the QTc-prolonging activities of Pimozide.	#5F92C1	2.35242917717908	3.26369164132816e-09
Paroxetine	Acenocoumarol	1	Inf	None	1 (1/0)	Paroxetine may increase the anticoagulant activities of Acenocoumarol.	#B32020	0.196035764764924	1
Cyclosporine	Atorvastatin	0.973	Inf	Major	1 (1/0)	The serum concentration of Atorvastatin can be increased when it is combined with Cyclosporine.	#B32020	0.196035764764924	1
Pimozide	Escitalopram	0.4	-1.888	Major	3 (1/2)	The risk or severity of QTc prolongation can be increased when Pimozide is combined with Escitalopram.	#A0C3DD	0.588107294294771	0.258329639134038
Methylprednisolone	Clarithromycin	0.756	-1.218	Major	158 (69/89)	The serum concentration of Methylprednisolone can be increased when it is combined with Clarithromycin.	#AFCEE4	30.9736508328579	1
Ciprofloxacin	Sevelamer	0.125	Inf	Moderate	1 (1/0)		#B32020	0.196035764764924	1
Nortriptyline	Carbamazepine	0.567	1.059	Moderate	2 (1/1)	The metabolism of Nortriptyline can be increased when combined with Carbamazepine.	#F9BCBC	0.392071529529847	1
Trimethoprim	Leucovorin	0.343	1.765	Major	8 (5/3)		#F1ABAB	1.56828611811939	0.00384470075795429
Sucralfate	Lansoprazole	0.604	2.648	Moderate	7 (5/2)		#E79494	1.37225035335447	0.178981003706478
Citalopram	Rizatriptan	0.515	1.059	Major	2 (1/1)	The risk or severity of adverse effects can be increased when Citalopram is combined with Rizatriptan.	#F9BCBC	0.392071529529847	0.701747102552736
Rifabutin	Clarithromycin	0.643	Inf	Moderate	1 (1/0)	The serum concentration of the active metabolites of Clarithromycin can be increased when Clarithromycin is used in combination with Rifabutin.	#B32020	0.196035764764924	1
Omeprazole	Alprazolam	0.755	1.261	Moderate	46 (25/21)	The metabolism of Alprazolam can be decreased when combined with Omeprazole.	#F7B7B7	9.01764517918649	1
Propranolol	Ibuprofen	0.211	1.4	Moderate	130 (74/56)	Ibuprofen may decrease the antihypertensive activities of Propranolol.	#F5B2B2	25.4846494194401	1
Topiramate	Carbamazepine	0.268	-1.416	Moderate	10 (4/6)	The serum concentration of Topiramate can be decreased when it is combined with Carbamazepine.	#ABCBE2	1.96035764764924	0.00264917357043322
Dihydroergotamine	Propranolol	0.5	Inf	Moderate	1 (1/0)	Dihydroergotamine may increase the atrioventricular blocking (AV block) activities of Propranolol.	#B32020	0.196035764764924	1
Omeprazole	Clonazepam	0.46	1.271	Moderate	33 (18/15)		#F6B6B6	6.46918023724248	1
Cyclosporine	Ciprofloxacin	0.461	-1.888	Moderate	6 (2/4)		#A0C3DD	1.17621458858954	0.000964254695082733
Acetylsalicylic acid	Methylprednisolone	0.418	1.589	Moderate	20 (12/8)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Methylprednisolone.	#F3AFAF	3.92071529529847	1
Cyclosporine	Azithromycin	0.299	2.648	Moderate	14 (10/4)	The metabolism of Cyclosporine can be decreased when combined with Azithromycin.	#E79494	2.74450070670893	1
Methotrexate	Ibuprofen	0.181	1.434	Major	113 (65/48)	The serum concentration of Methotrexate can be increased when it is combined with Ibuprofen.	#F5B2B2	22.1520414184364	1
Haloperidol	Carbamazepine	0.392	-4.72	Moderate	6 (1/5)	The metabolism of Haloperidol can be increased when combined with Carbamazepine.	#5F92C1	1.17621458858954	5.42485330501854e-05
Methotrexate	Naproxen	0.222	1.324	Major	18 (10/8)	The serum concentration of Methotrexate can be increased when it is combined with Naproxen.	#F6B6B6	3.52864376576863	0.0103904548195247
Acetylsalicylic acid	Ibuprofen	0.292	-1.091	Major	166 (77/89)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Ibuprofen.	#B2D0E5	32.5419369509773	1
Cyclosporine	Methotrexate	0.091	Inf	Moderate	1 (1/0)	The serum concentration of Methotrexate can be increased when it is combined with Cyclosporine.	#B32020	0.196035764764924	1
Fluoxetine	Nortriptyline	0.408	-1.888	Major	3 (1/2)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Nortriptyline.	#A0C3DD	0.588107294294771	1
Omeprazole	Halazepam	0.679	Inf	Moderate	3 (3/0)		#B32020	0.588107294294771	1
Sertraline	Carvedilol	0.029	Inf	Moderate	1 (1/0)	The metabolism of Carvedilol can be decreased when combined with Sertraline.	#B32020	0.196035764764924	1
Cyclosporine	Tacrolimus	0.165	1.059	Major	4 (2/2)	Tacrolimus may increase the nephrotoxic activities of Cyclosporine.	#F9BCBC	0.784143059059695	0.751742341202614
Acetaminophen	Acenocoumarol	0.197	-1.821	None	41 (14/27)	Acetaminophen may increase the anticoagulant activities of Acenocoumarol.	#A2C4DE	8.03746635536187	1
Diltiazem	Tacrolimus	0.194	1.059	Moderate	2 (1/1)	The metabolism of Tacrolimus can be decreased when combined with Diltiazem.	#F9BCBC	0.392071529529847	1
Methotrexate	Amoxicillin	0.133	1.752	Major	69 (43/26)	The serum concentration of Methotrexate can be increased when it is combined with Amoxicillin.	#F1ABAB	13.5264677687797	1
Lamotrigine	Norethisterone	0.053	Inf	Moderate	1 (1/0)		#B32020	0.196035764764924	1
Cyproheptadine	Fluoxetine	0.217	1.059	Moderate	2 (1/1)	The therapeutic efficacy of Fluoxetine can be decreased when used in combination with Cyproheptadine.	#F9BCBC	0.392071529529847	1
Carbamazepine	Simvastatin	0.501	-1.416	Moderate	5 (2/3)	The metabolism of Simvastatin can be increased when combined with Carbamazepine.	#ABCBE2	0.980178823824619	0.407808436314347
Amitriptyline	Fluoxetine	0.389	-1.259	Major	7 (3/4)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Amitriptyline.	#AFCEE4	1.37225035335447	0.228883295735245
Phenytoin	Diazepam	0.196	1.059	Moderate	2 (1/1)	The serum concentration of Phenytoin can be increased when it is combined with Diazepam.	#F9BCBC	0.392071529529847	1
Colestipol	Levothyroxine	0.293	-1.888	Moderate	3 (1/2)	The serum concentration of Levothyroxine can be decreased when it is combined with Colestipol.	#A0C3DD	0.588107294294771	0.241513944817318
Carbamazepine	Sertraline	0.197	1.059	Moderate	6 (3/3)	The metabolism of Carbamazepine can be decreased when combined with Sertraline.	#F9BCBC	1.17621458858954	1
Atenolol	Ibuprofen	0.334	1.236	Moderate	39 (21/18)	Ibuprofen may decrease the antihypertensive activities of Atenolol.	#F7B7B7	7.64539482583202	1
Metformin	Glucosamine	0.4	Inf	None	1 (1/0)		#B32020	0.196035764764924	1
Methotrexate	Acetylsalicylic acid	0.417	Inf	Major	2 (2/0)	The serum concentration of Methotrexate can be increased when it is combined with Acetylsalicylic acid.	#B32020	0.392071529529847	1
Medroxyprogesterone acetate	Phenobarbital	0.05	Inf	Moderate	1 (1/0)	The metabolism of Medroxyprogesterone acetate can be increased when combined with Phenobarbital.	#B32020	0.196035764764924	1
Levothyroxine	Iron	0.418	8.474	Moderate	9 (8/1)	The serum concentration of Levothyroxine can be decreased when it is combined with Iron.	#B32020	1.76432188288431	1
Phenytoin	Omeprazole	0.277	1.059	Moderate	4 (2/2)	The serum concentration of Omeprazole can be decreased when it is combined with Phenytoin.	#F9BCBC	0.784143059059695	1
Erythromycin	Pimozide	0.143	Inf	Major	1 (1/0)	The serum concentration of Pimozide can be increased when it is combined with Erythromycin.	#B32020	0.196035764764924	1
Repaglinide	Clarithromycin	0.045	Inf	Moderate	1 (1/0)	The serum concentration of Repaglinide can be increased when it is combined with Clarithromycin.	#B32020	0.196035764764924	1
Pyridostigmine	Prednisone	0.233	Inf	Moderate	2 (2/0)	The risk or severity of adverse effects can be increased when Prednisone is combined with Pyridostigmine.	#B32020	0.392071529529847	1
Sumatriptan	Escitalopram	0.25	Inf	Major	1 (1/0)	The risk or severity of adverse effects can be increased when Sumatriptan is combined with Escitalopram.	#B32020	0.196035764764924	1
Tramadol	Escitalopram	1	1.059	Major	2 (1/1)	Escitalopram may increase the neuroexcitatory activities of Tramadol.	#F9BCBC	0.392071529529847	1
Folic acid	Phenobarbital	0.121	1.059	Moderate	2 (1/1)	The serum concentration of Phenobarbital can be decreased when it is combined with Folic Acid.	#F9BCBC	0.392071529529847	1
Cyclosporine	Fluconazole	0.462	-1.888	Moderate	3 (1/2)	The serum concentration of Cyclosporine can be increased when it is combined with Fluconazole.	#A0C3DD	0.588107294294771	0.782532154593899
Carbamazepine	Atorvastatin	0.714	Inf	Moderate	1 (1/0)	The metabolism of Atorvastatin can be increased when combined with Carbamazepine.	#B32020	0.196035764764924	1
Prednisolone	Phenobarbital	0.058	-1.573	Moderate	8 (3/5)	The serum concentration of Prednisolone can be decreased when it is combined with Phenobarbital.	#A8C8E1	1.56828611811939	1
Atenolol	Insulin aspart	0.111	Inf	Moderate	1 (1/0)		#B32020	0.196035764764924	1
Bisoprolol	Ibuprofen	0.212	1.059	Moderate	34 (17/17)	Ibuprofen may decrease the antihypertensive activities of Bisoprolol.	#F9BCBC	6.66521600200741	1
Ethinylestradiol	Ursodeoxycholic acid	0.143	Inf	None	1 (1/0)	The therapeutic efficacy of Ursodeoxycholic acid can be decreased when used in combination with Ethinyl Estradiol.	#B32020	0.196035764764924	1
Pimozide	Josamycin	0.333	Inf	None	1 (1/0)		#B32020	0.196035764764924	1
Erythromycin	Methylprednisolone	0.827	2.383	Moderate	13 (9/4)	The metabolism of Methylprednisolone can be decreased when combined with Erythromycin.	#EA9B9B	2.54846494194401	1
Gentamicin	Cefuroxime	0.333	Inf	Moderate	1 (1/0)		#B32020	0.196035764764924	1
Doxycycline	Amoxicillin	0.43	1.259	Moderate	116 (63/53)	The therapeutic efficacy of Amoxicillin can be decreased when used in combination with Doxycycline.	#F7B7B7	22.7401487127312	1
Fluoxetine	Clomipramine	0.103	-7.552	Major	9 (1/8)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Clomipramine.	#1E61A5	1.76432188288431	2.2036757690364e-05
Levothyroxine	Cholestyramine	0.125	Inf	Moderate	1 (1/0)	The serum concentration of Levothyroxine can be decreased when it is combined with Cholestyramine.	#B32020	0.196035764764924	1
Valproic acid	Acetylsalicylic acid	0.244	1.589	Moderate	5 (3/2)	The serum concentration of Valproic Acid can be increased when it is combined with Acetylsalicylic acid.	#F3AFAF	0.980178823824619	1
Salbutamol	Doxepin	0.111	Inf	Moderate	1 (1/0)	The risk or severity of adverse effects can be increased when Doxepin is combined with Salbutamol.	#B32020	0.196035764764924	1
Ethinylestradiol	Phenobarbital	0.048	Inf	Major	1 (1/0)	The metabolism of Ethinyl Estradiol can be increased when combined with Phenobarbital.	#B32020	0.196035764764924	1
Ethinylestradiol	Amoxicillin	0.295	Inf	Moderate	44 (44/0)		#B32020	8.62557364965664	1
Acetaminophen	Isoniazid	0.341	-1.095	Moderate	54 (25/29)	The risk or severity of adverse effects can be increased when Isoniazid is combined with Acetaminophen.	#B2D0E5	10.5859312973059	1
Erythromycin	Simvastatin	0.833	2.119	Major	3 (2/1)	The serum concentration of Simvastatin can be increased when it is combined with Erythromycin.	#EDA1A1	0.588107294294771	1
Doxycycline	Isotretinoin	0.247	1.059	Major	6 (3/3)	The risk or severity of adverse effects can be increased when Doxycycline is combined with Isotretinoin.	#F9BCBC	1.17621458858954	1
Phenytoin	Prednisolone	0.1	Inf	Moderate	1 (1/0)	The serum concentration of Prednisolone can be decreased when it is combined with Phenytoin.	#B32020	0.196035764764924	1
Ibuprofen	Carvedilol	0.135	2.119	Moderate	12 (8/4)	Ibuprofen may decrease the antihypertensive activities of Carvedilol.	#EDA1A1	2.35242917717908	1
Tramadol	Carbamazepine	0.562	1.059	Moderate	2 (1/1)	Tramadol may increase the central nervous system depressant (CNS depressant) activities of Carbamazepine.	#F9BCBC	0.392071529529847	1
Amitriptyline	Epinephrine	0.333	Inf	Major	2 (2/0)	Amitriptyline may decrease the antihypertensive activities of Epinephrine.	#B32020	0.392071529529847	1
Fluoxetine	Carbamazepine	0.18	-1.888	Moderate	6 (2/4)	The metabolism of Carbamazepine can be decreased when combined with Fluoxetine.	#A0C3DD	1.17621458858954	1
Trimethoprim	Rifampicin	0.167	Inf	Moderate	2 (2/0)	The metabolism of Trimethoprim can be increased when combined with Rifampicin.	#B32020	0.392071529529847	1
Hydrocortisone	Rifampicin	0.444	Inf	Moderate	1 (1/0)	The serum concentration of Hydrocortisone can be decreased when it is combined with Rifampicin.	#B32020	0.196035764764924	1
Pyridostigmine	Prednisolone	0.045	Inf	Moderate	1 (1/0)	The risk or severity of adverse effects can be increased when Prednisolone is combined with Pyridostigmine.	#B32020	0.196035764764924	1
Moxifloxacin	Iron	1	Inf	Moderate	1 (1/0)		#B32020	0.196035764764924	1
Alendronic acid	Naproxen	0.5	Inf	Moderate	1 (1/0)	The risk or severity of adverse effects can be increased when Naproxen is combined with Alendronic acid.	#B32020	0.196035764764924	1
Amitriptyline	Salbutamol	0.275	2.383	Moderate	13 (9/4)	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Salbutamol.	#EA9B9B	2.54846494194401	1
Amitriptyline	Carbamazepine	0.208	1.059	Moderate	2 (1/1)	The metabolism of Amitriptyline can be increased when combined with Carbamazepine.	#F9BCBC	0.392071529529847	1
Topiramate	Ethinylestradiol	0.185	Inf	Moderate	2 (2/0)	The serum concentration of Ethinyl Estradiol can be decreased when it is combined with Topiramate.	#B32020	0.392071529529847	1
Omeprazole	Midazolam	0.411	3.178	Moderate	4 (3/1)		#E18888	0.784143059059695	1
Ciprofloxacin	Tizanidine	0.583	1.059	Major	2 (1/1)	Tizanidine may increase the QTc-prolonging activities of Ciprofloxacin.	#F9BCBC	0.392071529529847	1
Phenytoin	Prednisone	0.5	Inf	Moderate	1 (1/0)	The serum concentration of Prednisone can be decreased when it is combined with Phenytoin.	#B32020	0.196035764764924	1
Doxycycline	Iron	0.617	1.765	Moderate	8 (5/3)	Doxycycline can cause a decrease in the absorption of Iron resulting in a reduced serum concentration and potentially a decrease in efficacy.	#F1ABAB	1.56828611811939	1
Alprazolam	Clarithromycin	0.821	6.356	Moderate	7 (6/1)	The serum concentration of Alprazolam can be increased when it is combined with Clarithromycin.	#BF3C3C	1.37225035335447	1
Ethinylestradiol	Ketoconazole	1	Inf	Moderate	1 (1/0)	The metabolism of Ethinyl Estradiol can be decreased when combined with Ketoconazole.	#B32020	0.196035764764924	1
Omeprazole	Itraconazole	0.623	-1.731	Moderate	17 (6/11)	The serum concentration of Itraconazole can be decreased when it is combined with Omeprazole.	#A3C5DF	3.3326080010037	1
Fluoxetine	Dextromethorphan	0.307	1.236	Major	13 (7/6)	Fluoxetine may increase the serotonergic activities of Dextromethorphan.	#F7B7B7	2.54846494194401	1
Carbamazepine	Isotretinoin	0.14	Inf	Moderate	1 (1/0)		#B32020	0.196035764764924	1
Minocycline	Amoxicillin	0.384	1.271	Moderate	55 (30/25)	The therapeutic efficacy of Amoxicillin can be decreased when used in combination with Minocycline.	#F6B6B6	10.7819670620708	1
Tacrolimus	Atorvastatin	0.355	-1.888	Moderate	3 (1/2)	The risk or severity of adverse effects can be increased when Tacrolimus is combined with Atorvastatin.	#A0C3DD	0.588107294294771	1
Alendronic acid	Ibuprofen	0.544	-1.888	Moderate	15 (5/10)	The risk or severity of adverse effects can be increased when Ibuprofen is combined with Alendronic acid.	#A0C3DD	2.94053647147386	1
Fluoxetine	Sumatriptan	1	Inf	Major	1 (1/0)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Sumatriptan.	#B32020	0.196035764764924	1
Furosemide	Ibuprofen	0.176	-1.049	Moderate	19 (9/10)	The therapeutic efficacy of Furosemide can be decreased when used in combination with Ibuprofen.	#B4D1E6	3.72467953053355	1
Prednisone	Estradiol	0.173	Inf	Moderate	6 (6/0)	The serum concentration of Prednisone can be increased when it is combined with Estradiol.	#B32020	1.17621458858954	1
Methotrexate	Diclofenac	0.327	Inf	Major	2 (2/0)	The serum concentration of Methotrexate can be increased when it is combined with Diclofenac.	#B32020	0.392071529529847	1
Propranolol	Salbutamol	0.312	-1.079	Major	15 (7/8)		#B2D0E5	2.94053647147386	1
Diazepam	Clarithromycin	0.618	1.295	Moderate	20 (11/9)	The metabolism of Diazepam can be decreased when combined with Clarithromycin.	#F6B6B6	3.92071529529847	1
Hydrocortisone	Acetylsalicylic acid	0.077	Inf	Moderate	1 (1/0)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Hydrocortisone.	#B32020	0.196035764764924	1
Azithromycin	Acenocoumarol	0.114	1.059	None	4 (2/2)	The metabolism of Acenocoumarol can be decreased when combined with Azithromycin.	#F9BCBC	0.784143059059695	1
Prednisone	Acetylsalicylic acid	0.387	Inf	Moderate	5 (5/0)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Prednisone.	#B32020	0.980178823824619	1
Fluoxetine	Clarithromycin	0.4	1.059	Moderate	12 (6/6)	Clarithromycin may increase the QTc-prolonging activities of Fluoxetine.	#F9BCBC	2.35242917717908	1
