drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Haloperidol	Biperiden	0.62	-5.369	Moderate	14 (3/11)	The anticholinergic increases the risk of psychosis and tardive dyskinesia	#1E61A5	145.333748572615	2.63264548471643e-28
Haloperidol	Lithium cation	0.774	-4.393	Major	4 (1/3)	Possible extrapyramidal effects and neurotoxicity with this combination	#1E61A5	41.5239281636043	0.000381606763679838
Ciprofloxacin	Iron	0.101	Inf	Moderate	3 (3/0)	Formation of non-absorbable complexes	#B32020	31.1429461227032	1
Carbamazepine	Norethisterone	0.313	Inf	Major	3 (3/0)	This product may cause a slight decrease of contraceptive effect	#B32020	31.1429461227032	1
Carbamazepine	Ethinylestradiol	0.161	Inf	Major	2 (2/0)	This product might cause a slight decrease of contraceptive effect	#B32020	20.7619640818021	1
Propranolol	Methyldopa	0.097	Inf	Major	1 (1/0)	Possible hypertensive crisis	#B32020	10.3809820409011	1
Propranolol	Salbutamol	0.412	Inf	Major	1 (1/0)	Antagonism	#B32020	10.3809820409011	1
Propranolol	Ibuprofen	0.411	3.187	Moderate	17 (14/3)	Risk of inhibition of renal prostaglandins	#B32020	176.476694695318	1
Propranolol	Fenoterol	0.146	Inf	None	1 (1/0)	Antagonism	#B32020	10.3809820409011	1
Diclofenac	Warfarin	0.194	Inf	Major	1 (1/0)	The NSAID increases the anticoagulant effect	#B32020	10.3809820409011	1
Prednisone	Estradiol	0.171	Inf	Moderate	7 (7/0)	The estrogenic agent increases the effect of corticosteroid	#B32020	72.6668742863075	1
Prednisone	Ethinylestradiol	0.206	Inf	Moderate	14 (14/0)	The estrogenic agent increases the effect of corticosteroid	#B32020	145.333748572615	1
Warfarin	Hydrocortisone	0.065	Inf	Moderate	1 (1/0)	The corticosteroid alters the anticoagulant effect	#B32020	10.3809820409011	1
Warfarin	Ibuprofen	0.355	Inf	Major	1 (1/0)	The NSAID increases the anticoagulant effect	#B32020	10.3809820409011	1
Furosemide	Ibuprofen	0.756	Inf	Moderate	2 (2/0)	The NSAID decreases the diuretic and antihypertensive effects of the loop diuretic	#B32020	20.7619640818021	1
Clavulanic acid	Ethinylestradiol	0.281	Inf	None	5 (5/0)	This anti-infectious agent could decrease the effect of the oral contraceptive	#B32020	51.9049102045053	1
Prednisolone	Ethinylestradiol	0.273	Inf	Moderate	1 (1/0)	The estrogenic agent increases the effect of the corticosteroid	#B32020	10.3809820409011	1
Metronidazole	Lithium cation	0.344	Inf	Moderate	1 (1/0)	Metronidazole increases the effect and toxicity of lithium	#B32020	10.3809820409011	1
Acetylsalicylic acid	Ibuprofen	0.386	2.732	Major	5 (4/1)	Ibuprofen reduces ASA cardioprotective effects	#C13F3F	51.9049102045053	1
Methyldopa	Iron	0.677	Inf	Moderate	6 (6/0)	Iron decreases the absorption of dopa derivatives	#B32020	62.2858922454064	0.000921540506280752
Ethinylestradiol	Benzylpenicillin	0.056	Inf	Moderate	3 (3/0)	This anti-infectious agent could decrease the effect of the oral contraceptive	#B32020	31.1429461227032	1
Ethinylestradiol	Amoxicillin	0.264	Inf	Moderate	34 (34/0)	This anti-infectious agent could decrease the effect of the oral contraceptive	#B32020	352.953389390636	1
Ibuprofen	Lithium cation	0.161	Inf	Moderate	3 (3/0)	The NSAID increases serum levels of lithium	#B32020	31.1429461227032	1
Norfloxacin	Iron	0.141	Inf	None	7 (7/0)	Formation of non-absorbable complexes	#B32020	72.6668742863075	1
Fluconazole	Haloperidol	0.088	-Inf	Major	1 (0/1)	The imidazole increases the effect and toxicity of haloperidol	#1E61A5	10.3809820409011	1
Fluconazole	Simvastatin	0.935	-Inf	Major	1 (0/1)	Increased risk of myopathy/rhabdomyolysis	#1E61A5	10.3809820409011	1
Phenytoin	Valproic acid	0.311	-Inf	Moderate	1 (0/1)	Valproate increases the effect of hydantoin	#1E61A5	10.3809820409011	1
Doxycycline	Clavulanic acid	0.01	-Inf	None	1 (0/1)	Possible antagonism of action	#1E61A5	10.3809820409011	1
Valproic acid	Phenobarbital	0.505	-Inf	Moderate	2 (0/2)	Valproic acid increases the effect of barbiturate	#1E61A5	20.7619640818021	0.164092110420714
Amitriptyline	Carbamazepine	1	-Inf	Moderate	1 (0/1)	The tricyclics increases the effect of carbamazepine	#1E61A5	10.3809820409011	1
Omeprazole	Diazepam	0.452	-Inf	Moderate	1 (0/1)	Omeprazole increases the effect of benzodiazepine	#1E61A5	10.3809820409011	1
Haloperidol	Carbamazepine	0.698	-Inf	Moderate	3 (0/3)	Carbamazepine decreases the effect of haloperidol	#1E61A5	31.1429461227032	0.0930418033228925
Prednisone	Acetylsalicylic acid	0.589	-Inf	Moderate	2 (0/2)	The corticosteroid decreases the effect of salicylates	#1E61A5	20.7619640818021	1
Warfarin	Norfloxacin	0.355	-Inf	Major	1 (0/1)	The quinolone increases the anticoagulant effect	#1E61A5	10.3809820409011	1
Salbutamol	Carvedilol	0.355	-Inf	Major	1 (0/1)	Antagonism	#1E61A5	10.3809820409011	1
