drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Propranolol	Rizatriptan	0.318	3.917	Moderate	356 (287/69)	The serum concentration of Rizatriptan can be increased when it is combined with Propranolol.	#F4B1B1	32.235047827394	2.63981988910046e-149
Trihexyphenidyl	Haloperidol	0.507	-2.8	Moderate	40 (11/29)		#AECDE3	3.62191548622404	1.05771892772878e-64
Fluvoxamine	Clomipramine	0.401	-1.271	Major	134 (61/73)	The risk or severity of adverse effects can be increased when Fluvoxamine is combined with Clomipramine.	#B4D1E6	12.1334168788505	2.21624101317244e-120
Haloperidol	Lithium cation	0.359	-1.321	Major	101 (45/56)	Lithium may increase the neurotoxic activities of Haloperidol.	#B4D1E6	9.14533660271571	4.40895160459373e-92
Clozapine	Haloperidol	0.361	-1.545	Major	27 (11/16)	Clozapine may increase the QTc-prolonging activities of Haloperidol.	#B2D0E5	2.44479295320123	3.11513342852886e-34
Levothyroxine	Iron	0.215	74.26	Moderate	1118 (1104/14)	The serum concentration of Levothyroxine can be decreased when it is combined with Iron.	#B32020	101.232537839962	8.0165513800681e-27
Phenytoin	Lamotrigine	0.447	-1.644	Moderate	79 (31/48)	The serum concentration of Lamotrigine can be decreased when it is combined with Phenytoin.	#B2D0E5	7.15328308529249	1.0183709918027e-78
Amitriptyline	Duloxetine	0.326	4.268	Major	509 (417/92)	Duloxetine may increase the serotonergic activities of Amitriptyline.	#F3AFAF	46.088874562201	1.42455717096624e-70
Mesalazine	Mercaptopurine	0.356	-1.187	Moderate	36 (17/19)	The metabolism of Mercaptopurine can be decreased when combined with Mesalazine.	#B4D1E6	3.25972393760164	1.56426248740077e-45
Topiramate	Lithium cation	0.318	2.477	Moderate	167 (121/46)	The serum concentration of Lithium can be increased when it is combined with Topiramate.	#F7B7B7	15.1214971549854	1.88267117174553e-68
Ethinylestradiol	Amoxicillin	0.165	414.726	Moderate	2207 (2202/5)		#B32020	199.839186952412	1
Acetylsalicylic acid	Insulin aspart	0.315	-2.35	Moderate	543 (169/374)	Acetylsalicylic acid may increase the hypoglycemic activities of Insulin Aspart.	#AFCEE4	49.1675027254914	8.93275681749927e-196
Tacrolimus	Atorvastatin	0.427	-1.923	Moderate	312 (111/201)	The risk or severity of adverse effects can be increased when Tacrolimus is combined with Atorvastatin.	#B1CFE5	28.2509407925475	1.40439824956002e-104
Fenofibrate	Atorvastatin	0.469	-7.046	Major	565 (74/491)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Atorvastatin.	#9CBFDB	51.1595562429146	2.49437000839596e-249
Aprepitant	Dexamethasone	0.833	Inf	Moderate	3 (3/0)	The serum concentration of Dexamethasone can be increased when it is combined with Aprepitant.	#B32020	0.271643661466803	0.000116984319583417
Warfarin	Amiodarone	0.395	-3.717	Major	27 (6/21)	The therapeutic efficacy of Warfarin can be increased when used in combination with Amiodarone.	#A9C9E1	2.44479295320123	7.09989986049057e-40
Ranolazine	Diltiazem	0.372	-1.77	Major	8 (3/5)	The serum concentration of Ranolazine can be increased when it is combined with Diltiazem.	#B1CFE5	0.724383097244809	1.5507937671477e-13
Acetaminophen	Acenocoumarol	0.23	-1.419	None	1285 (550/735)	Acetaminophen may increase the anticoagulant activities of Acenocoumarol.	#B2D0E5	116.354034994947	1
Fluoxetine	Clomipramine	0.361	1.226	Major	366 (207/159)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Clomipramine.	#F9BCBC	33.14052669895	1.28537053812189e-80
Carbamazepine	Risperidone	0.396	-2.159	Moderate	182 (60/122)	The serum concentration of Risperidone can be decreased when it is combined with Carbamazepine.	#AFCEE4	16.4797154623194	4.58943848728381e-104
Fluvoxamine	Olanzapine	0.447	-2.218	Moderate	139 (45/94)	The metabolism of Olanzapine can be decreased when combined with Fluvoxamine.	#AFCEE4	12.5861563146286	1.44738551969778e-90
Diltiazem	Atorvastatin	0.517	-2.267	Moderate	116 (37/79)	The serum concentration of Diltiazem can be increased when it is combined with Atorvastatin.	#AFCEE4	10.5035549100497	4.94788866585983e-69
Raloxifene	Estriol	0.588	Inf	None	4 (4/0)		#B32020	0.362191548622404	1.01173188092111e-05
Tramadol	Citalopram	0.244	2.879	Major	1136 (856/280)	Citalopram may increase the neuroexcitatory activities of Tramadol.	#F5B4B4	102.862399808763	1
Digoxin	Verapamil	0.441	-1.239	Moderate	13 (6/7)	The metabolism of Digoxin can be decreased when combined with Verapamil.	#B4D1E6	1.17712253302281	4.28034205543116e-13
Amitriptyline	Fluoxetine	0.318	5.392	Major	565 (481/84)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Amitriptyline.	#F1ABAB	51.1595562429146	1
Tramadol	Fluoxetine	0.243	4.462	Major	832 (687/145)	Fluoxetine may increase the neuroexcitatory activities of Tramadol.	#F2AEAE	75.3358421134601	1
Prazosin	Nadolol	0.394	1.413	Moderate	5 (3/2)	Nadolol may increase the orthostatic hypotensive activities of Prazosin.	#F8BABA	0.452739435778006	1.34591609618174e-07
Spironolactone	Enalapril	0.477	-2.182	Major	281 (92/189)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Enalapril.	#AFCEE4	25.4439562907239	2.05699381445072e-77
Methotrexate	Naproxen	0.272	2.123	Major	550 (381/169)	The serum concentration of Methotrexate can be increased when it is combined with Naproxen.	#F7B7B7	49.8013379355806	1
Digoxin	Propafenone	0.536	Inf	Moderate	3 (3/0)	The serum concentration of Digoxin can be increased when it is combined with Propafenone.	#B32020	0.271643661466803	0.0943730247990159
Omeprazole	Ketazolam	0.338	1.892	None	692 (462/230)		#F7B9B9	62.659137911676	1
Acetylsalicylic acid	Ibuprofen	0.23	-1.254	Major	2735 (1254/1481)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Ibuprofen.	#B4D1E6	247.648471370569	1
Simvastatin	Fenofibrate	0.426	-6.371	Major	672 (96/576)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Simvastatin.	#9FC1DD	60.8481801685639	2.19541842100046e-132
Propranolol	Ibuprofen	0.252	2.326	Moderate	1374 (978/396)	Ibuprofen may decrease the antihypertensive activities of Propranolol.	#F7B7B7	124.412796951796	1
Atenolol	Ibuprofen	0.196	-1.012	Moderate	1553 (795/758)	Ibuprofen may decrease the antihypertensive activities of Atenolol.	#B4D1E6	140.620868752649	1
Repaglinide	Gliclazide	0.248	-2.257	None	50 (16/34)	Repaglinide may increase the hypoglycemic activities of Gliclazide.	#AFCEE4	4.52739435778006	4.5710098532432e-37
Repaglinide	Glyburide	0.302	1.036	None	21 (11/10)	Repaglinide may increase the hypoglycemic activities of Glyburide.	#F9BCBC	1.90150563026762	5.35711721532939e-14
Prednisone	Acetylsalicylic acid	0.358	1.295	Moderate	798 (462/336)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Prednisone.	#F9BCBC	72.2572139501697	1
Tramadol	Paroxetine	0.229	2.602	Major	971 (713/258)	Paroxetine may increase the neuroexcitatory activities of Tramadol.	#F6B6B6	87.9219984280887	1
Fenofibrate	Rosuvastatin	0.5	-6.473	Major	149 (21/128)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Rosuvastatin.	#9FC1DD	13.4916351861846	9.48524455219309e-94
Clozapine	Clonazepam	0.36	-1.972	Moderate	60 (21/39)	The risk or severity of adverse effects can be increased when Clonazepam is combined with Clozapine.	#B1CFE5	5.43287322933607	2.05091683498125e-43
Topiramate	Carbamazepine	0.455	-1.171	Moderate	164 (78/86)	The serum concentration of Topiramate can be decreased when it is combined with Carbamazepine.	#B4D1E6	14.8498534935186	5.27752919344006e-51
Bisoprolol	Ibuprofen	0.159	-1.201	Moderate	1543 (724/819)	Ibuprofen may decrease the antihypertensive activities of Bisoprolol.	#B4D1E6	139.715389881093	1
Glimepiride	Repaglinide	0.201	-1.517	None	17 (7/10)	Glimepiride may increase the hypoglycemic activities of Repaglinide.	#B2D0E5	1.53931408164522	1.02145139968951e-13
Haloperidol	Carbamazepine	0.445	-2.788	Moderate	87 (24/63)	The metabolism of Haloperidol can be increased when combined with Carbamazepine.	#AECDE3	7.8776661825373	2.31088170463097e-64
Acetylsalicylic acid	Gliclazide	0.397	-3.554	None	326 (75/251)	Acetylsalicylic acid may increase the hypoglycemic activities of Gliclazide.	#ABCBE2	29.518611212726	1.97921571486129e-101
Tramadol	Escitalopram	0.222	2.837	Major	634 (476/158)	Escitalopram may increase the neuroexcitatory activities of Tramadol.	#F6B6B6	57.4073604566511	1
Propranolol	Paroxetine	0.33	2.282	Moderate	380 (269/111)	The metabolism of Propranolol can be decreased when combined with Paroxetine.	#F7B7B7	34.4081971191284	1
Methadone	Primidone	0.25	Inf	Major	1 (1/0)	The serum concentration of Methadone can be decreased when it is combined with Primidone.	#B32020	0.0905478871556011	1
Phenytoin	Oxcarbazepine	0.381	-1.96	Moderate	37 (13/24)	The serum concentration of the active metabolites of Oxcarbazepine can be reduced when Oxcarbazepine is used in combination with Phenytoin resulting in a loss in efficacy.	#B1CFE5	3.35027182475724	1.68330417104596e-26
Diltiazem	Amiodarone	0.485	-2.124	Major	15 (5/10)	The risk or severity of bradycardia can be increased when Diltiazem is combined with Amiodarone.	#AFCEE4	1.35821830733402	7.21467849427274e-15
Simvastatin	Gemfibrozil	0.271	-4.756	Major	526 (96/430)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Simvastatin.	#A5C6DF	47.6281886438462	7.50657774673101e-14
Fluoxetine	Propranolol	0.297	4.113	Moderate	263 (214/49)	The metabolism of Propranolol can be decreased when combined with Fluoxetine.	#F3AFAF	23.8140943219231	1
Acetylsalicylic acid	Acenocoumarol	0.364	-2.199	None	218 (71/147)	Acetylsalicylic acid may increase the anticoagulant activities of Acenocoumarol.	#AFCEE4	19.739439399921	3.68678629670477e-42
Fluoxetine	Risperidone	0.383	-1.274	Moderate	275 (125/150)	The metabolism of Risperidone can be decreased when combined with Fluoxetine.	#B4D1E6	24.9006689677903	1.67875665641271e-20
Carbamazepine	Simvastatin	0.365	-1.556	Moderate	212 (86/126)	The metabolism of Simvastatin can be increased when combined with Carbamazepine.	#B2D0E5	19.1961520769874	5.04356099721043e-10
Alprazolam	Clarithromycin	0.209	2.301	Moderate	978 (694/284)	The serum concentration of Alprazolam can be increased when it is combined with Clarithromycin.	#F7B7B7	88.5558336381779	1
Sucralfate	Lansoprazole	0.425	1.364	Moderate	71 (42/29)		#F9BCBC	6.42889998804768	1.41555194531078e-23
Acetylsalicylic acid	Insulin detemir	0.358	-2.257	Moderate	125 (40/85)	Acetylsalicylic acid may increase the hypoglycemic activities of Insulin Detemir.	#AFCEE4	11.3184858944501	1.43066995592807e-48
Acetylsalicylic acid	Insulin glulisine	0.28	-1.923	Moderate	104 (37/67)	Acetylsalicylic acid may increase the hypoglycemic activities of Insulin Glulisine.	#B1CFE5	9.41698026418252	1.13582105266044e-35
Pyridostigmine	Prednisone	0.336	1.444	Moderate	76 (46/30)	The risk or severity of adverse effects can be increased when Prednisone is combined with Pyridostigmine.	#F8BABA	6.88163942382568	4.9477605582766e-28
Acetylsalicylic acid	Glyburide	0.4	-3.306	Moderate	181 (44/137)	Acetylsalicylic acid may increase the hypoglycemic activities of Glyburide.	#ABCBE2	16.3891675751638	2.53109464408049e-69
Cyclosporine	Tacrolimus	0.114	1.413	Major	30 (18/12)	Tacrolimus may increase the nephrotoxic activities of Cyclosporine.	#F8BABA	2.71643661466803	9.64859574425675e-14
Fluoxetine	Lithium cation	0.34	1.436	Major	154 (93/61)	Lithium may increase the serotonergic activities of Fluoxetine.	#F8BABA	13.9443746219626	6.15540696901985e-16
Allopurinol	Acenocoumarol	0.36	-4.779	None	99 (18/81)	Allopurinol may increase the anticoagulant activities of Acenocoumarol.	#A5C6DF	8.96424082840451	1.26867438328152e-26
Citalopram	Propranolol	0.307	2.039	Moderate	326 (223/103)	The metabolism of Propranolol can be decreased when combined with Citalopram.	#F7B9B9	29.518611212726	1
Omeprazole	Itraconazole	0.274	1.43	Moderate	1010 (609/401)	The serum concentration of Itraconazole can be decreased when it is combined with Omeprazole.	#F8BABA	91.4533660271571	1
Paroxetine	Risperidone	0.393	-1.897	Moderate	365 (131/234)	The metabolism of Risperidone can be decreased when combined with Paroxetine.	#B1CFE5	33.0499788117944	7.00296888931869e-16
Propranolol	Sertraline	0.337	2.074	Moderate	221 (152/69)	The metabolism of Propranolol can be decreased when combined with Sertraline.	#F7B9B9	20.0110830613878	0.106133016988313
Methotrexate	Ibuprofen	0.184	2.315	Major	581 (413/168)	The serum concentration of Methotrexate can be increased when it is combined with Ibuprofen.	#F7B7B7	52.6083224374042	1
Ramipril	Spironolactone	0.464	-2.377	Major	68 (21/47)	The risk or severity of adverse effects can be increased when Ramipril is combined with Spironolactone.	#AFCEE4	6.15725632658088	9.72140514934348e-30
Cyclosporine	Omeprazole	0.35	-1.211	Moderate	274 (128/146)	The serum concentration of Cyclosporine can be increased when it is combined with Omeprazole.	#B4D1E6	24.8101210806347	1
Citalopram	Rizatriptan	0.211	6.624	Major	233 (204/29)	The risk or severity of adverse effects can be increased when Citalopram is combined with Rizatriptan.	#EEA4A4	21.0976577072551	1
Propranolol	Escitalopram	0.311	1.614	None	247 (156/91)		#F8BABA	22.3653281274335	0.378791222285674
Pioglitazone	Gemfibrozil	0.309	-1.858	Major	22 (8/14)	The metabolism of Pioglitazone can be decreased when combined with Gemfibrozil.	#B1CFE5	1.99205351742322	6.41691460408516e-09
Cyclosporine	Methotrexate	0.219	-1.128	Moderate	33 (16/17)	The serum concentration of Methotrexate can be increased when it is combined with Cyclosporine.	#B4D1E6	2.98808027613484	9.96374217976747e-19
Spironolactone	Losartan	0.435	-1.838	Major	71 (26/45)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Losartan.	#B1CFE5	6.42889998804768	1.63555493998104e-25
Venlafaxine	Metoclopramide	0.133	3.71	Moderate	326 (260/66)	The risk or severity of adverse effects can be increased when Metoclopramide is combined with Venlafaxine.	#F4B1B1	29.518611212726	1
Omeprazole	Midazolam	0.258	1.352	Moderate	263 (155/108)		#F9BCBC	23.8140943219231	1
Sulfasalazine	Mercaptopurine	0.193	2.825	Moderate	4 (3/1)		#F6B6B6	0.362191548622404	0.00928481185470947
Fluconazole	Alprazolam	0.197	3.686	Major	575 (458/117)	The metabolism of Alprazolam can be decreased when combined with Fluconazole.	#F4B1B1	52.0650351144706	1
Glimepiride	Gemfibrozil	0.371	-3.628	Moderate	53 (12/41)	The metabolism of Glimepiride can be decreased when combined with Gemfibrozil.	#A9C9E1	4.79903801924686	1.54495032445765e-20
Ibuprofen	Lithium cation	0.141	1.172	Moderate	541 (300/241)	The serum concentration of Lithium can be increased when it is combined with Ibuprofen.	#F9BCBC	48.9864069511802	1
Methotrexate	Amoxicillin	0.121	1.963	Major	549 (371/178)	The serum concentration of Methotrexate can be increased when it is combined with Amoxicillin.	#F7B9B9	49.710790048425	1
Prednisone	Estradiol	0.21	283.452	Moderate	302 (301/1)	The serum concentration of Prednisone can be increased when it is combined with Estradiol.	#B32020	27.3454619209915	1
Citalopram	Zolmitriptan	0.223	7.779	Major	213 (190/23)	The risk or severity of adverse effects can be increased when Citalopram is combined with Zolmitriptan.	#EC9F9F	19.286699964143	1
Disopyramide	Bisoprolol	0.42	-1.062	Major	4 (2/2)	Disopyramide may increase the bradycardic activities of Bisoprolol.	#B4D1E6	0.362191548622404	0.000439878486408428
Ezetimibe	Cholestyramine	0.295	-2.124	Moderate	27 (9/18)	Cholestyramine can cause a decrease in the absorption of Ezetimibe resulting in a reduced serum concentration and potentially a decrease in efficacy.	#AFCEE4	2.44479295320123	8.64162737180011e-17
Spironolactone	Telmisartan	0.443	1.48	Major	18 (11/7)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Telmisartan.	#F8BABA	1.62986196880082	2.32703587405625e-06
Sulfasalazine	Azathioprine	0.462	-1.448	Moderate	26 (11/15)		#B2D0E5	2.35424506604563	7.59008724700025e-19
Trospium	Tolterodine	0.287	1.256	Moderate	7 (4/3)	The risk or severity of adverse effects can be increased when Trospium is combined with Tolterodine.	#F9BCBC	0.633835210089208	1.6600348234131e-07
Amitriptyline	Salbutamol	0.219	3.497	Moderate	509 (401/108)	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Salbutamol.	#F5B2B2	46.088874562201	1
Prazosin	Verapamil	0.182	Inf	Moderate	1 (1/0)	The risk or severity of hypotension can be increased when Prazosin is combined with Verapamil.	#B32020	0.0905478871556011	1
Omeprazole	Flurazepam	0.279	1.469	Moderate	215 (131/84)		#F8BABA	19.4677957384542	1
Furosemide	Ibuprofen	0.278	1.438	Moderate	690 (417/273)	The therapeutic efficacy of Furosemide can be decreased when used in combination with Ibuprofen.	#F8BABA	62.4780421373648	1
Prednisone	Ethinylestradiol	0.174	Inf	Moderate	363 (363/0)	The serum concentration of Prednisone can be increased when it is combined with Ethinyl Estradiol.	#B32020	32.8688830374832	1
Cyclosporine	Allopurinol	0.372	-4.911	Moderate	45 (8/37)		#A5C6DF	4.07465492200205	9.16034250569991e-21
Diltiazem	Simvastatin	0.481	-1.884	Major	86 (31/55)	The serum concentration of Simvastatin can be increased when it is combined with Diltiazem.	#B1CFE5	7.7871182953817	3.36264713823442e-14
Spironolactone	Mitotane	0.5	Inf	Major	1 (1/0)	The therapeutic efficacy of Mitotane can be decreased when used in combination with Spironolactone.	#B32020	0.0905478871556011	1
Cyclosporine	Atorvastatin	0.374	-2.773	Major	65 (18/47)	The serum concentration of Atorvastatin can be increased when it is combined with Cyclosporine.	#AECDE3	5.88561266511407	1.75657691515699e-23
Paroxetine	Rizatriptan	0.235	7.405	Major	195 (173/22)	The risk or severity of adverse effects can be increased when Paroxetine is combined with Rizatriptan.	#EDA1A1	17.6568379953422	1
Imipramine	Duloxetine	0.324	2.707	Major	31 (23/8)	Duloxetine may increase the serotonergic activities of Imipramine.	#F6B6B6	2.80698450182363	3.97115727401209e-10
Fluoxetine	Rizatriptan	0.219	19.372	Major	151 (144/7)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Rizatriptan.	#D66F6F	13.6727309604958	1
Rifabutin	Warfarin	0.111	Inf	None	1 (1/0)	The metabolism of Warfarin can be increased when combined with Rifabutin.	#B32020	0.0905478871556011	1
Colestipol	Ursodeoxycholic acid	0.497	-1.062	None	6 (3/3)	The serum concentration of Ursodeoxycholic acid can be decreased when it is combined with Colestipol.	#B4D1E6	0.543287322933607	5.45661489676008e-05
Phenytoin	Dexamethasone	0.351	-1.307	Moderate	29 (13/16)	The serum concentration of Dexamethasone can be decreased when it is combined with Phenytoin.	#B4D1E6	2.62588872751243	3.63299323753292e-11
Zolmitriptan	Paroxetine	0.229	5.583	Major	194 (166/28)	The risk or severity of adverse effects can be increased when Zolmitriptan is combined with Paroxetine.	#F0A9A9	17.5662901081866	1
Trospium	Solifenacin	0.201	Inf	Moderate	5 (5/0)	The risk or severity of adverse effects can be increased when Trospium is combined with Solifenacin.	#B32020	0.452739435778006	0.0101854858704269
Methotrexate	Flurbiprofen	0.281	1.413	Major	10 (6/4)	The serum concentration of Methotrexate can be increased when it is combined with Flurbiprofen.	#F8BABA	0.905478871556011	9.97374141992141e-08
Zolmitriptan	Fluoxetine	0.228	10.141	Major	153 (140/13)	The risk or severity of adverse effects can be increased when Zolmitriptan is combined with Fluoxetine.	#E89696	13.853826734807	1
Clonidine	Clomipramine	0.248	1.413	Major	5 (3/2)	Clomipramine may decrease the antihypertensive activities of Clonidine.	#F8BABA	0.452739435778006	0.00603460768063099
Amitriptyline	Carbamazepine	0.409	1.69	Moderate	109 (70/39)	The metabolism of Amitriptyline can be increased when combined with Carbamazepine.	#F8BABA	9.86971969996052	0.0890013118193648
Fluvoxamine	Lithium cation	0.381	-2.351	Major	45 (14/31)	Lithium may increase the serotonergic activities of Fluvoxamine.	#AFCEE4	4.07465492200205	9.81268762951454e-28
Torasemide	Ibuprofen	0.221	1.997	Moderate	387 (263/124)	The therapeutic efficacy of Torasemide can be decreased when used in combination with Ibuprofen.	#F7B9B9	35.0420323292176	1
Cyclosporine	Sulfamethoxazole	0.35	-2.532	Major	44 (13/31)	Sulfamethoxazole may increase the nephrotoxic activities of Cyclosporine.	#AECDE3	3.98410703484645	3.59286992590749e-27
Carbamazepine	Atorvastatin	0.348	-1.456	Moderate	83 (35/48)	The metabolism of Atorvastatin can be increased when combined with Carbamazepine.	#B2D0E5	7.51547463391489	0.031735554521111
Spironolactone	Quinapril	0.481	Inf	Major	3 (3/0)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Quinapril.	#B32020	0.271643661466803	1
Fluoxetine	Clarithromycin	0.177	5.197	Moderate	339 (287/52)	Clarithromycin may increase the QTc-prolonging activities of Fluoxetine.	#F1ABAB	30.6957337457488	1
Rizatriptan	Escitalopram	0.198	6.481	Major	134 (117/17)	The risk or severity of adverse effects can be increased when Rizatriptan is combined with Escitalopram.	#EFA6A6	12.1334168788505	1
Phenytoin	Topiramate	0.465	-1.844	Moderate	52 (19/33)	The serum concentration of Phenytoin can be increased when it is combined with Topiramate.	#B1CFE5	4.70849013209126	2.38420431611457e-18
Alendronic acid	Ibuprofen	0.217	2.962	Moderate	286 (217/69)	The risk or severity of adverse effects can be increased when Ibuprofen is combined with Alendronic acid.	#F5B4B4	25.8966957265019	1
Fluconazole	Diazepam	0.284	3.242	Moderate	622 (482/140)	The metabolism of Diazepam can be decreased when combined with Fluconazole.	#F5B2B2	56.3207858107839	1
Azathioprine	Acenocoumarol	0.299	1.143	None	31 (17/14)	Azathioprine may decrease the anticoagulant activities of Acenocoumarol.	#F9BCBC	2.80698450182363	1.69914843711693e-06
Cyclosporine	Carvedilol	0.316	-2.301	Moderate	19 (6/13)	The serum concentration of Cyclosporine can be increased when it is combined with Carvedilol.	#AFCEE4	1.72040985595642	1.06291988829343e-11
Diazepam	Clarithromycin	0.319	1.925	Moderate	904 (607/297)	The metabolism of Diazepam can be decreased when combined with Clarithromycin.	#F7B9B9	81.8552899886634	1
Zolmitriptan	Escitalopram	0.254	5.274	Major	132 (112/20)	The risk or severity of adverse effects can be increased when Zolmitriptan is combined with Escitalopram.	#F1ABAB	11.9523211045393	1
Citalopram	Clarithromycin	0.179	2.445	Major	446 (322/124)	Clarithromycin may increase the QTc-prolonging activities of Citalopram.	#F7B7B7	40.3843576713981	1
Prednisone	Acenocoumarol	0.253	-1.364	None	201 (88/113)		#B4D1E6	18.2001253182758	1
Phenytoin	Furosemide	0.255	-1.062	Minor	24 (12/12)	Phenytoin may decrease the diuretic activities of Furosemide.	#B4D1E6	2.17314929173443	4.27344020984557e-06
Clozapine	Flunitrazepam	0.415	-1.062	None	4 (2/2)	The risk or severity of adverse effects can be increased when Flunitrazepam is combined with Clozapine.	#B4D1E6	0.362191548622404	0.035699165381884
Tacrolimus	Nifedipine	0.434	-2.906	Moderate	71 (19/52)	The serum concentration of Tacrolimus can be increased when it is combined with Nifedipine.	#ACCCE3	6.42889998804768	2.38527478262362e-41
Acetaminophen	Warfarin	0.238	-1.491	Minor	214 (89/125)	Acetaminophen may increase the anticoagulant activities of Warfarin.	#B2D0E5	19.3772478512986	1
Tramadol	Carbamazepine	0.367	1.057	Moderate	174 (92/82)	Tramadol may increase the central nervous system depressant (CNS depressant) activities of Carbamazepine.	#F9BCBC	15.7553323650746	1
Bisoprolol	Gliclazide	0.376	-2.753	None	97 (27/70)	Bisoprolol may increase the hypoglycemic activities of Gliclazide.	#AECDE3	8.78314505409331	2.29988660737526e-12
Sumatriptan	Ergotamine	0.447	2.463	Major	47 (34/13)	Ergotamine may increase the vasoconstricting activities of Sumatriptan.	#F7B7B7	4.25575069631325	4.61914086518518e-09
Atorvastatin	Gemfibrozil	0.339	-8.528	Major	289 (32/257)	The risk or severity of adverse effects can be increased when Gemfibrozil is combined with Atorvastatin.	#96BBD9	26.1683393879687	2.63297665022117e-22
Carbamazepine	Sertraline	0.31	1.156	Moderate	98 (54/44)	The metabolism of Carbamazepine can be decreased when combined with Sertraline.	#F9BCBC	8.87369294124891	0.884269005773495
Propafenone	Acenocoumarol	0.5	-1.858	None	11 (4/7)	The serum concentration of Acenocoumarol can be increased when it is combined with Propafenone.	#B1CFE5	0.996026758711612	9.65303734703262e-08
Dextromethorphan	Paroxetine	0.202	3.148	Major	291 (224/67)	Paroxetine may increase the serotonergic activities of Dextromethorphan.	#F5B4B4	26.3494351622799	1
