drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Esmolol	Ibuprofen	0.314	-1.96	Moderate	4 (2/2)	Risk of inhibition of renal prostaglandins	#9ABEDB	17.1895143962183	1
Phentermine	Fluoxetine	0.516	Inf	Major	2 (2/0)	Risk of serotoninergic syndrome	#B32020	8.59475719810915	1
Tramadol	Fluoxetine	1	Inf	Major	2 (2/0)	Increased risk of serotonin syndrome	#B32020	8.59475719810915	1
Tramadol	Paroxetine	0.062	Inf	Major	1 (1/0)	Risk of serotoninergic syndrome	#B32020	4.29737859905458	1
Tramadol	Escitalopram	0.676	-3.92	Major	6 (2/4)	Increased risk of serotonin syndrome	#6697C4	25.7842715943275	1
Fluconazole	Amitriptyline	0.613	Inf	Moderate	5 (5/0)	The imidazole increases the effect and toxicity of the tricyclic	#B32020	21.4868929952729	1
Fluconazole	Alprazolam	0.221	3.061	Major	7 (6/1)	Increases the effect of the benzodiazepine	#DF8383	30.081650193382	1
Fluconazole	Haloperidol	1	-1.96	Major	2 (1/1)	The imidazole increases the effect and toxicity of haloperidol	#9ABEDB	8.59475719810915	1
Fluconazole	Midazolam	0.537	1.275	Major	7 (5/2)	Increases the effect of the benzodiazepine	#F6B6B6	30.081650193382	1
Fluconazole	Fentanyl	0.644	1.02	Major	15 (10/5)	The imidazole increases levels/toxicity of fentanyl	#F9BCBC	64.4606789858186	1
Fluconazole	Diazepam	1	1.53	Moderate	4 (3/1)	Increases the effect of the benzodiazepine	#F2AEAE	17.1895143962183	1
Fluconazole	Tacrolimus	0.125	Inf	Major	2 (2/0)	Increases the effect of the immunosuppressant	#B32020	8.59475719810915	1
Fluconazole	Clonazepam	0.358	Inf	None	4 (4/0)	Increases the effect of the benzodiazepine	#B32020	17.1895143962183	1
Fluconazole	Atorvastatin	1	Inf	Major	2 (2/0)	Increased risk of myopathy/rhabdomyolysis	#B32020	8.59475719810915	1
Succinylcholine	Piperacillin	0.596	-3.229	Moderate	45 (17/28)	The agent increases the effect of the muscle relaxant	#79A5CC	193.382036957456	7.40976380257517e-20
Succinylcholine	Tobramycin	0.781	-1.176	Major	8 (5/3)	The agent increases the effect of the muscle relaxant	#AFCEE4	34.3790287924366	1
Succinylcholine	Gentamicin	0.8	1.02	Major	3 (2/1)	The agent increases the effect of muscle relaxant	#F9BCBC	12.8921357971637	1
Succinylcholine	Clindamycin	0.65	-1.444	Moderate	33 (19/14)	The agent increases the effect of muscle relaxant	#A9C9E1	141.813493768801	1
Succinylcholine	Metoclopramide	0.924	2.071	Moderate	86 (69/17)	The agent increases the effect of succinylcholine	#EB9E9E	369.574559518694	2.03667254443279e-27
Midodrine	Phenylephrine	0.5	Inf	Moderate	1 (1/0)	Increased arterial pressure	#B32020	4.29737859905458	1
Midodrine	Prednisone	1	Inf	None	1 (1/0)	Increased arterial pressure	#B32020	4.29737859905458	1
Midodrine	Fludrocortisone	0.583	Inf	Moderate	2 (2/0)	Increased arterial pressure	#B32020	8.59475719810915	0.0107869641647812
Midodrine	Methylprednisolone	0.5	Inf	None	1 (1/0)	Increased arterial pressure	#B32020	4.29737859905458	1
Midodrine	Dopamine	1	Inf	Moderate	1 (1/0)	Increased arterial pressure	#B32020	4.29737859905458	0.461333526683592
Midodrine	Salbutamol	0.125	Inf	Moderate	1 (1/0)	Increased arterial pressure	#B32020	4.29737859905458	1
Citalopram	Metoprolol	0.839	-1.96	Moderate	6 (3/3)	The SSRI increases the effect of the beta-blocker	#9ABEDB	25.7842715943275	1
Citalopram	Oxycodone	0.512	1.275	Moderate	7 (5/2)	Increased risk of serotonin syndrome	#F6B6B6	30.081650193382	1
Citalopram	Propranolol	0.67	Inf	Moderate	3 (3/0)	This SSRI increases the effect of the beta-blocker	#B32020	12.8921357971637	1
Citalopram	Sumatriptan	0.67	1.02	Major	3 (2/1)	Increased risk of CNS adverse effects	#F9BCBC	12.8921357971637	1
Citalopram	Rizatriptan	0.032	Inf	Major	1 (1/0)	Increased risk of CNS adverse effects	#B32020	4.29737859905458	1
Citalopram	Carvedilol	1	1.02	Moderate	3 (2/1)	The SSRI increases the effect of the beta-blocker	#F9BCBC	12.8921357971637	1
Moxifloxacin	Ziprasidone	0.182	Inf	Major	1 (1/0)	Increased risk of cardiotoxicity and arrhythmias	#B32020	4.29737859905458	1
Butalbital	Metoprolol	0.505	Inf	Moderate	2 (2/0)	The barbiturate decreases the effect of metabolized beta-blocker	#B32020	8.59475719810915	1
Butalbital	Levonorgestrel	0.047	Inf	Moderate	1 (1/0)	Phenobarbital decreases the effect of levonorgestrel	#B32020	4.29737859905458	1
Butalbital	Betamethasone	0.467	Inf	Moderate	7 (7/0)	The barbiturate decreases the effect of the corticosteroid	#B32020	30.081650193382	1
Butalbital	Propranolol	0.079	Inf	Moderate	2 (2/0)	The barbiturate decreases the effect of metabolized beta-blocker	#B32020	8.59475719810915	1
Butalbital	Medroxyprogesterone acetate	0.355	Inf	Moderate	3 (3/0)	The enzyme inducer decreases the effect of hormones	#B32020	12.8921357971637	1
Butalbital	Prednisone	0.476	Inf	Moderate	9 (9/0)	The barbiturate decreases the effect of the corticosteroid	#B32020	38.6764073914912	1
Butalbital	Fludrocortisone	1	Inf	Moderate	1 (1/0)	The barbiturate decreases the effect of the corticosteroid	#B32020	4.29737859905458	1
Butalbital	Norethisterone	0.312	Inf	Moderate	5 (5/0)	This product may cause a slight decrease of contraceptive effect	#B32020	21.4868929952729	1
Butalbital	Hydrocortisone	1	Inf	Moderate	1 (1/0)	The barbiturate decreases the effect of the corticosteroid	#B32020	4.29737859905458	1
Butalbital	Metronidazole	0.288	2.041	Moderate	5 (4/1)	The barbiturate decreases the effect of metronidazole	#EC9F9F	21.4868929952729	1
Butalbital	Ethinylestradiol	0.297	Inf	Moderate	9 (9/0)	This product may cause a slight decrease of contraceptive effect	#B32020	38.6764073914912	1
Butalbital	Nifedipine	1	Inf	Moderate	6 (6/0)	The barbiturate decreases the effect of the calcium channel blocker	#B32020	25.7842715943275	1
Butalbital	Dexamethasone	0.875	2.551	Moderate	6 (5/1)	The barbiturate decreases the effect of the corticosteroid	#E69191	25.7842715943275	1
Mesalazine	Azathioprine	1	1.53	Moderate	4 (3/1)	The 5-ASA derivative increases the toxicity of thiopurine	#F2AEAE	17.1895143962183	0.000246698318483544
Benzatropine	Haloperidol	0.949	-4.9	Moderate	7 (2/5)	The anticholinergic increases the risk of psychosis and tardive dyskinesia	#4B83B8	30.081650193382	0.00481121409055502
Dapsone	Calcium	1	Inf	None	1 (1/0)	Formation of non-absorbable complexes	#B32020	4.29737859905458	1
Dapsone	Magnesium oxide	1	Inf	None	1 (1/0)	Formation of non-absorbable complexes	#B32020	4.29737859905458	1
Phenytoin	Topiramate	0.011	Inf	Moderate	1 (1/0)	Increased phenytoin/decreased topiramate	#B32020	4.29737859905458	1
Phenytoin	Oxcarbazepine	1	Inf	Moderate	1 (1/0)	Oxcarbazepine increases the effect of hydantoin	#B32020	4.29737859905458	1
Phenytoin	Diazepam	1	Inf	Moderate	1 (1/0)	Possible increased levels of the hydantoin, decrease of benzodiazepine	#B32020	4.29737859905458	1
Phenytoin	Gabapentin	1	Inf	Moderate	2 (2/0)	Gabapentin increases the effect of hydantoin	#B32020	8.59475719810915	1
Phenytoin	Sertraline	0.779	-1.96	Moderate	2 (1/1)	Sertraline increases the effect of hydantoin	#9ABEDB	8.59475719810915	1
Phenytoin	Quetiapine	0.919	-1.96	Major	2 (1/1)	Phenytoin decreases the effect of quetiapine	#9ABEDB	8.59475719810915	0.84421458232814
Doxycycline	Piperacillin	0.529	-1.715	Moderate	15 (8/7)	Possible antagonism of action	#A2C4DE	64.4606789858186	1
Doxycycline	Digoxin	0.944	-1.96	Moderate	2 (1/1)	The tetracycline increases the effect of digoxin in 10% of patients	#9ABEDB	8.59475719810915	1
Doxycycline	Ampicillin	0.597	-1.307	Moderate	15 (9/6)	Possible antagonism of action	#ACCCE3	64.4606789858186	1
Doxycycline	Clavulanic acid	0.726	-1.47	None	21 (12/9)	Possible antagonism of action	#A8C8E1	90.2449505801461	1
Doxycycline	Ethinylestradiol	0.267	Inf	Moderate	26 (26/0)	This anti-infectious agent could decrease the effect  of the oral contraceptive	#B32020	111.731843575419	1
Doxycycline	Rifampicin	0.38	-1.96	Moderate	2 (1/1)	The rifamycin decreases the effect of doxycycline	#9ABEDB	8.59475719810915	1
Doxycycline	Amoxicillin	0.678	-1.103	Moderate	25 (16/9)	Possible antagonism of action	#B2D0E5	107.434464976364	1
Doxycycline	Insulin aspart	0.223	Inf	Moderate	2 (2/0)	Tetracycline increases the risk of hypoglycemia	#B32020	8.59475719810915	1
Doxycycline	Calcium	0.562	-1.96	Moderate	2 (1/1)	Formation of non-absorbable complexes	#9ABEDB	8.59475719810915	1
Doxycycline	Magnesium oxide	0.317	-2.94	Moderate	5 (2/3)	Formation of non-absorbable complexes	#80ABCF	21.4868929952729	1
Doxycycline	Bismuth subsalicylate	1	Inf	Moderate	1 (1/0)	Formation of non-absorbable complexes	#B32020	4.29737859905458	1
Doxycycline	Iron	0.458	Inf	Moderate	3 (3/0)	Formation of non-absorbable complexes	#B32020	12.8921357971637	1
Doxycycline	Tazobactam	0.529	-1.715	None	15 (8/7)	Possible antagonism of action	#A2C4DE	64.4606789858186	1
Metoprolol	Lidocaine	0.812	-1.823	Moderate	83 (43/40)	The beta-blocker increases the effect and toxicity of lidocaine	#9FC1DD	356.68242372153	1.54138312027642e-07
Metoprolol	Indomethacin	1	Inf	Moderate	2 (2/0)	Risk of inhibition of renal prostaglandins	#B32020	8.59475719810915	1
Metoprolol	Diltiazem	1	Inf	Major	4 (4/0)	Increased risk of bradycardia	#B32020	17.1895143962183	0.437951232520333
Metoprolol	Prazosin	1	Inf	Moderate	1 (1/0)	Risk of hypotension at the beginning of therapy	#B32020	4.29737859905458	1
Metoprolol	Fluoxetine	0.781	1.53	Moderate	4 (3/1)	The SSRI increases the effect of the beta-blocker	#F2AEAE	17.1895143962183	1
Metoprolol	Clonidine	0.942	-3.43	Major	11 (4/7)	Increased hypertension when clonidine stopped	#73A0C9	47.2711645896003	2.00762630188383e-05
Metoprolol	Verapamil	0.875	-5.881	Major	4 (1/3)	Increased effect of both drugs	#316FAD	17.1895143962183	0.660565660567696
Metoprolol	Epinephrine	0.796	-2.45	Moderate	36 (16/20)	Hypertension, then bradycardia	#8EB5D5	154.705629565965	1
Metoprolol	Terbutaline	1	-1.96	Moderate	2 (1/1)	Antagonism	#9ABEDB	8.59475719810915	1
Metoprolol	Salmeterol	1	Inf	Moderate	1 (1/0)	Antagonism	#B32020	4.29737859905458	1
Metoprolol	Formoterol	1	Inf	Moderate	1 (1/0)	Antagonism	#B32020	4.29737859905458	1
Metoprolol	Salbutamol	0.848	-2.396	Moderate	20 (9/11)	Antagonism	#90B6D6	85.9475719810915	1
Metoprolol	Ibuprofen	0.687	1.19	Moderate	20 (14/6)	Risk of inhibition of renal prostaglandins	#F7B7B7	85.9475719810915	1
Metoprolol	Sertraline	0.773	-4.41	Moderate	13 (4/9)	The SSRI increases the effect of the beta-blocker	#598DBE	55.8659217877095	1
Metoprolol	Escitalopram	0.713	-1.96	Minor	14 (7/7)	The SSRI increases the effect of the beta-blocker	#9ABEDB	60.1633003867641	1
Metoprolol	Propafenone	1	Inf	Moderate	1 (1/0)	Propafenone increases the effect of beta-blocker	#B32020	4.29737859905458	1
Metoprolol	Hydralazine	1	-3.92	Minor	18 (6/12)	Increased effect of both drugs	#6697C4	77.3528147829824	5.67619000285205e-12
Topiramate	Ethinylestradiol	0.652	Inf	Moderate	14 (14/0)	Topiramate decreases the effect of estrogen	#B32020	60.1633003867641	1
Topiramate	Lithium cation	0.104	Inf	Moderate	1 (1/0)	Topiramate could modify lithium levels	#B32020	4.29737859905458	1
Lidocaine	Propranolol	0.516	-3.43	Moderate	11 (4/7)	The beta-blocker increases the effect and toxicity of lidocaine	#73A0C9	47.2711645896003	1
Lidocaine	Labetalol	0.91	1.428	Moderate	57 (42/15)	The beta-blocker increases the effect and toxicity of lidocaine	#F4B1B1	244.950580146111	0.0144154024561098
Lidocaine	Carvedilol	0.9	-3.08	Moderate	18 (7/11)	The beta-blocker increases the effect and toxicity of lidocaine	#7DA8CE	77.3528147829824	1
Venlafaxine	Metoclopramide	0.059	Inf	Moderate	1 (1/0)	Possible serotoninergic syndrome with this combination	#B32020	4.29737859905458	1
Atomoxetine	Diphenhydramine	1	Inf	Moderate	1 (1/0)	The CYP2D6 inhibitor could increase the effect and toxicity of atomoxetine	#B32020	4.29737859905458	1
Tenofovir disoproxil	Atazanavir	1	Inf	Moderate	1 (1/0)	Tenofovir decreases the levels/effects of atazanavir	#B32020	4.29737859905458	1
Valproic acid	Lamotrigine	0.876	-1.96	Major	8 (4/4)	Valproic acid increases the effect of lamotrigine	#9ABEDB	34.3790287924366	0.00240636858816053
Valproic acid	Risperidone	0.72	-4.9	Moderate	7 (2/5)	Risperidone increases the effect and toxicity of valproic acid	#4B83B8	30.081650193382	2.17515308553858e-05
Valproic acid	Fosphenytoin	0.75	-1.96	Moderate	2 (1/1)	Valproate increases the effect of hydantoin	#9ABEDB	8.59475719810915	0.293714486882029
Acetaminophen	Warfarin	0.787	1.148	Minor	13 (9/4)	Acetaminophen increases the anticoagulant effect	#F7B9B9	55.8659217877095	1
Piperacillin	Warfarin	0.286	Inf	Moderate	1 (1/0)	The IV penicillin increases the anticoagulant effect	#B32020	4.29737859905458	1
Piperacillin	Rocuronium	0.622	-2.977	Moderate	68 (27/41)	The agent increases the effect of the muscle relaxant	#7FA9CF	292.221744735711	1.26594181863593e-36
Piperacillin	Ethinylestradiol	1	Inf	Moderate	8 (8/0)	This anti-infectious agent could decrease the effect of the oral contraceptive	#B32020	34.3790287924366	1
Dihydroergotamine	Propranolol	0.032	Inf	Moderate	1 (1/0)	Ischemia with risk of gangrene	#B32020	4.29737859905458	1
Amitriptyline	Phenylephrine	0.355	-3.92	Major	3 (1/2)	The tricyclic increases the sympathomimetic effect	#6697C4	12.8921357971637	1
Amitriptyline	Fluoxetine	1	Inf	Major	1 (1/0)	Fluoxetine increases the effect and toxicity of tricyclics	#B32020	4.29737859905458	1
Amitriptyline	Duloxetine	1	Inf	Major	2 (2/0)	Possible increase in the levels of this agent when used with duloxetine	#B32020	8.59475719810915	1
Amitriptyline	Clonidine	1	Inf	Major	2 (2/0)	The tricyclic decreases the effect of clonidine	#B32020	8.59475719810915	1
Amitriptyline	Epinephrine	0.677	1.02	Major	6 (4/2)	The tricyclic increases the sympathomimetic effect	#F9BCBC	25.7842715943275	1
Amitriptyline	Salbutamol	0.753	Inf	Moderate	4 (4/0)	The tricyclic increases the sympathomimetic effect	#B32020	17.1895143962183	1
Amitriptyline	Ephedrine	0.065	Inf	Major	1 (1/0)	The tricyclic increases the sympathomimetic effect	#B32020	4.29737859905458	1
Indomethacin	Furosemide	1	Inf	Moderate	1 (1/0)	The NSAID decreases the diuretic and antihypertensive effects of the loop diuretic	#B32020	4.29737859905458	1
Atenolol	Diltiazem	0.022	Inf	Major	1 (1/0)	Increased risk of bradycardia	#B32020	4.29737859905458	1
Atenolol	Clonidine	1	Inf	Major	1 (1/0)	Increased hypertension when clonidine stopped	#B32020	4.29737859905458	1
Atenolol	Ibuprofen	1	Inf	Moderate	1 (1/0)	Risk of inhibition of renal prostaglandins	#B32020	4.29737859905458	1
Omeprazole	Alprazolam	0.409	1.02	Moderate	6 (4/2)	Omeprazole increases the effect of benzodiazepine	#F9BCBC	25.7842715943275	1
Omeprazole	Methotrexate	0.1	Inf	Major	1 (1/0)	Omeprazole increases the levels of methotrexate	#B32020	4.29737859905458	1
Omeprazole	Voriconazole	0.516	Inf	Moderate	2 (2/0)	Voriconazole increases the effect and toxicity of omeprazole	#B32020	8.59475719810915	1
Omeprazole	Midazolam	0.753	3.571	Moderate	8 (7/1)	Omeprazole increases the effect of benzodiazepine	#D97575	34.3790287924366	1
Omeprazole	Diazepam	0.781	1.53	Moderate	4 (3/1)	Omeprazole increases the effect of benzodiazepine	#F2AEAE	17.1895143962183	1
Omeprazole	Clonazepam	0.616	2.041	Moderate	10 (8/2)	Omeprazole increases the effect of benzodiazepine	#EC9F9F	42.9737859905458	1
Diltiazem	Amlodipine	1	Inf	Moderate	1 (1/0)	Increases the effect and toxicity of amlodipine	#B32020	4.29737859905458	1
Diltiazem	Propranolol	0.016	Inf	Major	1 (1/0)	Increased risk of bradycardia	#B32020	4.29737859905458	1
Methylergometrine	Phenylephrine	0.743	Inf	Major	21 (21/0)	Possible marked increase of arterial pressure	#B32020	90.2449505801461	1.04328439310245e-05
Methylergometrine	Epinephrine	0.526	Inf	Major	9 (9/0)	Possible marked increase of arterial pressure	#B32020	38.6764073914912	1
Clozapine	Haloperidol	1	-3.92	Major	3 (1/2)	Increases the effect and toxicity of haloperidol	#6697C4	12.8921357971637	0.783692245026121
Clozapine	Lamotrigine	1	1.02	Moderate	3 (2/1)	Lamotrigine increases the effect and toxicity of clozapine	#F9BCBC	12.8921357971637	0.13282312133513
Clozapine	Sertraline	1	Inf	Major	1 (1/0)	The antidepressant increases the effect of clozapine	#B32020	4.29737859905458	1
Levonorgestrel	Carbamazepine	0.011	Inf	Major	1 (1/0)	Carbamazepine decreases the contraceptive effect	#B32020	4.29737859905458	1
Levonorgestrel	Primidone	1	Inf	Major	1 (1/0)	Phenobarbital decreases the effect of levonorgestrel	#B32020	4.29737859905458	1
Mirtazapine	Clonidine	1	-3.92	Moderate	3 (1/2)	Possible hypertensive crisis	#6697C4	12.8921357971637	1
Triamterene	Losartan	1	Inf	Major	1 (1/0)	Increased risk of hyperkaliemia	#B32020	4.29737859905458	1
Triamterene	Lisinopril	1	Inf	Major	2 (2/0)	Increased risk of hyperkaliemia	#B32020	8.59475719810915	1
Digoxin	Spironolactone	1	1.02	Minor	3 (2/1)	Increased digoxin levels and decreased effect in presence of spironolactone	#F9BCBC	12.8921357971637	0.00976399232623259
Digoxin	Levothyroxine	1	-1.96	Moderate	2 (1/1)	The thyroid hormones decreases the effect of digoxin	#9ABEDB	8.59475719810915	1
Digoxin	Furosemide	0.808	-1.96	Moderate	4 (2/2)	Possible electrolyte variations and arrhythmias	#9ABEDB	17.1895143962183	8.87363563322679e-06
Digoxin	Amiodarone	0.098	Inf	Major	1 (1/0)	Amiodarone increases the effect of digoxin	#B32020	4.29737859905458	0.851271852973137
Digoxin	Carvedilol	0.643	-1.96	Moderate	2 (1/1)	Carvedilol increases levels/effect of digoxin	#9ABEDB	8.59475719810915	0.0532706821330517
Ampicillin	Tetracycline	0.067	Inf	Moderate	1 (1/0)	Possible antagonism of action	#B32020	4.29737859905458	1
Ampicillin	Ethinylestradiol	1	Inf	Moderate	1 (1/0)	This anti-infectious agent could decrease the effect of the oral contraceptive	#B32020	4.29737859905458	1
Phenoxymethylpenicillin	Ethinylestradiol	0.11	Inf	Moderate	2 (2/0)	This anti-infectious agent could decrease the effect of the oral contraceptive	#B32020	8.59475719810915	1
Spironolactone	Losartan	1	-3.92	Major	3 (1/2)	Increased risk of hyperkaliemia	#6697C4	12.8921357971637	1
Spironolactone	Lisinopril	1	-2.24	Major	15 (7/8)	Increased risk of hyperkaliemia	#93B8D7	64.4606789858186	0.00144744499237033
Prochlorperazine	Dextroamphetamine	1	Inf	Moderate	1 (1/0)	Decreased anorexic effect, may increase pyschotic symptoms	#B32020	4.29737859905458	1
Trimethoprim	Methotrexate	0.069	Inf	Major	1 (1/0)	Trimethoprim may increase the adverse/toxic effects of Methotrexate (e.g. bone marrow suppression). Concomitant use should be avoided or closely monitored for Methotrexate toxicity.	#B32020	4.29737859905458	1
Trimethoprim	Leucovorin	0.208	Inf	Major	1 (1/0)	The efficacy of Trimethoprim may be reduced by Leucovorin (folinic acid). The antibiotic, Trimethoprim, acts by blocking bacterial folic acid metabolism. Leucovorin may reduce the efficacy of Trimethoprim by providing an alternate source of folic acid. The therapeutic effect of Trimethoprim should be closely monitored.	#B32020	4.29737859905458	1
Betamethasone	Warfarin	0.333	Inf	Moderate	1 (1/0)	The corticosteroid alters the anticoagulant effect	#B32020	4.29737859905458	1
Betamethasone	Acetylsalicylic acid	0.653	Inf	Moderate	14 (14/0)	The corticosteroid decreases the effect of salicylates	#B32020	60.1633003867641	1
Betamethasone	Bismuth subsalicylate	1	Inf	None	1 (1/0)	The corticosteroid decreases the effect of salicylates	#B32020	4.29737859905458	1
Levothyroxine	Warfarin	1	-1.96	Moderate	2 (1/1)	Thyroid hormones increase the anticoagulant effect	#9ABEDB	8.59475719810915	1
Levothyroxine	Calcium	1	-1.96	Moderate	2 (1/1)	Calcium decreases absorption of levothyroxine	#9ABEDB	8.59475719810915	1
Levothyroxine	Cholestyramine	1	-1.96	Moderate	2 (1/1)	The resin decreases the absorption of thyroid hormones	#9ABEDB	8.59475719810915	1
Levothyroxine	Iron	0.527	Inf	Moderate	2 (2/0)	Iron decreases absorption of levothyroxine	#B32020	8.59475719810915	1
Meperidine	Cimetidine	0.032	Inf	Moderate	1 (1/0)	Cimetidine increases the effect of the narcotic	#B32020	4.29737859905458	1
Prazosin	Propranolol	1	-1.307	Moderate	5 (3/2)	Risk of hypotension at the beginning of therapy	#ACCCE3	21.4868929952729	0.0148385514335712
Ketorolac	Methotrexate	0.284	Inf	Major	2 (2/0)	The NSAID increases the effect and toxicity of methotrexate	#B32020	8.59475719810915	1
Ketorolac	Warfarin	0.328	1.53	Major	4 (3/1)	The NSAID increases the anticoagulant effect	#F2AEAE	17.1895143962183	1
Ketorolac	Acetylsalicylic acid	0.633	-1.622	Major	53 (29/24)	ASA increases toxicity of ketorolac	#A3C5DF	227.761065749893	1
Ketorolac	Lithium cation	0.032	Inf	Major	1 (1/0)	The NSAID increases serum levels of lithium	#B32020	4.29737859905458	1
Fluoxetine	Oxycodone	0.621	5.102	Moderate	11 (10/1)	Increased risk of serotonin syndrome	#C64A4A	47.2711645896003	1
Fluoxetine	Nortriptyline	0.835	1.53	Major	4 (3/1)	Fluoxetine increases the effect and toxicity of tricyclics	#F2AEAE	17.1895143962183	1
Fluoxetine	Carbamazepine	0.505	-1.96	Moderate	2 (1/1)	Increases the effect of carbamazepine	#9ABEDB	8.59475719810915	1
Fluoxetine	Propranolol	0.793	1.871	Moderate	14 (11/3)	The SSRI increases the effect of the beta-blocker	#EEA4A4	60.1633003867641	0.0722923868733576
Fluoxetine	Sumatriptan	1	1.02	Major	3 (2/1)	Increased risk of CNS adverse effects	#F9BCBC	12.8921357971637	1
Fluoxetine	Risperidone	0.032	Inf	Moderate	2 (2/0)	The SSRI increases the effect and toxicity of risperidone	#B32020	8.59475719810915	1
Fluoxetine	Doxepin	1	Inf	Major	1 (1/0)	Fluoxetine increases the effect and toxicity of tricyclics	#B32020	4.29737859905458	1
Fluoxetine	Lithium cation	1	-1.96	Major	2 (1/1)	The SSRI increases serum levels of lithium	#9ABEDB	8.59475719810915	1
Fluoxetine	Dextroamphetamine	0.673	1.19	Major	20 (14/6)	Risk of serotoninergic syndrome	#F7B7B7	85.9475719810915	1
Duloxetine	Ciprofloxacin	0.397	Inf	Major	3 (3/0)	Ciprofloxacin increases the effect/toxicity of duloxetine	#B32020	12.8921357971637	1
Buspirone	Verapamil	1	Inf	Moderate	1 (1/0)	The calcium channel blocker increases the effect and toxicity of buspirone	#B32020	4.29737859905458	1
Oxycodone	Sertraline	0.804	1.02	Moderate	27 (18/9)	Increased risk of serotonin syndrome	#F9BCBC	116.029222174474	1
Oxycodone	Escitalopram	0.701	Inf	Moderate	18 (18/0)	Increased risk of serotonin syndrome	#B32020	77.3528147829824	1
Cimetidine	Hydrocodone	0.129	Inf	Major	1 (1/0)	Increases the effect of the narcotic	#B32020	4.29737859905458	1
Haloperidol	Scopolamine	0.875	3.061	Moderate	7 (6/1)	The anticholinergic increases the risk of psychosis and tardive dyskinesia	#DF8383	30.081650193382	1
Haloperidol	Dicyclomine	0.587	3.316	Moderate	15 (13/2)	The anticholinergic increases the risk of psychosis and tardive dyskinesia	#DC7B7B	64.4606789858186	1
Haloperidol	Glycopyrronium	0.5	Inf	Moderate	1 (1/0)	The anticholinergic increases the risk of psychosis and tardive dyskinesia	#B32020	4.29737859905458	1
Haloperidol	Lithium cation	0.564	Inf	Major	2 (2/0)	Possible extrapyramidal effects and neurotoxicity with this combination	#B32020	8.59475719810915	1
