drug1	drug2	strength	RR	severity	patients.fem.mal	description	color	onethousand	fdr
Acetylsalicylic acid	Glyburide	0.339	-1.73	Moderate	5606 (2356/3250)	Acetylsalicylic acid may increase the hypoglycemic activities of Glyburide.	#AFCEE4	872.790001058682	2.23568307209311e-15
Galantamine	Risperidone	0.296	-1.001	Moderate	525 (292/233)		#B4D1E6	81.7364877909041	1.29564227810881e-299
Trazodone	Rivastigmine	0.29	1.134	Moderate	855 (502/353)		#F9BCBC	133.113708688044	0
Acetylsalicylic acid	Insulin aspart	0.307	-1.333	Moderate	3513 (1703/1810)	Acetylsalicylic acid may increase the hypoglycemic activities of Insulin Aspart.	#B2D0E5	546.933869732278	1.20098012470132e-30
Trazodone	Donepezil	0.303	1.405	Moderate	823 (525/298)		#F8BABA	128.131675146503	5.21647968944301e-287
Digoxin	Carvedilol	0.319	-1.469	Moderate	1481 (682/799)	Digoxin may increase the bradycardic activities of Carvedilol.	#B1CFE5	230.574739844436	8.61106438807654e-271
Omeprazole	Methotrexate	0.305	1.445	Major	2708 (1745/963)	The serum concentration of Methotrexate can be increased when it is combined with Omeprazole.	#F7B9B9	421.604588452892	6.19319171945515e-05
Allopurinol	Acenocoumarol	0.314	-3.97	None	5249 (1260/3989)	Allopurinol may increase the anticoagulant activities of Acenocoumarol.	#A0C3DD	817.209189360867	2.52328241281001e-64
Levothyroxine	Acenocoumarol	0.288	2.203	None	2988 (2194/794)	Levothyroxine may increase the anticoagulant activities of Acenocoumarol.	#F5B4B4	465.197381941374	1
Galantamine	Quetiapine	0.336	-1.154	Moderate	532 (277/255)	Galantamine may increase the QTc-prolonging activities of Quetiapine.	#B4D1E6	82.8263076281161	2.16821541920726e-262
Acetylsalicylic acid	Insulin detemir	0.33	-1.248	Moderate	2332 (1169/1163)	Acetylsalicylic acid may increase the hypoglycemic activities of Insulin Detemir.	#B2D0E5	363.065694339787	3.89639190423468e-24
Prednisone	Acetylsalicylic acid	0.156	-1.965	Moderate	8290 (3230/5060)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Prednisone.	#AECDE3	1290.65806435542	1
Diclofenac	Alendronic acid	0.161	8.181	Moderate	2916 (2657/259)	The risk or severity of adverse effects can be increased when Diclofenac is combined with Alendronic acid.	#E18888	453.987806472907	1
Indomethacin	Methotrexate	0.288	1.27	Major	337 (207/130)	The serum concentration of Methotrexate can be increased when it is combined with Indomethacin.	#F8BABA	52.4670407343517	2.12769686407456e-145
Furosemide	Ibuprofen	0.189	1.155	Moderate	6953 (4113/2840)	The therapeutic efficacy of Furosemide can be decreased when used in combination with Ibuprofen.	#F9BCBC	1082.50247544792	1
Bisoprolol	Ibuprofen	0.126	1.026	Moderate	6362 (3580/2782)	Ibuprofen may decrease the antihypertensive activities of Bisoprolol.	#F9BCBC	990.490543477584	1
Tramadol	Citalopram	0.218	3.721	Major	2867 (2361/506)	Citalopram may increase the neuroexcitatory activities of Tramadol.	#F0A9A9	446.359067612423	1
Torasemide	Ibuprofen	0.169	1.446	Moderate	3888 (2506/1382)	The therapeutic efficacy of Torasemide can be decreased when used in combination with Ibuprofen.	#F7B9B9	605.317075297209	1
Trazodone	Galantamine	0.28	1.066	Moderate	402 (230/172)		#F9BCBC	62.5867963656065	2.44074996125457e-146
Warfarin	Amiodarone	0.321	-1.618	Major	497 (217/280)	The therapeutic efficacy of Warfarin can be increased when used in combination with Amiodarone.	#B1CFE5	77.3772084420558	3.05985468029282e-145
Mesalazine	Azathioprine	0.345	-1.777	Moderate	116 (48/68)	The metabolism of Azathioprine can be decreased when combined with Mesalazine.	#AFCEE4	18.0598715880855	8.34067925055376e-115
Citalopram	Acenocoumarol	0.319	1.312	None	2299 (1430/869)	The metabolism of Acenocoumarol can be decreased when combined with Citalopram.	#F8BABA	357.927972250073	1
Bisoprolol	Gliclazide	0.338	-1.601	None	2789 (1225/1564)	Bisoprolol may increase the hypoglycemic activities of Gliclazide.	#B1CFE5	434.215360854917	1
Propafenone	Acenocoumarol	0.308	1.442	None	511 (329/182)	The serum concentration of Acenocoumarol can be increased when it is combined with Propafenone.	#F7B9B9	79.5568481164799	4.72078249251029e-70
Atenolol	Ibuprofen	0.156	1.234	Moderate	3599 (2186/1413)	Ibuprofen may decrease the antihypertensive activities of Atenolol.	#F8BABA	560.323084875169	1
Diltiazem	Simvastatin	0.432	-1.408	Major	3329 (1568/1761)	The serum concentration of Simvastatin can be increased when it is combined with Diltiazem.	#B2D0E5	518.287176868418	1
Diltiazem	Atorvastatin	0.45	-1.796	Moderate	2267 (932/1335)	The serum concentration of Diltiazem can be increased when it is combined with Atorvastatin.	#AFCEE4	352.945938708532	1
Alendronic acid	Naproxen	0.143	11.021	Moderate	1897 (1769/128)	The risk or severity of adverse effects can be increased when Naproxen is combined with Alendronic acid.	#D87373	295.341175884467	1
Digoxin	Amiodarone	0.314	-1.507	Major	907 (412/495)	The serum concentration of Digoxin can be increased when it is combined with Amiodarone.	#B1CFE5	141.209513193048	1.39072553677554e-90
Spironolactone	Enalapril	0.324	-1.469	Major	3094 (1425/1669)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Enalapril.	#B1CFE5	481.700368047728	1
Acetaminophen	Warfarin	0.228	-1.161	Minor	2234 (1160/1074)	Acetaminophen may increase the anticoagulant activities of Warfarin.	#B4D1E6	347.808216618818	1
Prednisone	Acenocoumarol	0.163	-1.695	None	3194 (1358/1836)		#AFCEE4	497.269222865043	1
Trimethoprim	Leucovorin	0.557	-1.979	Major	232 (90/142)		#AECDE3	36.1197431761709	1.09164099381817e-161
Donepezil	Sertraline	0.418	2.115	Minor	650 (472/178)	The metabolism of Donepezil can be decreased when combined with Sertraline.	#F5B4B4	101.197556312548	3.19849160710998e-53
Tramadol	Paroxetine	0.196	4.734	Major	1970 (1686/284)	Paroxetine may increase the neuroexcitatory activities of Tramadol.	#EDA1A1	306.706439901107	1
Digoxin	Verapamil	0.368	1.045	Moderate	492 (279/213)	The metabolism of Digoxin can be decreased when combined with Verapamil.	#F9BCBC	76.5987657011901	3.4043892708478e-78
Methotrexate	Hydroxychloroquine	0.313	2.427	Minor	93 (70/23)		#F5B2B2	14.479034980103	1.48554416878817e-60
Omeprazole	Ketazolam	0.285	2.266	None	1191 (881/310)		#F5B4B4	185.425060874222	1
Bisoprolol	Salbutamol	0.166	-1.636	Moderate	3307 (1435/1872)	Bisoprolol may decrease the bronchodilatory activities of Salbutamol.	#B1CFE5	514.862028808609	1
Simvastatin	Clarithromycin	0.065	1.054	Major	2544 (1448/1096)	The serum concentration of Simvastatin can be increased when it is combined with Clarithromycin.	#F9BCBC	396.071666552495	1
Mirtazapine	Rivastigmine	0.304	1.572	Moderate	410 (272/138)		#F7B9B9	63.8323047509917	1.83539422978046e-68
Propranolol	Primidone	0.232	-1.237	Moderate	147 (74/73)	The metabolism of Propranolol can be increased when combined with Primidone.	#B2D0E5	22.8862165814531	6.08528287089361e-84
Mirtazapine	Donepezil	0.384	3.147	Moderate	371 (296/75)		#F2AEAE	57.7604513722389	7.88306604394927e-42
Ibuprofen	Acenocoumarol	0.13	-1.239	None	4710 (2369/2341)	Ibuprofen may increase the anticoagulant activities of Acenocoumarol.	#B2D0E5	733.293061895539	1
Levofloxacin	Acenocoumarol	0.105	-2.023	None	2624 (1004/1620)	Levofloxacin may increase the anticoagulant activities of Acenocoumarol.	#AECDE3	408.526750406347	1
Bisoprolol	Formoterol	0.234	-1.822	Moderate	2306 (940/1366)	Bisoprolol may decrease the bronchodilatory activities of Formoterol.	#AFCEE4	359.017792087285	1
Simvastatin	Amiodarone	0.317	-1.633	Major	2417 (1050/1367)	The serum concentration of Simvastatin can be increased when it is combined with Amiodarone.	#B1CFE5	376.299220934505	1
Acetylsalicylic acid	Ginkgo biloba	0.249	1	Moderate	1508 (839/669)	Ginkgo biloba may increase the anticoagulant activities of Acetylsalicylic acid.	#F9BCBC	234.778330645111	1
Paroxetine	Acenocoumarol	0.307	1.549	None	1433 (946/487)	Paroxetine may increase the anticoagulant activities of Acenocoumarol.	#F7B9B9	223.101689532125	1
Ranitidine	Acenocoumarol	0.283	-1.427	None	1768 (827/941)		#B2D0E5	275.25735317013	1
Ciprofloxacin	Acenocoumarol	0.103	-2.055	None	2924 (1108/1816)		#AECDE3	455.233314858292	1
Bisoprolol	Repaglinide	0.336	-1.625	Moderate	1419 (618/801)		#B1CFE5	220.922049857701	1
Digoxin	Levothyroxine	0.323	2.499	Moderate	959 (727/232)		#F5B2B2	149.305317698051	1
Spironolactone	Losartan	0.34	-1.005	Major	1250 (694/556)	The risk or severity of adverse effects can be increased when Spironolactone is combined with Losartan.	#B4D1E6	194.610685216438	1
Bisoprolol	Insulin aspart	0.287	-1.244	Moderate	1048 (526/522)		#B2D0E5	163.161598485462	1
Omeprazole	Itraconazole	0.099	1.331	Moderate	1324 (828/496)	The serum concentration of Itraconazole can be decreased when it is combined with Omeprazole.	#F8BABA	206.131637781251	1
Propranolol	Ibuprofen	0.161	1.462	Moderate	1465 (948/517)	Ibuprofen may decrease the antihypertensive activities of Propranolol.	#F7B9B9	228.083723073666	1
Carvedilol	Insulin aspart	0.279	-1.297	Moderate	472 (232/240)		#B2D0E5	73.4849947377271	5.53702371378854e-23
Digoxin	Hydrochlorothiazide	0.298	1.093	Moderate	1667 (964/703)	The risk or severity of adverse effects can be increased when Hydrochlorothiazide is combined with Digoxin.	#F9BCBC	259.532809804642	1
Acetylsalicylic acid	Acenocoumarol	0.219	-2.319	None	4858 (1705/3153)	Acetylsalicylic acid may increase the anticoagulant activities of Acenocoumarol.	#ABCBE2	756.334967025165	1
Digoxin	Alprazolam	0.255	1.734	Moderate	889 (609/280)		#F7B7B7	138.407119325931	1
Atenolol	Gliclazide	0.338	-1.216	None	1103 (560/543)	Atenolol may increase the hypoglycemic activities of Gliclazide.	#B4D1E6	171.724468634985	1
Hydrocortisone	Acetylsalicylic acid	0.16	-1.189	Moderate	1586 (814/772)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Hydrocortisone.	#B4D1E6	246.922037402617	1
Valproic acid	Acetylsalicylic acid	0.377	-1.424	Moderate	803 (376/427)	The serum concentration of Valproic Acid can be increased when it is combined with Acetylsalicylic acid.	#B2D0E5	125.01790418304	1
Tramadol	Fluoxetine	0.231	4.48	Major	953 (809/144)	Fluoxetine may increase the neuroexcitatory activities of Tramadol.	#EDA3A3	148.371186409012	1
Repaglinide	Gliclazide	0.224	-1.202	None	660 (337/323)	Repaglinide may increase the hypoglycemic activities of Gliclazide.	#B4D1E6	102.754441794279	1
Propranolol	Paroxetine	0.336	2.692	Moderate	477 (368/109)	The metabolism of Propranolol can be decreased when combined with Paroxetine.	#F4B1B1	74.2634374785928	1
Pravastatin	Fenofibrate	0.734	-1.513	Major	545 (247/298)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Pravastatin.	#B1CFE5	84.8502587543671	2.39840505005581e-22
Ibuprofen	Carvedilol	0.127	-1.2	Moderate	1755 (897/858)	Ibuprofen may decrease the antihypertensive activities of Carvedilol.	#B4D1E6	273.233402043879	1
Omeprazole	Midazolam	0.277	1.212	Moderate	678 (409/269)		#F9BCBC	105.556835661396	1
Fluoxetine	Acenocoumarol	0.337	1.471	None	754 (489/265)	The metabolism of Acenocoumarol can be decreased when combined with Fluoxetine.	#F7B9B9	117.389165322556	1
Levothyroxine	Iron	0.188	3.3	Moderate	632 (509/123)	The serum concentration of Levothyroxine can be decreased when it is combined with Iron.	#F2ACAC	98.3951624454312	1
Methimazole	Acenocoumarol	0.286	1.377	None	330 (209/121)	Methimazole may decrease the anticoagulant activities of Acenocoumarol.	#F8BABA	51.3772208971397	3.82783909249534e-12
Phenytoin	Omeprazole	0.346	-1.416	Moderate	909 (427/482)	The serum concentration of Omeprazole can be decreased when it is combined with Phenytoin.	#B2D0E5	141.520890289394	1
Warfarin	Propafenone	0.275	1.344	Moderate	94 (59/35)	The serum concentration of Warfarin can be increased when it is combined with Propafenone.	#F8BABA	14.6347235282762	1.5833318118831e-30
Bisoprolol	Salmeterol	0.291	-2.602	Moderate	2103 (684/1419)	Bisoprolol may decrease the bronchodilatory activities of Salmeterol.	#A9C9E1	327.413016808136	1
Diltiazem	Amiodarone	0.338	-1.323	Major	483 (235/248)	The risk or severity of bradycardia can be increased when Diltiazem is combined with Amiodarone.	#B2D0E5	75.1975687676317	0.0300487804342323
Carbamazepine	Simvastatin	0.326	1.189	Moderate	665 (398/267)	The metabolism of Simvastatin can be increased when combined with Carbamazepine.	#F9BCBC	103.532884535145	1
Citalopram	Propranolol	0.315	2.307	Moderate	545 (405/140)	The metabolism of Propranolol can be decreased when combined with Citalopram.	#F5B2B2	84.8502587543671	1
Azithromycin	Acenocoumarol	0.106	-1.609	None	1856 (813/1043)	The metabolism of Acenocoumarol can be decreased when combined with Azithromycin.	#B1CFE5	288.957945409367	1
Tramadol	Escitalopram	0.219	2.985	Major	1015 (801/214)	Escitalopram may increase the neuroexcitatory activities of Tramadol.	#F2AEAE	158.023876395748	1
Atenolol	Glyburide	0.321	-1.306	Moderate	745 (365/380)	Atenolol may increase the hypoglycemic activities of Glyburide.	#B2D0E5	115.987968388997	1
Acetylsalicylic acid	Methylprednisolone	0.183	-1.713	Moderate	1422 (601/821)	The risk or severity of adverse effects can be increased when Acetylsalicylic acid is combined with Methylprednisolone.	#AFCEE4	221.38911550222	1
Entacapone	Apomorphine	0.228	-1.672	Moderate	7 (3/4)		#AFCEE4	1.08981983721205	1.18704947168544e-09
Bisoprolol	Insulin detemir	0.286	1.001	Moderate	609 (339/270)		#F9BCBC	94.8143258374487	1
Trimethoprim	Rifampicin	0.655	-1.287	Moderate	77 (38/39)	The metabolism of Trimethoprim can be increased when combined with Rifampicin.	#B2D0E5	11.9880182093326	2.18910819942879e-36
Ramipril	Spironolactone	0.354	-1.639	Major	646 (280/366)	The risk or severity of adverse effects can be increased when Ramipril is combined with Spironolactone.	#B1CFE5	100.574802119855	1
Galantamine	Sertraline	0.398	1.595	Moderate	276 (184/92)	The metabolism of Galantamine can be decreased when combined with Sertraline.	#F7B9B9	42.9700392957896	1.17046129605547e-16
Citalopram	Carvedilol	0.36	1.319	Moderate	661 (412/249)	The metabolism of Carvedilol can be decreased when combined with Citalopram.	#F8BABA	102.910130342453	1
Cyclosporine	Danazol	0.487	-1.254	Moderate	6 (3/3)	Danazol may increase the hepatotoxic activities of Cyclosporine.	#B2D0E5	0.934131289038903	8.05196318815066e-07
Fluconazole	Simvastatin	0.085	1.153	Major	981 (580/401)	The serum concentration of Simvastatin can be increased when it is combined with Fluconazole.	#F9BCBC	152.730465757861	1
Bisoprolol	Glyburide	0.308	-1.694	Moderate	1185 (504/681)	Bisoprolol may increase the hypoglycemic activities of Glyburide.	#AFCEE4	184.490929585183	1
Repaglinide	Carvedilol	0.331	-2.084	Moderate	559 (210/349)		#ACCCE3	87.0298984287912	3.63362539126675e-13
Gliclazide	Carvedilol	0.308	-1.741	None	738 (309/429)	Carvedilol may increase the hypoglycemic activities of Gliclazide.	#AFCEE4	114.898148551785	1
Salbutamol	Carvedilol	0.181	-2.083	Major	1123 (422/701)	Carvedilol may decrease the vasoconstricting activities of Salbutamol.	#ACCCE3	174.838239598448	1
Fenofibrate	Atorvastatin	0.415	-1.926	Major	885 (349/536)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Atorvastatin.	#AECDE3	137.784365133238	1
Propranolol	Sertraline	0.331	2.43	Moderate	429 (323/106)	The metabolism of Propranolol can be decreased when combined with Sertraline.	#F5B2B2	66.7903871662816	1
Carvedilol	Insulin detemir	0.324	-1.332	Moderate	299 (145/154)		#B2D0E5	46.550875903772	2.26159253303839e-12
Paroxetine	Risperidone	0.275	1.411	Moderate	457 (292/165)	The metabolism of Risperidone can be decreased when combined with Paroxetine.	#F8BABA	71.1496665151298	1
Trazodone	Acenocoumarol	0.264	-1.215	None	825 (419/406)		#B4D1E6	128.443052242849	1
Norfloxacin	Acenocoumarol	0.096	1.524	None	923 (606/317)	Norfloxacin may increase the anticoagulant activities of Acenocoumarol.	#F7B9B9	143.700529963818	1
Verapamil	Atorvastatin	0.397	-1.119	Moderate	564 (298/266)	Atorvastatin can cause a decrease in the absorption of Verapamil resulting in a reduced serum concentration and potentially a decrease in efficacy.	#B4D1E6	87.8083411696569	1
Acetylsalicylic acid	Glipizide	0.354	-1.754	Moderate	475 (198/277)	Acetylsalicylic acid may increase the hypoglycemic activities of Glipizide.	#AFCEE4	73.9520603822465	1
Omeprazole	Flurazepam	0.26	1.546	Moderate	476 (314/162)		#F7B9B9	74.1077489304197	1
Digoxin	Diazepam	0.232	1.585	Moderate	690 (459/231)		#F7B9B9	107.425098239474	1
Atenolol	Salbutamol	0.168	-1.259	Moderate	1118 (558/560)	Atenolol may decrease the bronchodilatory activities of Salbutamol.	#B2D0E5	174.059796857582	1
Propranolol	Escitalopram	0.321	3.116	None	265 (211/54)		#F2AEAE	41.2574652658849	1
Paroxetine	Carvedilol	0.346	1.521	Moderate	468 (307/161)	The metabolism of Carvedilol can be decreased when combined with Paroxetine.	#F7B9B9	72.8622405450345	1
Amitriptyline	Salbutamol	0.202	1.591	Moderate	611 (407/204)	The risk or severity of adverse effects can be increased when Amitriptyline is combined with Salbutamol.	#F7B9B9	95.125702933795	1
Cholestyramine	Ursodeoxycholic acid	0.276	1.377	None	60 (38/22)	The serum concentration of Ursodeoxycholic acid can be decreased when it is combined with Cholestyramine.	#F8BABA	9.34131289038903	2.6000702618203e-24
Carbamazepine	Atorvastatin	0.348	-1.045	Moderate	352 (192/160)	The metabolism of Atorvastatin can be increased when combined with Carbamazepine.	#B4D1E6	54.802368956949	1
Alprazolam	Clarithromycin	0.128	2.775	Moderate	542 (421/121)	The serum concentration of Alprazolam can be increased when it is combined with Clarithromycin.	#F3AFAF	84.3831931098476	1
Mesalazine	Mercaptopurine	0.301	-1.045	Moderate	11 (6/5)	The metabolism of Mercaptopurine can be decreased when combined with Mesalazine.	#B4D1E6	1.71257402990466	2.70013470500652e-10
Sertraline	Carvedilol	0.355	1.238	Moderate	485 (295/190)	The metabolism of Carvedilol can be decreased when combined with Sertraline.	#F8BABA	75.508945863978	1
Phenytoin	Lamotrigine	0.515	-1.732	Moderate	50 (21/29)	The serum concentration of Lamotrigine can be decreased when it is combined with Phenytoin.	#AFCEE4	7.78442740865753	3.27417431750726e-30
Mirtazapine	Galantamine	0.394	1.66	Moderate	151 (102/49)		#F7B7B7	23.5089707741457	1.63410587203738e-11
Omeprazole	Cilostazol	0.222	-4.79	Major	1311 (272/1039)	The serum concentration of Cilostazol can be increased when it is combined with Omeprazole.	#9ABEDB	204.107686655	1
Amitriptyline	Duloxetine	0.313	4.101	Major	215 (180/35)	Duloxetine may increase the serotonergic activities of Amitriptyline.	#EFA6A6	33.4730378572274	0.881362667883172
Methotrexate	Acetylsalicylic acid	0.254	-1.216	Major	658 (334/324)	The serum concentration of Methotrexate can be increased when it is combined with Acetylsalicylic acid.	#B2D0E5	102.443064697933	1
Repaglinide	Glyburide	0.214	-1.052	None	331 (180/151)	Repaglinide may increase the hypoglycemic activities of Glyburide.	#B4D1E6	51.5329094453128	1
Dextromethorphan	Paroxetine	0.117	3.052	Major	420 (333/87)	Paroxetine may increase the serotonergic activities of Dextromethorphan.	#F2AEAE	65.3891902327232	1
Sucralfate	Lansoprazole	0.264	1.073	Moderate	190 (109/81)		#F9BCBC	29.5808241528986	7.9221224787928e-13
Olanzapine	Rivastigmine	0.331	1.487	Moderate	106 (69/37)		#F7B9B9	16.502986106354	1.30705378662407e-16
Metformin	Glucosamine	0.197	1.063	None	989 (565/424)		#F9BCBC	153.975974143246	1
Simvastatin	Colchicine	0.164	-4.002	Major	1228 (293/935)	Colchicine may increase the myopathic rhabdomyolysis activities of Simvastatin.	#A0C3DD	191.185537156629	1
Simvastatin	Fenofibrate	0.336	-1.472	Major	1011 (465/546)	The risk or severity of myopathy and rhabdomyolysis can be increased when Fenofibrate is combined with Simvastatin.	#B1CFE5	157.401122203055	1
Atorvastatin	Clarithromycin	0.084	-1.251	Major	863 (432/431)	The serum concentration of Atorvastatin can be increased when it is combined with Clarithromycin.	#B2D0E5	134.359217073429	1
Digoxin	Propafenone	0.311	1.614	Moderate	127 (85/42)	The serum concentration of Digoxin can be increased when it is combined with Propafenone.	#F7B9B9	19.7724456179901	5.10706603302702e-07
Acetylsalicylic acid	Insulin glulisine	0.24	-1.669	Moderate	366 (157/209)	Acetylsalicylic acid may increase the hypoglycemic activities of Insulin Glulisine.	#AFCEE4	56.9820086313731	1
Salmeterol	Carvedilol	0.328	-2.816	Major	740 (228/512)	Carvedilol may decrease the vasoconstricting activities of Salmeterol.	#A8C8E1	115.209525648131	1
Indomethacin	Alendronic acid	0.225	4.135	Moderate	334 (280/54)	The risk or severity of adverse effects can be increased when Indomethacin is combined with Alendronic acid.	#EFA6A6	51.9999750898323	1
Cyclosporine	Omeprazole	0.372	-1.247	Moderate	353 (177/176)	The serum concentration of Cyclosporine can be increased when it is combined with Omeprazole.	#B2D0E5	54.9580575051222	1
Fenofibrate	Acenocoumarol	0.301	-1.804	None	578 (237/341)	Fenofibrate may increase the anticoagulant activities of Acenocoumarol.	#AFCEE4	89.987980844081	1
Levothyroxine	Raloxifene	0.309	22.627	Moderate	235 (227/8)	Raloxifene can cause a decrease in the absorption of Levothyroxine resulting in a reduced serum concentration and potentially a decrease in efficacy.	#B32020	36.5868088206904	1
Glyburide	Carvedilol	0.294	-1.998	Moderate	459 (177/282)	Carvedilol may increase the hypoglycemic activities of Glyburide.	#AECDE3	71.4610436114761	1
Citalopram	Rasagiline	0.334	1.183	Major	231 (138/93)	The risk or severity of adverse effects can be increased when Citalopram is combined with Rasagiline.	#F9BCBC	35.9640546279978	1
Erythromycin	Simvastatin	0.083	1.427	Major	597 (383/214)	The serum concentration of Simvastatin can be increased when it is combined with Erythromycin.	#F8BABA	92.9460632593709	1
Galantamine	Paroxetine	0.345	1.765	Moderate	196 (135/61)	The metabolism of Galantamine can be decreased when combined with Paroxetine.	#F7B7B7	30.5149554419375	0.0818177274908867
Pyridostigmine	Prednisone	0.343	-2.863	Moderate	197 (60/137)	The risk or severity of adverse effects can be increased when Prednisone is combined with Pyridostigmine.	#A8C8E1	30.6706439901107	2.64533464161244e-52
Tacrolimus	Atorvastatin	0.346	-1.803	Moderate	412 (169/243)	The risk or severity of adverse effects can be increased when Tacrolimus is combined with Atorvastatin.	#AFCEE4	64.143681847338	1
Carbamazepine	Levetiracetam	0.455	-1.32	Moderate	78 (38/40)	The risk or severity of adverse effects can be increased when Carbamazepine is combined with Levetiracetam.	#B2D0E5	12.1437067575057	1.7594531075597e-21
Amitriptyline	Carbamazepine	0.349	1.456	Moderate	130 (84/46)	The metabolism of Amitriptyline can be increased when combined with Carbamazepine.	#F7B9B9	20.2395112625096	1.36878237214702e-11
Methotrexate	Naproxen	0.217	1.562	Major	284 (188/96)	The serum concentration of Methotrexate can be increased when it is combined with Naproxen.	#F7B9B9	44.2155476811748	1
Venlafaxine	Metoclopramide	0.143	3.305	Moderate	355 (286/69)	The risk or severity of adverse effects can be increased when Metoclopramide is combined with Venlafaxine.	#F2ACAC	55.2694346014685	1
Sertraline	Clarithromycin	0.13	2.861	Moderate	367 (287/80)	The metabolism of Sertraline can be decreased when combined with Clarithromycin.	#F3AFAF	57.1376971795463	1
Atenolol	Repaglinide	0.349	-1.181	Moderate	433 (223/210)		#B4D1E6	67.4131413589742	1
Omeprazole	Halazepam	0.256	1.746	Moderate	303 (208/95)		#F7B7B7	47.1736300964646	1
Meperidine	Chlorpromazine	1	Inf	Major	1 (1/0)	The metabolism of Pethidine can be decreased when combined with Chlorpromazine.	#B32020	0.155688548173151	1
Pentoxifylline	Acenocoumarol	0.323	-3.66	None	1015 (259/756)	Pentoxifylline may increase the anticoagulant activities of Acenocoumarol.	#A2C4DE	158.023876395748	1
Lidocaine	Bisoprolol	0.148	1.497	Moderate	397 (259/138)	The serum concentration of Lidocaine can be increased when it is combined with Bisoprolol.	#F7B9B9	61.8083536247408	1
Spironolactone	Tolevamer	0.258	-1.974	Moderate	121 (47/74)		#AECDE3	18.8383143289512	3.72596748732468e-14
Simvastatin	Gemfibrozil	0.23	-1.489	Major	910 (416/494)	The risk or severity of rhabdomyolysis. myoglobinuria. and elevated creatine kinase (CPK) can be increased when Gemfibrozil is combined with Simvastatin.	#B1CFE5	141.676578837567	1
Fluoxetine	Clomipramine	0.362	3.051	Major	111 (88/23)	The risk or severity of adverse effects can be increased when Fluoxetine is combined with Clomipramine.	#F2AEAE	17.2814288472197	4.36367897634923e-07
Fluoxetine	Propranolol	0.319	3.087	Moderate	190 (151/39)	The metabolism of Propranolol can be decreased when combined with Fluoxetine.	#F2AEAE	29.5808241528986	1
Olanzapine	Donepezil	0.405	1.547	Moderate	97 (64/33)		#F7B9B9	15.1017891727956	3.41457526353915e-10
Atorvastatin	Gemfibrozil	0.263	-1.582	Major	554 (245/309)	The risk or severity of adverse effects can be increased when Gemfibrozil is combined with Atorvastatin.	#B1CFE5	86.2514556879254	1
Formoterol	Carvedilol	0.246	-2.357	Major	596 (207/389)	Carvedilol may decrease the vasoconstricting activities of Formoterol.	#ABCBE2	92.7903747111977	1
Moxifloxacin	Acenocoumarol	0.098	-2.14	None	701 (259/442)		#ACCCE3	109.137672269379	1
